Year,Node,C,K,S,A,Vi,B_Archive_Craft,B_Archive_Flow,B_Archive_Hands,B_Archive_Helm,B_Archive_Lore,B_Archive_Shield,B_Archive_Stewards,B_Craft_Flow,B_Craft_Hands,B_Craft_Helm,B_Craft_Lore,B_Craft_Shield,B_Craft_Stewards,B_Flow_Hands,B_Flow_Helm,B_Flow_Lore,B_Flow_Shield,B_Flow_Stewards,B_Hands_Helm,B_Hands_Lore,B_Hands_Shield,B_Hands_Stewards,B_Helm_Lore,B_Helm_Shield,B_Helm_Stewards,B_Lore_Shield,B_Lore_Stewards,B_Shield_Stewards
1953,Flow,6.8620,6.8769,4.7275,6.5192,12.2710,0.6980,0.7083,0.6654,0.7481,0.7070,0.7146,0.7086,0.6243,0.5865,0.6594,0.6232,0.6298,0.6245,0.5951,0.6691,0.6324,0.6391,0.6337,0.6286,0.5941,0.6004,0.5954,0.6679,0.6751,0.6694,0.6380,0.6326,0.6394
1953,Hands,6.2561,6.2173,4.9310,4.6989,9.8918,0.6980,0.7083,0.6654,0.7481,0.7070,0.7146,0.7086,0.6243,0.5865,0.6594,0.6232,0.6298,0.6245,0.5951,0.6691,0.6324,0.6391,0.6337,0.6286,0.5941,0.6004,0.5954,0.6679,0.6751,0.6694,0.6380,0.6326,0.6394
1953,Helm,8.0628,7.0083,3.9712,7.0329,14.6164,0.6980,0.7083,0.6654,0.7481,0.7070,0.7146,0.7086,0.6243,0.5865,0.6594,0.6232,0.6298,0.6245,0.5951,0.6691,0.6324,0.6391,0.6337,0.6286,0.5941,0.6004,0.5954,0.6679,0.6751,0.6694,0.6380,0.6326,0.6394
1953,Lore,5.9977,7.6320,4.7058,6.5516,12.1998,0.6980,0.7083,0.6654,0.7481,0.7070,0.7146,0.7086,0.6243,0.5865,0.6594,0.6232,0.6298,0.6245,0.5951,0.6691,0.6324,0.6391,0.6337,0.6286,0.5941,0.6004,0.5954,0.6679,0.6751,0.6694,0.6380,0.6326,0.6394
1953,Shield,6.6867,6.6864,3.7569,6.0339,12.6331,0.6980,0.7083,0.6654,0.7481,0.7070,0.7146,0.7086,0.6243,0.5865,0.6594,0.6232,0.6298,0.6245,0.5951,0.6691,0.6324,0.6391,0.6337,0.6286,0.5941,0.6004,0.5954,0.6679,0.6751,0.6694,0.6380,0.6326,0.6394
1953,Stewards,7.3168,7.3838,5.3033,5.7827,12.2886,0.6980,0.7083,0.6654,0.7481,0.7070,0.7146,0.7086,0.6243,0.5865,0.6594,0.6232,0.6298,0.6245,0.5951,0.6691,0.6324,0.6391,0.6337,0.6286,0.5941,0.6004,0.5954,0.6679,0.6751,0.6694,0.6380,0.6326,0.6394
1954,Archive,7.9234,8.0472,4.2400,6.3918,14.9264,0.6741,0.6740,0.6722,0.6000,0.6904,0.6041,0.6665,0.6341,0.6324,0.5645,0.6496,0.5684,0.6271,0.6323,0.5645,0.6495,0.5683,0.6270,0.5629,0.6477,0.5668,0.6253,0.5782,0.5059,0.5582,0.5822,0.6423,0.5620
1954,Craft,6.1306,7.2849,4.7020,7.1633,12.2953,0.6741,0.6740,0.6722,0.6000,0.6904,0.6041,0.6665,0.6341,0.6324,0.5645,0.6496,0.5684,0.6271,0.6323,0.5645,0.6495,0.5683,0.6270,0.5629,0.6477,0.5668,0.6253,0.5782,0.5059,0.5582,0.5822,0.6423,0.5620
1954,Flow,7.3482,6.5817,4.9420,6.6038,12.2897,0.6741,0.6740,0.6722,0.6000,0.6904,0.6041,0.6665,0.6341,0.6324,0.5645,0.6496,0.5684,0.6271,0.6323,0.5645,0.6495,0.5683,0.6270,0.5629,0.6477,0.5668,0.6253,0.5782,0.5059,0.5582,0.5822,0.6423,0.5620
1954,Hands,7.6067,7.7554,6.0337,5.7027,12.1797,0.6741,0.6740,0.6722,0.6000,0.6904,0.6041,0.6665,0.6341,0.6324,0.5645,0.6496,0.5684,0.6271,0.6323,0.5645,0.6495,0.5683,0.6270,0.5629,0.6477,0.5668,0.6253,0.5782,0.5059,0.5582,0.5822,0.6423,0.5620
1954,Helm,5.2897,7.1018,7.0911,5.5584,8.0796,0.6741,0.6740,0.6722,0.6000,0.6904,0.6041,0.6665,0.6341,0.6324,0.5645,0.6496,0.5684,0.6271,0.6323,0.5645,0.6495,0.5683,0.6270,0.5629,0.6477,0.5668,0.6253,0.5782,0.5059,0.5582,0.5822,0.6423,0.5620
1954,Lore,8.0950,8.3164,6.6192,6.9971,13.2907,0.6741,0.6740,0.6722,0.6000,0.6904,0.6041,0.6665,0.6341,0.6324,0.5645,0.6496,0.5684,0.6271,0.6323,0.5645,0.6495,0.5683,0.6270,0.5629,0.6477,0.5668,0.6253,0.5782,0.5059,0.5582,0.5822,0.6423,0.5620
1954,Shield,5.9665,7.1055,7.3511,5.1597,8.3008,0.6741,0.6740,0.6722,0.6000,0.6904,0.6041,0.6665,0.6341,0.6324,0.5645,0.6496,0.5684,0.6271,0.6323,0.5645,0.6495,0.5683,0.6270,0.5629,0.6477,0.5668,0.6253,0.5782,0.5059,0.5582,0.5822,0.6423,0.5620
1954,Stewards,7.2069,6.4920,4.9037,6.0915,11.8410,0.6741,0.6740,0.6722,0.6000,0.6904,0.6041,0.6665,0.6341,0.6324,0.5645,0.6496,0.5684,0.6271,0.6323,0.5645,0.6495,0.5683,0.6270,0.5629,0.6477,0.5668,0.6253,0.5782,0.5059,0.5582,0.5822,0.6423,0.5620
1955,Archive,7.3349,7.1248,6.1637,7.2140,11.9029,0.5929,0.5434,0.6175,0.4293,0.6292,0.5001,0.5557,0.5179,0.5886,0.4092,0.5998,0.4767,0.5297,0.5395,0.3751,0.5497,0.4369,0.4855,0.4262,0.6247,0.4965,0.5517,0.4343,0.3452,0.3836,0.5059,0.5622,0.4468
1955,Craft,6.7879,7.0326,7.2900,7.1083,10.0846,0.5929,0.5434,0.6175,0.4293,0.6292,0.5001,0.5557,0.5179,0.5886,0.4092,0.5998,0.4767,0.5297,0.5395,0.3751,0.5497,0.4369,0.4855,0.4262,0.6247,0.4965,0.5517,0.4343,0.3452,0.3836,0.5059,0.5622,0.4468
1955,Flow,5.5593,5.9900,7.7132,6.7075,7.1899,0.5929,0.5434,0.6175,0.4293,0.6292,0.5001,0.5557,0.5179,0.5886,0.4092,0.5998,0.4767,0.5297,0.5395,0.3751,0.5497,0.4369,0.4855,0.4262,0.6247,0.4965,0.5517,0.4343,0.3452,0.3836,0.5059,0.5622,0.4468
1955,Hands,8.8615,7.9406,8.0869,5.8077,11.6190,0.5929,0.5434,0.6175,0.4293,0.6292,0.5001,0.5557,0.5179,0.5886,0.4092,0.5998,0.4767,0.5297,0.5395,0.3751,0.5497,0.4369,0.4855,0.4262,0.6247,0.4965,0.5517,0.4343,0.3452,0.3836,0.5059,0.5622,0.4468
1955,Helm,2.9352,4.7767,9.2293,6.0001,1.4826,0.5929,0.5434,0.6175,0.4293,0.6292,0.5001,0.5557,0.5179,0.5886,0.4092,0.5998,0.4767,0.5297,0.5395,0.3751,0.5497,0.4369,0.4855,0.4262,0.6247,0.4965,0.5517,0.4343,0.3452,0.3836,0.5059,0.5622,0.4468
1955,Lore,8.0043,7.8586,6.9287,6.8702,12.3693,0.5929,0.5434,0.6175,0.4293,0.6292,0.5001,0.5557,0.5179,0.5886,0.4092,0.5998,0.4767,0.5297,0.5395,0.3751,0.5497,0.4369,0.4855,0.4262,0.6247,0.4965,0.5517,0.4343,0.3452,0.3836,0.5059,0.5622,0.4468
1955,Shield,4.8578,6.2597,8.4667,4.4334,4.8675,0.5929,0.5434,0.6175,0.4293,0.6292,0.5001,0.5557,0.5179,0.5886,0.4092,0.5998,0.4767,0.5297,0.5395,0.3751,0.5497,0.4369,0.4855,0.4262,0.6247,0.4965,0.5517,0.4343,0.3452,0.3836,0.5059,0.5622,0.4468
1955,Stewards,5.8255,6.7587,7.6614,5.9312,7.8883,0.5929,0.5434,0.6175,0.4293,0.6292,0.5001,0.5557,0.5179,0.5886,0.4092,0.5998,0.4767,0.5297,0.5395,0.3751,0.5497,0.4369,0.4855,0.4262,0.6247,0.4965,0.5517,0.4343,0.3452,0.3836,0.5059,0.5622,0.4468
1956,Archive,8.4130,8.5222,5.3849,7.3554,15.2280,0.6092,0.6771,0.5241,0.6047,0.5043,0.6278,0.6384,0.5682,0.4398,0.5075,0.4232,0.5269,0.5357,0.4888,0.5641,0.4704,0.5856,0.5955,0.4366,0.3641,0.4532,0.4609,0.4201,0.5230,0.5318,0.4362,0.4435,0.5521
1956,Craft,5.8792,5.8292,6.3047,5.9101,8.3588,0.6092,0.6771,0.5241,0.6047,0.5043,0.6278,0.6384,0.5682,0.4398,0.5075,0.4232,0.5269,0.5357,0.4888,0.5641,0.4704,0.5856,0.5955,0.4366,0.3641,0.4532,0.4609,0.4201,0.5230,0.5318,0.4362,0.4435,0.5521
1956,Flow,7.0484,6.8652,5.3655,7.3252,12.2107,0.6092,0.6771,0.5241,0.6047,0.5043,0.6278,0.6384,0.5682,0.4398,0.5075,0.4232,0.5269,0.5357,0.4888,0.5641,0.4704,0.5856,0.5955,0.4366,0.3641,0.4532,0.4609,0.4201,0.5230,0.5318,0.4362,0.4435,0.5521
1956,Hands,5.2068,5.7038,9.0154,4.4234,4.1069,0.6092,0.6771,0.5241,0.6047,0.5043,0.6278,0.6384,0.5682,0.4398,0.5075,0.4232,0.5269,0.5357,0.4888,0.5641,0.4704,0.5856,0.5955,0.4366,0.3641,0.4532,0.4609,0.4201,0.5230,0.5318,0.4362,0.4435,0.5521
1956,Helm,7.2497,5.7894,7.8579,5.8825,8.1223,0.6092,0.6771,0.5241,0.6047,0.5043,0.6278,0.6384,0.5682,0.4398,0.5075,0.4232,0.5269,0.5357,0.4888,0.5641,0.4704,0.5856,0.5955,0.4366,0.3641,0.4532,0.4609,0.4201,0.5230,0.5318,0.4362,0.4435,0.5521
1956,Lore,3.8281,5.5415,8.6872,5.0577,3.2113,0.6092,0.6771,0.5241,0.6047,0.5043,0.6278,0.6384,0.5682,0.4398,0.5075,0.4232,0.5269,0.5357,0.4888,0.5641,0.4704,0.5856,0.5955,0.4366,0.3641,0.4532,0.4609,0.4201,0.5230,0.5318,0.4362,0.4435,0.5521
1956,Shield,7.0392,7.2796,7.4017,4.9167,9.3754,0.6092,0.6771,0.5241,0.6047,0.5043,0.6278,0.6384,0.5682,0.4398,0.5075,0.4232,0.5269,0.5357,0.4888,0.5641,0.4704,0.5856,0.5955,0.4366,0.3641,0.4532,0.4609,0.4201,0.5230,0.5318,0.4362,0.4435,0.5521
1956,Stewards,6.5837,6.3709,5.9344,5.8893,9.9648,0.6092,0.6771,0.5241,0.6047,0.5043,0.6278,0.6384,0.5682,0.4398,0.5075,0.4232,0.5269,0.5357,0.4888,0.5641,0.4704,0.5856,0.5955,0.4366,0.3641,0.4532,0.4609,0.4201,0.5230,0.5318,0.4362,0.4435,0.5521
1957,Archive,8.3006,7.3345,5.1549,6.6370,13.7988,0.5872,0.6425,0.5198,0.5937,0.5000,0.6008,0.6102,0.5538,0.4481,0.5118,0.4310,0.5179,0.5260,0.4902,0.5600,0.4716,0.5667,0.5755,0.4530,0.3815,0.4585,0.4656,0.4358,0.5236,0.5318,0.4410,0.4479,0.5382
1957,Craft,5.9389,6.0232,6.9353,6.3416,8.1976,0.5872,0.6425,0.5198,0.5937,0.5000,0.6008,0.6102,0.5538,0.4481,0.5118,0.4310,0.5179,0.5260,0.4902,0.5600,0.4716,0.5667,0.5755,0.4530,0.3815,0.4585,0.4656,0.4358,0.5236,0.5318,0.4410,0.4479,0.5382
1957,Flow,6.5075,6.8668,5.2697,6.5735,11.3913,0.5872,0.6425,0.5198,0.5937,0.5000,0.6008,0.6102,0.5538,0.4481,0.5118,0.4310,0.5179,0.5260,0.4902,0.5600,0.4716,0.5667,0.5755,0.4530,0.3815,0.4585,0.4656,0.4358,0.5236,0.5318,0.4410,0.4479,0.5382
1957,Hands,4.7229,6.1109,8.4260,4.5677,4.6917,0.5872,0.6425,0.5198,0.5937,0.5000,0.6008,0.6102,0.5538,0.4481,0.5118,0.4310,0.5179,0.5260,0.4902,0.5600,0.4716,0.5667,0.5755,0.4530,0.3815,0.4585,0.4656,0.4358,0.5236,0.5318,0.4410,0.4479,0.5382
1957,Helm,5.8279,6.2544,6.3916,5.7334,8.5574,0.5872,0.6425,0.5198,0.5937,0.5000,0.6008,0.6102,0.5538,0.4481,0.5118,0.4310,0.5179,0.5260,0.4902,0.5600,0.4716,0.5667,0.5755,0.4530,0.3815,0.4585,0.4656,0.4358,0.5236,0.5318,0.4410,0.4479,0.5382
1957,Lore,5.3226,4.6990,8.6705,4.7843,3.7433,0.5872,0.6425,0.5198,0.5937,0.5000,0.6008,0.6102,0.5538,0.4481,0.5118,0.4310,0.5179,0.5260,0.4902,0.5600,0.4716,0.5667,0.5755,0.4530,0.3815,0.4585,0.4656,0.4358,0.5236,0.5318,0.4410,0.4479,0.5382
1957,Shield,6.0551,7.0261,6.6685,5.0903,8.9578,0.5872,0.6425,0.5198,0.5937,0.5000,0.6008,0.6102,0.5538,0.4481,0.5118,0.4310,0.5179,0.5260,0.4902,0.5600,0.4716,0.5667,0.5755,0.4530,0.3815,0.4585,0.4656,0.4358,0.5236,0.5318,0.4410,0.4479,0.5382
1957,Stewards,6.1260,7.0488,6.7025,6.0386,9.4916,0.5872,0.6425,0.5198,0.5937,0.5000,0.6008,0.6102,0.5538,0.4481,0.5118,0.4310,0.5179,0.5260,0.4902,0.5600,0.4716,0.5667,0.5755,0.4530,0.3815,0.4585,0.4656,0.4358,0.5236,0.5318,0.4410,0.4479,0.5382
1958,Archive,8.3296,8.4503,3.8055,6.4591,16.2039,0.6501,0.6921,0.5683,0.6234,0.5598,0.6431,0.6499,0.5949,0.4884,0.5358,0.4811,0.5527,0.5586,0.5200,0.5704,0.5122,0.5885,0.5947,0.4684,0.4206,0.4832,0.4883,0.4614,0.5300,0.5356,0.4759,0.4810,0.5526
1958,Craft,5.6605,6.3419,5.1140,5.9824,9.8796,0.6501,0.6921,0.5683,0.6234,0.5598,0.6431,0.6499,0.5949,0.4884,0.5358,0.4811,0.5527,0.5586,0.5200,0.5704,0.5122,0.5885,0.5947,0.4684,0.4206,0.4832,0.4883,0.4614,0.5300,0.5356,0.4759,0.4810,0.5526
1958,Flow,7.5597,7.3155,5.9680,6.7190,12.2667,0.6501,0.6921,0.5683,0.6234,0.5598,0.6431,0.6499,0.5949,0.4884,0.5358,0.4811,0.5527,0.5586,0.5200,0.5704,0.5122,0.5885,0.5947,0.4684,0.4206,0.4832,0.4883,0.4614,0.5300,0.5356,0.4759,0.4810,0.5526
1958,Hands,4.5641,5.4203,6.9044,5.1658,5.6630,0.6501,0.6921,0.5683,0.6234,0.5598,0.6431,0.6499,0.5949,0.4884,0.5358,0.4811,0.5527,0.5586,0.5200,0.5704,0.5122,0.5885,0.5947,0.4684,0.4206,0.4832,0.4883,0.4614,0.5300,0.5356,0.4759,0.4810,0.5526
1958,Helm,5.8560,5.9091,6.2464,5.8454,8.4414,0.6501,0.6921,0.5683,0.6234,0.5598,0.6431,0.6499,0.5949,0.4884,0.5358,0.4811,0.5527,0.5586,0.5200,0.5704,0.5122,0.5885,0.5947,0.4684,0.4206,0.4832,0.4883,0.4614,0.5300,0.5356,0.4759,0.4810,0.5526
1958,Lore,5.1056,5.0385,7.3512,4.9284,5.2571,0.6501,0.6921,0.5683,0.6234,0.5598,0.6431,0.6499,0.5949,0.4884,0.5358,0.4811,0.5527,0.5586,0.5200,0.5704,0.5122,0.5885,0.5947,0.4684,0.4206,0.4832,0.4883,0.4614,0.5300,0.5356,0.4759,0.4810,0.5526
1958,Shield,6.3566,6.6995,6.1966,5.2741,9.4966,0.6501,0.6921,0.5683,0.6234,0.5598,0.6431,0.6499,0.5949,0.4884,0.5358,0.4811,0.5527,0.5586,0.5200,0.5704,0.5122,0.5885,0.5947,0.4684,0.4206,0.4832,0.4883,0.4614,0.5300,0.5356,0.4759,0.4810,0.5526
1958,Stewards,6.1464,7.0406,6.3194,6.0036,9.8693,0.6501,0.6921,0.5683,0.6234,0.5598,0.6431,0.6499,0.5949,0.4884,0.5358,0.4811,0.5527,0.5586,0.5200,0.5704,0.5122,0.5885,0.5947,0.4684,0.4206,0.4832,0.4883,0.4614,0.5300,0.5356,0.4759,0.4810,0.5526
1959,Archive,7.7831,7.5446,4.9044,7.3528,14.0998,0.5943,0.6274,0.5738,0.6590,0.5922,0.6165,0.5630,0.5398,0.4938,0.5671,0.5096,0.5305,0.4844,0.5213,0.5987,0.5380,0.5600,0.5114,0.5476,0.4920,0.5122,0.4678,0.5651,0.5883,0.5372,0.5287,0.4828,0.5026
1959,Craft,6.1774,6.1650,6.9548,5.9527,8.3639,0.5943,0.6274,0.5738,0.6590,0.5922,0.6165,0.5630,0.5398,0.4938,0.5671,0.5096,0.5305,0.4844,0.5213,0.5987,0.5380,0.5600,0.5114,0.5476,0.4920,0.5122,0.4678,0.5651,0.5883,0.5372,0.5287,0.4828,0.5026
1959,Flow,6.9999,7.0515,7.1448,6.6602,10.2368,0.5943,0.6274,0.5738,0.6590,0.5922,0.6165,0.5630,0.5398,0.4938,0.5671,0.5096,0.5305,0.4844,0.5213,0.5987,0.5380,0.5600,0.5114,0.5476,0.4920,0.5122,0.4678,0.5651,0.5883,0.5372,0.5287,0.4828,0.5026
1959,Hands,6.0430,5.9469,7.0657,4.6641,7.2563,0.5943,0.6274,0.5738,0.6590,0.5922,0.6165,0.5630,0.5398,0.4938,0.5671,0.5096,0.5305,0.4844,0.5213,0.5987,0.5380,0.5600,0.5114,0.5476,0.4920,0.5122,0.4678,0.5651,0.5883,0.5372,0.5287,0.4828,0.5026
1959,Helm,7.9978,6.9746,6.2932,6.8902,12.1243,0.5943,0.6274,0.5738,0.6590,0.5922,0.6165,0.5630,0.5398,0.4938,0.5671,0.5096,0.5305,0.4844,0.5213,0.5987,0.5380,0.5600,0.5114,0.5476,0.4920,0.5122,0.4678,0.5651,0.5883,0.5372,0.5287,0.4828,0.5026
1959,Lore,6.3308,6.0798,7.0307,5.7409,8.2504,0.5943,0.6274,0.5738,0.6590,0.5922,0.6165,0.5630,0.5398,0.4938,0.5671,0.5096,0.5305,0.4844,0.5213,0.5987,0.5380,0.5600,0.5114,0.5476,0.4920,0.5122,0.4678,0.5651,0.5883,0.5372,0.5287,0.4828,0.5026
1959,Shield,5.4448,7.1446,5.6163,5.2773,9.6118,0.5943,0.6274,0.5738,0.6590,0.5922,0.6165,0.5630,0.5398,0.4938,0.5671,0.5096,0.5305,0.4844,0.5213,0.5987,0.5380,0.5600,0.5114,0.5476,0.4920,0.5122,0.4678,0.5651,0.5883,0.5372,0.5287,0.4828,0.5026
1959,Stewards,5.9356,6.2573,8.5275,6.0405,6.6856,0.5943,0.6274,0.5738,0.6590,0.5922,0.6165,0.5630,0.5398,0.4938,0.5671,0.5096,0.5305,0.4844,0.5213,0.5987,0.5380,0.5600,0.5114,0.5476,0.4920,0.5122,0.4678,0.5651,0.5883,0.5372,0.5287,0.4828,0.5026
1960,Archive,7.4393,7.9330,4.0692,7.5648,15.0856,0.6177,0.6609,0.6161,0.7015,0.6185,0.6580,0.7010,0.5659,0.5276,0.6006,0.5296,0.5634,0.6003,0.5644,0.6426,0.5666,0.6027,0.6422,0.5991,0.5282,0.5619,0.5987,0.6014,0.6397,0.6816,0.5641,0.6010,0.6394
1960,Craft,6.1595,6.1238,6.4223,6.1300,8.9260,0.6177,0.6609,0.6161,0.7015,0.6185,0.6580,0.7010,0.5659,0.5276,0.6006,0.5296,0.5634,0.6003,0.5644,0.6426,0.5666,0.6027,0.6422,0.5991,0.5282,0.5619,0.5987,0.6014,0.6397,0.6816,0.5641,0.6010,0.6394
1960,Flow,7.2371,6.5848,6.1668,7.4334,11.3717,0.6177,0.6609,0.6161,0.7015,0.6185,0.6580,0.7010,0.5659,0.5276,0.6006,0.5296,0.5634,0.6003,0.5644,0.6426,0.5666,0.6027,0.6422,0.5991,0.5282,0.5619,0.5987,0.6014,0.6397,0.6816,0.5641,0.6010,0.6394
1960,Hands,6.2085,5.8323,5.8642,5.3227,8.8380,0.6177,0.6609,0.6161,0.7015,0.6185,0.6580,0.7010,0.5659,0.5276,0.6006,0.5296,0.5634,0.6003,0.5644,0.6426,0.5666,0.6027,0.6422,0.5991,0.5282,0.5619,0.5987,0.6014,0.6397,0.6816,0.5641,0.6010,0.6394
1960,Helm,8.0412,7.2274,5.0182,7.1492,13.8250,0.6177,0.6609,0.6161,0.7015,0.6185,0.6580,0.7010,0.5659,0.5276,0.6006,0.5296,0.5634,0.6003,0.5644,0.6426,0.5666,0.6027,0.6422,0.5991,0.5282,0.5619,0.5987,0.6014,0.6397,0.6816,0.5641,0.6010,0.6394
1960,Lore,5.9329,5.7909,5.7977,6.0875,8.9698,0.6177,0.6609,0.6161,0.7015,0.6185,0.6580,0.7010,0.5659,0.5276,0.6006,0.5296,0.5634,0.6003,0.5644,0.6426,0.5666,0.6027,0.6422,0.5991,0.5282,0.5619,0.5987,0.6014,0.6397,0.6816,0.5641,0.6010,0.6394
1960,Shield,6.8501,6.6864,4.6079,4.5483,11.2027,0.6177,0.6609,0.6161,0.7015,0.6185,0.6580,0.7010,0.5659,0.5276,0.6006,0.5296,0.5634,0.6003,0.5644,0.6426,0.5666,0.6027,0.6422,0.5991,0.5282,0.5619,0.5987,0.6014,0.6397,0.6816,0.5641,0.6010,0.6394
1960,Stewards,7.2166,7.6233,4.4594,6.8366,13.7988,0.6177,0.6609,0.6161,0.7015,0.6185,0.6580,0.7010,0.5659,0.5276,0.6006,0.5296,0.5634,0.6003,0.5644,0.6426,0.5666,0.6027,0.6422,0.5991,0.5282,0.5619,0.5987,0.6014,0.6397,0.6816,0.5641,0.6010,0.6394
1960,Archive,7.7047,7.5032,3.8708,7.7829,15.2286,0.6505,0.6639,0.5753,0.6549,0.6027,0.6590,0.6633,0.5949,0.5155,0.5868,0.5401,0.5905,0.5943,0.5262,0.5990,0.5513,0.6027,0.6066,0.5190,0.4777,0.5223,0.5257,0.5438,0.5945,0.5984,0.5472,0.5507,0.6021
1960,Craft,6.3011,6.6979,5.4254,6.1551,10.6512,0.6505,0.6639,0.5753,0.6549,0.6027,0.6590,0.6633,0.5949,0.5155,0.5868,0.5401,0.5905,0.5943,0.5262,0.5990,0.5513,0.6027,0.6066,0.5190,0.4777,0.5223,0.5257,0.5438,0.5945,0.5984,0.5472,0.5507,0.6021
1960,Flow,7.0589,7.1769,6.1895,6.7713,11.4320,0.6505,0.6639,0.5753,0.6549,0.6027,0.6590,0.6633,0.5949,0.5155,0.5868,0.5401,0.5905,0.5943,0.5262,0.5990,0.5513,0.6027,0.6066,0.5190,0.4777,0.5223,0.5257,0.5438,0.5945,0.5984,0.5472,0.5507,0.6021
1960,Hands,4.6389,6.2638,6.8192,5.0134,6.5902,0.6505,0.6639,0.5753,0.6549,0.6027,0.6590,0.6633,0.5949,0.5155,0.5868,0.5401,0.5905,0.5943,0.5262,0.5990,0.5513,0.6027,0.6066,0.5190,0.4777,0.5223,0.5257,0.5438,0.5945,0.5984,0.5472,0.5507,0.6021
1960,Helm,7.4598,7.1235,7.0759,6.8002,10.9075,0.6505,0.6639,0.5753,0.6549,0.6027,0.6590,0.6633,0.5949,0.5155,0.5868,0.5401,0.5905,0.5943,0.5262,0.5990,0.5513,0.6027,0.6066,0.5190,0.4777,0.5223,0.5257,0.5438,0.5945,0.5984,0.5472,0.5507,0.6021
1960,Lore,5.9796,5.7085,6.5954,5.8441,8.0148,0.6505,0.6639,0.5753,0.6549,0.6027,0.6590,0.6633,0.5949,0.5155,0.5868,0.5401,0.5905,0.5943,0.5262,0.5990,0.5513,0.6027,0.6066,0.5190,0.4777,0.5223,0.5257,0.5438,0.5945,0.5984,0.5472,0.5507,0.6021
1960,Shield,6.6074,7.1670,4.9405,4.6175,11.1427,0.6505,0.6639,0.5753,0.6549,0.6027,0.6590,0.6633,0.5949,0.5155,0.5868,0.5401,0.5905,0.5943,0.5262,0.5990,0.5513,0.6027,0.6066,0.5190,0.4777,0.5223,0.5257,0.5438,0.5945,0.5984,0.5472,0.5507,0.6021
1960,Stewards,6.8162,7.1205,6.0975,7.1076,11.3929,0.6505,0.6639,0.5753,0.6549,0.6027,0.6590,0.6633,0.5949,0.5155,0.5868,0.5401,0.5905,0.5943,0.5262,0.5990,0.5513,0.6027,0.6066,0.5190,0.4777,0.5223,0.5257,0.5438,0.5945,0.5984,0.5472,0.5507,0.6021
1962,Archive,7.6308,8.2995,4.3137,7.7460,15.4896,0.6170,0.6716,0.6018,0.7055,0.6730,0.6630,0.6674,0.5645,0.5058,0.5929,0.5656,0.5573,0.5610,0.5506,0.6454,0.6157,0.6066,0.6106,0.5784,0.5518,0.5436,0.5472,0.6468,0.6372,0.6414,0.6079,0.6119,0.6028
1962,Craft,5.7320,6.0216,6.3522,6.3860,8.5945,0.6170,0.6716,0.6018,0.7055,0.6730,0.6630,0.6674,0.5645,0.5058,0.5929,0.5656,0.5573,0.5610,0.5506,0.6454,0.6157,0.6066,0.6106,0.5784,0.5518,0.5436,0.5472,0.6468,0.6372,0.6414,0.6079,0.6119,0.6028
1962,Flow,7.0325,6.9953,5.8130,6.8919,11.6608,0.6170,0.6716,0.6018,0.7055,0.6730,0.6630,0.6674,0.5645,0.5058,0.5929,0.5656,0.5573,0.5610,0.5506,0.6454,0.6157,0.6066,0.6106,0.5784,0.5518,0.5436,0.5472,0.6468,0.6372,0.6414,0.6079,0.6119,0.6028
1962,Hands,5.6390,6.3712,6.5745,4.7074,7.7894,0.6170,0.6716,0.6018,0.7055,0.6730,0.6630,0.6674,0.5645,0.5058,0.5929,0.5656,0.5573,0.5610,0.5506,0.6454,0.6157,0.6066,0.6106,0.5784,0.5518,0.5436,0.5472,0.6468,0.6372,0.6414,0.6079,0.6119,0.6028
1962,Helm,8.0845,7.0826,4.9744,7.0056,13.6955,0.6170,0.6716,0.6018,0.7055,0.6730,0.6630,0.6674,0.5645,0.5058,0.5929,0.5656,0.5573,0.5610,0.5506,0.6454,0.6157,0.6066,0.6106,0.5784,0.5518,0.5436,0.5472,0.6468,0.6372,0.6414,0.6079,0.6119,0.6028
1962,Lore,7.0535,5.9388,4.6257,6.7543,11.7438,0.6170,0.6716,0.6018,0.7055,0.6730,0.6630,0.6674,0.5645,0.5058,0.5929,0.5656,0.5573,0.5610,0.5506,0.6454,0.6157,0.6066,0.6106,0.5784,0.5518,0.5436,0.5472,0.6468,0.6372,0.6414,0.6079,0.6119,0.6028
1962,Shield,6.7498,6.8348,4.8780,4.9148,11.1640,0.6170,0.6716,0.6018,0.7055,0.6730,0.6630,0.6674,0.5645,0.5058,0.5929,0.5656,0.5573,0.5610,0.5506,0.6454,0.6157,0.6066,0.6106,0.5784,0.5518,0.5436,0.5472,0.6468,0.6372,0.6414,0.6079,0.6119,0.6028
1962,Stewards,6.3885,6.6643,5.1045,6.9413,11.4190,0.6170,0.6716,0.6018,0.7055,0.6730,0.6630,0.6674,0.5645,0.5058,0.5929,0.5656,0.5573,0.5610,0.5506,0.6454,0.6157,0.6066,0.6106,0.5784,0.5518,0.5436,0.5472,0.6468,0.6372,0.6414,0.6079,0.6119,0.6028
1963,Archive,8.0096,7.9378,5.0253,8.0484,14.9462,0.5905,0.5960,0.5442,0.6832,0.5357,0.5948,0.5857,0.4908,0.4482,0.5626,0.4411,0.4898,0.4823,0.4523,0.5678,0.4452,0.4944,0.4868,0.5185,0.4065,0.4515,0.4445,0.5104,0.5667,0.5581,0.4444,0.4375,0.4859
