Society,Year,Node,C_sd,K_sd,S_sd,A_sd,V_range,V_min,V_max
China,1846,Archive,0.84,0.71,0.89,0.84,3.5,6.0,9.5
China,1846,Flow,0.45,0.71,0.84,0.84,3.0,2.0,5.0
China,1847,Helm,0.55,0.84,0.89,0.84,3.5,2.0,5.5
China,1847,Shield,0.45,0.89,0.71,0.71,4.5,0.5,5.0
China,1847,Lore,0.45,0.71,0.89,1.1,1.0,5.5,6.5
China,1847,Stewards,0.89,0.55,0.89,0.45,3.0,3.0,6.0
China,1847,Craft,0.84,0.84,0.89,0.89,5.0,1.5,6.5
China,1847,Hands,1.0,0.89,0.45,0.84,3.5,0.0,3.5
China,1847,Archive,0.55,0.55,0.84,0.45,2.0,4.5,6.5
China,1847,Flow,0.84,0.71,0.89,0.45,5.5,0.5,6.0
China,1848,Helm,0.71,0.84,0.84,0.45,2.0,3.0,5.0
China,1848,Shield,0.45,1.1,0.0,0.84,3.5,-0.5,3.0
China,1848,Lore,0.55,0.84,0.84,0.55,3.0,5.0,8.0
China,1848,Stewards,0.84,1.0,0.84,0.71,2.5,2.0,4.5
China,1848,Craft,0.84,0.71,0.55,1.0,2.0,2.5,4.5
China,1848,Hands,0.71,0.55,0.89,0.55,2.5,-1.0,1.5
China,1848,Archive,0.45,0.45,0.84,0.71,3.5,3.0,6.5
China,1848,Flow,0.84,0.71,0.84,0.71,2.5,1.5,4.0
China,1849,Helm,1.14,1.14,0.84,0.84,4.5,-0.5,4.0
China,1849,Shield,1.1,1.34,0.55,1.22,2.0,-0.5,1.5
China,1849,Lore,1.0,1.0,0.89,0.84,7.0,1.5,8.5
China,1849,Stewards,0.84,0.45,0.89,0.71,3.5,3.0,6.5
China,1849,Craft,0.0,1.1,0.55,0.89,3.0,1.5,4.5
China,1849,Hands,1.14,1.0,1.64,0.45,5.0,-4.0,1.0
China,1849,Archive,0.84,0.55,0.84,1.1,2.0,3.5,5.5
China,1849,Flow,1.79,2.05,1.14,0.45,8.5,-3.5,5.0
China,1850,Helm,1.58,1.14,0.55,1.34,6.0,-1.5,4.5
China,1850,Shield,1.34,0.84,1.52,1.82,6.5,-5.5,1.0
China,1850,Lore,0.45,0.84,0.71,1.1,3.0,1.0,4.0
China,1850,Stewards,1.52,0.84,1.0,0.71,3.0,1.5,4.5
China,1850,Craft,0.45,0.71,0.89,1.0,4.5,-0.5,4.0
China,1850,Hands,1.3,1.34,1.1,1.0,4.5,-4.0,0.5
China,1850,Archive,1.0,1.0,0.89,0.55,3.0,2.0,5.0
China,1850,Flow,0.55,1.22,1.58,1.1,7.0,-4.0,3.0
China,1851,Helm,1.3,1.58,1.14,1.0,10.0,-3.0,7.0
China,1851,Shield,1.3,1.41,0.55,1.48,3.5,-3.0,0.5
China,1851,Lore,0.89,0.0,0.55,0.84,2.5,3.0,5.5
China,1851,Stewards,0.84,1.34,1.1,1.52,4.5,-2.5,2.0
China,1851,Craft,1.0,0.84,0.84,0.84,4.5,1.0,5.5
China,1851,Hands,1.3,1.1,0.89,1.0,2.5,-0.5,2.0
China,1851,Archive,0.89,0.84,0.84,0.89,4.0,2.5,6.5
China,1851,Flow,0.84,1.14,0.71,1.64,5.5,-3.0,2.5
China,1852,Helm,1.1,1.14,1.3,1.58,1.5,2.0,3.5
China,1852,Shield,1.3,0.84,1.58,1.22,3.5,-2.0,1.5
China,1852,Lore,0.84,0.89,0.84,0.71,5.5,1.5,7.0
China,1852,Stewards,1.34,0.89,1.82,1.3,5.0,0.0,5.0
China,1852,Craft,0.55,0.84,0.45,0.45,3.5,0.0,3.5
China,1852,Hands,1.0,1.14,1.14,0.84,4.0,-1.5,2.5
China,1852,Archive,0.45,0.84,0.55,0.89,2.5,2.5,5.0
China,1852,Flow,0.89,0.89,0.84,1.14,4.5,-5.5,-1.0
China,1853,Helm,1.0,1.34,0.84,1.3,7.0,-1.0,6.0
China,1853,Shield,0.84,1.14,0.45,1.48,2.5,-4.5,-2.0
China,1853,Lore,0.45,0.55,0.71,0.55,1.5,3.5,5.0
China,1853,Stewards,0.89,1.82,1.41,1.64,6.5,-2.0,4.5
China,1853,Craft,0.84,1.3,1.22,1.64,5.5,0.5,6.0
China,1853,Hands,0.55,1.52,1.0,1.22,5.5,-4.5,1.0
China,1853,Archive,0.71,0.55,0.84,0.89,2.5,1.5,4.0
China,1853,Flow,1.58,1.34,1.58,1.58,10.5,-3.5,7.0
China,1854,Helm,1.14,1.48,0.71,1.52,8.0,-4.5,3.5
China,1854,Shield,1.64,0.89,1.41,1.3,4.5,-3.0,1.5
China,1854,Lore,0.84,0.71,0.84,0.89,2.5,1.5,4.0
China,1854,Stewards,1.34,1.3,0.89,1.14,6.5,-2.5,4.0
China,1854,Craft,1.22,0.89,0.55,1.3,5.0,-1.5,3.5
China,1854,Hands,1.34,1.14,1.3,0.45,4.0,-5.0,-1.0
China,1854,Archive,1.64,0.89,1.1,1.52,8.5,-3.5,5.0
China,1854,Flow,0.55,1.3,1.14,1.1,3.0,-2.5,0.5
China,1855,Helm,0.55,1.34,0.89,1.14,5.0,-4.0,1.0
China,1855,Shield,1.1,1.41,1.22,0.84,6.0,-4.0,2.0
China,1855,Lore,0.84,0.71,0.89,0.84,2.5,2.5,5.0
China,1855,Stewards,0.89,0.71,1.3,1.3,3.0,-1.0,2.0
China,1855,Craft,1.87,1.14,0.84,1.58,8.5,-6.0,2.5
China,1855,Hands,1.52,1.1,0.45,0.84,5.5,-6.5,-1.0
China,1855,Archive,1.22,1.14,1.3,1.22,7.0,-3.5,3.5
China,1855,Flow,1.1,0.89,1.22,1.52,6.0,-3.5,2.5
China,1856,Helm,1.52,1.67,1.1,0.55,5.5,-1.0,4.5
China,1856,Shield,1.58,1.3,1.14,1.58,6.5,-4.5,2.0
China,1856,Lore,1.1,0.89,0.84,1.1,4.0,2.0,6.0
China,1856,Stewards,1.3,1.52,0.89,0.84,6.0,-4.5,1.5
China,1856,Craft,0.89,1.1,1.52,1.14,6.0,-4.0,2.0
China,1856,Hands,1.34,0.84,0.0,1.1,5.5,-6.5,-1.0
China,1856,Archive,1.41,1.67,0.89,1.1,6.0,-3.5,2.5
China,1856,Flow,1.34,0.55,1.1,0.55,5.0,-3.5,1.5
China,1857,Helm,1.3,0.89,1.1,1.34,2.5,-0.5,2.0
China,1857,Shield,1.34,0.89,1.34,1.34,5.0,-4.5,0.5
China,1857,Lore,0.71,0.89,0.71,0.84,1.5,2.5,4.0
China,1857,Stewards,1.64,1.14,1.52,0.84,8.0,-2.0,6.0
China,1857,Craft,1.3,0.84,1.1,1.34,5.5,-1.0,4.5
China,1857,Hands,1.34,1.67,0.45,1.3,4.0,-4.0,0.0
China,1857,Archive,1.67,1.0,1.14,1.14,1.0,-1.0,0.0
China,1857,Flow,1.3,1.14,0.45,1.64,6.5,-6.5,0.0
China,1858,Helm,1.52,1.3,1.34,1.67,6.5,-2.5,4.0
China,1858,Shield,1.67,1.22,1.48,0.84,10.0,-4.5,5.5
China,1858,Lore,0.55,1.0,0.71,0.45,3.0,1.5,4.5
China,1858,Stewards,1.3,0.45,0.89,0.84,3.5,-2.0,1.5
China,1858,Craft,0.71,0.89,1.1,1.82,3.0,0.0,3.0
China,1858,Hands,1.41,1.1,0.45,0.55,5.0,-7.0,-2.0
China,1858,Archive,1.87,1.3,1.22,1.52,8.5,-4.5,4.0
China,1858,Flow,0.89,1.95,1.3,0.84,5.0,-4.0,1.0
China,1859,Helm,1.41,1.34,1.3,0.55,7.0,-5.0,2.0
China,1859,Shield,1.3,1.14,0.89,1.3,5.0,-2.0,3.0
China,1859,Lore,0.71,0.55,0.84,0.55,3.5,2.0,5.5
China,1859,Stewards,0.84,1.3,0.89,0.71,3.0,-4.0,-1.0
China,1859,Craft,1.41,1.1,1.52,1.0,3.5,-1.5,2.0
China,1859,Hands,1.0,0.89,1.41,0.89,6.0,-6.5,-0.5
China,1859,Archive,1.52,1.1,1.52,1.3,6.5,-2.5,4.0
China,1859,Flow,1.14,2.05,0.84,1.52,6.5,-1.5,5.0
China,1860,Helm,0.71,1.3,1.3,1.64,7.5,-2.0,5.5
China,1860,Shield,1.48,0.89,1.14,1.34,2.0,-0.5,1.5
China,1860,Lore,0.89,0.84,0.0,0.84,4.0,2.5,6.5
China,1860,Stewards,0.84,1.64,0.55,1.14,4.0,-0.5,3.5
China,1860,Craft,1.1,1.1,0.89,0.89,3.0,-1.5,1.5
China,1860,Hands,0.71,0.84,0.89,1.14,4.5,-7.5,-3.0
China,1860,Archive,1.48,1.22,1.79,1.14,8.5,-2.5,6.0
China,1860,Flow,1.14,1.34,1.34,1.52,8.0,-1.0,7.0
China,1861,Helm,1.0,0.84,1.64,1.64,6.0,-0.5,5.5
China,1861,Shield,1.52,1.82,1.64,0.84,5.5,-0.5,5.0
China,1861,Lore,0.84,1.0,1.0,1.0,6.0,3.5,9.5
China,1861,Stewards,1.0,1.0,1.67,1.48,3.0,0.0,3.0
China,1861,Craft,1.58,1.52,0.89,1.82,1.5,0.5,2.0
China,1861,Hands,0.84,1.3,0.71,1.3,5.5,-4.5,1.0
China,1861,Archive,0.55,0.84,0.55,0.71,3.5,-0.5,3.0
China,1861,Flow,1.79,1.22,0.84,1.82,6.5,-3.5,3.0
China,1862,Helm,0.55,1.3,1.3,1.48,7.0,-2.5,4.5
China,1862,Shield,0.55,0.84,1.0,1.22,3.5,1.5,5.0
China,1862,Lore,0.84,0.45,0.84,0.55,3.5,5.5,9.0
China,1862,Stewards,0.55,0.55,0.45,1.1,4.5,-4.0,0.5
China,1862,Craft,0.45,0.45,1.52,1.87,4.5,-0.5,4.0
China,1862,Hands,1.64,0.0,1.1,0.89,4.0,-2.5,1.5
China,1862,Archive,0.89,0.55,0.84,0.71,4.0,1.0,5.0
China,1862,Flow,0.84,1.3,1.22,1.41,6.0,-1.5,4.5
China,1863,Helm,1.1,1.22,1.41,1.52,8.5,-3.0,5.5
China,1863,Shield,0.45,1.0,0.84,0.84,2.5,1.0,3.5
China,1863,Lore,0.55,0.84,0.84,0.89,2.0,5.5,7.5
China,1863,Stewards,1.14,1.3,0.55,0.84,4.0,-3.5,0.5
China,1863,Craft,0.84,0.84,0.45,0.55,2.5,0.0,2.5
China,1863,Hands,1.34,1.34,1.48,1.22,4.0,-2.5,1.5
China,1863,Archive,0.55,0.55,0.71,0.45,1.5,0.5,2.0
China,1863,Flow,0.84,1.0,0.84,1.0,3.0,1.5,4.5
China,1864,Helm,0.71,1.14,1.14,0.84,3.0,0.0,3.0
China,1864,Shield,1.1,0.89,0.55,0.84,2.5,3.5,6.0
China,1864,Lore,0.45,1.1,0.55,0.84,4.5,4.0,8.5
China,1864,Stewards,1.14,1.0,1.64,0.84,4.5,-2.5,2.0
China,1864,Craft,0.84,0.89,1.1,0.45,4.0,-1.0,3.0
China,1864,Hands,0.84,1.3,1.22,1.14,6.5,-3.5,3.0
China,1864,Archive,0.89,0.55,0.84,1.0,3.0,-0.5,2.5
China,1864,Flow,0.84,0.55,0.55,0.71,2.5,2.0,4.5
China,1865,Helm,0.55,0.45,0.45,1.1,2.0,6.5,8.5
China,1865,Shield,0.55,0.71,1.0,0.0,1.0,7.5,8.5
China,1865,Lore,0.84,0.55,0.55,1.0,3.0,9.0,12.0
China,1865,Stewards,0.71,0.45,0.84,0.55,3.5,5.0,8.5
China,1865,Craft,0.0,0.55,0.71,0.45,2.5,6.0,8.5
China,1865,Hands,0.84,0.55,0.55,0.89,1.0,3.0,4.0
China,1865,Archive,0.0,0.55,0.71,0.84,2.0,7.5,9.5
China,1865,Flow,0.45,0.55,0.55,0.71,3.0,6.5,9.5
China,1866,Helm,0.55,0.71,1.0,0.45,2.0,6.0,8.0
China,1866,Shield,0.84,0.45,0.84,0.55,2.5,6.5,9.0
China,1866,Lore,0.84,0.45,0.84,0.84,3.0,9.0,12.0
China,1866,Stewards,0.0,0.55,0.0,0.84,2.0,6.0,8.0
China,1866,Craft,0.45,0.55,0.45,0.45,2.5,7.0,9.5
China,1866,Hands,0.84,0.71,0.45,0.55,0.5,5.0,5.5
China,1866,Archive,0.45,0.0,0.55,0.45,1.0,8.0,9.0
China,1866,Flow,0.45,0.55,0.84,0.45,3.0,7.0,10.0
China,1867,Helm,0.55,0.84,0.45,0.89,1.5,6.0,7.5
China,1867,Shield,0.71,0.45,0.45,0.71,2.0,6.5,8.5
China,1867,Lore,0.45,0.45,0.45,0.55,2.5,9.5,12.0
China,1867,Stewards,0.84,0.45,0.45,0.84,2.5,6.5,9.0
China,1867,Craft,0.71,0.45,0.71,0.45,3.0,6.0,9.0
China,1867,Hands,0.55,0.0,0.45,0.0,1.0,3.5,4.5
China,1867,Archive,1.0,0.71,0.55,0.71,5.0,5.5,10.5
China,1867,Flow,0.84,0.0,0.45,0.71,1.5,7.5,9.0
China,1868,Helm,0.84,0.84,0.84,1.1,2.0,5.5,7.5
China,1868,Shield,0.0,0.55,0.0,0.45,1.0,6.5,7.5
China,1868,Lore,0.71,0.84,0.45,0.45,2.0,9.5,11.5
China,1868,Stewards,0.71,0.71,0.0,0.0,3.0,6.5,9.5
China,1868,Craft,0.55,0.55,0.45,0.89,1.0,6.5,7.5
China,1868,Hands,0.45,0.45,0.84,0.71,1.5,3.0,4.5
China,1868,Archive,0.55,0.45,0.55,0.45,1.5,8.0,9.5
China,1868,Flow,0.71,0.45,0.84,0.55,2.5,6.5,9.0
China,1869,Helm,0.71,0.55,1.0,0.84,3.5,5.5,9.0
China,1869,Shield,0.0,0.45,0.45,0.45,1.0,6.5,7.5
China,1869,Lore,0.45,0.55,0.55,0.45,2.5,8.0,10.5
China,1869,Stewards,0.45,0.55,0.45,0.0,3.0,5.5,8.5
China,1869,Craft,0.71,0.84,0.55,0.0,3.0,7.0,10.0
China,1869,Hands,0.71,0.0,0.55,0.71,2.0,3.5,5.5
China,1869,Archive,0.45,0.84,0.84,0.0,3.0,7.0,10.0
China,1869,Flow,0.55,0.45,0.84,0.55,2.5,8.0,10.5
China,1870,Helm,0.55,0.55,1.1,0.89,4.0,6.5,10.5
China,1870,Shield,0.45,0.45,0.55,0.84,2.0,6.0,8.0
China,1870,Lore,0.55,0.45,0.71,0.55,1.5,10.5,12.0
China,1870,Stewards,0.84,0.55,0.55,0.0,3.0,6.5,9.5
China,1870,Craft,0.71,0.45,0.71,0.71,3.5,6.0,9.5
China,1870,Hands,0.55,0.45,0.0,0.71,2.5,2.5,5.0
China,1870,Archive,0.71,0.45,0.45,1.0,1.0,8.5,9.5
China,1870,Flow,0.45,0.45,0.45,0.0,2.0,8.0,10.0
China,1871,Helm,1.0,0.71,0.45,0.84,4.5,5.5,10.0
China,1871,Shield,0.84,0.45,0.45,0.84,3.5,6.5,10.0
China,1871,Lore,0.84,0.55,0.55,0.84,3.5,9.0,12.5
China,1871,Stewards,0.45,0.45,0.55,0.55,3.0,6.5,9.5
China,1871,Craft,0.84,0.55,0.45,0.55,2.5,7.0,9.5
China,1871,Hands,0.45,0.45,0.45,0.55,1.0,5.0,6.0
China,1871,Archive,0.45,0.55,0.84,0.45,4.0,6.0,10.0
China,1871,Flow,0.45,0.45,0.55,0.0,2.0,8.0,10.0
China,1872,Helm,0.84,0.55,0.84,1.0,3.5,4.5,8.0
China,1872,Shield,0.0,0.0,0.84,0.71,2.5,6.5,9.0
China,1872,Lore,0.55,0.55,0.0,0.45,1.5,9.5,11.0
China,1872,Stewards,0.71,0.89,0.84,0.55,2.5,7.0,9.5
China,1872,Craft,0.71,0.55,0.55,0.84,4.0,6.5,10.5
China,1872,Hands,0.84,0.84,0.71,0.45,2.5,3.0,5.5
China,1872,Archive,0.45,0.45,0.0,0.89,2.0,8.5,10.5
China,1872,Flow,0.0,0.0,0.84,0.45,2.5,6.5,9.0
China,1873,Helm,0.45,0.45,0.71,0.55,0.5,8.0,8.5
China,1873,Shield,0.0,0.0,0.55,0.45,1.5,7.5,9.0
China,1873,Lore,0.45,0.84,0.45,0.71,3.5,9.0,12.5
China,1873,Stewards,0.45,0.45,0.55,0.71,2.5,7.0,9.5
China,1873,Craft,0.55,0.45,0.45,0.45,3.5,7.0,10.5
China,1873,Hands,0.84,0.45,0.55,0.55,2.5,4.0,6.5
China,1873,Archive,0.45,0.45,0.84,0.0,3.0,7.0,10.0
China,1873,Flow,0.71,0.71,0.0,0.45,2.0,7.0,9.0
China,1874,Helm,0.71,0.45,0.0,0.0,3.0,7.0,10.0
China,1874,Shield,0.45,0.45,0.45,0.0,2.0,6.5,8.5
China,1874,Lore,0.0,0.0,0.71,0.45,2.0,9.5,11.5
China,1874,Stewards,0.71,0.45,0.84,0.55,1.5,6.5,8.0
China,1874,Craft,0.55,0.55,0.71,0.45,1.5,8.5,10.0
China,1874,Hands,0.45,0.55,0.0,0.55,2.5,5.0,7.5
China,1874,Archive,0.71,0.45,0.84,0.45,3.0,7.0,10.0
China,1874,Flow,0.71,1.0,0.0,0.0,2.0,7.0,9.0
China,1875,Helm,0.45,0.55,0.84,0.0,3.0,6.0,9.0
China,1875,Shield,0.0,0.0,0.71,0.45,2.0,6.5,8.5
China,1875,Lore,0.45,0.0,0.45,0.0,1.0,9.5,10.5
China,1875,Stewards,0.0,0.55,0.0,0.45,1.5,6.0,7.5
China,1875,Craft,0.71,0.84,0.45,0.45,4.0,6.0,10.0
China,1875,Hands,0.89,0.45,0.55,0.45,2.5,5.0,7.5
China,1875,Archive,0.45,0.55,0.55,0.45,1.0,10.0,11.0
China,1875,Flow,0.45,0.84,0.55,0.45,3.0,7.0,10.0
China,1876,Helm,0.45,0.71,0.84,0.71,3.5,7.0,10.5
China,1876,Shield,0.71,0.0,0.0,0.71,1.0,7.0,8.0
China,1876,Lore,0.45,0.45,0.55,0.84,2.5,9.0,11.5
China,1876,Stewards,0.55,0.45,0.0,0.0,2.0,7.5,9.5
China,1876,Craft,0.55,0.55,0.0,0.45,0.5,9.0,9.5
China,1876,Hands,0.45,0.84,0.71,0.71,2.0,4.5,6.5
China,1876,Archive,1.0,0.89,0.55,0.71,3.0,8.0,11.0
China,1876,Flow,0.84,0.55,0.45,0.45,3.5,6.0,9.5
China,1877,Helm,0.55,0.0,0.0,0.84,2.0,6.5,8.5
China,1877,Shield,0.89,1.0,0.55,0.84,4.5,5.5,10.0
China,1877,Lore,0.45,0.45,0.45,0.45,2.5,9.5,12.0
China,1877,Stewards,0.55,0.71,0.71,0.71,1.5,6.5,8.0
China,1877,Craft,0.71,0.45,0.71,0.71,3.5,6.0,9.5
China,1877,Hands,0.0,0.45,0.71,0.84,2.5,4.5,7.0
China,1877,Archive,0.45,0.71,0.55,0.55,2.5,7.0,9.5
China,1877,Flow,0.55,0.45,0.45,0.45,3.0,7.0,10.0
China,1878,Helm,0.45,0.71,0.0,0.45,3.5,5.5,9.0
China,1878,Shield,0.55,0.45,0.89,0.71,2.5,6.5,9.0
China,1878,Lore,0.71,0.55,0.71,0.0,4.0,9.5,13.5
China,1878,Stewards,0.0,0.0,0.0,0.84,1.0,7.0,8.0
China,1878,Craft,0.45,0.45,0.84,0.55,3.5,7.0,10.5
China,1878,Hands,0.45,0.84,0.71,0.45,3.0,4.5,7.5
China,1878,Archive,0.55,0.45,0.55,0.0,2.0,8.0,10.0
China,1878,Flow,0.84,0.45,0.71,0.45,1.5,7.5,9.0
China,1879,Helm,0.45,0.0,0.55,0.0,2.0,7.0,9.0
China,1879,Shield,0.84,0.45,0.0,0.45,2.5,6.5,9.0
China,1879,Lore,0.45,0.71,0.0,0.71,2.0,9.5,11.5
China,1879,Stewards,0.45,0.55,0.84,0.71,3.0,6.0,9.0
China,1879,Craft,0.55,0.55,0.71,0.45,2.5,6.5,9.0
China,1879,Hands,0.55,0.45,0.84,0.45,3.0,4.5,7.5
China,1879,Archive,0.55,0.45,0.0,0.71,3.0,6.5,9.5
China,1879,Flow,0.71,0.55,0.84,0.71,2.5,7.0,9.5
China,1880,Helm,0.45,0.55,0.55,0.0,1.0,7.0,8.0
China,1880,Shield,0.45,0.71,0.0,0.71,3.0,6.0,9.0
China,1880,Lore,0.84,0.71,0.45,0.89,2.5,8.5,11.0
China,1880,Stewards,0.71,0.71,0.84,0.0,2.0,6.5,8.5
China,1880,Craft,0.45,0.84,0.0,0.55,1.5,7.5,9.0
China,1880,Hands,0.0,0.55,0.45,0.71,2.5,5.0,7.5
China,1880,Archive,1.0,1.0,0.89,0.0,1.0,8.0,9.0
China,1880,Flow,0.55,0.0,0.45,0.0,2.0,8.0,10.0
China,1881,Helm,0.45,0.55,0.55,0.55,3.5,4.5,8.0
China,1881,Shield,0.89,1.0,0.84,0.55,6.5,3.0,9.5
China,1881,Lore,0.45,0.45,0.45,0.45,3.0,9.5,12.5
China,1881,Stewards,0.45,0.0,0.0,0.55,1.5,7.5,9.0
China,1881,Craft,0.45,0.55,0.45,0.45,1.5,7.5,9.0
China,1881,Hands,0.84,0.55,0.71,0.71,1.5,4.5,6.0
China,1881,Archive,0.45,0.45,0.89,0.45,2.5,7.5,10.0
China,1881,Flow,0.0,0.45,0.84,0.84,3.0,6.5,9.5
China,1882,Helm,0.71,1.0,0.84,0.55,3.0,4.0,7.0
China,1882,Shield,0.89,0.89,0.55,0.45,3.0,2.0,5.0
China,1882,Lore,0.55,0.45,0.45,0.45,3.0,8.5,11.5
China,1882,Stewards,0.55,0.84,0.55,0.71,2.5,5.5,8.0
China,1882,Craft,0.71,0.84,0.71,0.71,2.0,6.0,8.0
China,1882,Hands,0.45,0.89,0.45,0.84,2.5,2.5,5.0
China,1882,Archive,0.84,0.0,0.84,0.45,4.5,6.5,11.0
China,1882,Flow,0.45,0.55,0.55,0.45,2.5,5.5,8.0
China,1883,Helm,0.71,0.55,0.89,1.0,2.5,3.0,5.5
China,1883,Shield,0.55,0.45,0.89,0.45,1.5,5.5,7.0
China,1883,Lore,0.55,0.45,0.0,0.0,1.0,7.5,8.5
China,1883,Stewards,1.0,0.84,0.45,0.84,2.0,5.0,7.0
China,1883,Craft,0.45,0.71,0.45,0.55,1.5,5.5,7.0
China,1883,Hands,1.0,1.0,0.55,0.55,4.0,1.5,5.5
China,1883,Archive,0.71,0.0,0.55,0.45,1.5,6.5,8.0
China,1883,Flow,0.84,0.89,1.1,0.55,4.5,4.0,8.5
China,1884,Helm,0.55,0.84,0.55,0.84,3.5,2.0,5.5
China,1884,Shield,0.84,0.45,0.71,0.55,3.5,1.5,5.0
China,1884,Lore,0.45,0.55,0.0,0.45,2.0,7.5,9.5
China,1884,Stewards,1.0,0.55,0.71,0.84,3.5,4.5,8.0
China,1884,Craft,0.45,0.55,1.0,0.55,3.0,6.5,9.5
China,1884,Hands,0.45,0.71,0.55,0.84,2.5,3.0,5.5
China,1884,Archive,0.45,0.71,0.0,0.55,2.5,6.0,8.5
China,1884,Flow,0.45,0.89,0.84,0.89,3.0,4.0,7.0
China,1885,Helm,0.55,1.0,0.45,1.0,0.5,4.5,5.0
China,1885,Shield,0.55,1.1,0.71,0.84,3.0,4.0,7.0
China,1885,Lore,0.45,0.45,0.45,0.71,2.5,10.0,12.5
China,1885,Stewards,0.89,0.84,0.84,0.71,2.5,4.5,7.0
China,1885,Craft,0.45,0.55,0.71,0.84,2.5,4.5,7.0
China,1885,Hands,0.84,0.71,1.0,1.0,1.5,3.0,4.5
China,1885,Archive,0.71,0.71,0.45,0.45,4.0,7.0,11.0
China,1885,Flow,0.84,0.84,0.45,0.55,3.0,5.5,8.5
China,1886,Helm,0.71,0.55,0.55,0.71,4.0,5.5,9.5
China,1886,Shield,0.55,0.89,0.71,0.55,3.5,3.5,7.0
China,1886,Lore,0.71,0.55,0.55,0.0,2.0,9.5,11.5
China,1886,Stewards,0.45,0.55,0.45,0.84,1.5,7.5,9.0
China,1886,Craft,0.0,0.55,0.55,0.55,2.5,7.0,9.5
China,1886,Hands,0.84,0.71,0.0,0.45,3.0,4.5,7.5
China,1886,Archive,0.0,0.71,0.45,0.45,3.0,8.0,11.0
China,1886,Flow,0.55,0.55,0.55,0.55,1.5,8.0,9.5
China,1887,Helm,0.55,0.55,0.71,0.0,3.0,8.0,11.0
China,1887,Shield,0.45,0.71,0.55,1.0,3.5,3.5,7.0
China,1887,Lore,0.84,0.55,0.45,0.45,3.5,9.0,12.5
China,1887,Stewards,0.55,0.45,0.71,0.45,3.0,5.5,8.5
China,1887,Craft,0.45,0.0,0.0,0.71,1.5,7.0,8.5
China,1887,Hands,0.45,0.45,0.45,0.45,3.0,3.5,6.5
China,1887,Archive,0.0,0.45,0.71,0.0,1.0,8.5,9.5
China,1887,Flow,0.84,0.45,0.45,0.84,2.5,6.5,9.0
China,1888,Helm,0.55,0.89,0.71,0.55,3.0,5.5,8.5
China,1888,Shield,1.1,0.0,0.45,0.84,2.5,3.0,5.5
China,1888,Lore,0.84,0.0,0.55,0.84,2.5,10.0,12.5
China,1888,Stewards,0.71,0.71,0.71,0.0,3.0,6.5,9.5
China,1888,Craft,0.45,0.55,0.84,0.45,3.5,6.0,9.5
China,1888,Hands,0.84,0.45,0.45,0.84,1.5,4.0,5.5
China,1888,Archive,0.71,0.0,0.55,0.71,3.0,6.5,9.5
China,1888,Flow,0.55,0.0,0.71,0.55,3.5,6.5,10.0
China,1889,Helm,0.71,0.55,0.45,1.0,3.0,5.5,8.5
China,1889,Shield,0.45,0.45,0.84,1.1,2.0,3.0,5.0
China,1889,Lore,0.45,0.0,0.71,0.45,2.0,8.5,10.5
China,1889,Stewards,0.84,0.89,0.84,0.71,3.5,4.5,8.0
China,1889,Craft,0.45,0.45,0.45,0.55,1.5,7.0,8.5
China,1889,Hands,0.55,0.45,0.84,0.84,2.0,4.5,6.5
China,1889,Archive,0.84,0.71,0.0,0.45,2.0,7.0,9.0
China,1889,Flow,0.71,1.1,0.55,1.0,5.0,5.5,10.5
China,1890,Helm,0.55,0.71,0.71,1.0,3.0,5.5,8.5
China,1890,Shield,0.84,0.71,0.84,0.71,3.5,1.5,5.0
China,1890,Lore,0.45,0.84,0.45,0.71,1.0,9.5,10.5
China,1890,Stewards,0.45,0.55,0.45,1.0,2.0,5.0,7.0
China,1890,Craft,0.55,0.71,0.71,0.55,2.5,6.5,9.0
China,1890,Hands,0.45,0.45,0.55,0.55,1.5,4.5,6.0
China,1890,Archive,0.84,0.71,0.45,0.45,3.5,7.0,10.5
China,1890,Flow,0.89,0.84,0.84,0.71,3.0,5.0,8.0
China,1891,Helm,0.84,0.84,0.84,0.84,2.0,3.0,5.0
China,1891,Shield,1.41,0.84,1.0,1.64,3.5,-0.5,3.0
China,1891,Lore,0.45,0.84,0.71,0.45,3.0,6.5,9.5
China,1891,Stewards,0.45,0.84,0.84,0.55,3.5,3.0,6.5
China,1891,Craft,0.0,0.84,0.84,0.89,3.5,3.5,7.0
China,1891,Hands,0.84,0.45,0.84,0.89,2.5,2.0,4.5
China,1891,Archive,0.71,0.84,0.71,0.45,2.0,5.5,7.5
China,1891,Flow,0.45,0.84,0.84,0.84,3.5,3.0,6.5
China,1892,Helm,0.89,0.55,0.71,0.55,2.0,2.5,4.5
China,1892,Shield,1.48,0.55,1.22,0.84,3.5,-1.0,2.5
China,1892,Lore,0.89,0.0,0.45,0.0,2.0,7.5,9.5
China,1892,Stewards,0.89,0.84,0.89,0.71,3.5,3.5,7.0
China,1892,Craft,0.84,0.89,0.84,0.71,3.5,1.5,5.0
China,1892,Hands,0.89,0.45,1.0,0.84,4.5,2.0,6.5
China,1892,Archive,0.45,0.0,0.45,0.0,1.0,6.5,7.5
China,1892,Flow,0.0,0.84,0.89,0.55,3.5,2.0,5.5
China,1893,Helm,0.71,0.89,0.0,0.84,4.0,1.0,5.0
China,1893,Shield,0.89,1.3,0.71,1.0,5.0,-2.0,3.0
China,1893,Lore,0.45,1.1,0.89,0.55,4.0,5.5,9.5
