Nation,Year,Node,Coherence,Capacity,Stress,Abstraction,Node Value,Bond Strength
Singapore,1992,Army,7,6,-1,6,17,13.2
Singapore,1992,Priests,9,8,-3,8,23,18
Singapore,1992,Property Owners,8,7,-2,7,20,15.6
Singapore,1992,Trades/Professions,8,7,-2,7,20,15.6
Singapore,1992,Proletariat,9,8,-3,8,23,18
Singapore,1992,State Memory,8,7,-2,7,20,15.6
Singapore,1992,Shopkeepers/Merchants,7,6,-1,6,17,13.2
Singapore,1993,Executive,7,6,-1,6,17,13.2
Singapore,1993,Army,6,5,0,5,13.5,9.6
Singapore,1993,Priests,8,7,-2,7,20,15.6
Singapore,1993,Property Owners,7,6,-1,6,17,13.2
Singapore,1993,Trades/Professions,7,6,-1,6,17,13.2
Singapore,1993,Proletariat,8,7,-2,7,20,15.6
Singapore,1993,State Memory,7,6,-1,6,17,13.2
Singapore,1993,Shopkeepers/Merchants,6,5,0,5,13.5,9.6
Singapore,1994,Executive,6,5,0,5,13.5,9.6
Singapore,1994,Army,5,4,1,4,11,7.8
Singapore,1994,Priests,7,6,-1,6,17,13.2
Singapore,1994,Property Owners,6,5,0,5,13.5,9.6
Singapore,1994,Trades/Professions,6,5,0,5,13.5,9.6
Singapore,1994,Proletariat,7,6,-1,6,17,13.2
Singapore,1994,State Memory,6,5,0,5,13.5,9.6
Singapore,1994,Shopkeepers/Merchants,5,4,1,4,11,7.8
Singapore,1995,Executive,7,6,-1,6,17,13.2
Singapore,1995,Army,6,5,0,5,13.5,9.6
Singapore,1995,Priests,8,7,-2,7,20,15.6
Singapore,1995,Property Owners,7,6,-1,6,17,13.2
Singapore,1995,Trades/Professions,7,6,-1,6,17,13.2
Singapore,1995,Proletariat,8,7,-2,7,20,15.6
Singapore,1995,State Memory,7,6,-1,6,17,13.2
Singapore,1995,Shopkeepers/Merchants,6,5,0,5,13.5,9.6
Singapore,1996,Executive,8,7,-2,7,20,15.6
Singapore,1996,Army,7,6,-1,6,17,13.2
Singapore,1996,Priests,9,8,-3,8,23,18
Singapore,1996,Property Owners,8,7,-2,7,20,15.6
Singapore,1996,Trades/Professions,8,7,-2,7,20,15.6
Singapore,1996,Proletariat,9,8,-3,8,23,18
Singapore,1996,State Memory,8,7,-2,7,20,15.6
Singapore,1996,Shopkeepers/Merchants,7,6,-1,6,17,13.2
Singapore,1997,Executive,9,8,-3,8,23,18
Singapore,1997,Army,8,7,-2,7,20,15.6
Singapore,1997,Priests,10,9,-4,9,26.5,20.4
Singapore,1997,Property Owners,9,8,-3,8,23,18
Singapore,1997,Trades/Professions,9,8,-3,8,23,18
Singapore,1997,Proletariat,10,9,-4,9,26.5,20.4
Singapore,1997,State Memory,9,8,-3,8,23,18
Singapore,1997,Shopkeepers/Merchants,8,7,-2,7,20,15.6
Singapore,1998,Executive,8,7,-2,7,20,15.6
Singapore,1998,Army,7,6,-1,6,17,13.2
Singapore,1998,Priests,9,8,-3,8,23,18
Singapore,1998,Property Owners,8,7,-2,7,20,15.6
Singapore,1998,Trades/Professions,8,7,-2,7,20,15.6
Singapore,1998,Proletariat,9,8,-3,8,23,18
Singapore,1998,State Memory,8,7,-2,7,20,15.6
Singapore,1998,Shopkeepers/Merchants,7,6,-1,6,17,13.2
Singapore,1999,Executive,7,6,-1,6,17,13.2
Singapore,1999,Army,6,5,0,5,13.5,9.6
Singapore,1999,Priests,8,7,-2,7,20,15.6
Singapore,1999,Property Owners,7,6,-1,6,17,13.2
Singapore,1999,Trades/Professions,7,6,-1,6,17,13.2
Singapore,1999,Proletariat,8,7,-2,7,20,15.6
Singapore,1999,State Memory,7,6,-1,6,17,13.2
Singapore,1999,Shopkeepers/Merchants,6,5,0,5,13.5,9.6
Singapore,2000,Executive,6,5,0,5,13.5,9.6
Singapore,2000,Army,5,4,1,4,11,7.8
Singapore,2000,Priests,7,6,-1,6,17,13.2
Singapore,2000,Property Owners,6,5,0,5,13.5,9.6
Singapore,2000,Trades/Professions,6,5,0,5,13.5,9.6
Singapore,2000,Proletariat,7,6,-1,6,17,13.2
Singapore,2000,State Memory,6,5,0,5,13.5,9.6
Singapore,2000,Shopkeepers/Merchants,5,4,1,4,11,7.8
Singapore,2001,Executive,7,6,-1,6,17,13.2
Singapore,2001,Army,6,5,0,5,13.5,9.6
Singapore,2001,Priests,8,7,-2,7,20,15.6
Singapore,2001,Property Owners,7,6,-1,6,17,13.2
Singapore,2001,Trades/Professions,7,6,-1,6,17,13.2
Singapore,2001,Proletariat,8,7,-2,7,20,15.6
Singapore,2001,State Memory,7,6,-1,6,17,13.2
Singapore,2001,Shopkeepers/Merchants,6,5,0,5,13.5,9.6
Singapore,2002,Executive,8,7,-2,7,20,15.6
Singapore,2002,Army,7,6,-1,6,17,13.2
Singapore,2002,Priests,9,8,-3,8,23,18
Singapore,2002,Property Owners,8,7,-2,7,20,15.6
Singapore,2002,Trades/Professions,8,7,-2,7,20,15.6
Singapore,2002,Proletariat,9,8,-3,8,23,18
Singapore,2002,State Memory,8,7,-2,7,20,15.6
Singapore,2002,Shopkeepers/Merchants,7,6,-1,6,17,13.2
Singapore,2003,Executive,9,8,-3,8,23,18
Singapore,2003,Army,8,7,-2,7,20,15.6
Singapore,2003,Priests,10,9,-4,9,26.5,20.4
Singapore,2003,Property Owners,9,8,-3,8,23,18
Singapore,2003,Trades/Professions,9,8,-3,8,23,18
Singapore,2003,Proletariat,10,9,-4,9,26.5,20.4
Singapore,2003,State Memory,9,8,-3,8,23,18
Singapore,2003,Shopkeepers/Merchants,8,7,-2,7,20,15.6
Singapore,2004,Executive,8,7,-2,7,20,15.6
Singapore,2004,Army,7,6,-1,6,17,13.2
Singapore,2004,Priests,9,8,-3,8,23,18
Singapore,2004,Property Owners,8,7,-2,7,20,15.6
Singapore,2004,Trades/Professions,8,7,-2,7,20,15.6
Singapore,2004,Proletariat,9,8,-3,8,23,18
Singapore,2004,State Memory,8,7,-2,7,20,15.6
Singapore,2004,Shopkeepers/Merchants,7,6,-1,6,17,13.2
Singapore,2005,Executive,7,6,-1,6,17,13.2
Singapore,2005,Army,6,5,0,5,13.5,9.6
Singapore,2005,Priests,8,7,-2,7,20,15.6
Singapore,2005,Property Owners,7,6,-1,6,17,13.2
Singapore,2005,Trades/Professions,7,6,-1,6,17,13.2
Singapore,2005,Proletariat,8,7,-2,7,20,15.6
Singapore,2005,State Memory,7,6,-1,6,17,13.2
Singapore,2005,Shopkeepers/Merchants,6,5,0,5,13.5,9.6
Singapore,2005,Executive,7,6,-1,6,17,13.2
Singapore,2005,Army,6,5,0,5,13.5,9.6
Singapore,2005,Priests,8,7,-2,7,20,15.6
Singapore,2005,Property Owners,7,6,-1,6,17,13.2
Singapore,2005,Trades/Professions,7,6,-1,6,17,13.2
Singapore,2005,Proletariat,8,7,-2,7,20,15.6
Singapore,2005,State Memory,7,6,-1,6,17,13.2
Singapore,2005,Shopkeepers/Merchants,6,5,0,5,13.5,9.6
Singapore,2006,Executive,6,5,0,5,13.5,9.6
Singapore,2006,Army,5,4,1,4,11,7.8
Singapore,2006,Priests,7,6,-1,6,17,13.2
Singapore,2006,Property Owners,6,5,0,5,13.5,9.6
Singapore,2006,Trades/Professions,6,5,0,5,13.5,9.6
Singapore,2006,Proletariat,7,6,-1,6,17,13.2
Singapore,2006,State Memory,6,5,0,5,13.5,9.6
Singapore,2006,Shopkeepers/Merchants,5,4,1,4,11,7.8
Singapore,2007,Executive,7,6,-1,6,17,13.2
Singapore,2007,Army,6,5,0,5,13.5,9.6
Singapore,2007,Priests,8,7,-2,7,20,15.6
Singapore,2007,Property Owners,7,6,-1,6,17,13.2
Singapore,2007,Trades/Professions,7,6,-1,6,17,13.2
Singapore,2007,Proletariat,8,7,-2,7,20,15.6
Singapore,2007,State Memory,7,6,-1,6,17,13.2
Singapore,2007,Shopkeepers/Merchants,6,5,0,5,13.5,9.6
Singapore,2008,Executive,8,7,-2,7,20,15.6
Singapore,2008,Army,7,6,-1,6,17,13.2
Singapore,2008,Priests,9,8,-3,8,23,18
Singapore,2008,Property Owners,8,7,-2,7,20,15.6
Singapore,2008,Trades/Professions,8,7,-2,7,20,15.6
Singapore,2008,Proletariat,9,8,-3,8,23,18
Singapore,2008,State Memory,8,7,-2,7,20,15.6
Singapore,2008,Shopkeepers/Merchants,7,6,-1,6,17,13.2
Singapore,2009,Executive,9,8,-3,8,23,18
Singapore,2009,Army,8,7,-2,7,20,15.6
Singapore,2009,Priests,10,9,-4,9,26.5,20.4
Singapore,2009,Property Owners,9,8,-3,8,23,18
Singapore,2009,Trades/Professions,9,8,-3,8,23,18
Singapore,2009,Proletariat,10,9,-4,9,26.5,20.4
Singapore,2009,State Memory,9,8,-3,8,23,18
Singapore,2009,Shopkeepers/Merchants,8,7,-2,7,20,15.6
Singapore,2010,Executive,8,7,-2,7,20,15.6
Singapore,2010,Army,7,6,-1,6,17,13.2
Singapore,2010,Priests,9,8,-3,8,23,18
Singapore,2010,Property Owners,8,7,-2,7,20,15.6
Singapore,2010,Trades/Professions,8,7,-2,7,20,15.6
Singapore,2010,Proletariat,9,8,-3,8,23,18
Singapore,2010,State Memory,8,7,-2,7,20,15.6
Singapore,2010,Shopkeepers/Merchants,7,6,-1,6,17,13.2
Singapore,2011,Executive,7,6,-1,6,17,13.2
Singapore,2011,Army,6,5,0,5,13.5,9.6
Singapore,2011,Priests,8,7,-2,7,20,15.6
Singapore,2011,Property Owners,7,6,-1,6,17,13.2
Singapore,2011,Trades/Professions,7,6,-1,6,17,13.2
Singapore,2011,Proletariat,8,7,-2,7,20,15.6
Singapore,2011,State Memory,7,6,-1,6,17,13.2
Singapore,2011,Shopkeepers/Merchants,6,5,0,5,13.5,9.6
Singapore,2012,Executive,6,5,0,5,13.5,9.6
Singapore,2012,Army,5,4,1,4,11,7.8
Singapore,2012,Priests,7,6,-1,6,17,13.2
Singapore,2012,Property Owners,6,5,0,5,13.5,9.6
Singapore,2012,Trades/Professions,6,5,0,5,13.5,9.6
Singapore,2012,Proletariat,7,6,-1,6,17,13.2
Singapore,2012,State Memory,6,5,0,5,13.5,9.6
Singapore,2012,Shopkeepers/Merchants,5,4,1,4,11,7.8
Singapore,2013,Executive,7,6,-1,6,17,13.2
Singapore,2013,Army,6,5,0,5,13.5,9.6
Singapore,2013,Priests,8,7,-2,7,20,15.6
Singapore,2013,Property Owners,7,6,-1,6,17,13.2
Singapore,2013,Trades/Professions,7,6,-1,6,17,13.2
Singapore,2013,Proletariat,8,7,-2,7,20,15.6
Singapore,2013,State Memory,7,6,-1,6,17,13.2
Singapore,2013,Shopkeepers/Merchants,6,5,0,5,13.5,9.6
Singapore,2014,Executive,8,7,-2,7,20,15.6
Singapore,2014,Army,7,6,-1,6,17,13.2
Singapore,2014,Priests,9,8,-3,8,23,18
Singapore,2014,Property Owners,8,7,-2,7,20,15.6
Singapore,2014,Trades/Professions,8,7,-2,7,20,15.6
Singapore,2014,Proletariat,9,8,-3,8,23,18
Singapore,2014,State Memory,8,7,-2,7,20,15.6
Singapore,2014,Shopkeepers/Merchants,7,6,-1,6,17,13.2
Singapore,2016,Executive,8,7,-2,7,20,15.6
Singapore,2016,Army,7,6,-1,6,17,13.2
Singapore,2016,Priests,9,8,-3,8,23,18
Singapore,2016,Property Owners,8,7,-2,7,20,15.6
Singapore,2016,Trades/Professions,8,7,-2,7,20,15.6
Singapore,2016,Proletariat,9,8,-3,8,23,18
Singapore,2016,State Memory,8,7,-2,7,20,15.6
Singapore,2016,Shopkeepers/Merchants,7,6,-1,6,17,13.2
Singapore,2017,Executive,9,8,-3,8,23,18
Singapore,2017,Army,8,7,-2,7,20,15.6
Singapore,2017,Priests,10,9,-4,9,26.5,20.4
Singapore,2017,Property Owners,9,8,-3,8,23,18
Singapore,2017,Trades/Professions,9,8,-3,8,23,18
Singapore,2017,Proletariat,10,9,-4,9,26.5,20.4
Singapore,2017,State Memory,9,8,-3,8,23,18
Singapore,2017,Shopkeepers/Merchants,8,7,-2,7,20,15.6
Singapore,2018,Executive,8,7,-2,7,20,15.6
Singapore,2018,Army,7,6,-1,6,17,13.2
Singapore,2018,Priests,9,8,-3,8,23,18
Singapore,2018,Property Owners,8,7,-2,7,20,15.6
Singapore,2018,Trades/Professions,8,7,-2,7,20,15.6
Singapore,2018,Proletariat,9,8,-3,8,23,18
Singapore,2018,State Memory,8,7,-2,7,20,15.6
Singapore,2018,Shopkeepers/Merchants,7,6,-1,6,17,13.2
Singapore,2019,Executive,7,6,-1,6,17,13.2
Singapore,2019,Army,6,5,0,5,13.5,9.6
Singapore,2019,Priests,8,7,-2,7,20,15.6
Singapore,2019,Property Owners,7,6,-1,6,17,13.2
Singapore,2019,Trades/Professions,7,6,-1,6,17,13.2
Singapore,2019,Proletariat,8,7,-2,7,20,15.6
Singapore,2019,State Memory,7,6,-1,6,17,13.2
Singapore,2019,Shopkeepers/Merchants,6,5,0,5,13.5,9.6
Singapore,2020,Executive,6,5,0,5,13.5,9.6
Singapore,2020,Army,5,4,1,4,11,7.8
Singapore,2020,Priests,7,6,-1,6,17,13.2
Singapore,2020,Property Owners,6,5,0,5,13.5,9.6
Singapore,2020,Trades/Professions,6,5,0,5,13.5,9.6
Singapore,2020,Proletariat,7,6,-1,6,17,13.2
Singapore,2020,State Memory,6,5,0,5,13.5,9.6
Singapore,2020,Shopkeepers/Merchants,5,4,1,4,11,7.8
Singapore,2021,Executive,7,6,-1,6,17,13.2
Singapore,2021,Army,6,5,0,5,13.5,9.6
Singapore,2021,Priests,8,7,-2,7,20,15.6
Singapore,2021,Property Owners,7,6,-1,6,17,13.2
Singapore,2021,Trades/Professions,7,6,-1,6,17,13.2
Singapore,2021,Proletariat,8,7,-2,7,20,15.6
Singapore,2021,State Memory,7,6,-1,6,17,13.2
Singapore,2021,Shopkeepers/Merchants,6,5,0,5,13.5,9.6
Singapore,2022,Executive,8,7,-2,7,20,15.6
Singapore,2022,Army,7,6,-1,6,17,13.2
Singapore,2022,Priests,9,8,-3,8,23,18
Singapore,2022,Property Owners,8,7,-2,7,20,15.6
Singapore,2022,Trades/Professions,8,7,-2,7,20,15.6
Singapore,2022,Proletariat,9,8,-3,8,23,18
Singapore,2022,State Memory,8,7,-2,7,20,15.6
Singapore,2022,Shopkeepers/Merchants,7,6,-1,6,17,13.2
Singapore,2023,Executive,9,8,-3,8,23,18
Singapore,2023,Army,8,7,-2,7,20,15.6
Singapore,2023,Priests,10,9,-4,9,26.5,20.4
Singapore,2023,Property Owners,9,8,-3,8,23,18
Singapore,2023,Trades/Professions,9,8,-3,8,23,18
Singapore,2023,Proletariat,10,9,-4,9,26.5,20.4
Singapore,2023,State Memory,9,8,-3,8,23,18
Singapore,2023,Shopkeepers/Merchants,8,7,-2,7,20,15.6
Singapore,2024,Executive,8,7,-2,7,20,15.6
Singapore,2024,Army,7,6,-1,6,17,13.2
Singapore,2024,Priests,9,8,-3,8,23,18
Singapore,2024,Property Owners,8,7,-2,7,20,15.6
Singapore,2024,Trades/Professions,8,7,-2,7,20,15.6
Singapore,2024,Proletariat,9,8,-3,8,23,18
Singapore,2024,State Memory,8,7,-2,7,20,15.6
Singapore,2024,Shopkeepers/Merchants,7,6,-1,6,17,13.2
Singapore,2025,Executive,7,6,-1,6,17,13.2
Singapore,2025,Army,6,5,0,5,13.5,9.6
Singapore,2025,Priests,8,7,-2,7,20,15.6
Singapore,2025,Property Owners,7,6,-1,6,17,13.2
Singapore,2025,Trades/Professions,7,6,-1,6,17,13.2
Singapore,2025,Proletariat,8,7,-2,7,20,15.6
Singapore,2025,State Memory,7,6,-1,6,17,13.2
Singapore,2025,Shopkeepers/Merchants,6,5,0,5,13.5,9.6
