Society,Year,Node,Coherence,Capacity,Stress,Abstraction,Node Value,Bond Strength
Argentina,1998,Helm,5.0,6.0,5.0,6.0,9.0,16.988
Argentina,1998,Shield,5.0,5.0,5.0,5.0,7.5,15.903
Argentina,1998,Lore,5.0,5.2,5.0,5.0,7.7,15.903
Argentina,1998,Stewards,5.0,6.0,5.0,5.0,8.5,15.903
Argentina,1998,Craft,6.0,6.0,4.0,6.0,11.0,19.347
Argentina,1998,Hands,5.0,5.0,5.0,5.0,7.5,15.903
Argentina,1998,Archive,5.0,5.0,5.0,5.0,7.5,15.903
Argentina,1998,Flow,5.0,5.2,5.0,5.0,7.7,15.903
Argentina,1999,Helm,4.0,5.0,6.2,5.0,5.3,11.279
Argentina,1999,Shield,5.0,5.0,5.0,5.0,7.5,13.239
Argentina,1999,Lore,5.0,5.0,5.0,5.0,7.5,13.239
Argentina,1999,Stewards,4.0,5.0,6.0,4.0,5.0,10.469
Argentina,1999,Craft,5.0,5.2,5.0,5.0,7.7,13.239
Argentina,1999,Hands,4.0,5.0,6.0,4.0,5.0,10.469
Argentina,1999,Archive,5.0,5.0,5.0,5.0,7.5,13.239
Argentina,1999,Flow,4.0,5.0,6.0,4.0,5.0,10.469
Argentina,2000,Helm,3.6,4.0,7.4,3.6,2.0,6.746
Argentina,2000,Shield,5.0,5.0,6.0,5.0,6.5,9.404
Argentina,2000,Lore,4.0,4.4,6.6,4.0,3.8,7.641
Argentina,2000,Stewards,3.2,4.0,7.0,3.2,1.8,6.192
Argentina,2000,Craft,4.0,5.0,6.0,4.0,5.0,7.837
Argentina,2000,Hands,3.0,4.0,7.0,3.0,1.5,5.848
Argentina,2000,Archive,4.0,4.0,6.0,4.0,4.0,7.837
Argentina,2000,Flow,3.0,4.0,7.0,3.0,1.5,5.848
Argentina,2001,Helm,2.0,3.0,9.0,2.0,-3.0,2.239
Argentina,2001,Shield,4.0,5.0,7.0,4.0,4.0,4.328
Argentina,2001,Lore,3.0,4.0,7.6,3.0,0.9,3.375
Argentina,2001,Stewards,2.0,3.0,9.0,2.0,-3.0,2.239
Argentina,2001,Craft,3.0,4.0,8.0,3.0,0.5,3.32
Argentina,2001,Hands,2.0,3.0,9.0,2.0,-3.0,2.239
Argentina,2001,Archive,3.0,3.0,8.0,3.0,-0.5,3.32
Argentina,2001,Flow,1.0,2.0,10.0,2.0,-6.0,1.543
Argentina,2002,Helm,3.0,4.0,8.0,3.0,0.5,3.962
Argentina,2002,Shield,4.0,5.0,7.0,4.0,4.0,5.228
Argentina,2002,Lore,3.0,4.0,7.6,3.0,0.9,4.03
Argentina,2002,Stewards,3.0,3.0,8.0,3.0,-0.5,3.962
Argentina,2002,Craft,3.0,4.0,7.0,3.0,1.5,4.134
Argentina,2002,Hands,2.0,3.0,8.0,2.0,-2.0,2.77
Argentina,2002,Archive,3.0,4.0,7.0,3.0,1.5,4.134
Argentina,2002,Flow,2.0,3.0,8.0,2.0,-2.0,2.77
Argentina,2003,Helm,5.0,5.0,6.0,5.0,6.5,10.584
Argentina,2003,Shield,4.0,5.0,6.0,4.0,5.0,8.781
Argentina,2003,Lore,4.0,5.0,6.0,4.0,5.0,8.781
Argentina,2003,Stewards,4.0,5.0,6.0,4.0,5.0,8.781
Argentina,2003,Craft,4.0,5.0,6.0,4.0,5.0,8.781
Argentina,2003,Hands,3.0,4.0,6.0,3.0,2.5,6.821
Argentina,2003,Archive,4.0,5.0,6.0,4.0,5.0,8.781
Argentina,2003,Flow,4.0,4.0,6.0,4.0,4.0,8.781
Argentina,2004,Helm,5.0,6.0,5.0,5.0,8.5,14.212
Argentina,2004,Shield,4.0,5.0,6.0,4.0,5.0,11.209
Argentina,2004,Lore,5.0,5.0,5.0,5.0,7.5,14.212
Argentina,2004,Stewards,5.0,5.0,5.0,5.0,7.5,14.212
Argentina,2004,Craft,5.0,5.0,5.0,5.0,7.5,14.212
Argentina,2004,Hands,4.0,4.0,5.0,4.0,5.0,11.716
Argentina,2004,Archive,5.0,5.0,5.0,5.0,7.5,14.212
Argentina,2004,Flow,5.0,5.0,5.0,5.0,7.5,14.212
Argentina,2005,Helm,6.0,6.0,5.0,5.0,9.5,16.498
Argentina,2005,Shield,4.0,5.0,5.0,4.0,6.0,12.339
Argentina,2005,Lore,5.0,5.0,5.0,5.0,7.5,14.99
Argentina,2005,Stewards,5.0,5.6,5.0,5.0,8.1,14.99
Argentina,2005,Craft,5.0,6.0,5.0,5.0,8.5,14.99
Argentina,2005,Hands,5.0,5.0,5.0,5.0,7.5,14.99
Argentina,2005,Archive,5.0,5.0,5.0,5.0,7.5,14.99
Argentina,2005,Flow,5.0,6.0,5.0,5.0,8.5,14.99
Argentina,2006,Helm,6.0,6.0,5.0,5.0,9.5,16.498
Argentina,2006,Shield,4.0,5.0,5.0,4.0,6.0,12.339
Argentina,2006,Lore,5.0,5.2,5.0,5.0,7.7,14.99
Argentina,2006,Stewards,5.0,6.0,5.0,5.0,8.5,14.99
Argentina,2006,Craft,5.0,6.0,5.0,5.0,8.5,14.99
Argentina,2006,Hands,5.0,5.0,5.0,5.0,7.5,14.99
Argentina,2006,Archive,5.0,5.0,5.0,5.0,7.5,14.99
Argentina,2006,Flow,5.0,6.0,5.0,5.0,8.5,14.99
Argentina,2007,Helm,6.0,6.0,4.2,5.0,10.3,17.662
Argentina,2007,Shield,4.0,5.0,5.0,4.0,6.0,12.755
Argentina,2007,Lore,5.0,5.0,5.0,5.0,7.5,15.511
Argentina,2007,Stewards,5.0,6.0,4.0,5.0,9.5,16.189
Argentina,2007,Craft,5.0,6.0,4.2,5.0,9.3,16.052
Argentina,2007,Hands,5.0,5.0,4.0,5.0,8.5,16.189
Argentina,2007,Archive,5.0,5.0,5.0,5.0,7.5,15.511
Argentina,2007,Flow,5.0,6.0,4.0,5.0,9.5,16.189
Argentina,2008,Helm,5.0,5.4,6.0,5.0,6.9,12.697
Argentina,2008,Shield,4.0,5.0,5.0,4.0,6.0,10.94
Argentina,2008,Lore,5.0,5.0,5.0,5.0,7.5,13.242
Argentina,2008,Stewards,4.0,5.0,6.0,4.0,5.0,10.471
Argentina,2008,Craft,5.0,5.0,5.0,5.0,7.5,13.242
Argentina,2008,Hands,4.2,5.0,5.0,4.2,6.3,11.415
Argentina,2008,Archive,5.0,5.0,5.0,5.0,7.5,13.242
Argentina,2008,Flow,4.0,5.0,6.0,4.0,5.0,10.471
Argentina,2009,Helm,5.0,5.0,6.0,5.0,6.5,12.615
Argentina,2009,Shield,4.0,5.0,5.0,4.0,6.0,10.871
Argentina,2009,Lore,5.0,5.0,5.0,5.0,7.5,13.156
Argentina,2009,Stewards,4.0,5.0,6.0,4.0,5.0,10.405
Argentina,2009,Craft,5.0,5.0,5.0,5.0,7.5,13.156
Argentina,2009,Hands,4.0,5.0,5.0,4.0,6.0,10.871
Argentina,2009,Archive,5.0,5.0,5.0,5.0,7.5,13.156
Argentina,2009,Flow,4.0,5.0,6.0,4.0,5.0,10.405
Argentina,2010,Helm,5.0,6.0,5.0,5.0,8.5,14.73
Argentina,2010,Shield,4.0,5.0,5.0,4.0,6.0,12.131
Argentina,2010,Lore,5.0,5.0,5.0,5.0,7.5,14.73
Argentina,2010,Stewards,5.0,5.0,5.0,5.0,7.5,14.73
Argentina,2010,Craft,5.0,5.0,5.0,5.0,7.5,14.73
Argentina,2010,Hands,5.0,5.0,5.0,5.0,7.5,14.73
Argentina,2010,Archive,5.0,5.0,5.0,5.0,7.5,14.73
Argentina,2010,Flow,5.0,6.0,5.0,5.0,8.5,14.73
Argentina,2011,Helm,5.0,6.0,5.0,5.0,8.5,14.73
Argentina,2011,Shield,4.0,5.0,5.0,4.0,6.0,12.131
Argentina,2011,Lore,5.0,5.0,5.0,5.0,7.5,14.73
Argentina,2011,Stewards,5.0,5.0,5.0,5.0,7.5,14.73
Argentina,2011,Craft,5.0,5.0,5.0,5.0,7.5,14.73
Argentina,2011,Hands,5.0,5.0,5.0,5.0,7.5,14.73
Argentina,2011,Archive,5.0,5.0,5.0,5.0,7.5,14.73
Argentina,2011,Flow,5.0,6.0,5.0,5.0,8.5,14.73
Argentina,2012,Helm,5.0,5.0,6.0,5.0,6.5,12.021
Argentina,2012,Shield,4.0,5.0,6.0,4.0,5.0,9.93
Argentina,2012,Lore,5.0,5.0,5.8,5.0,6.7,12.122
Argentina,2012,Stewards,4.0,5.0,6.0,4.0,5.0,9.93
Argentina,2012,Craft,5.0,5.0,5.2,5.0,7.3,12.428
Argentina,2012,Hands,4.0,5.0,5.0,4.0,6.0,10.372
Argentina,2012,Archive,4.0,5.0,5.0,4.0,6.0,10.372
Argentina,2012,Flow,4.0,5.0,6.0,4.0,5.0,9.93
Argentina,2013,Helm,4.2,5.0,6.8,5.0,4.9,9.698
Argentina,2013,Shield,4.0,5.0,6.0,4.0,5.0,9.04
Argentina,2013,Lore,4.2,5.0,5.8,4.2,5.5,9.507
Argentina,2013,Stewards,4.0,5.0,6.0,4.0,5.0,9.04
Argentina,2013,Craft,4.2,5.0,5.8,4.2,5.5,9.507
Argentina,2013,Hands,4.0,4.0,6.0,4.0,4.0,9.04
Argentina,2013,Archive,4.0,5.0,6.0,4.0,5.0,9.04
Argentina,2013,Flow,4.0,5.0,6.0,4.0,5.0,9.04
Argentina,2014,Helm,4.0,4.2,7.0,4.0,3.2,7.821
Argentina,2014,Shield,4.0,5.0,6.0,4.0,5.0,8.16
Argentina,2014,Lore,4.6,5.0,6.4,4.6,5.5,9.019
Argentina,2014,Stewards,3.0,4.0,7.0,3.0,1.5,6.078
Argentina,2014,Craft,4.0,5.0,6.0,4.0,5.0,8.16
Argentina,2014,Hands,4.0,4.0,6.0,4.0,4.0,8.16
Argentina,2014,Archive,4.0,5.0,6.0,4.0,5.0,8.16
Argentina,2014,Flow,3.0,4.0,7.0,3.0,1.5,6.078
Argentina,2015,Helm,4.8,5.0,6.0,5.0,6.3,12.074
Argentina,2015,Shield,4.0,5.0,6.0,4.0,5.0,10.173
Argentina,2015,Lore,5.0,5.0,5.0,5.0,7.5,12.851
Argentina,2015,Stewards,4.0,4.8,6.0,4.0,4.8,10.173
Argentina,2015,Craft,5.0,5.0,5.0,5.0,7.5,12.851
Argentina,2015,Hands,4.0,4.8,6.0,4.0,4.8,10.173
Argentina,2015,Archive,4.8,5.0,5.0,4.8,7.2,12.42
Argentina,2015,Flow,4.0,4.8,6.0,4.0,4.8,10.173
Argentina,2016,Helm,5.0,5.0,5.4,5.0,7.1,13.45
Argentina,2016,Shield,4.0,5.0,5.0,4.0,6.0,11.29
Argentina,2016,Lore,5.0,5.0,5.0,5.0,7.5,13.679
Argentina,2016,Stewards,4.0,5.0,5.2,4.0,5.8,11.191
Argentina,2016,Craft,5.0,5.0,5.0,5.0,7.5,13.679
Argentina,2016,Hands,4.0,4.0,5.2,4.0,4.8,11.191
Argentina,2016,Archive,5.0,5.0,5.0,5.0,7.5,13.679
Argentina,2016,Flow,4.8,5.0,5.2,4.8,7.0,13.103
Argentina,2017,Helm,5.0,5.0,5.0,5.0,7.5,14.643
Argentina,2017,Shield,4.0,5.0,5.0,4.0,6.0,12.061
Argentina,2017,Lore,5.0,5.0,5.0,5.0,7.5,14.643
Argentina,2017,Stewards,5.0,5.0,5.0,5.0,7.5,14.643
Argentina,2017,Craft,5.0,5.0,5.0,5.0,7.5,14.643
Argentina,2017,Hands,4.8,5.0,5.0,4.8,7.2,14.141
Argentina,2017,Archive,5.0,5.0,5.0,5.0,7.5,14.643
Argentina,2017,Flow,5.0,5.0,5.0,5.0,7.5,14.643
Argentina,2018,Helm,4.0,4.2,7.0,4.0,3.2,7.327
Argentina,2018,Shield,4.0,5.0,6.0,4.0,5.0,7.641
Argentina,2018,Lore,4.0,5.0,6.0,4.0,5.0,7.641
Argentina,2018,Stewards,3.0,4.0,7.0,3.0,1.5,5.708
Argentina,2018,Craft,4.0,5.0,6.0,4.0,5.0,7.641
Argentina,2018,Hands,3.0,4.0,7.0,3.0,1.5,5.708
Argentina,2018,Archive,4.0,5.0,6.0,4.0,5.0,7.641
Argentina,2018,Flow,3.0,4.0,7.0,3.0,1.5,5.708
Argentina,2019,Helm,4.0,4.0,7.0,4.0,3.0,7.303
Argentina,2019,Shield,4.0,5.0,6.0,4.0,5.0,7.616
Argentina,2019,Lore,4.0,4.2,6.4,4.0,3.8,7.49
Argentina,2019,Stewards,3.0,4.0,7.0,3.0,1.5,5.69
Argentina,2019,Craft,4.0,4.0,6.0,4.0,4.0,7.616
Argentina,2019,Hands,3.0,3.2,7.0,3.0,0.7,5.69
Argentina,2019,Archive,4.0,4.0,6.0,4.0,4.0,7.616
Argentina,2019,Flow,3.0,4.0,7.0,3.0,1.5,5.69
Argentina,2020,Helm,4.0,5.0,7.0,4.0,4.0,7.322
Argentina,2020,Shield,4.0,5.0,6.0,4.0,5.0,7.636
Argentina,2020,Lore,4.0,5.0,5.4,4.0,5.6,7.829
Argentina,2020,Stewards,3.0,4.0,7.0,3.0,1.5,5.704
Argentina,2020,Craft,4.0,5.0,6.0,4.0,5.0,7.636
Argentina,2020,Hands,3.0,4.0,7.0,3.0,1.5,5.704
Argentina,2020,Archive,4.0,5.0,6.0,4.0,5.0,7.636
Argentina,2020,Flow,3.0,3.0,8.0,3.0,-0.5,5.456
Argentina,2021,Helm,4.0,5.0,7.0,4.0,4.0,7.623
Argentina,2021,Shield,4.0,5.0,6.0,4.0,5.0,7.952
Argentina,2021,Lore,4.0,5.0,5.8,4.0,5.2,8.019
Argentina,2021,Stewards,3.0,4.0,7.0,3.0,1.5,5.93
Argentina,2021,Craft,4.0,5.0,6.0,4.0,5.0,7.952
Argentina,2021,Hands,3.0,4.0,7.0,3.0,1.5,5.93
Argentina,2021,Archive,4.0,5.0,6.0,4.0,5.0,7.952
Argentina,2021,Flow,4.0,4.0,7.0,4.0,3.0,7.623
Argentina,2022,Helm,3.0,4.0,8.0,3.0,0.5,4.77
Argentina,2022,Shield,4.0,5.0,7.0,4.0,4.0,6.36
Argentina,2022,Lore,4.0,4.0,7.0,4.0,3.0,6.36
Argentina,2022,Stewards,3.0,3.0,8.0,3.0,-0.5,4.77
Argentina,2022,Craft,4.0,4.0,7.0,4.0,3.0,6.36
Argentina,2022,Hands,3.0,3.0,8.0,3.0,-0.5,4.77
Argentina,2022,Archive,3.0,4.0,7.0,3.0,1.5,4.983
Argentina,2022,Flow,3.0,3.0,8.0,3.0,-0.5,4.77
Argentina,2023,Helm,3.0,3.4,8.6,3.0,-0.7,3.945
Argentina,2023,Shield,4.0,5.0,7.0,4.0,4.0,5.349
Argentina,2023,Lore,3.2,4.0,7.8,3.4,1.1,4.404
Argentina,2023,Stewards,2.2,3.0,8.8,2.2,-2.5,2.972
Argentina,2023,Craft,3.2,4.0,7.8,3.2,1.0,4.313
Argentina,2023,Hands,3.0,3.0,8.0,3.0,-0.5,4.048
Argentina,2023,Archive,3.0,4.0,7.0,3.0,1.5,4.225
Argentina,2023,Flow,2.2,3.0,9.0,2.2,-2.7,2.946
Argentina,2024,Helm,4.0,4.0,8.0,4.0,2.0,6.36
Argentina,2024,Shield,4.0,5.0,7.0,4.0,4.0,6.63
Argentina,2024,Lore,4.0,4.0,7.0,4.0,3.0,6.63
Argentina,2024,Stewards,3.0,4.0,8.0,3.0,0.5,4.962
Argentina,2024,Craft,4.0,4.0,7.0,4.0,3.0,6.63
Argentina,2024,Hands,3.0,3.0,8.0,3.0,-0.5,4.962
Argentina,2024,Archive,3.0,4.0,7.0,3.0,1.5,5.186
Argentina,2024,Flow,3.0,3.0,8.0,3.0,-0.5,4.962
Argentina,2025,Helm,4.0,4.2,7.8,4.0,2.4,6.589
Argentina,2025,Shield,4.0,5.0,6.8,4.0,4.2,6.871
Argentina,2025,Lore,4.0,4.0,7.0,4.0,3.0,6.814
Argentina,2025,Stewards,3.2,4.0,7.8,3.2,1.0,5.439
Argentina,2025,Craft,4.0,4.2,7.0,4.0,3.2,6.814
Argentina,2025,Hands,3.0,3.2,8.0,3.0,-0.3,5.093
Argentina,2025,Archive,3.0,4.0,7.0,3.0,1.5,5.323
Argentina,2025,Flow,3.2,4.0,7.0,3.2,1.8,5.632
Argentina,2026,Helm,4.0,5.0,7.0,4.0,4.0,6.94
Argentina,2026,Shield,4.0,5.0,6.0,4.0,5.0,7.235
Argentina,2026,Lore,4.0,4.0,7.0,4.0,3.0,6.94
Argentina,2026,Stewards,3.2,4.0,7.0,3.2,1.8,5.734
Argentina,2026,Craft,4.0,5.0,7.0,4.0,4.0,6.94
Argentina,2026,Hands,3.0,4.0,8.0,3.0,0.5,5.184
Argentina,2026,Archive,3.0,4.0,7.0,3.0,1.5,5.418
Argentina,2026,Flow,3.2,4.0,7.0,3.2,1.8,5.734
