Society,Year,Node,C_sd,K_sd,S_sd,A_sd,V_range,V_min,V_max
Nigeria,2001,Archive,0.84,1.3,0.84,0.45,4.5,-2.5,2.0
Nigeria,2001,Flow,1.87,0.71,0.89,1.14,6.0,5.5,11.5
Nigeria,2002,Helm,1.14,0.84,0.71,1.1,6.0,3.0,9.0
Nigeria,2002,Shield,1.34,1.67,1.48,2.05,6.5,1.5,8.0
Nigeria,2002,Lore,0.89,0.89,1.48,0.84,3.0,6.5,9.5
Nigeria,2002,Stewards,1.52,0.89,1.14,1.14,4.0,0.0,4.0
Nigeria,2002,Craft,0.55,0.84,0.89,0.84,4.0,3.0,7.0
Nigeria,2002,Hands,0.55,0.89,0.71,1.95,3.5,3.5,7.0
Nigeria,2002,Archive,0.84,1.1,1.14,1.34,4.0,0.5,4.5
Nigeria,2002,Flow,0.84,0.84,0.84,1.58,3.5,4.5,8.0
Nigeria,2003,Helm,1.34,1.14,0.84,1.82,8.0,5.0,13.0
Nigeria,2003,Shield,1.3,1.1,1.14,0.45,4.0,3.5,7.5
Nigeria,2003,Lore,1.41,1.14,1.3,1.0,5.5,3.5,9.0
Nigeria,2003,Stewards,1.14,1.41,0.84,0.55,3.5,2.0,5.5
Nigeria,2003,Craft,0.0,1.52,1.1,0.84,5.0,2.5,7.5
Nigeria,2003,Hands,1.0,0.55,0.84,1.3,4.5,-0.5,4.0
Nigeria,2003,Archive,1.1,0.89,1.14,1.52,5.5,-1.0,4.5
Nigeria,2003,Flow,1.3,1.3,1.14,0.84,4.5,5.5,10.0
Nigeria,2004,Helm,1.34,1.34,0.84,0.84,2.5,6.0,8.5
Nigeria,2004,Shield,1.1,0.89,1.14,0.55,4.0,3.0,7.0
Nigeria,2004,Lore,0.45,1.52,1.3,1.1,5.0,5.0,10.0
Nigeria,2004,Stewards,1.3,0.84,0.89,0.84,4.5,2.0,6.5
Nigeria,2004,Craft,0.84,1.1,1.0,1.1,3.0,2.0,5.0
Nigeria,2004,Hands,0.84,0.84,1.3,1.0,3.0,2.0,5.0
Nigeria,2004,Archive,1.3,0.55,0.55,1.14,4.5,-1.5,3.0
Nigeria,2004,Flow,0.84,0.55,0.89,1.3,3.0,6.5,9.5
Nigeria,2005,Helm,0.71,0.55,0.84,1.92,2.0,5.5,7.5
Nigeria,2005,Shield,1.3,0.55,1.3,1.0,4.0,2.5,6.5
Nigeria,2005,Lore,0.84,1.14,1.3,1.0,7.0,3.0,10.0
Nigeria,2005,Stewards,1.1,0.84,1.3,0.89,5.0,0.0,5.0
Nigeria,2005,Craft,0.71,0.84,0.45,1.14,2.5,3.0,5.5
Nigeria,2005,Hands,1.52,0.89,1.0,1.3,4.0,1.5,5.5
Nigeria,2005,Archive,0.84,0.55,0.84,1.1,3.5,-0.5,3.0
Nigeria,2005,Flow,1.3,1.22,0.89,0.89,7.5,4.5,12.0
Nigeria,2006,Helm,1.48,1.14,1.3,0.84,4.5,4.0,8.5
Nigeria,2006,Shield,0.84,0.84,0.84,0.89,3.0,2.5,5.5
Nigeria,2006,Lore,0.55,1.0,0.84,1.14,4.5,5.0,9.5
Nigeria,2006,Stewards,0.71,0.89,0.89,0.84,4.5,2.0,6.5
Nigeria,2006,Craft,1.48,1.14,1.41,1.14,8.0,2.0,10.0
Nigeria,2006,Hands,0.84,0.45,1.34,1.1,2.0,1.5,3.5
Nigeria,2006,Archive,1.0,1.14,1.3,0.84,7.5,-4.0,3.5
Nigeria,2006,Flow,1.3,0.45,1.3,0.89,4.0,7.0,11.0
Nigeria,2007,Helm,1.64,1.3,0.84,0.71,5.5,5.0,10.5
Nigeria,2007,Shield,0.84,1.67,1.3,0.55,3.5,1.0,4.5
Nigeria,2007,Lore,0.55,0.89,0.89,1.22,2.0,6.5,8.5
Nigeria,2007,Stewards,1.22,1.48,0.71,1.14,4.5,0.5,5.0
Nigeria,2007,Craft,1.0,0.55,1.14,0.45,3.0,4.5,7.5
Nigeria,2007,Hands,1.14,1.48,1.0,1.1,6.0,-0.5,5.5
Nigeria,2007,Archive,1.22,1.3,0.89,0.84,5.0,-2.0,3.0
Nigeria,2007,Flow,0.84,1.14,1.34,1.64,5.0,3.5,8.5
Nigeria,2008,Helm,0.84,1.3,0.84,0.45,2.0,7.0,9.0
Nigeria,2008,Shield,0.55,1.79,0.55,1.14,4.0,0.5,4.5
Nigeria,2008,Lore,0.84,1.1,0.55,1.1,2.5,6.0,8.5
Nigeria,2008,Stewards,0.55,0.84,1.0,1.1,5.0,0.5,5.5
Nigeria,2008,Craft,0.71,0.84,1.0,0.55,5.0,1.5,6.5
Nigeria,2008,Hands,1.22,1.34,1.3,1.0,6.5,-0.5,6.0
Nigeria,2008,Archive,1.34,1.67,1.14,1.34,7.5,-2.0,5.5
Nigeria,2008,Flow,0.55,2.17,1.52,1.52,8.5,3.5,12.0
Nigeria,2009,Helm,1.52,0.71,1.14,0.84,4.0,0.5,4.5
Nigeria,2009,Shield,1.22,0.84,1.34,0.89,4.0,-2.5,1.5
Nigeria,2009,Lore,0.71,1.1,1.14,1.14,3.5,1.0,4.5
Nigeria,2009,Stewards,1.3,1.14,0.71,0.89,8.0,-3.5,4.5
Nigeria,2009,Craft,1.48,1.3,0.45,1.0,5.5,2.0,7.5
Nigeria,2009,Hands,0.84,1.3,0.89,0.71,4.0,-3.0,1.0
Nigeria,2009,Archive,0.55,0.84,1.1,1.0,3.0,-4.5,-1.5
Nigeria,2009,Flow,0.71,1.14,0.84,1.14,4.5,0.0,4.5
Nigeria,2010,Helm,0.55,0.45,0.45,0.84,2.5,2.0,4.5
Nigeria,2010,Shield,1.22,1.3,0.89,0.84,4.0,-3.0,1.0
Nigeria,2010,Lore,0.55,1.0,0.84,1.52,3.0,2.5,5.5
Nigeria,2010,Stewards,1.14,0.89,0.55,0.89,4.5,-2.0,2.5
Nigeria,2010,Craft,1.22,0.89,0.84,0.89,5.0,2.0,7.0
Nigeria,2010,Hands,1.3,1.1,1.52,1.1,7.0,-4.0,3.0
Nigeria,2010,Archive,1.14,0.45,0.89,0.84,3.0,-3.5,-0.5
Nigeria,2010,Flow,0.84,0.55,0.55,0.84,3.0,2.0,5.0
Nigeria,2011,Helm,0.84,1.52,0.89,0.84,4.5,3.5,8.0
Nigeria,2011,Shield,1.3,1.22,1.41,0.55,7.5,-2.0,5.5
Nigeria,2011,Lore,1.3,0.84,0.89,1.14,5.0,1.0,6.0
Nigeria,2011,Stewards,0.84,1.14,1.22,0.55,4.5,-2.0,2.5
Nigeria,2011,Craft,1.41,0.89,1.34,0.89,5.0,1.0,6.0
Nigeria,2011,Hands,0.55,0.45,1.92,0.89,3.5,-1.0,2.5
Nigeria,2011,Archive,1.3,1.14,1.3,0.89,4.0,-4.5,-0.5
Nigeria,2011,Flow,1.22,1.34,1.48,1.14,6.0,1.0,7.0
Nigeria,2012,Helm,1.41,1.0,0.55,0.89,3.0,2.5,5.5
Nigeria,2012,Shield,0.84,1.14,1.1,0.89,6.0,-2.5,3.5
Nigeria,2012,Lore,0.84,0.55,1.14,1.1,4.5,0.5,5.0
Nigeria,2012,Stewards,0.55,0.55,1.1,0.55,3.0,0.0,3.0
Nigeria,2012,Craft,0.45,0.0,1.41,0.84,2.5,2.0,4.5
Nigeria,2012,Hands,1.14,0.84,1.79,0.71,9.5,-4.5,5.0
Nigeria,2012,Archive,1.0,0.84,0.84,0.55,3.0,-2.5,0.5
Nigeria,2012,Flow,1.3,0.84,1.67,0.45,6.0,1.0,7.0
Nigeria,2013,Helm,0.84,1.41,1.14,1.41,7.0,0.0,7.0
Nigeria,2013,Shield,1.3,1.58,0.55,0.89,4.0,-2.5,1.5
Nigeria,2013,Lore,0.84,1.48,1.41,1.14,3.5,3.0,6.5
Nigeria,2013,Stewards,0.84,0.84,1.14,1.0,5.5,-1.0,4.5
Nigeria,2013,Craft,0.45,1.52,1.52,1.3,6.0,2.5,8.5
Nigeria,2013,Hands,1.22,0.55,1.82,0.71,4.5,-4.0,0.5
Nigeria,2013,Archive,1.14,0.84,0.84,0.55,4.0,-3.5,0.5
Nigeria,2013,Flow,1.3,0.84,1.0,1.1,6.5,2.5,9.0
Nigeria,2014,Helm,1.22,0.89,0.55,0.55,4.0,0.0,4.0
Nigeria,2014,Shield,1.14,0.89,1.52,1.52,2.5,-2.5,0.0
Nigeria,2014,Lore,1.3,0.71,0.71,0.84,3.0,0.5,3.5
Nigeria,2014,Stewards,0.89,0.89,0.89,1.0,5.0,-1.5,3.5
Nigeria,2014,Craft,0.89,0.71,0.84,0.55,4.5,1.0,5.5
Nigeria,2014,Hands,1.1,1.3,1.1,0.84,4.0,-1.5,2.5
Nigeria,2014,Archive,1.1,0.45,0.89,0.84,4.5,-4.0,0.5
Nigeria,2014,Flow,1.34,0.89,1.3,0.89,4.0,1.5,5.5
Nigeria,2015,Helm,0.55,1.0,0.84,0.89,3.5,2.0,5.5
Nigeria,2015,Shield,1.22,1.22,1.34,0.71,6.5,-2.0,4.5
Nigeria,2015,Lore,0.89,1.58,0.71,1.3,7.5,0.5,8.0
Nigeria,2015,Stewards,0.84,1.48,0.89,1.3,2.5,0.5,3.0
Nigeria,2015,Craft,0.84,0.84,0.89,1.0,2.0,3.0,5.0
Nigeria,2015,Hands,1.1,0.89,1.82,0.84,3.0,-1.5,1.5
Nigeria,2015,Archive,0.55,0.84,0.84,0.45,2.5,-4.0,-1.5
Nigeria,2015,Flow,1.0,0.55,1.14,0.55,3.5,1.5,5.0
Nigeria,2016,Helm,0.84,0.55,0.55,0.71,2.0,3.5,5.5
Nigeria,2016,Shield,0.84,0.89,0.71,0.45,3.0,0.0,3.0
Nigeria,2016,Lore,0.71,0.71,0.55,0.0,2.0,2.5,4.5
Nigeria,2016,Stewards,0.71,0.71,0.71,0.84,2.5,0.0,2.5
Nigeria,2016,Craft,0.84,0.55,0.45,0.0,1.0,3.5,4.5
Nigeria,2016,Hands,0.55,0.84,0.71,0.71,3.5,-2.5,1.0
Nigeria,2016,Archive,0.55,0.45,0.45,1.0,1.0,-2.5,-1.5
Nigeria,2016,Flow,0.55,1.0,0.0,0.45,2.5,2.0,4.5
Nigeria,2017,Helm,0.84,0.55,1.1,0.71,3.5,2.0,5.5
Nigeria,2017,Shield,0.55,0.55,0.71,0.84,3.5,1.0,4.5
Nigeria,2017,Lore,0.55,0.71,0.84,0.55,2.5,2.5,5.0
Nigeria,2017,Stewards,1.14,0.45,0.84,0.84,3.0,-0.5,2.5
Nigeria,2017,Craft,0.71,0.45,0.55,0.84,4.0,1.0,5.0
Nigeria,2017,Hands,0.45,0.45,0.45,0.45,2.5,-1.0,1.5
Nigeria,2017,Archive,0.45,0.55,0.55,0.84,1.5,-2.0,-0.5
Nigeria,2017,Flow,0.45,0.0,1.1,0.71,3.0,1.5,4.5
Nigeria,2018,Helm,0.55,0.55,0.45,0.84,3.0,0.5,3.5
Nigeria,2018,Shield,0.45,0.0,0.84,0.55,2.0,1.0,3.0
Nigeria,2018,Lore,0.0,0.71,0.71,0.45,2.5,2.5,5.0
Nigeria,2018,Stewards,0.45,0.84,0.84,0.55,2.0,0.5,2.5
Nigeria,2018,Craft,0.84,0.84,0.55,0.0,1.0,3.5,4.5
Nigeria,2018,Hands,0.0,0.71,0.45,0.84,2.5,-1.0,1.5
Nigeria,2018,Archive,0.55,0.55,0.71,0.84,4.0,-3.5,0.5
Nigeria,2018,Flow,0.84,0.55,0.84,0.55,2.5,3.0,5.5
Nigeria,2019,Helm,0.0,0.55,0.55,0.71,1.5,3.0,4.5
Nigeria,2019,Shield,0.0,0.45,0.45,0.55,1.5,1.5,3.0
Nigeria,2019,Lore,0.55,0.55,1.0,0.55,2.5,2.0,4.5
Nigeria,2019,Stewards,0.0,0.84,0.55,0.45,1.5,-0.5,1.0
Nigeria,2019,Craft,0.55,0.84,0.45,0.0,2.0,3.5,5.5
Nigeria,2019,Hands,0.55,0.71,0.45,0.0,3.0,-1.0,2.0
Nigeria,2019,Archive,0.84,0.84,1.14,0.45,3.0,-3.5,-0.5
Nigeria,2019,Flow,0.89,0.84,0.55,0.55,3.5,2.5,6.0
Nigeria,2020,Helm,0.55,1.1,1.1,1.14,3.0,1.5,4.5
Nigeria,2020,Shield,1.14,1.52,0.71,1.22,6.0,-2.5,3.5
Nigeria,2020,Lore,0.89,0.55,1.48,1.3,5.0,0.5,5.5
Nigeria,2020,Stewards,0.55,1.1,0.55,0.89,5.0,-1.5,3.5
Nigeria,2020,Craft,1.0,0.55,1.52,0.55,5.0,-1.0,4.0
Nigeria,2020,Hands,0.84,1.92,1.14,1.22,5.5,-4.0,1.5
Nigeria,2020,Archive,1.1,0.55,1.22,1.14,6.0,-4.5,1.5
Nigeria,2020,Flow,0.45,1.58,1.3,1.3,4.5,-1.0,3.5
Nigeria,2021,Helm,1.14,1.1,0.71,0.84,7.0,0.0,7.0
Nigeria,2021,Shield,1.34,0.84,0.89,0.84,2.0,-0.5,1.5
Nigeria,2021,Lore,0.55,0.55,0.45,0.71,1.5,2.5,4.0
Nigeria,2021,Stewards,1.3,1.0,0.89,0.89,3.5,-2.5,1.0
Nigeria,2021,Craft,1.3,0.55,1.34,1.1,3.0,-1.5,1.5
Nigeria,2021,Hands,0.84,1.48,1.3,0.55,6.0,-4.0,2.0
Nigeria,2021,Archive,0.84,0.45,1.3,1.34,5.5,-4.5,1.0
Nigeria,2021,Flow,1.52,1.52,0.84,1.22,6.5,-2.0,4.5
Nigeria,2022,Helm,0.71,1.34,1.3,0.71,3.5,1.0,4.5
Nigeria,2022,Shield,1.58,1.0,0.55,0.89,5.0,-2.5,2.5
Nigeria,2022,Lore,1.22,0.89,1.52,0.84,7.5,2.0,9.5
Nigeria,2022,Stewards,1.22,1.1,0.84,0.89,6.0,-4.5,1.5
Nigeria,2022,Craft,0.71,0.84,0.84,1.3,2.5,-0.5,2.0
Nigeria,2022,Hands,0.84,0.71,1.14,1.1,4.5,-3.5,1.0
Nigeria,2022,Archive,1.34,2.07,0.55,0.55,5.5,-5.5,0.0
Nigeria,2022,Flow,0.84,1.0,0.0,0.84,3.0,1.5,4.5
Nigeria,2023,Helm,0.45,1.14,0.55,0.84,4.0,0.0,4.0
Nigeria,2023,Shield,1.3,1.22,0.45,1.34,7.0,-4.5,2.5
Nigeria,2023,Lore,1.0,0.89,1.58,0.45,4.5,2.5,7.0
Nigeria,2023,Stewards,0.89,1.3,0.84,0.84,3.5,-2.0,1.5
Nigeria,2023,Craft,1.0,1.41,0.89,1.52,6.0,-3.5,2.5
Nigeria,2023,Hands,1.14,1.1,0.45,0.45,3.0,-1.0,2.0
Nigeria,2023,Archive,1.0,0.84,0.55,1.3,3.0,-3.5,-0.5
Nigeria,2023,Flow,1.14,1.3,0.84,1.14,5.5,-2.0,3.5
Nigeria,2024,Helm,0.55,0.84,0.84,1.14,2.5,0.5,3.0
Nigeria,2024,Shield,1.52,1.41,1.0,0.71,3.5,-2.5,1.0
Nigeria,2024,Lore,0.89,1.14,0.84,1.3,5.0,0.5,5.5
Nigeria,2024,Stewards,0.45,0.89,1.1,0.55,3.5,-0.5,3.0
Nigeria,2024,Craft,1.14,1.3,1.87,1.22,7.5,-5.0,2.5
Nigeria,2024,Hands,1.14,0.84,0.89,0.84,5.5,-4.5,1.0
Nigeria,2024,Archive,0.89,1.1,2.07,0.84,5.5,-4.5,1.0
Nigeria,2024,Flow,0.84,0.84,1.0,0.84,2.5,-0.5,2.0
Nigeria,2025,Helm,1.3,0.55,0.84,0.71,5.5,0.5,6.0
Nigeria,2025,Shield,1.0,1.0,0.84,0.84,2.5,0.5,3.0
Nigeria,2025,Lore,0.55,1.52,1.52,0.89,5.0,1.5,6.5
Nigeria,2025,Stewards,0.55,0.71,0.71,0.55,1.5,1.0,2.5
Nigeria,2025,Craft,1.58,1.1,1.14,0.55,6.0,-1.5,4.5
Nigeria,2025,Hands,1.87,1.14,1.0,0.55,5.5,-5.0,0.5
Nigeria,2025,Archive,1.22,0.84,1.95,0.55,7.5,-6.5,1.0
Nigeria,2025,Flow,1.0,1.14,0.71,1.1,3.0,-0.5,2.5
Nigeria,2026,Helm,1.1,0.89,1.64,1.1,4.0,1.0,5.0
Nigeria,2026,Shield,0.55,0.55,1.22,1.3,2.5,-1.5,1.0
Nigeria,2026,Lore,0.89,0.84,0.89,0.71,3.5,2.5,6.0
Nigeria,2026,Stewards,1.34,1.48,1.92,1.1,8.5,-2.0,6.5
Nigeria,2026,Craft,1.48,1.14,1.41,1.3,5.0,-2.5,2.5
Nigeria,2026,Hands,1.22,1.14,0.45,1.0,4.5,-3.5,1.0
Nigeria,2026,Archive,0.89,0.84,0.89,1.14,3.5,-3.0,0.5
Nigeria,2026,Flow,0.71,0.55,1.34,0.89,5.0,-0.5,4.5
