Nation,Year,Node,Coherence,Capacity,Stress,Abstraction,Node Value,Bond Strength
USA,1950,Property Owners,8.0,9.0,2.0,8.0,23.0,7.0
USA,1950,Trades/Professions,8.0,9.0,0.0,8.0,25.0,9.0
USA,1950,Proletariat,7.0,8.0,0.0,6.0,21.0,8.0
USA,1950,State Memory,8.0,9.0,-1.0,8.0,24.0,10.0
USA,1950,Shopkeepers/Merchants,8.0,9.0,1.0,8.0,24.0,8.0
USA,1951,Executive,8.0,8.0,-4.0,7.0,19.0,12.0
USA,1951,Army,8.0,8.0,-3.0,6.0,19.0,11.0
USA,1951,Priests,7.0,5.0,-2.0,7.0,17.0,7.0
USA,1951,Property Owners,8.0,7.0,-2.0,6.0,19.0,9.0
USA,1951,Trades/Prof.,7.0,7.0,-2.0,6.0,18.0,9.0
USA,1951,Proletariat,7.0,6.0,-3.0,5.0,15.0,9.0
USA,1951,State Memory,8.0,6.0,-3.0,7.0,18.0,9.0
USA,1951,Shopkeepers,7.0,6.0,-3.0,5.0,15.0,9.0
USA,1952,Executive,8.0,8.0,-4.0,7.0,19.0,12.0
USA,1952,Army,7.0,7.0,-4.0,6.0,16.0,11.0
USA,1952,Priests,7.0,5.0,-2.0,7.0,17.0,7.0
USA,1952,Property Owners,8.0,7.0,-2.0,6.0,19.0,9.0
USA,1952,Trades/Prof.,7.0,7.0,-2.0,6.0,18.0,9.0
USA,1952,Proletariat,7.0,6.0,-3.0,5.0,15.0,9.0
USA,1952,State Memory,8.0,6.0,-3.0,7.0,18.0,9.0
USA,1952,Shopkeepers,7.0,6.0,-3.0,5.0,15.0,9.0
USA,1953,Executive,8.0,8.0,-4.0,7.0,19.0,12.0
USA,1953,Army,8.0,8.0,-3.0,6.0,19.0,11.0
USA,1953,Priests,7.0,5.0,-2.0,7.0,17.0,7.0
USA,1953,Property Owners,8.0,7.0,-2.0,6.0,19.0,9.0
USA,1953,Trades/Prof.,7.0,7.0,-2.0,6.0,18.0,9.0
USA,1953,Proletariat,7.0,6.0,-3.0,5.0,15.0,9.0
USA,1953,State Memory,8.0,6.0,-3.0,7.0,18.0,9.0
USA,1953,Shopkeepers,7.0,6.0,-3.0,5.0,15.0,9.0
USA,1954,Executive,8.0,8.0,-4.0,7.0,19.0,12.0
USA,1954,Army,7.0,7.0,-4.0,6.0,16.0,11.0
USA,1954,Priests,7.0,5.0,-2.0,7.0,17.0,7.0
USA,1954,Property Owners,8.0,7.0,-2.0,6.0,19.0,9.0
USA,1954,Trades/Prof.,7.0,7.0,-3.0,6.0,17.0,10.0
USA,1954,Proletariat,6.0,6.0,-4.0,5.0,13.0,10.0
USA,1954,State Memory,7.0,6.0,-4.0,7.0,16.0,10.0
USA,1954,Shopkeepers,7.0,6.0,-4.0,5.0,14.0,10.0
USA,1955,Executive,8.0,8.0,-4.0,7.0,19.0,12.0
USA,1955,Army,7.0,7.0,-4.0,6.0,16.0,11.0
USA,1955,Priests,7.0,5.0,-2.0,7.0,17.0,7.0
USA,1955,Property Owners,8.0,7.0,-2.0,6.0,19.0,9.0
USA,1955,Trades/Prof.,7.0,7.0,-3.0,6.0,17.0,10.0
USA,1955,Proletariat,6.0,6.0,-4.0,5.0,13.0,10.0
USA,1955,State Memory,7.0,6.0,-4.0,7.0,16.0,10.0
USA,1955,Shopkeepers,7.0,6.0,-4.0,5.0,14.0,10.0
USA,1956,Executive,8.0,8.0,-4.0,7.0,19.0,12.0
USA,1956,Army,7.0,7.0,-4.0,6.0,16.0,11.0
USA,1956,Priests,7.0,5.0,-2.0,7.0,17.0,7.0
USA,1956,Property Owners,8.0,7.0,-2.0,6.0,19.0,9.0
USA,1956,Trades/Prof.,7.0,7.0,-3.0,6.0,17.0,10.0
USA,1956,Proletariat,6.0,6.0,-4.0,5.0,13.0,10.0
USA,1956,State Memory,7.0,6.0,-4.0,7.0,16.0,10.0
USA,1956,Shopkeepers,7.0,6.0,-4.0,5.0,14.0,10.0
USA,1957,Executive,8.0,8.0,-4.0,7.0,19.0,12.0
USA,1957,Army,7.0,7.0,-4.0,6.0,16.0,11.0
USA,1957,Priests,7.0,5.0,-2.0,7.0,17.0,7.0
USA,1957,Property Owners,8.0,7.0,-2.0,6.0,19.0,9.0
USA,1957,Trades/Prof.,7.0,7.0,-3.0,6.0,17.0,10.0
USA,1957,Proletariat,6.0,6.0,-4.0,5.0,13.0,10.0
USA,1957,State Memory,7.0,6.0,-4.0,7.0,16.0,10.0
USA,1957,Shopkeepers,7.0,6.0,-4.0,5.0,14.0,10.0
USA,1958,Executive,8.0,8.0,-4.0,7.0,19.0,12.0
USA,1958,Army,7.0,7.0,-4.0,6.0,16.0,11.0
USA,1958,Priests,7.0,5.0,-2.0,7.0,17.0,7.0
USA,1958,Property Owners,8.0,7.0,-2.0,6.0,19.0,9.0
USA,1958,Trades/Prof.,7.0,7.0,-3.0,6.0,17.0,10.0
USA,1958,Proletariat,6.0,6.0,-4.0,5.0,13.0,10.0
USA,1958,State Memory,7.0,6.0,-4.0,7.0,16.0,10.0
USA,1958,Shopkeepers,7.0,6.0,-4.0,5.0,14.0,10.0
USA,1959,Executive,8.0,8.0,-4.0,7.0,19.0,12.0
USA,1959,Army,7.0,7.0,-4.0,6.0,16.0,11.0
USA,1959,Priests,7.0,5.0,-2.0,7.0,17.0,7.0
USA,1959,Property Owners,8.0,7.0,-2.0,6.0,19.0,9.0
USA,1959,Trades/Prof.,7.0,7.0,-3.0,6.0,17.0,10.0
USA,1959,Proletariat,6.0,6.0,-4.0,5.0,13.0,10.0
USA,1959,State Memory,7.0,6.0,-4.0,7.0,16.0,10.0
USA,1959,Shopkeepers,7.0,6.0,-4.0,5.0,14.0,10.0
USA,1960,Executive,7.0,8.0,-5.0,7.0,17.0,13.0
USA,1960,Army,7.0,8.0,-4.0,6.0,17.0,12.0
USA,1960,Priests,7.0,5.0,-3.0,7.0,16.0,8.0
USA,1960,Property Owners,8.0,7.0,-2.0,6.0,19.0,9.0
USA,1960,Trades/Prof.,7.0,7.0,-3.0,6.0,17.0,10.0
USA,1960,Proletariat,6.0,6.0,-4.0,5.0,13.0,10.0
USA,1960,State Memory,7.0,6.0,-3.0,7.0,17.0,9.0
USA,1960,Shopkeepers,7.0,6.0,-3.0,5.0,15.0,9.0
USA,1960,Executive,8.0,9.0,-1.0,8.0,24.0,10.0
USA,1960,Army,8.0,8.0,0.0,7.0,23.0,8.0
USA,1960,Priests,7.0,6.0,-1.0,6.0,18.0,7.0
USA,1960,Property Owners,9.0,10.0,1.0,9.0,27.0,9.0
USA,1960,Trades/Professions,9.0,10.0,0.0,9.0,28.0,10.0
USA,1960,Proletariat,7.0,9.0,0.0,7.0,23.0,9.0
USA,1960,State Memory,8.0,9.0,-1.0,8.0,24.0,10.0
USA,1960,Shopkeepers/Merchants,8.0,10.0,0.0,8.0,26.0,10.0
USA,1961,Executive,7.0,8.0,-5.0,7.0,17.0,13.0
USA,1961,Army,7.0,8.0,-4.0,6.0,17.0,12.0
USA,1961,Priests,7.0,5.0,-3.0,7.0,16.0,8.0
USA,1961,Property Owners,8.0,7.0,-2.0,6.0,19.0,9.0
USA,1961,Trades/Prof.,7.0,7.0,-3.0,6.0,17.0,10.0
USA,1961,Proletariat,6.0,6.0,-4.0,5.0,13.0,10.0
USA,1961,State Memory,7.0,6.0,-3.0,7.0,17.0,9.0
USA,1961,Shopkeepers,7.0,6.0,-3.0,5.0,15.0,9.0
USA,1962,Executive,7.0,8.0,-6.0,7.0,16.0,14.0
USA,1962,Army,7.0,8.0,-5.0,6.0,16.0,13.0
USA,1962,Priests,7.0,5.0,-3.0,7.0,16.0,8.0
USA,1962,Property Owners,8.0,7.0,-2.0,6.0,19.0,9.0
USA,1962,Trades/Prof.,7.0,7.0,-3.0,6.0,17.0,10.0
USA,1962,Proletariat,6.0,6.0,-5.0,5.0,12.0,11.0
USA,1962,State Memory,7.0,6.0,-4.0,7.0,16.0,10.0
USA,1962,Shopkeepers,7.0,6.0,-4.0,5.0,14.0,10.0
USA,1963,Executive,7.0,8.0,-6.0,7.0,16.0,14.0
USA,1963,Army,7.0,8.0,-5.0,6.0,16.0,13.0
USA,1963,Priests,7.0,5.0,-3.0,7.0,16.0,8.0
USA,1963,Property Owners,8.0,7.0,-2.0,6.0,19.0,9.0
USA,1963,Trades/Prof.,7.0,7.0,-3.0,6.0,17.0,10.0
USA,1963,Proletariat,6.0,6.0,-5.0,5.0,12.0,11.0
USA,1963,State Memory,7.0,6.0,-4.0,7.0,16.0,10.0
USA,1963,Shopkeepers,7.0,6.0,-4.0,5.0,14.0,10.0
USA,1964,Executive,6.0,7.0,-7.0,6.0,12.0,14.0
USA,1964,Army,7.0,8.0,-6.0,6.0,15.0,14.0
USA,1964,Priests,7.0,5.0,-4.0,7.0,15.0,9.0
USA,1964,Property Owners,7.0,7.0,-3.0,6.0,17.0,10.0
USA,1964,Trades/Prof.,6.0,7.0,-4.0,6.0,15.0,11.0
USA,1964,Proletariat,5.0,5.0,-6.0,5.0,9.0,11.0
USA,1964,State Memory,7.0,6.0,-5.0,7.0,15.0,11.0
USA,1964,Shopkeepers,6.0,6.0,-5.0,5.0,12.0,11.0
USA,1965,Executive,6.0,7.0,-7.0,6.0,12.0,14.0
USA,1965,Army,7.0,8.0,-6.0,6.0,15.0,14.0
USA,1965,Priests,7.0,5.0,-4.0,7.0,15.0,9.0
USA,1965,Property Owners,7.0,7.0,-3.0,6.0,17.0,10.0
USA,1965,Trades/Prof.,6.0,7.0,-4.0,6.0,15.0,11.0
USA,1965,Proletariat,5.0,5.0,-6.0,5.0,9.0,11.0
USA,1965,State Memory,7.0,6.0,-5.0,7.0,15.0,11.0
USA,1965,Shopkeepers,6.0,6.0,-5.0,5.0,12.0,11.0
USA,1966,Executive,5.0,6.0,-8.0,6.0,9.0,14.0
USA,1966,Army,6.0,7.0,-7.0,5.0,11.0,14.0
USA,1966,Priests,6.0,5.0,-5.0,7.0,13.0,10.0
USA,1966,Property Owners,7.0,7.0,-4.0,6.0,16.0,11.0
USA,1966,Trades/Prof.,6.0,7.0,-4.0,6.0,15.0,11.0
USA,1966,Proletariat,4.0,4.0,-7.0,5.0,6.0,11.0
USA,1966,State Memory,6.0,6.0,-6.0,7.0,13.0,12.0
USA,1966,Shopkeepers,6.0,6.0,-5.0,5.0,12.0,11.0
USA,1967,Executive,5.0,6.0,-8.0,6.0,9.0,14.0
USA,1967,Army,6.0,7.0,-7.0,5.0,11.0,14.0
USA,1967,Priests,6.0,5.0,-5.0,7.0,13.0,10.0
USA,1967,Property Owners,7.0,7.0,-4.0,6.0,16.0,11.0
USA,1967,Trades/Prof.,6.0,7.0,-4.0,6.0,15.0,11.0
USA,1967,Proletariat,4.0,4.0,-7.0,5.0,6.0,11.0
USA,1967,State Memory,6.0,6.0,-6.0,7.0,13.0,12.0
USA,1967,Shopkeepers,6.0,6.0,-5.0,5.0,12.0,11.0
USA,1968,Executive,5.0,6.0,-8.0,5.0,8.0,14.0
USA,1968,Army,5.0,6.0,-8.0,4.0,7.0,14.0
USA,1968,Priests,6.0,5.0,-5.0,7.0,13.0,10.0
USA,1968,Property Owners,7.0,7.0,-4.0,6.0,16.0,11.0
USA,1968,Trades/Prof.,6.0,7.0,-3.0,6.0,16.0,10.0
USA,1968,Proletariat,4.0,4.0,-7.0,5.0,6.0,11.0
USA,1968,State Memory,6.0,6.0,-5.0,7.0,14.0,11.0
USA,1968,Shopkeepers,6.0,6.0,-4.0,5.0,13.0,10.0
USA,1969,Executive,5.0,6.0,-8.0,5.0,8.0,14.0
USA,1969,Army,5.0,6.0,-8.0,4.0,7.0,14.0
USA,1969,Priests,6.0,5.0,-5.0,7.0,13.0,10.0
USA,1969,Property Owners,7.0,7.0,-4.0,6.0,16.0,11.0
USA,1969,Trades/Prof.,6.0,7.0,-3.0,6.0,16.0,10.0
USA,1969,Proletariat,4.0,4.0,-7.0,5.0,6.0,11.0
USA,1969,State Memory,6.0,6.0,-5.0,7.0,14.0,11.0
USA,1969,Shopkeepers,6.0,6.0,-4.0,5.0,13.0,10.0
USA,1970,Executive,5.0,6.0,-7.0,6.0,10.0,13.0
USA,1970,Army,5.0,6.0,-8.0,5.0,8.0,14.0
USA,1970,Priests,6.0,5.0,-5.0,7.0,13.0,10.0
USA,1970,Property Owners,7.0,7.0,-4.0,6.0,16.0,11.0
USA,1970,Trades/Prof.,6.0,7.0,-4.0,6.0,15.0,11.0
USA,1970,Proletariat,5.0,5.0,-6.0,5.0,9.0,11.0
USA,1970,State Memory,6.0,6.0,-5.0,7.0,14.0,11.0
USA,1970,Shopkeepers,6.0,6.0,-5.0,5.0,12.0,11.0
USA,1970,Executive,7.0,8.0,-1.0,8.0,22.0,9.0
USA,1970,Army,8.0,7.0,1.0,7.0,21.0,6.0
USA,1970,Priests,7.0,6.0,-1.0,6.0,18.0,7.0
USA,1970,Property Owners,9.0,10.0,2.0,9.0,26.0,8.0
USA,1970,Trades/Professions,9.0,10.0,0.0,9.0,28.0,10.0
USA,1970,Proletariat,7.0,9.0,1.0,7.0,23.0,8.0
USA,1970,State Memory,8.0,9.0,0.0,8.0,25.0,9.0
USA,1970,Shopkeepers/Merchants,8.0,10.0,1.0,8.0,25.0,9.0
USA,1971,Executive,5.0,6.0,-7.0,6.0,10.0,13.0
USA,1971,Army,5.0,6.0,-8.0,5.0,8.0,14.0
USA,1971,Priests,6.0,5.0,-5.0,7.0,13.0,10.0
USA,1971,Property Owners,7.0,7.0,-4.0,6.0,16.0,11.0
USA,1971,Trades/Prof.,6.0,7.0,-4.0,6.0,15.0,11.0
USA,1971,Proletariat,5.0,5.0,-6.0,5.0,9.0,11.0
USA,1971,State Memory,6.0,6.0,-5.0,7.0,14.0,11.0
USA,1971,Shopkeepers,6.0,6.0,-5.0,5.0,12.0,11.0
USA,1972,Executive,4.0,5.0,-8.0,5.0,6.0,13.0
USA,1972,Army,4.0,5.0,-9.0,4.0,4.0,14.0
USA,1972,Priests,6.0,5.0,-5.0,7.0,13.0,10.0
USA,1972,Property Owners,7.0,7.0,-5.0,6.0,15.0,12.0
USA,1972,Trades/Prof.,6.0,7.0,-4.0,6.0,15.0,11.0
USA,1972,Proletariat,4.0,4.0,-7.0,5.0,6.0,11.0
USA,1972,State Memory,6.0,6.0,-6.0,7.0,13.0,12.0
USA,1972,Shopkeepers,6.0,6.0,-5.0,5.0,12.0,11.0
USA,1973,Executive,4.0,5.0,-8.0,5.0,6.0,13.0
USA,1973,Army,4.0,5.0,-9.0,4.0,4.0,14.0
USA,1973,Priests,6.0,5.0,-5.0,7.0,13.0,10.0
USA,1973,Property Owners,7.0,7.0,-5.0,6.0,15.0,12.0
USA,1973,Trades/Prof.,6.0,7.0,-4.0,6.0,15.0,11.0
USA,1973,Proletariat,4.0,4.0,-7.0,5.0,6.0,11.0
USA,1973,State Memory,6.0,6.0,-6.0,7.0,13.0,12.0
USA,1973,Shopkeepers,6.0,6.0,-5.0,5.0,12.0,11.0
USA,1974,Executive,4.0,5.0,-9.0,5.0,5.0,14.0
USA,1974,Army,4.0,5.0,-10.0,4.0,3.0,15.0
USA,1974,Priests,6.0,5.0,-5.0,7.0,13.0,10.0
USA,1974,Property Owners,6.0,6.0,-6.0,6.0,12.0,12.0
USA,1974,Trades/Prof.,6.0,7.0,-4.0,6.0,15.0,11.0
USA,1974,Proletariat,4.0,4.0,-8.0,5.0,5.0,12.0
USA,1974,State Memory,6.0,6.0,-7.0,7.0,12.0,13.0
USA,1974,Shopkeepers,5.0,6.0,-6.0,5.0,10.0,12.0
USA,1975,Executive,4.0,5.0,-9.0,5.0,5.0,14.0
USA,1975,Army,4.0,5.0,-10.0,4.0,3.0,15.0
USA,1975,Priests,6.0,5.0,-5.0,7.0,13.0,10.0
USA,1975,Property Owners,6.0,6.0,-6.0,6.0,12.0,12.0
USA,1975,Trades/Prof.,6.0,7.0,-4.0,6.0,15.0,11.0
USA,1975,Proletariat,4.0,4.0,-8.0,5.0,5.0,12.0
USA,1975,State Memory,6.0,6.0,-7.0,7.0,12.0,13.0
USA,1975,Shopkeepers,5.0,6.0,-6.0,5.0,10.0,12.0
USA,1976,Executive,5.0,6.0,-8.0,6.0,9.0,14.0
USA,1976,Army,5.0,6.0,-9.0,4.0,6.0,15.0
USA,1976,Priests,6.0,5.0,-4.0,7.0,14.0,9.0
USA,1976,Property Owners,7.0,7.0,-4.0,6.0,16.0,11.0
USA,1976,Trades/Prof.,6.0,7.0,-3.0,6.0,16.0,10.0
USA,1976,Proletariat,5.0,5.0,-7.0,5.0,8.0,12.0
USA,1976,State Memory,6.0,6.0,-6.0,7.0,13.0,12.0
USA,1976,Shopkeepers,6.0,6.0,-5.0,5.0,12.0,11.0
USA,1977,Executive,5.0,6.0,-8.0,6.0,9.0,14.0
USA,1977,Army,5.0,6.0,-9.0,4.0,6.0,15.0
USA,1977,Priests,6.0,5.0,-4.0,7.0,14.0,9.0
USA,1977,Property Owners,7.0,7.0,-4.0,6.0,16.0,11.0
USA,1977,Trades/Prof.,6.0,7.0,-3.0,6.0,16.0,10.0
USA,1977,Proletariat,5.0,5.0,-7.0,5.0,8.0,12.0
USA,1977,State Memory,6.0,6.0,-6.0,7.0,13.0,12.0
USA,1977,Shopkeepers,6.0,6.0,-5.0,5.0,12.0,11.0
USA,1978,Executive,5.0,6.0,-8.0,6.0,9.0,14.0
USA,1978,Army,5.0,6.0,-8.0,4.0,7.0,14.0
USA,1978,Priests,6.0,5.0,-4.0,7.0,14.0,9.0
USA,1978,Property Owners,7.0,7.0,-4.0,6.0,16.0,11.0
USA,1978,Trades/Prof.,6.0,7.0,-3.0,6.0,16.0,10.0
USA,1978,Proletariat,5.0,5.0,-6.0,5.0,9.0,11.0
USA,1978,State Memory,6.0,6.0,-5.0,7.0,14.0,11.0
USA,1978,Shopkeepers,6.0,6.0,-4.0,5.0,13.0,10.0
USA,1979,Executive,5.0,6.0,-8.0,6.0,9.0,14.0
USA,1979,Army,5.0,6.0,-8.0,4.0,7.0,14.0
USA,1979,Priests,6.0,5.0,-4.0,7.0,14.0,9.0
USA,1979,Property Owners,7.0,7.0,-4.0,6.0,16.0,11.0
USA,1979,Trades/Prof.,6.0,7.0,-3.0,6.0,16.0,10.0
USA,1979,Proletariat,5.0,5.0,-6.0,5.0,9.0,11.0
USA,1979,State Memory,6.0,6.0,-5.0,7.0,14.0,11.0
USA,1979,Shopkeepers,6.0,6.0,-4.0,5.0,13.0,10.0
USA,1980,Executive,6.0,7.0,-7.0,6.0,12.0,14.0
USA,1980,Army,5.0,6.0,-7.0,5.0,9.0,13.0
USA,1980,Priests,7.0,5.0,-3.0,7.0,16.0,8.0
USA,1980,Property Owners,8.0,7.0,-3.0,6.0,18.0,10.0
USA,1980,Trades/Prof.,6.0,7.0,-4.0,6.0,15.0,11.0
USA,1980,Proletariat,5.0,5.0,-5.0,5.0,10.0,10.0
USA,1980,State Memory,7.0,6.0,-4.0,7.0,16.0,10.0
USA,1980,Shopkeepers,6.0,6.0,-4.0,5.0,13.0,10.0
USA,1980,Executive,7.0,8.0,0.0,8.0,23.0,8.0
USA,1980,Army,7.0,7.0,1.0,7.0,21.0,6.0
USA,1980,Priests,7.0,6.0,0.0,6.0,19.0,6.0
USA,1980,Property Owners,9.0,10.0,2.0,9.0,26.0,8.0
USA,1980,Trades/Professions,9.0,10.0,1.0,9.0,27.0,9.0
USA,1980,Proletariat,7.0,8.0,1.0,7.0,22.0,7.0
USA,1980,State Memory,8.0,9.0,1.0,8.0,25.0,8.0
USA,1980,Shopkeepers/Merchants,8.0,10.0,1.0,8.0,25.0,9.0
USA,1981,Executive,7.0,8.0,-6.0,6.0,15.0,14.0
USA,1981,Army,6.0,7.0,-5.0,5.0,13.0,12.0
USA,1981,Priests,7.0,5.0,-3.0,7.0,16.0,8.0
USA,1981,Property Owners,8.0,7.0,-3.0,6.0,18.0,10.0
USA,1981,Trades/Prof.,6.0,7.0,-4.0,6.0,15.0,11.0
USA,1981,Proletariat,5.0,5.0,-5.0,5.0,10.0,10.0
USA,1981,State Memory,7.0,6.0,-4.0,7.0,16.0,10.0
USA,1981,Shopkeepers,6.0,6.0,-4.0,5.0,13.0,10.0
USA,1982,Executive,7.0,8.0,-5.0,6.0,16.0,13.0
USA,1982,Army,6.0,7.0,-4.0,5.0,14.0,11.0
USA,1982,Priests,7.0,5.0,-3.0,7.0,16.0,8.0
USA,1982,Property Owners,8.0,7.0,-2.0,6.0,19.0,9.0
USA,1982,Trades/Prof.,6.0,7.0,-4.0,6.0,15.0,11.0
USA,1982,Proletariat,5.0,5.0,-5.0,5.0,10.0,10.0
USA,1982,State Memory,7.0,6.0,-4.0,7.0,16.0,10.0
USA,1982,Shopkeepers,6.0,6.0,-4.0,5.0,13.0,10.0
USA,1983,Executive,7.0,8.0,-5.0,6.0,16.0,13.0
USA,1983,Army,6.0,7.0,-4.0,5.0,14.0,11.0
USA,1983,Priests,7.0,5.0,-3.0,7.0,16.0,8.0
USA,1983,Property Owners,8.0,7.0,-2.0,6.0,19.0,9.0
USA,1983,Trades/Prof.,6.0,7.0,-4.0,6.0,15.0,11.0
USA,1983,Proletariat,5.0,5.0,-5.0,5.0,10.0,10.0
USA,1983,State Memory,7.0,6.0,-4.0,7.0,16.0,10.0
USA,1983,Shopkeepers,6.0,6.0,-4.0,5.0,13.0,10.0
USA,1984,Executive,7.0,8.0,-4.0,6.0,17.0,12.0
USA,1984,Army,6.0,7.0,-4.0,5.0,14.0,11.0
USA,1984,Priests,7.0,5.0,-3.0,7.0,16.0,8.0
USA,1984,Property Owners,8.0,7.0,-2.0,6.0,19.0,9.0
USA,1984,Trades/Prof.,6.0,7.0,-4.0,6.0,15.0,11.0
USA,1984,Proletariat,5.0,5.0,-5.0,5.0,10.0,10.0
USA,1984,State Memory,7.0,6.0,-4.0,7.0,16.0,10.0
USA,1984,Shopkeepers,6.0,6.0,-4.0,5.0,13.0,10.0
USA,1985,Executive,7.0,8.0,-4.0,6.0,17.0,12.0
USA,1985,Army,6.0,7.0,-4.0,5.0,14.0,11.0
USA,1985,Priests,7.0,5.0,-3.0,7.0,16.0,8.0
USA,1985,Property Owners,8.0,7.0,-2.0,6.0,19.0,9.0
USA,1985,Trades/Prof.,6.0,7.0,-4.0,6.0,15.0,11.0
USA,1985,Proletariat,5.0,5.0,-5.0,5.0,10.0,10.0
USA,1985,State Memory,7.0,6.0,-4.0,7.0,16.0,10.0
USA,1985,Shopkeepers,6.0,6.0,-4.0,5.0,13.0,10.0
USA,1986,Executive,7.0,8.0,-4.0,6.0,17.0,12.0
USA,1986,Army,6.0,7.0,-4.0,5.0,14.0,11.0
USA,1986,Priests,7.0,5.0,-3.0,7.0,16.0,8.0
USA,1986,Property Owners,8.0,7.0,-2.0,6.0,19.0,9.0
USA,1986,Trades/Prof.,6.0,7.0,-4.0,6.0,15.0,11.0
USA,1986,Proletariat,5.0,5.0,-5.0,5.0,10.0,10.0
USA,1986,State Memory,7.0,6.0,-4.0,7.0,16.0,10.0
USA,1986,Shopkeepers,6.0,6.0,-4.0,5.0,13.0,10.0
USA,1987,Executive,7.0,7.0,-4.0,6.0,16.0,11.0
USA,1987,Army,6.0,7.0,-5.0,5.0,13.0,12.0
USA,1987,Priests,7.0,5.0,-3.0,7.0,16.0,8.0
USA,1987,Property Owners,8.0,7.0,-2.0,6.0,19.0,9.0
USA,1987,Trades/Prof.,6.0,7.0,-4.0,6.0,15.0,11.0
USA,1987,Proletariat,5.0,5.0,-6.0,5.0,9.0,11.0
USA,1987,State Memory,7.0,6.0,-4.0,7.0,16.0,10.0
USA,1987,Shopkeepers,6.0,6.0,-4.0,5.0,13.0,10.0
USA,1988,Executive,7.0,7.0,-4.0,6.0,16.0,11.0
USA,1988,Army,6.0,7.0,-5.0,5.0,13.0,12.0
USA,1988,Priests,7.0,5.0,-3.0,7.0,16.0,8.0
USA,1988,Property Owners,8.0,7.0,-2.0,6.0,19.0,9.0
USA,1988,Trades/Prof.,6.0,7.0,-4.0,6.0,15.0,11.0
USA,1988,Proletariat,5.0,5.0,-6.0,5.0,9.0,11.0
USA,1988,State Memory,7.0,6.0,-4.0,7.0,16.0,10.0
USA,1988,Shopkeepers,6.0,6.0,-4.0,5.0,13.0,10.0
USA,1989,Executive,7.0,7.0,-4.0,6.0,16.0,11.0
USA,1989,Army,6.0,7.0,-5.0,5.0,13.0,12.0
USA,1989,Priests,7.0,5.0,-3.0,7.0,16.0,8.0
USA,1989,Property Owners,8.0,7.0,-2.0,6.0,19.0,9.0
USA,1989,Trades/Prof.,6.0,7.0,-4.0,6.0,15.0,11.0
USA,1989,Proletariat,5.0,5.0,-5.0,5.0,10.0,10.0
USA,1989,State Memory,7.0,6.0,-4.0,7.0,16.0,10.0
USA,1989,Shopkeepers,6.0,6.0,-4.0,5.0,13.0,10.0
USA,1990,Executive,7.0,7.0,-4.0,6.0,16.0,11.0
USA,1990,Army,6.0,7.0,-5.0,5.0,13.0,12.0
USA,1990,Priests,7.0,5.0,-3.0,7.0,16.0,8.0
USA,1990,Property Owners,8.0,7.0,-2.0,6.0,19.0,9.0
USA,1990,Trades/Prof.,6.0,7.0,-4.0,6.0,15.0,11.0
USA,1990,Proletariat,5.0,5.0,-5.0,5.0,10.0,10.0
USA,1990,State Memory,7.0,6.0,-4.0,7.0,16.0,10.0
USA,1990,Shopkeepers,6.0,6.0,-4.0,5.0,13.0,10.0
USA,1990,Executive,7.0,8.0,0.0,8.0,23.0,8.0
USA,1990,Army,7.0,7.0,0.0,7.0,21.0,7.0
USA,1990,Priests,7.0,6.0,0.0,6.0,19.0,6.0
USA,1990,Property Owners,9.0,10.0,2.0,9.0,26.0,8.0
USA,1990,Trades/Professions,9.0,10.0,1.0,9.0,27.0,9.0
USA,1990,Proletariat,7.0,8.0,1.0,7.0,22.0,7.0
USA,1990,State Memory,8.0,9.0,1.0,8.0,25.0,8.0
USA,1990,Shopkeepers/Merchants,8.0,10.0,1.0,8.0,25.0,9.0
USA,1991,Executive,6.0,7.0,-5.0,6.0,14.0,12.0
USA,1991,Army,7.0,8.0,-4.0,5.0,16.0,12.0
USA,1991,Priests,6.0,5.0,-4.0,7.0,14.0,9.0
USA,1991,Property Owners,7.0,7.0,-3.0,6.0,17.0,10.0
USA,1991,Trades/Prof.,6.0,7.0,-3.0,6.0,16.0,10.0
USA,1991,Proletariat,6.0,5.0,-4.0,5.0,12.0,9.0
USA,1991,State Memory,7.0,6.0,-4.0,7.0,16.0,10.0
USA,1991,Shopkeepers,6.0,6.0,-4.0,5.0,13.0,10.0
USA,1992,Executive,6.0,7.0,-4.0,6.0,15.0,11.0
USA,1992,Army,7.0,7.0,-4.0,5.0,15.0,11.0
USA,1992,Priests,6.0,5.0,-4.0,7.0,14.0,9.0
USA,1992,Property Owners,7.0,7.0,-3.0,6.0,17.0,10.0
USA,1992,Trades/Prof.,6.0,7.0,-3.0,6.0,16.0,10.0
USA,1992,Proletariat,6.0,5.0,-5.0,5.0,11.0,10.0
USA,1992,State Memory,7.0,6.0,-4.0,7.0,16.0,10.0
USA,1992,Shopkeepers,6.0,6.0,-4.0,5.0,13.0,10.0
USA,1993,Executive,6.0,7.0,-4.0,6.0,15.0,11.0
USA,1993,Army,7.0,7.0,-4.0,5.0,15.0,11.0
USA,1993,Priests,6.0,5.0,-4.0,7.0,14.0,9.0
USA,1993,Property Owners,7.0,7.0,-3.0,6.0,17.0,10.0
USA,1993,Trades/Prof.,6.0,7.0,-3.0,6.0,16.0,10.0
USA,1993,Proletariat,6.0,5.0,-5.0,5.0,11.0,10.0
USA,1993,State Memory,7.0,6.0,-4.0,7.0,16.0,10.0
USA,1993,Shopkeepers,6.0,6.0,-4.0,5.0,13.0,10.0
