Nation,Year,Node,Coherence,Capacity,Stress,Abstraction,Node Value,Bond Strength
Netherlands,2005,Executive,6,7,-1,7,19,7.2
Netherlands,2005,Army,6,5,-2,4,13,6.3
Netherlands,2005,Priests,2,2,0,4,8,3.8
Netherlands,2005,Property Owners,7,7,-2,6,18,7.3
Netherlands,2005,Trades/Professions,8,7,-2,6,19,7.7
Netherlands,2005,Proletariat,7,7,-2,5,17,7.3
Netherlands,2005,State Memory,7,6,-3,6,17,7.2
Netherlands,2005,Shopkeepers/Merchants,7,7,-2,6,18,7.3
Netherlands,2010,Executive,5,7,0,6,18,6.8
Netherlands,2010,Army,6,5,-2,4,13,6.3
Netherlands,2010,Priests,2,2,0,4,8,3.8
Netherlands,2010,Property Owners,7,7,-2,6,18,7.3
Netherlands,2010,Trades/Professions,8,7,-2,6,19,7.7
Netherlands,2010,Proletariat,7,7,-2,5,17,7.3
Netherlands,2010,State Memory,7,6,-3,6,17,7.2
Netherlands,2010,Shopkeepers/Merchants,7,7,-2,6,18,7.3
Netherlands,2015,Executive,6,7,-1,7,19,7.2
Netherlands,2015,Army,6,5,-2,4,13,6.3
Netherlands,2015,Priests,2,2,0,4,8,3.8
Netherlands,2015,Property Owners,7,7,-2,6,18,7.3
Netherlands,2015,Trades/Professions,8,7,-2,6,19,7.7
Netherlands,2015,Proletariat,7,7,-2,5,17,7.3
Netherlands,2015,State Memory,7,6,-3,6,17,7.2
Netherlands,2015,Shopkeepers/Merchants,7,7,-2,6,18,7.3
Netherlands,2020,Executive,5,7,0,6,18,6.8
Netherlands,2020,Army,6,5,-2,4,13,6.3
Netherlands,2020,Priests,2,2,0,4,8,3.8
Netherlands,2020,Property Owners,7,7,-2,6,18,7.3
Netherlands,2020,Trades/Professions,8,7,-2,6,19,7.7
Netherlands,2020,Proletariat,7,7,-2,5,17,7.3
Netherlands,2020,State Memory,7,6,-3,6,17,7.2
Netherlands,2020,Shopkeepers/Merchants,7,7,-2,6,18,7.3
Netherlands,2024,Executive,5,7,0,6,18,6.8
Netherlands,2024,Army,6,5,-2,4,13,6.3
Netherlands,2024,Priests,2,2,0,4,8,3.8
Netherlands,2024,Property Owners,7,7,-2,6,18,7.3
Netherlands,2024,Trades/Professions,8,7,-2,6,19,7.7
Netherlands,2024,Proletariat,7,7,-2,5,17,7.3
Netherlands,2024,State Memory,7,6,-3,6,17,7.2
Netherlands,2024,Shopkeepers/Merchants,7,7,-2,6,18,7.3
