Society,Year,Node,Coherence,Capacity,Stress,Abstraction,Node Value,Bond Strength
Markeraxax,1965,Shield,7,8,4,8,15.0,3.220
Markeraxax,1965,Stewards,7,8,3,8,16.0,3.552
Markeraxax,1966,Archive,7,8,3,9,16.5,3.633
Markeraxax,1966,Craft,7,8,3,8,16.0,3.552
Markeraxax,1966,Flow,7,8,3,8,16.0,3.552
Markeraxax,1966,Hands,7,7,4,7,13.5,3.145
Markeraxax,1966,Helm,7,8,4,9,15.5,3.295
Markeraxax,1966,Lore,7,8,3,9,16.5,3.633
Markeraxax,1966,Shield,7,8,4,8,15.0,3.220
Markeraxax,1966,Stewards,7,8,3,8,16.0,3.552
Markeraxax,1967,Archive,7,8,3,9,16.5,3.633
Markeraxax,1967,Craft,7,8,3,8,16.0,3.552
Markeraxax,1967,Flow,7,8,3,8,16.0,3.552
Markeraxax,1967,Hands,7,7,4,7,13.5,3.145
Markeraxax,1967,Helm,7,8,4,9,15.5,3.295
Markeraxax,1967,Lore,7,8,3,9,16.5,3.633
Markeraxax,1967,Shield,7,8,4,8,15.0,3.220
Markeraxax,1967,Stewards,7,8,3,8,16.0,3.552
Markeraxax,1968,Archive,7,8,3,9,16.5,3.633
Markeraxax,1968,Craft,7,8,3,8,16.0,3.552
Markeraxax,1968,Flow,7,8,3,8,16.0,3.552
Markeraxax,1968,Hands,7,7,4,7,13.5,3.145
Markeraxax,1968,Helm,7,8,4,9,15.5,3.295
Markeraxax,1968,Lore,7,8,3,9,16.5,3.633
Markeraxax,1968,Shield,7,8,4,8,15.0,3.220
Markeraxax,1968,Stewards,7,8,3,8,16.0,3.552
Markeraxax,1969,Archive,7,8,3,9,16.5,3.633
Markeraxax,1969,Craft,7,8,3,8,16.0,3.552
Markeraxax,1969,Flow,7,8,3,8,16.0,3.552
Markeraxax,1969,Hands,7,7,4,7,13.5,3.145
Markeraxax,1969,Helm,7,8,4,9,15.5,3.295
Markeraxax,1969,Lore,7,8,3,9,16.5,3.633
Markeraxax,1969,Shield,7,8,4,8,15.0,3.220
Markeraxax,1969,Stewards,7,8,3,8,16.0,3.552
Markeraxax,1970,Archive,7,8,3,9,16.5,3.428
Markeraxax,1970,Craft,7,8,3,8,16.0,3.353
Markeraxax,1970,Flow,7,8,4,8,15.0,3.058
Markeraxax,1970,Hands,7,7,5,7,12.5,2.738
Markeraxax,1970,Helm,7,8,5,9,14.5,2.869
Markeraxax,1970,Lore,7,8,3,9,16.5,3.428
Markeraxax,1970,Shield,7,8,5,8,14.0,2.803
Markeraxax,1970,Stewards,7,8,3,8,16.0,3.353
Markeraxax,1971,Archive,7,8,3,9,16.5,3.428
Markeraxax,1971,Craft,7,8,3,8,16.0,3.353
Markeraxax,1971,Flow,7,8,4,8,15.0,3.058
Markeraxax,1971,Hands,7,7,5,7,12.5,2.738
Markeraxax,1971,Helm,7,8,5,9,14.5,2.869
Markeraxax,1971,Lore,7,8,3,9,16.5,3.428
Markeraxax,1971,Shield,7,8,5,8,14.0,2.803
Markeraxax,1971,Stewards,7,8,3,8,16.0,3.353
Markeraxax,1972,Archive,7,8,3,9,16.5,3.312
Markeraxax,1972,Craft,7,8,3,8,16.0,3.239
Markeraxax,1972,Flow,7,8,4,8,15.0,2.964
Markeraxax,1972,Hands,7,7,5,7,12.5,2.660
Markeraxax,1972,Helm,6,8,6,9,12.5,2.487
Markeraxax,1972,Lore,7,8,3,9,16.5,3.312
Markeraxax,1972,Shield,7,8,5,8,14.0,2.724
Markeraxax,1972,Stewards,7,8,4,8,15.0,2.964
Markeraxax,1973,Archive,7,8,4,9,15.5,2.781
Markeraxax,1973,Craft,7,8,4,8,15.0,2.718
Markeraxax,1973,Flow,7,7,5,8,13.0,2.519
Markeraxax,1973,Hands,7,7,5,7,12.5,2.460
Markeraxax,1973,Helm,6,7,6,8,11.0,2.260
Markeraxax,1973,Lore,7,8,4,9,15.5,2.781
Markeraxax,1973,Shield,7,8,5,8,14.0,2.519
Markeraxax,1973,Stewards,6,7,5,8,12.0,2.431
Markeraxax,1974,Archive,7,8,5,9,14.5,2.217
Markeraxax,1974,Craft,6,7,6,8,11.0,1.963
Markeraxax,1974,Flow,6,6,7,7,8.5,1.802
Markeraxax,1974,Hands,6,6,7,6,8.0,1.756
Markeraxax,1974,Helm,6,6,7,8,9.0,1.849
Markeraxax,1974,Lore,7,8,5,9,14.5,2.217
Markeraxax,1974,Shield,7,8,6,8,13.0,2.036
Markeraxax,1974,Stewards,6,6,6,8,10.0,1.963
Markeraxax,1975,Archive,7,8,5,9,14.5,2.077
Markeraxax,1975,Craft,6,7,6,8,11.0,1.843
Markeraxax,1975,Flow,6,6,7,7,8.5,1.694
Markeraxax,1975,Hands,5,6,8,6,6.0,1.495
Markeraxax,1975,Helm,4,5,9,7,3.5,1.396
Markeraxax,1975,Lore,7,8,5,9,14.5,2.077
Markeraxax,1975,Shield,7,8,6,8,13.0,1.913
Markeraxax,1975,Stewards,5,6,7,7,7.5,1.627
Markeraxax,1976,Archive,7,8,5,9,14.5,2.298
Markeraxax,1976,Craft,6,7,6,8,11.0,2.030
Markeraxax,1976,Flow,6,7,6,8,11.0,2.030
Markeraxax,1976,Hands,6,6,7,6,8.0,1.812
Markeraxax,1976,Helm,6,7,6,8,11.0,2.030
Markeraxax,1976,Lore,7,8,5,9,14.5,2.298
Markeraxax,1976,Shield,7,8,5,8,14.0,2.246
Markeraxax,1976,Stewards,6,7,6,8,11.0,2.030
Markeraxax,1977,Archive,7,8,4,9,15.5,2.727
Markeraxax,1977,Craft,6,7,5,8,12.0,2.387
Markeraxax,1977,Flow,7,7,5,8,13.0,2.474
Markeraxax,1977,Hands,6,6,6,7,9.5,2.166
Markeraxax,1977,Helm,7,7,5,8,13.0,2.474
Markeraxax,1977,Lore,7,8,4,9,15.5,2.727
Markeraxax,1977,Shield,7,8,5,8,14.0,2.474
Markeraxax,1977,Stewards,6,7,5,8,12.0,2.387
Markeraxax,1978,Archive,7,8,4,9,15.5,2.986
Markeraxax,1978,Craft,7,8,4,8,15.0,2.918
Markeraxax,1978,Flow,7,8,4,8,15.0,2.918
Markeraxax,1978,Hands,6,7,5,7,11.5,2.530
Markeraxax,1978,Helm,7,8,4,8,15.0,2.918
Markeraxax,1978,Lore,7,8,4,9,15.5,2.986
Markeraxax,1978,Shield,7,8,4,8,15.0,2.918
Markeraxax,1978,Stewards,7,8,4,8,15.0,2.918
Markeraxax,1979,Archive,7,8,4,9,15.5,2.997
Markeraxax,1979,Craft,7,8,4,8,15.0,2.930
Markeraxax,1979,Flow,7,8,4,8,15.0,2.930
Markeraxax,1979,Hands,6,7,5,7,11.5,2.540
Markeraxax,1979,Helm,7,8,4,9,15.5,2.997
Markeraxax,1979,Lore,7,8,4,9,15.5,2.997
Markeraxax,1979,Shield,7,8,4,8,15.0,2.930
Markeraxax,1979,Stewards,7,8,4,8,15.0,2.930
Markeraxax,1980,Archive,7,8,4,9,15.5,2.997
Markeraxax,1980,Craft,7,8,4,8,15.0,2.930
Markeraxax,1980,Flow,7,8,4,8,15.0,2.930
Markeraxax,1980,Hands,6,7,5,7,11.5,2.540
Markeraxax,1980,Helm,7,8,4,9,15.5,2.997
Markeraxax,1980,Lore,7,8,4,9,15.5,2.997
Markeraxax,1980,Shield,7,8,4,8,15.0,2.930
Markeraxax,1980,Stewards,7,8,4,8,15.0,2.930
Markeraxax,1981,Archive,7,8,3,9,16.5,3.756
Markeraxax,1981,Craft,7,8,3,8,16.0,3.671
Markeraxax,1981,Flow,7,8,3,8,16.0,3.671
Markeraxax,1981,Hands,7,7,4,7,13.5,3.238
Markeraxax,1981,Helm,7,8,3,9,16.5,3.756
Markeraxax,1981,Lore,7,8,3,9,16.5,3.756
Markeraxax,1981,Shield,7,8,3,8,16.0,3.671
Markeraxax,1981,Stewards,7,8,3,8,16.0,3.671
Markeraxax,1982,Archive,7,8,3,9,16.5,3.756
Markeraxax,1982,Craft,7,8,3,8,16.0,3.671
Markeraxax,1982,Flow,7,8,3,8,16.0,3.671
Markeraxax,1982,Hands,7,7,4,7,13.5,3.238
Markeraxax,1982,Helm,7,8,3,9,16.5,3.756
Markeraxax,1982,Lore,7,8,3,9,16.5,3.756
Markeraxax,1982,Shield,7,8,3,8,16.0,3.671
Markeraxax,1982,Stewards,7,8,3,8,16.0,3.671
Markeraxax,1983,Archive,7,8,3,9,16.5,3.871
Markeraxax,1983,Craft,7,8,3,9,16.5,3.871
Markeraxax,1983,Flow,7,8,3,9,16.5,3.871
Markeraxax,1983,Hands,7,7,3,8,15.0,3.786
Markeraxax,1983,Helm,7,8,3,9,16.5,3.871
Markeraxax,1983,Lore,7,8,3,9,16.5,3.871
Markeraxax,1983,Shield,7,8,3,8,16.0,3.786
Markeraxax,1983,Stewards,7,8,3,9,16.5,3.871
Markeraxax,1984,Archive,7,8,3,9,16.5,3.886
Markeraxax,1984,Craft,7,8,3,9,16.5,3.886
Markeraxax,1984,Flow,7,8,3,9,16.5,3.886
Markeraxax,1984,Hands,7,7,3,8,15.0,3.800
Markeraxax,1984,Helm,7,8,3,9,16.5,3.886
Markeraxax,1984,Lore,7,8,3,9,16.5,3.886
Markeraxax,1984,Shield,7,8,3,9,16.5,3.886
Markeraxax,1984,Stewards,7,8,3,9,16.5,3.886
Markeraxax,1985,Archive,7,8,3,9,16.5,3.886
Markeraxax,1985,Craft,7,8,3,9,16.5,3.886
Markeraxax,1985,Flow,7,8,3,9,16.5,3.886
Markeraxax,1985,Hands,7,7,3,8,15.0,3.800
Markeraxax,1985,Helm,7,8,3,9,16.5,3.886
Markeraxax,1985,Lore,7,8,3,9,16.5,3.886
Markeraxax,1985,Shield,7,8,3,9,16.5,3.886
Markeraxax,1985,Stewards,7,8,3,9,16.5,3.886
Markeraxax,1986,Archive,7,8,3,9,16.5,3.907
Markeraxax,1986,Craft,7,8,3,9,16.5,3.907
Markeraxax,1986,Flow,7,8,3,9,16.5,3.907
Markeraxax,1986,Hands,7,7,3,8,15.0,3.821
Markeraxax,1986,Helm,8,8,3,9,17.5,4.036
Markeraxax,1986,Lore,7,8,3,9,16.5,3.907
Markeraxax,1986,Shield,7,8,3,9,16.5,3.907
Markeraxax,1986,Stewards,7,8,3,9,16.5,3.907
Markeraxax,1987,Archive,7,8,3,9,16.5,3.907
Markeraxax,1987,Craft,7,8,3,9,16.5,3.907
Markeraxax,1987,Flow,7,8,3,9,16.5,3.907
Markeraxax,1987,Hands,7,7,3,8,15.0,3.821
Markeraxax,1987,Helm,8,8,3,9,17.5,4.036
Markeraxax,1987,Lore,7,8,3,9,16.5,3.907
Markeraxax,1987,Shield,7,8,3,9,16.5,3.907
Markeraxax,1987,Stewards,7,8,3,9,16.5,3.907
Markeraxax,1988,Archive,8,8,3,9,17.5,4.079
Markeraxax,1988,Craft,7,8,3,9,16.5,3.950
Markeraxax,1988,Flow,7,8,3,9,16.5,3.950
Markeraxax,1988,Hands,7,7,3,8,15.0,3.864
Markeraxax,1988,Helm,8,8,3,9,17.5,4.079
Markeraxax,1988,Lore,8,8,3,9,17.5,4.079
Markeraxax,1988,Shield,7,8,3,9,16.5,3.950
Markeraxax,1988,Stewards,7,8,3,9,16.5,3.950
Markeraxax,1989,Archive,8,8,3,9,17.5,4.079
Markeraxax,1989,Craft,7,8,3,9,16.5,3.950
Markeraxax,1989,Flow,7,8,3,9,16.5,3.950
Markeraxax,1989,Hands,7,7,3,8,15.0,3.864
Markeraxax,1989,Helm,8,8,3,9,17.5,4.079
Markeraxax,1989,Lore,8,8,3,9,17.5,4.079
Markeraxax,1989,Shield,7,8,3,9,16.5,3.950
Markeraxax,1989,Stewards,7,8,3,9,16.5,3.950
Markeraxax,1990,Archive,7,8,4,9,15.5,2.916
Markeraxax,1990,Craft,7,7,4,9,14.5,2.916
Markeraxax,1990,Flow,7,7,5,9,13.5,2.697
Markeraxax,1990,Hands,6,6,5,8,11.0,2.545
Markeraxax,1990,Helm,7,7,5,9,13.5,2.697
Markeraxax,1990,Lore,7,8,4,9,15.5,2.916
Markeraxax,1990,Shield,7,8,4,9,15.5,2.916
Markeraxax,1990,Stewards,6,7,5,9,12.5,2.606
Markeraxax,1991,Archive,7,8,5,9,14.5,2.410
Markeraxax,1991,Craft,6,7,5,9,12.5,2.329
Markeraxax,1991,Flow,6,6,6,9,10.5,2.179
Markeraxax,1991,Hands,6,6,6,8,10.0,2.127
Markeraxax,1991,Helm,6,7,6,9,11.5,2.179
Markeraxax,1991,Lore,7,8,5,9,14.5,2.410
Markeraxax,1991,Shield,7,8,5,9,14.5,2.410
Markeraxax,1991,Stewards,6,6,6,9,10.5,2.179
Markeraxax,1992,Archive,7,8,5,9,14.5,2.264
Markeraxax,1992,Craft,6,6,6,9,10.5,2.056
Markeraxax,1992,Flow,6,6,7,9,9.5,1.936
Markeraxax,1992,Hands,5,5,7,8,7.0,1.820
Markeraxax,1992,Helm,6,6,7,9,9.5,1.936
Markeraxax,1992,Lore,7,8,5,9,14.5,2.264
Markeraxax,1992,Shield,7,7,5,9,13.5,2.264
Markeraxax,1992,Stewards,5,6,7,9,8.5,1.866
Markeraxax,1993,Archive,7,8,4,9,15.5,3.048
Markeraxax,1993,Craft,7,7,4,9,14.5,3.048
Markeraxax,1993,Flow,7,7,4,9,14.5,3.048
Markeraxax,1993,Hands,6,6,5,8,11.0,2.649
Markeraxax,1993,Helm,7,7,4,9,14.5,3.048
Markeraxax,1993,Lore,7,8,4,10,16.0,3.115
Markeraxax,1993,Shield,7,8,4,9,15.5,3.048
Markeraxax,1993,Stewards,6,7,4,9,13.5,2.946
Markeraxax,1994,Archive,7,8,4,9,15.5,3.048
Markeraxax,1994,Craft,7,7,4,9,14.5,3.048
Markeraxax,1994,Flow,7,7,4,9,14.5,3.048
Markeraxax,1994,Hands,6,6,5,8,11.0,2.649
Markeraxax,1994,Helm,7,7,4,9,14.5,3.048
Markeraxax,1994,Lore,7,8,4,10,16.0,3.115
Markeraxax,1994,Shield,7,8,4,9,15.5,3.048
Markeraxax,1994,Stewards,6,7,4,9,13.5,2.946
Markeraxax,1995,Archive,7,8,4,9,15.5,3.120
Markeraxax,1995,Craft,7,8,4,9,15.5,3.120
Markeraxax,1995,Flow,7,8,4,9,15.5,3.120
Markeraxax,1995,Hands,7,7,4,8,14.0,3.051
Markeraxax,1995,Helm,7,8,4,9,15.5,3.120
Markeraxax,1995,Lore,7,8,4,10,16.0,3.189
Markeraxax,1995,Shield,7,8,4,9,15.5,3.120
Markeraxax,1995,Stewards,7,8,4,9,15.5,3.120
Markeraxax,1996,Archive,7,8,3,9,16.5,3.838
Markeraxax,1996,Craft,7,8,3,9,16.5,3.838
Markeraxax,1996,Flow,7,8,3,9,16.5,3.838
Markeraxax,1996,Hands,7,7,3,8,15.0,3.754
Markeraxax,1996,Helm,7,8,4,9,15.5,3.467
Markeraxax,1996,Lore,7,8,3,10,17.0,3.922
Markeraxax,1996,Shield,7,8,3,9,16.5,3.838
Markeraxax,1996,Stewards,7,8,3,9,16.5,3.838
Markeraxax,1997,Archive,7,8,3,9,16.5,3.838
Markeraxax,1997,Craft,7,8,3,9,16.5,3.838
Markeraxax,1997,Flow,7,8,3,9,16.5,3.838
Markeraxax,1997,Hands,7,7,3,8,15.0,3.754
Markeraxax,1997,Helm,7,8,4,9,15.5,3.467
Markeraxax,1997,Lore,7,8,3,10,17.0,3.922
Markeraxax,1997,Shield,7,8,3,9,16.5,3.838
Markeraxax,1997,Stewards,7,8,3,9,16.5,3.838
Markeraxax,1998,Archive,7,8,3,9,16.5,3.838
Markeraxax,1998,Craft,7,8,3,9,16.5,3.838
Markeraxax,1998,Flow,7,8,3,9,16.5,3.838
Markeraxax,1998,Hands,7,7,3,8,15.0,3.754
Markeraxax,1998,Helm,7,8,4,9,15.5,3.467
Markeraxax,1998,Lore,7,8,3,10,17.0,3.922
Markeraxax,1998,Shield,7,8,3,9,16.5,3.838
Markeraxax,1998,Stewards,7,8,3,9,16.5,3.838
Markeraxax,1999,Archive,7,8,3,9,16.5,3.756
Markeraxax,1999,Craft,7,8,3,9,16.5,3.756
Markeraxax,1999,Flow,7,8,3,9,16.5,3.756
Markeraxax,1999,Hands,7,7,3,8,15.0,3.673
Markeraxax,1999,Helm,6,8,4,9,14.5,3.284
Markeraxax,1999,Lore,7,8,4,10,16.0,3.475
Markeraxax,1999,Shield,7,8,3,9,16.5,3.756
Markeraxax,1999,Stewards,7,8,3,9,16.5,3.756
Markeraxax,2000,Archive,8,9,3,10,19.0,4.364
Markeraxax,2000,Craft,8,9,3,10,19.0,4.364
Markeraxax,2000,Flow,8,9,3,10,19.0,4.364
Markeraxax,2000,Hands,7,8,3,9,16.5,4.150
Markeraxax,2000,Helm,8,9,3,10,19.0,4.364
Markeraxax,2000,Lore,8,9,3,10,19.0,4.364
Markeraxax,2000,Shield,8,9,3,10,19.0,4.364
Markeraxax,2000,Stewards,8,9,3,10,19.0,4.364
Markeraxax,2001,Archive,8,9,3,10,19.0,4.225
Markeraxax,2001,Craft,8,9,3,10,19.0,4.225
Markeraxax,2001,Flow,8,9,3,10,19.0,4.225
Markeraxax,2001,Hands,7,8,3,9,16.5,4.018
Markeraxax,2001,Helm,8,9,4,10,18.0,3.823
Markeraxax,2001,Lore,8,9,3,10,19.0,4.225
Markeraxax,2001,Shield,8,9,4,10,18.0,3.823
Markeraxax,2001,Stewards,8,9,3,10,19.0,4.225
Markeraxax,2002,Archive,8,9,3,10,19.0,4.033
Markeraxax,2002,Craft,8,9,3,10,19.0,4.033
Markeraxax,2002,Flow,8,9,3,10,19.0,4.033
Markeraxax,2002,Hands,7,8,4,9,15.5,3.488
Markeraxax,2002,Helm,8,9,4,10,18.0,3.669
Markeraxax,2002,Lore,8,9,4,10,18.0,3.669
Markeraxax,2002,Shield,8,9,5,10,17.0,3.357
Markeraxax,2002,Stewards,8,9,3,10,19.0,4.033
Markeraxax,2003,Archive,8,9,3,10,19.0,4.103
Markeraxax,2003,Craft,8,9,3,10,19.0,4.103
Markeraxax,2003,Flow,8,9,3,10,19.0,4.103
Markeraxax,2003,Hands,7,8,4,9,15.5,3.54
Markeraxax,2003,Helm,8,9,4,10,18.0,3.725
Markeraxax,2003,Lore,8,9,3,10,19.0,4.103
Markeraxax,2003,Shield,8,9,5,10,17.0,3.403
Markeraxax,2003,Stewards,8,9,3,10,19.0,4.103
Markeraxax,2004,Archive,8,9,3,10,19.0,4.294
Markeraxax,2004,Craft,8,9,3,10,19.0,4.294
Markeraxax,2004,Flow,8,9,3,10,19.0,4.294
Markeraxax,2004,Hands,7,8,3,9,16.5,4.084
Markeraxax,2004,Helm,8,9,3,10,19.0,4.294
Markeraxax,2004,Lore,8,9,3,10,19.0,4.294
Markeraxax,2004,Shield,8,9,4,10,18.0,3.879
Markeraxax,2004,Stewards,8,9,3,10,19.0,4.294
Markeraxax,2005,Archive,8,9,3,10,19.0,4.089
Markeraxax,2005,Craft,8,9,3,10,19.0,4.089
Markeraxax,2005,Flow,8,9,3,10,19.0,4.089
Markeraxax,2005,Hands,7,8,4,9,15.5,3.531
Markeraxax,2005,Helm,8,9,4,10,18.0,3.715
Markeraxax,2005,Lore,8,9,4,10,18.0,3.715
Markeraxax,2005,Shield,8,9,4,10,18.0,3.715
Markeraxax,2005,Stewards,8,9,3,10,19.0,4.089
Markeraxax,2006,Archive,8,9,3,10,19.0,4.364
Markeraxax,2006,Craft,8,9,3,10,19.0,4.364
Markeraxax,2006,Flow,8,9,3,10,19.0,4.364
Markeraxax,2006,Hands,7,8,3,9,16.5,4.15
Markeraxax,2006,Helm,8,9,3,10,19.0,4.364
Markeraxax,2006,Lore,8,9,3,10,19.0,4.364
Markeraxax,2006,Shield,8,9,3,10,19.0,4.364
Markeraxax,2006,Stewards,8,9,3,10,19.0,4.364
Markeraxax,2007,Archive,8,9,3,10,19.0,4.294
Markeraxax,2007,Craft,8,9,3,10,19.0,4.294
Markeraxax,2007,Flow,8,9,3,10,19.0,4.294
Markeraxax,2007,Hands,7,8,3,9,16.5,4.084
Markeraxax,2007,Helm,8,9,4,10,18.0,3.879
Markeraxax,2007,Lore,8,9,3,10,19.0,4.294
Markeraxax,2007,Shield,8,9,3,10,19.0,4.294
Markeraxax,2007,Stewards,8,9,3,10,19.0,4.294
Markeraxax,2008,Archive,8,9,4,10,18.0,3.357
Markeraxax,2008,Craft,8,9,4,10,18.0,3.357
Markeraxax,2008,Flow,8,9,5,10,17.0,3.1
Markeraxax,2008,Hands,7,8,5,9,14.5,2.946
Markeraxax,2008,Helm,8,9,4,10,18.0,3.357
Markeraxax,2008,Lore,8,9,4,10,18.0,3.357
Markeraxax,2008,Shield,8,9,4,10,18.0,3.357
Markeraxax,2008,Stewards,8,9,5,10,17.0,3.1
Markeraxax,2009,Archive,8,9,4,10,18.0,3.403
Markeraxax,2009,Craft,8,9,4,10,18.0,3.403
Markeraxax,2009,Flow,8,9,4,10,18.0,3.403
Markeraxax,2009,Hands,7,8,5,9,14.5,2.982
Markeraxax,2009,Helm,8,9,4,10,18.0,3.403
Markeraxax,2009,Lore,8,9,5,10,17.0,3.138
Markeraxax,2009,Shield,8,9,4,10,18.0,3.403
Markeraxax,2009,Stewards,8,9,4,10,18.0,3.403
Markeraxax,2010,Archive,8,9,3,10,19.0,4.221
Markeraxax,2010,Craft,8,9,3,10,19.0,4.221
Markeraxax,2010,Flow,8,9,3,10,19.0,4.221
Markeraxax,2010,Hands,7,8,3,9,16.5,4.014
Markeraxax,2010,Helm,7,9,5,10,16.0,3.371
Markeraxax,2010,Lore,8,9,3,10,19.0,4.221
Markeraxax,2010,Shield,8,9,3,10,19.0,4.221
Markeraxax,2010,Stewards,8,9,3,10,19.0,4.221
Markeraxax,2011,Archive,8,9,3,10,19.0,4.221
Markeraxax,2011,Craft,8,9,3,10,19.0,4.221
Markeraxax,2011,Flow,8,9,3,10,19.0,4.221
Markeraxax,2011,Hands,7,8,3,9,16.5,4.014
Markeraxax,2011,Helm,7,9,4,10,16.0,3.661
Markeraxax,2011,Lore,8,9,3,10,19.0,4.221
Markeraxax,2011,Shield,8,9,3,10,19.0,4.221
Markeraxax,2011,Stewards,8,9,3,10,19.0,4.221
Markeraxax,2012,Archive,8,9,3,10,19.0,4.221
Markeraxax,2012,Craft,8,9,3,10,19.0,4.221
Markeraxax,2012,Flow,8,9,3,10,19.0,4.221
Markeraxax,2012,Hands,7,8,3,9,16.5,4.014
Markeraxax,2012,Helm,7,9,4,10,16.0,3.661
Markeraxax,2012,Lore,8,9,3,10,19.0,4.221
Markeraxax,2012,Shield,8,9,3,10,19.0,4.221
Markeraxax,2012,Stewards,8,9,3,10,19.0,4.221
Markeraxax,2013,Archive,8,9,3,10,19.0,4.221
Markeraxax,2013,Craft,8,9,3,10,19.0,4.221
Markeraxax,2013,Flow,8,9,3,10,19.0,4.221
Markeraxax,2013,Hands,7,8,3,9,16.5,4.014
Markeraxax,2013,Helm,7,9,4,10,16.0,3.661
Markeraxax,2013,Lore,8,9,3,10,19.0,4.221
Markeraxax,2013,Shield,8,9,3,10,19.0,4.221
Markeraxax,2013,Stewards,8,9,3,10,19.0,4.221
Markeraxax,2014,Archive,8,9,3,10,19.0,4.221
Markeraxax,2014,Craft,8,9,3,10,19.0,4.221
Markeraxax,2014,Flow,8,9,3,10,19.0,4.221
Markeraxax,2014,Hands,7,8,3,9,16.5,4.014
Markeraxax,2014,Helm,7,9,5,10,16.0,3.371
Markeraxax,2014,Lore,8,9,3,10,19.0,4.221
Markeraxax,2014,Shield,8,9,3,10,19.0,4.221
Markeraxax,2014,Stewards,8,9,3,10,19.0,4.221
Markeraxax,2015,Archive,8,9,3,10,19.0,4.221
Markeraxax,2015,Craft,8,9,3,10,19.0,4.221
Markeraxax,2015,Flow,8,9,3,10,19.0,4.221
Markeraxax,2015,Hands,7,8,3,9,16.5,4.014
Markeraxax,2015,Helm,7,9,4,10,16.0,3.661
Markeraxax,2015,Lore,8,9,3,10,19.0,4.221
Markeraxax,2015,Shield,8,9,3,10,19.0,4.221
Markeraxax,2015,Stewards,8,9,3,10,19.0,4.221
Markeraxax,2016,Archive,8,9,3,10,19.0,4.221
Markeraxax,2016,Craft,8,9,3,10,19.0,4.221
Markeraxax,2016,Flow,8,9,3,10,19.0,4.221
Markeraxax,2016,Hands,7,8,3,9,16.5,4.014
Markeraxax,2016,Helm,7,9,4,10,16.0,3.661
Markeraxax,2016,Lore,8,9,3,10,19.0,4.221
Markeraxax,2016,Shield,8,9,3,10,19.0,4.221
Markeraxax,2016,Stewards,8,9,3,10,19.0,4.221
Markeraxax,2017,Archive,8,9,3,10,19.0,4.221
Markeraxax,2017,Craft,8,9,3,10,19.0,4.221
Markeraxax,2017,Flow,8,9,3,10,19.0,4.221
Markeraxax,2017,Hands,7,8,3,9,16.5,4.014
Markeraxax,2017,Helm,7,9,4,10,16.0,3.661
Markeraxax,2017,Lore,8,9,3,10,19.0,4.221
Markeraxax,2017,Shield,8,9,3,10,19.0,4.221
Markeraxax,2017,Stewards,8,9,3,10,19.0,4.221
Markeraxax,2018,Archive,8,9,3,10,19.0,4.221
Markeraxax,2018,Craft,8,9,3,10,19.0,4.221
Markeraxax,2018,Flow,8,9,3,10,19.0,4.221
Markeraxax,2018,Hands,7,8,3,9,16.5,4.014
Markeraxax,2018,Helm,7,9,5,10,16.0,3.371
Markeraxax,2018,Lore,8,9,3,10,19.0,4.221
Markeraxax,2018,Shield,8,9,3,10,19.0,4.221
Markeraxax,2018,Stewards,8,9,3,10,19.0,4.221
Markeraxax,2019,Archive,8,9,3,10,19.0,3.997
Markeraxax,2019,Craft,8,9,3,10,19.0,3.997
Markeraxax,2019,Flow,8,9,3,10,19.0,3.997
Markeraxax,2019,Hands,7,8,4,9,15.5,3.455
Markeraxax,2019,Helm,8,9,4,10,18.0,3.636
Markeraxax,2019,Lore,8,9,3,10,19.0,3.997
Markeraxax,2019,Shield,7,8,5,10,15.0,3.226
Markeraxax,2019,Stewards,7,8,4,10,16.0,3.528
Markeraxax,2020,Archive,8,9,4,10,18.0,2.911
Markeraxax,2020,Craft,7,8,5,10,15.0,2.639
Markeraxax,2020,Flow,7,8,6,10,14.0,2.469
Markeraxax,2020,Hands,6,7,7,9,10.5,2.195
Markeraxax,2020,Helm,8,9,6,10,16.0,2.546
Markeraxax,2020,Lore,8,9,4,10,18.0,2.911
Markeraxax,2020,Shield,8,9,7,10,15.0,2.389
Markeraxax,2020,Stewards,7,8,6,10,14.0,2.469
Markeraxax,2021,Archive,8,9,4,10,18.0,2.728
Markeraxax,2021,Craft,7,8,6,10,14.0,2.337
Markeraxax,2021,Flow,7,8,7,10,13.0,2.201
Markeraxax,2021,Hands,6,7,8,9,9.5,1.968
Markeraxax,2021,Helm,7,8,7,10,13.0,2.201
Markeraxax,2021,Lore,8,9,5,10,17.0,2.563
Markeraxax,2021,Shield,8,9,6,10,16.0,2.410
Markeraxax,2021,Stewards,7,8,7,10,13.0,2.201
Markeraxax,2022,Archive,8,9,3,10,19.0,3.771
Markeraxax,2022,Craft,8,9,4,10,18.0,3.458
Markeraxax,2022,Flow,8,9,4,10,18.0,3.458
Markeraxax,2022,Hands,7,8,5,9,14.5,3.025
Markeraxax,2022,Helm,8,9,5,10,17.0,3.184
Markeraxax,2022,Lore,8,9,4,10,18.0,3.458
Markeraxax,2022,Shield,8,9,4,10,18.0,3.458
Markeraxax,2022,Stewards,8,9,4,10,18.0,3.458
Markeraxax,2023,Archive,8,9,3,10,19.0,4.013
Markeraxax,2023,Craft,8,9,3,10,19.0,4.013
Markeraxax,2023,Flow,8,9,3,10,19.0,4.013
Markeraxax,2023,Hands,7,8,4,9,15.5,3.466
Markeraxax,2023,Helm,7,9,5,10,16.0,3.235
