Nation,Year,Node,Coherence,Capacity,Stress,Abstraction,Node Value,Bond Strength
Estonia,1963,Trades/Professions,7,6,-3,7,17,9
Estonia,1963,Proletariat,7,5,-4,6,14,9
Estonia,1963,State Memory,7,4,-5,6,12,9
Estonia,1963,Shopkeepers/Merchants,7,6,-3,7,17,9
Estonia,1964,Executive,7,6,-4,6,15,10
Estonia,1964,Army,7,6,-3,6,16,9
Estonia,1964,Priests,7,5,-3,7,16,8
Estonia,1964,Property Owners,7,6,-4,6,15,10
Estonia,1964,Trades/Professions,7,6,-3,7,17,9
Estonia,1964,Proletariat,7,5,-4,6,14,9
Estonia,1964,State Memory,7,4,-5,6,12,9
Estonia,1964,Shopkeepers/Merchants,7,6,-3,7,17,9
Estonia,1965,Executive,7,6,-4,6,15,10
Estonia,1965,Army,7,6,-3,6,16,9
Estonia,1965,Priests,7,5,-3,7,16,8
Estonia,1965,Property Owners,7,6,-4,6,15,10
Estonia,1965,Trades/Professions,7,6,-3,7,17,9
Estonia,1965,Proletariat,7,5,-4,6,14,9
Estonia,1965,State Memory,7,4,-5,6,12,9
Estonia,1965,Shopkeepers/Merchants,7,6,-3,7,17,9
Estonia,1966,Executive,7,6,-4,6,15,10
Estonia,1966,Army,7,6,-3,6,16,9
Estonia,1966,Priests,7,5,-3,7,16,8
Estonia,1966,Property Owners,7,6,-4,6,15,10
Estonia,1966,Trades/Professions,7,6,-3,7,17,9
Estonia,1966,Proletariat,7,5,-4,6,14,9
Estonia,1966,State Memory,7,4,-5,6,12,9
Estonia,1966,Shopkeepers/Merchants,7,6,-3,7,17,9
Estonia,1967,Executive,7,6,-4,6,15,10
Estonia,1967,Army,7,6,-3,6,16,9
Estonia,1967,Priests,7,5,-3,7,16,8
Estonia,1967,Property Owners,7,6,-4,6,15,10
Estonia,1967,Trades/Professions,7,6,-3,7,17,9
Estonia,1967,Proletariat,7,5,-4,6,14,9
Estonia,1967,State Memory,7,4,-5,6,12,9
Estonia,1967,Shopkeepers/Merchants,7,6,-3,7,17,9
Estonia,1968,Executive,7,6,-4,6,15,10
Estonia,1968,Army,7,6,-3,6,16,9
Estonia,1968,Priests,7,5,-3,7,16,8
Estonia,1968,Property Owners,7,6,-4,6,15,10
Estonia,1968,Trades/Professions,7,6,-3,7,17,9
Estonia,1968,Proletariat,7,5,-4,6,14,9
Estonia,1968,State Memory,7,4,-5,6,12,9
Estonia,1968,Shopkeepers/Merchants,7,6,-3,7,17,9
Estonia,1969,Executive,7,6,-4,6,15,10
Estonia,1969,Army,7,6,-3,6,16,9
Estonia,1969,Priests,7,5,-3,7,16,8
Estonia,1969,Property Owners,7,6,-4,6,15,10
Estonia,1969,Trades/Professions,7,6,-3,7,17,9
Estonia,1969,Proletariat,7,5,-4,6,14,9
Estonia,1969,State Memory,7,4,-5,6,12,9
Estonia,1969,Shopkeepers/Merchants,7,6,-3,7,17,9
Estonia,1970,Executive,7,6,-4,6,15,10
Estonia,1970,Army,7,6,-3,6,16,9
Estonia,1970,Priests,7,5,-3,7,16,8
Estonia,1970,Property Owners,7,6,-4,6,15,10
Estonia,1970,Trades/Professions,7,6,-3,7,17,9
Estonia,1970,Proletariat,7,5,-4,6,14,9
Estonia,1970,State Memory,7,4,-5,6,12,9
Estonia,1970,Shopkeepers/Merchants,7,6,-3,7,17,9
Estonia,1971,Executive,7,6,-4,6,15,10
Estonia,1971,Army,7,6,-3,6,16,9
Estonia,1971,Priests,7,5,-3,7,16,8
Estonia,1971,Property Owners,7,6,-4,6,15,10
Estonia,1971,Trades/Professions,7,6,-3,7,17,9
Estonia,1971,Proletariat,7,5,-4,6,14,9
Estonia,1971,State Memory,7,4,-5,6,12,9
Estonia,1971,Shopkeepers/Merchants,7,6,-3,7,17,9
Estonia,1972,Executive,7,6,-4,6,15,10
Estonia,1972,Army,7,6,-3,6,16,9
Estonia,1972,Priests,7,5,-3,7,16,8
Estonia,1972,Property Owners,7,6,-4,6,15,10
Estonia,1972,Trades/Professions,7,6,-3,7,17,9
Estonia,1972,Proletariat,7,5,-4,6,14,9
Estonia,1972,State Memory,7,4,-5,6,12,9
Estonia,1972,Shopkeepers/Merchants,7,6,-3,7,17,9
Estonia,1973,Executive,7,6,-4,6,15,10
Estonia,1973,Army,7,6,-3,6,16,9
Estonia,1973,Priests,7,5,-3,7,16,8
Estonia,1973,Property Owners,7,6,-4,6,15,10
Estonia,1973,Trades/Professions,7,6,-3,7,17,9
Estonia,1973,Proletariat,7,5,-4,6,14,9
Estonia,1973,State Memory,7,4,-5,6,12,9
Estonia,1973,Shopkeepers/Merchants,7,6,-3,7,17,9
Estonia,1974,Executive,7,6,-4,6,15,10
Estonia,1974,Army,7,6,-3,6,16,9
Estonia,1974,Priests,7,5,-3,7,16,8
Estonia,1974,Property Owners,7,6,-4,6,15,10
Estonia,1974,Trades/Professions,7,6,-3,7,17,9
Estonia,1974,Proletariat,7,5,-4,6,14,9
Estonia,1974,State Memory,7,4,-5,6,12,9
Estonia,1974,Shopkeepers/Merchants,7,6,-3,7,17,9
Estonia,1975,Executive,7,6,-4,6,15,10
Estonia,1975,Army,7,6,-3,6,16,9
Estonia,1975,Priests,7,5,-3,7,16,8
Estonia,1975,Property Owners,7,6,-4,6,15,10
Estonia,1975,Trades/Professions,7,6,-3,7,17,9
Estonia,1975,Proletariat,7,5,-4,6,14,9
Estonia,1975,State Memory,7,4,-5,6,12,9
Estonia,1975,Shopkeepers/Merchants,7,6,-3,7,17,9
Estonia,1976,Executive,7,6,-4,6,15,10
Estonia,1976,Army,7,6,-3,6,16,9
Estonia,1976,Priests,7,5,-3,7,16,8
Estonia,1976,Property Owners,7,6,-4,6,15,10
Estonia,1976,Trades/Professions,7,6,-3,7,17,9
Estonia,1976,Proletariat,7,5,-4,6,14,9
Estonia,1976,State Memory,7,4,-5,6,12,9
Estonia,1976,Shopkeepers/Merchants,7,6,-3,7,17,9
Estonia,1977,Executive,7,6,-4,6,15,10
Estonia,1977,Army,7,6,-3,6,16,9
Estonia,1977,Priests,7,5,-3,7,16,8
Estonia,1977,Property Owners,7,6,-4,6,15,10
Estonia,1977,Trades/Professions,7,6,-3,7,17,9
Estonia,1977,Proletariat,7,5,-4,6,14,9
Estonia,1977,State Memory,7,4,-5,6,12,9
Estonia,1977,Shopkeepers/Merchants,7,6,-3,7,17,9
Estonia,1978,Executive,7,6,-4,6,15,10
Estonia,1978,Army,7,6,-3,6,16,9
Estonia,1978,Priests,7,5,-3,7,16,8
Estonia,1978,Property Owners,7,6,-4,6,15,10
Estonia,1978,Trades/Professions,7,6,-3,7,17,9
Estonia,1978,Proletariat,7,5,-4,6,14,9
Estonia,1978,State Memory,7,4,-5,6,12,9
Estonia,1978,Shopkeepers/Merchants,7,6,-3,7,17,9
Estonia,1979,Executive,7,6,-4,6,15,10
Estonia,1979,Army,7,6,-3,6,16,9
Estonia,1979,Priests,7,5,-3,7,16,8
Estonia,1979,Property Owners,7,6,-4,6,15,10
Estonia,1979,Trades/Professions,7,6,-3,7,17,9
Estonia,1979,Proletariat,7,5,-4,6,14,9
Estonia,1979,State Memory,7,4,-5,6,12,9
Estonia,1979,Shopkeepers/Merchants,7,6,-3,7,17,9
Estonia,1980,Executive,7,6,-4,6,15,10
Estonia,1980,Army,7,6,-3,6,16,9
Estonia,1980,Priests,7,5,-3,7,16,8
Estonia,1980,Property Owners,7,6,-4,6,15,10
Estonia,1980,Trades/Professions,7,6,-3,7,17,9
Estonia,1980,Proletariat,7,5,-4,6,14,9
Estonia,1980,State Memory,7,4,-5,6,12,9
Estonia,1980,Shopkeepers/Merchants,7,6,-3,7,17,9
Estonia,Year,Node,Coherence,Capacity,Stress,Abstraction,Node Value,Bond Strength
Estonia,1980,Executive,7,6,-4,6,15,10
Estonia,1980,Army,7,6,-3,6,16,9
Estonia,1980,Priests,7,5,-3,7,16,8
Estonia,1980,Property Owners,7,6,-4,6,15,10
Estonia,1980,Trades/Professions,7,6,-3,7,17,9
Estonia,1980,Proletariat,7,5,-4,6,14,9
Estonia,1980,State Memory,7,4,-5,6,12,9
Estonia,1980,Shopkeepers/Merchants,7,6,-3,7,17,9
Estonia,1981,Executive,7,6,-4,6,15,10
Estonia,1981,Army,7,6,-3,6,16,9
Estonia,1981,Priests,7,5,-3,7,16,8
Estonia,1981,Property Owners,7,6,-4,6,15,10
Estonia,1981,Trades/Professions,7,6,-3,7,17,9
Estonia,1981,Proletariat,7,5,-4,6,14,9
Estonia,1981,State Memory,7,4,-5,6,12,9
Estonia,1981,Shopkeepers/Merchants,7,6,-3,7,17,9
Estonia,1982,Executive,7,6,-4,6,15,10
Estonia,1982,Army,7,6,-3,6,16,9
Estonia,1982,Priests,7,5,-3,7,16,8
Estonia,1982,Property Owners,7,6,-4,6,15,10
Estonia,1982,Trades/Professions,7,6,-3,7,17,9
Estonia,1982,Proletariat,7,5,-4,6,14,9
Estonia,1982,State Memory,7,4,-5,6,12,9
Estonia,1982,Shopkeepers/Merchants,7,6,-3,7,17,9
Estonia,1983,Executive,7,6,-4,6,15,10
Estonia,1983,Army,7,6,-3,6,16,9
Estonia,1983,Priests,7,5,-3,7,16,8
Estonia,1983,Property Owners,7,6,-4,6,15,10
Estonia,1983,Trades/Professions,7,6,-3,7,17,9
Estonia,1983,Proletariat,7,5,-4,6,14,9
Estonia,1983,State Memory,7,4,-5,6,12,9
Estonia,1983,Shopkeepers/Merchants,7,6,-3,7,17,9
Estonia,1984,Executive,7,6,-4,6,15,10
Estonia,1984,Army,7,6,-3,6,16,9
Estonia,1984,Priests,7,5,-3,7,16,8
Estonia,1984,Property Owners,7,6,-4,6,15,10
Estonia,1984,Trades/Professions,7,6,-3,7,17,9
Estonia,1984,Proletariat,7,5,-4,6,14,9
Estonia,1984,State Memory,7,4,-5,6,12,9
Estonia,1984,Shopkeepers/Merchants,7,6,-3,7,17,9
Estonia,1985,Executive,7,6,-4,6,15,10
Estonia,1985,Army,7,6,-3,6,16,9
Estonia,1985,Priests,7,5,-3,7,16,8
Estonia,1985,Property Owners,7,6,-4,6,15,10
Estonia,1985,Trades/Professions,7,6,-3,7,17,9
Estonia,1985,Proletariat,7,5,-4,6,14,9
Estonia,1985,State Memory,7,4,-5,6,12,9
Estonia,1985,Shopkeepers/Merchants,7,6,-3,7,17,9
Estonia,1986,Executive,6,6,-4,6,14,10
Estonia,1986,Army,6,6,-3,6,15,9
Estonia,1986,Priests,6,5,-3,7,15,8
Estonia,1986,Property Owners,6,6,-4,6,14,10
Estonia,1986,Trades/Professions,6,6,-3,7,16,9
Estonia,1986,Proletariat,6,5,-4,6,13,9
Estonia,1986,State Memory,6,4,-5,6,11,9
Estonia,1986,Shopkeepers/Merchants,6,6,-3,7,16,9
Estonia,1987,Executive,5,6,-4,6,13,10
Estonia,1987,Army,5,6,-3,6,14,9
Estonia,1987,Priests,5,5,-3,7,14,8
Estonia,1987,Property Owners,5,6,-4,6,13,10
Estonia,1987,Trades/Professions,5,6,-3,7,15,9
Estonia,1987,Proletariat,5,5,-4,6,12,9
Estonia,1987,State Memory,5,4,-5,6,10,9
Estonia,1987,Shopkeepers/Merchants,5,6,-3,7,15,9
Estonia,1988,Executive,4,6,-4,6,12,10
Estonia,1988,Army,4,6,-3,6,13,9
Estonia,1988,Priests,4,5,-3,7,13,8
Estonia,1988,Property Owners,4,6,-4,6,12,10
Estonia,1988,Trades/Professions,4,6,-3,7,14,9
Estonia,1988,Proletariat,4,5,-4,6,11,9
Estonia,1988,State Memory,4,4,-5,6,9,9
Estonia,1988,Shopkeepers/Merchants,4,6,-3,7,14,9
Estonia,1989,Executive,3,6,-4,6,11,10
Estonia,1989,Army,3,6,-3,6,12,9
Estonia,1989,Priests,3,5,-3,7,12,8
Estonia,1989,Property Owners,3,6,-4,6,11,10
Estonia,1989,Trades/Professions,3,6,-3,7,13,9
Estonia,1989,Proletariat,3,5,-4,6,10,9
Estonia,1989,State Memory,3,4,-5,6,8,9
Estonia,1989,Shopkeepers/Merchants,3,6,-3,7,13,9
Estonia,1990,Executive,2,6,-4,6,10,10
Estonia,1990,Army,2,6,-3,6,11,9
Estonia,1990,Priests,2,5,-3,7,11,8
Estonia,1990,Property Owners,2,6,-4,6,10,10
Estonia,1990,Trades/Professions,2,6,-3,7,12,9
Estonia,1990,Proletariat,2,5,-4,6,9,9
Estonia,1990,State Memory,2,4,-5,6,7,9
Estonia,1990,Shopkeepers/Merchants,2,6,-3,7,12,9
Estonia,1991,Executive,6,7,-2,7,18,9
Estonia,1991,Army,6,7,-1,7,19,8
Estonia,1991,Priests,6,6,-1,8,19,7
Estonia,1991,Property Owners,6,7,-2,7,18,9
Estonia,1991,Trades/Professions,6,7,-1,8,20,8
Estonia,1991,Proletariat,6,6,-2,7,17,8
Estonia,1991,State Memory,6,5,-3,7,15,8
Estonia,1991,Shopkeepers/Merchants,6,7,-1,8,20,8
Estonia,1992,Executive,7,8,-1,7,21,9
Estonia,1992,Army,7,8,-1,7,21,9
Estonia,1992,Priests,7,7,-1,8,21,8
Estonia,1992,Property Owners,7,8,-1,7,21,9
Estonia,1992,Trades/Professions,7,8,-1,8,22,9
Estonia,1992,Proletariat,7,7,-1,7,20,8
Estonia,1992,State Memory,7,6,-2,7,18,8
Estonia,1992,Shopkeepers/Merchants,7,8,-1,8,22,9
Estonia,1993,Executive,8,8,-1,7,22,9
Estonia,1993,Army,8,8,-1,7,22,9
Estonia,1993,Priests,8,7,-1,8,22,8
Estonia,1993,Property Owners,8,8,-1,7,22,9
Estonia,1993,Trades/Professions,8,8,-1,8,23,9
Estonia,1993,Proletariat,8,7,-1,7,21,8
Estonia,1993,State Memory,8,6,-2,7,19,8
Estonia,1993,Shopkeepers/Merchants,8,8,-1,8,23,9
Estonia,1994,Executive,8,8,-1,8,23,9
Estonia,1994,Army,8,8,-1,8,23,9
Estonia,1994,Priests,8,7,-1,8,22,8
Estonia,1994,Property Owners,8,8,-1,8,23,9
Estonia,1994,Trades/Professions,8,8,-1,8,24,9
Estonia,1994,Proletariat,8,7,-1,8,22,8
Estonia,1994,State Memory,8,6,-2,8,20,8
Estonia,1994,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,1995,Executive,8,8,-1,8,23,9
Estonia,1995,Army,8,8,-1,8,23,9
Estonia,1995,Priests,8,7,-1,8,22,8
Estonia,1995,Property Owners,8,8,-1,8,23,9
Estonia,1995,Trades/Professions,8,8,-1,8,24,9
Estonia,1995,Proletariat,8,7,-1,8,22,8
Estonia,1995,State Memory,8,6,-2,8,20,8
Estonia,1995,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,1996,Executive,8,8,-1,8,23,9
Estonia,1996,Army,8,8,-1,8,23,9
Estonia,1996,Priests,8,7,-1,8,22,8
Estonia,1996,Property Owners,8,8,-1,8,23,9
Estonia,1996,Trades/Professions,8,8,-1,8,24,9
Estonia,1996,Proletariat,8,7,-1,8,22,8
Estonia,1996,State Memory,8,6,-2,8,20,8
Estonia,1996,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,1997,Executive,8,8,-1,8,23,9
Estonia,1997,Army,8,8,-1,8,23,9
Estonia,1997,Priests,8,7,-1,8,22,8
Estonia,1997,Property Owners,8,8,-1,8,23,9
Estonia,1997,Trades/Professions,8,8,-1,8,24,9
Estonia,1997,Proletariat,8,7,-1,8,22,8
Estonia,1997,State Memory,8,6,-2,8,20,8
Estonia,1997,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,1998,Executive,8,8,-1,8,23,9
Estonia,1998,Army,8,8,-1,8,23,9
Estonia,1998,Priests,8,7,-1,8,22,8
Estonia,1998,Property Owners,8,8,-1,8,23,9
Estonia,1998,Trades/Professions,8,8,-1,8,24,9
Estonia,1998,Proletariat,8,7,-1,8,22,8
Estonia,1998,State Memory,8,6,-2,8,20,8
Estonia,1998,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,1998,Executive,8,8,-1,8,23,9
Estonia,1998,Army,8,8,-1,8,23,9
Estonia,1998,Priests,8,7,-1,8,22,8
Estonia,1998,Property Owners,8,8,-1,8,23,9
Estonia,1998,Trades/Professions,8,8,-1,8,24,9
Estonia,1998,Proletariat,8,7,-1,8,22,8
Estonia,1998,State Memory,8,6,-2,8,20,8
Estonia,1998,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,1999,Executive,8,8,-1,8,23,9
Estonia,1999,Army,8,8,-1,8,23,9
Estonia,1999,Priests,8,7,-1,8,22,8
Estonia,1999,Property Owners,8,8,-1,8,23,9
Estonia,1999,Trades/Professions,8,8,-1,8,24,9
Estonia,1999,Proletariat,8,7,-1,8,22,8
Estonia,1999,State Memory,8,6,-2,8,20,8
Estonia,1999,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,2000,Executive,8,8,-1,8,23,9
Estonia,2000,Army,8,8,-1,8,23,9
Estonia,2000,Priests,8,7,-1,8,22,8
Estonia,2000,Property Owners,8,8,-1,8,23,9
Estonia,2000,Trades/Professions,8,8,-1,8,24,9
Estonia,2000,Proletariat,8,7,-1,8,22,8
Estonia,2000,State Memory,8,6,-2,8,20,8
Estonia,2000,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,2001,Executive,8,8,-1,8,23,9
Estonia,2001,Army,8,8,-1,8,23,9
Estonia,2001,Priests,8,7,-1,8,22,8
Estonia,2001,Property Owners,8,8,-1,8,23,9
Estonia,2001,Trades/Professions,8,8,-1,8,24,9
Estonia,2001,Proletariat,8,7,-1,8,22,8
Estonia,2001,State Memory,8,6,-2,8,20,8
Estonia,2001,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,2002,Executive,8,8,-1,8,23,9
Estonia,2002,Army,8,8,-1,8,23,9
Estonia,2002,Priests,8,7,-1,8,22,8
Estonia,2002,Property Owners,8,8,-1,8,23,9
Estonia,2002,Trades/Professions,8,8,-1,8,24,9
Estonia,2002,Proletariat,8,7,-1,8,22,8
Estonia,2002,State Memory,8,6,-2,8,20,8
Estonia,2002,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,2003,Executive,8,8,-1,8,23,9
Estonia,2003,Army,8,8,-1,8,23,9
Estonia,2003,Priests,8,7,-1,8,22,8
Estonia,2003,Property Owners,8,8,-1,8,23,9
Estonia,2003,Trades/Professions,8,8,-1,8,24,9
Estonia,2003,Proletariat,8,7,-1,8,22,8
Estonia,2003,State Memory,8,6,-2,8,20,8
Estonia,2003,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,2004,Executive,8,8,-1,8,23,9
Estonia,2004,Army,8,8,-1,8,23,9
Estonia,2004,Priests,8,7,-1,8,22,8
Estonia,2004,Property Owners,8,8,-1,8,23,9
Estonia,2004,Trades/Professions,8,8,-1,8,24,9
Estonia,2004,Proletariat,8,7,-1,8,22,8
Estonia,2004,State Memory,8,6,-2,8,20,8
Estonia,2004,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,2005,Executive,8,8,-1,8,23,9
Estonia,2005,Army,8,8,-1,8,23,9
Estonia,2005,Priests,8,7,-1,8,22,8
Estonia,2005,Property Owners,8,8,-1,8,23,9
Estonia,2005,Trades/Professions,8,8,-1,8,24,9
Estonia,2005,Proletariat,8,7,-1,8,22,8
Estonia,2005,State Memory,8,6,-2,8,20,8
Estonia,2005,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,2006,Executive,8,8,-1,8,23,9
Estonia,2006,Army,8,8,-1,8,23,9
Estonia,2006,Priests,8,7,-1,8,22,8
Estonia,2006,Property Owners,8,8,-1,8,23,9
Estonia,2006,Trades/Professions,8,8,-1,8,24,9
Estonia,2006,Proletariat,8,7,-1,8,22,8
Estonia,2006,State Memory,8,6,-2,8,20,8
Estonia,2006,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,2007,Executive,8,8,-1,8,23,9
Estonia,2007,Army,8,8,-1,8,23,9
Estonia,2007,Priests,8,7,-1,8,22,8
Estonia,2007,Property Owners,8,8,-1,8,23,9
Estonia,2007,Trades/Professions,8,8,-1,8,24,9
Estonia,2007,Proletariat,8,7,-1,8,22,8
Estonia,2007,State Memory,8,6,-2,8,20,8
Estonia,2007,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,2008,Executive,8,8,-2,8,22,10
Estonia,2008,Army,8,8,-2,8,22,10
Estonia,2008,Priests,8,7,-2,8,21,9
Estonia,2008,Property Owners,8,8,-2,8,22,10
Estonia,2008,Trades/Professions,8,8,-2,8,23,10
Estonia,2008,Proletariat,8,7,-2,8,21,9
Estonia,2008,State Memory,8,6,-3,8,19,9
Estonia,2008,Shopkeepers/Merchants,8,8,-2,8,23,10
Estonia,2009,Executive,7,7,-3,8,19,10
Estonia,2009,Army,7,7,-2,8,20,9
Estonia,2009,Priests,7,6,-2,8,19,8
Estonia,2009,Property Owners,7,7,-3,8,19,10
Estonia,2009,Trades/Professions,7,7,-2,8,21,9
Estonia,2009,Proletariat,7,6,-2,8,19,8
Estonia,2009,State Memory,7,5,-3,8,17,8
Estonia,2009,Shopkeepers/Merchants,7,7,-2,8,21,9
Estonia,2010,Executive,7,7,-2,8,20,9
Estonia,2010,Army,7,7,-1,8,21,8
Estonia,2010,Priests,7,6,-1,8,20,7
Estonia,2010,Property Owners,7,7,-2,8,20,9
Estonia,2010,Trades/Professions,7,7,-1,8,22,8
Estonia,2010,Proletariat,7,6,-1,8,20,7
Estonia,2010,State Memory,7,5,-2,8,18,7
Estonia,2010,Shopkeepers/Merchants,7,7,-1,8,22,8
Estonia,2011,Executive,8,8,-1,8,23,9
Estonia,2011,Army,8,8,-1,8,23,9
Estonia,2011,Priests,8,7,-1,8,22,8
Estonia,2011,Property Owners,8,8,-1,8,23,9
Estonia,2011,Trades/Professions,8,8,-1,8,24,9
Estonia,2011,Proletariat,8,7,-1,8,22,8
Estonia,2011,State Memory,8,6,-2,8,20,8
Estonia,2011,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,2012,Executive,8,8,-1,8,23,9
Estonia,2012,Army,8,8,-1,8,23,9
Estonia,2012,Priests,8,7,-1,8,22,8
Estonia,2012,Property Owners,8,8,-1,8,23,9
Estonia,2012,Trades/Professions,8,8,-1,8,24,9
Estonia,2012,Proletariat,8,7,-1,8,22,8
Estonia,2012,State Memory,8,6,-2,8,20,8
Estonia,2012,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,2013,Executive,8,8,-1,8,23,9
Estonia,2013,Army,8,8,-1,8,23,9
Estonia,2013,Priests,8,7,-1,8,22,8
Estonia,2013,Property Owners,8,8,-1,8,23,9
Estonia,2013,Trades/Professions,8,8,-1,8,24,9
Estonia,2013,Proletariat,8,7,-1,8,22,8
Estonia,2013,State Memory,8,6,-2,8,20,8
Estonia,2013,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,2014,Executive,8,8,-1,8,23,9
Estonia,2014,Army,8,8,-1,8,23,9
Estonia,2014,Priests,8,7,-1,8,22,8
Estonia,2014,Property Owners,8,8,-1,8,23,9
Estonia,2014,Trades/Professions,8,8,-1,8,24,9
Estonia,2014,Proletariat,8,7,-1,8,22,8
Estonia,2014,State Memory,8,6,-2,8,20,8
Estonia,2014,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,2015,Executive,8,8,-1,8,23,9
Estonia,2015,Army,8,8,-1,8,23,9
Estonia,2015,Priests,8,7,-1,8,22,8
Estonia,2015,Property Owners,8,8,-1,8,23,9
Estonia,2015,Trades/Professions,8,8,-1,8,24,9
Estonia,2015,Proletariat,8,7,-1,8,22,8
Estonia,2015,State Memory,8,6,-2,8,20,8
Estonia,2015,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,2016,Executive,8,8,-1,8,23,9
Estonia,2016,Army,8,8,-1,8,23,9
Estonia,2016,Priests,8,7,-1,8,22,8
Estonia,2016,Property Owners,8,8,-1,8,23,9
Estonia,2016,Trades/Professions,8,8,-1,8,24,9
Estonia,2016,Proletariat,8,7,-1,8,22,8
Estonia,2016,State Memory,8,6,-2,8,20,8
Estonia,2016,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,2017,Executive,8,8,-1,8,23,9
Estonia,2017,Army,8,8,-1,8,23,9
Estonia,2017,Priests,8,7,-1,8,22,8
Estonia,2017,Property Owners,8,8,-1,8,23,9
Estonia,2017,Trades/Professions,8,8,-1,8,24,9
Estonia,2017,Proletariat,8,7,-1,8,22,8
Estonia,2017,State Memory,8,6,-2,8,20,8
Estonia,2017,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,2018,Executive,8,8,-1,8,23,9
Estonia,2018,Army,8,8,-1,8,23,9
Estonia,2018,Priests,8,7,-1,8,22,8
Estonia,2018,Property Owners,8,8,-1,8,23,9
Estonia,2018,Trades/Professions,8,8,-1,8,24,9
Estonia,2018,Proletariat,8,7,-1,8,22,8
Estonia,2018,State Memory,8,6,-2,8,20,8
Estonia,2018,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,2019,Executive,8,8,-1,8,23,9
Estonia,2019,Army,8,8,-1,8,23,9
Estonia,2019,Priests,8,7,-1,8,22,8
Estonia,2019,Property Owners,8,8,-1,8,23,9
Estonia,2019,Trades/Professions,8,8,-1,8,24,9
Estonia,2019,Proletariat,8,7,-1,8,22,8
Estonia,2019,State Memory,8,6,-2,8,20,8
Estonia,2019,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,2020,Executive,7,8,-3,8,20,11
Estonia,2020,Army,8,8,-2,8,22,10
Estonia,2020,Priests,7,7,-2,8,20,9
Estonia,2020,Property Owners,7,8,-3,8,20,11
Estonia,2020,Trades/Professions,8,8,-2,8,23,10
Estonia,2020,Proletariat,7,7,-2,8,20,9
Estonia,2020,State Memory,8,6,-3,8,19,9
Estonia,2020,Shopkeepers/Merchants,8,8,-2,8,23,10
Estonia,2021,Executive,7,8,-2,8,21,10
Estonia,2021,Army,8,8,-1,8,23,9
Estonia,2021,Priests,7,7,-1,8,21,8
Estonia,2021,Property Owners,7,8,-2,8,21,10
Estonia,2021,Trades/Professions,8,8,-1,8,24,9
Estonia,2021,Proletariat,7,7,-1,8,21,8
Estonia,2021,State Memory,8,6,-2,8,20,8
Estonia,2021,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,2022,Executive,7,7,-3,8,19,10
Estonia,2022,Army,8,8,-2,8,22,10
Estonia,2022,Priests,7,6,-2,8,19,8
Estonia,2022,Property Owners,7,7,-3,8,19,10
Estonia,2022,Trades/Professions,8,8,-2,8,23,10
Estonia,2022,Proletariat,7,6,-2,8,19,8
Estonia,2022,State Memory,8,5,-3,8,18,8
Estonia,2022,Shopkeepers/Merchants,8,8,-2,8,23,10
Estonia,2023,Executive,7,7,-2,8,20,9
Estonia,2023,Army,8,8,-1,8,23,9
Estonia,2023,Priests,7,6,-1,8,20,7
Estonia,2023,Property Owners,7,7,-2,8,20,9
Estonia,2023,Trades/Professions,8,8,-1,8,24,9
Estonia,2023,Proletariat,7,6,-1,8,20,7
Estonia,2023,State Memory,8,5,-2,8,19,7
Estonia,2023,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,2024,Executive,8,8,-1,8,23,9
Estonia,2024,Army,8,8,-1,8,23,9
Estonia,2024,Priests,8,7,-1,8,22,8
Estonia,2024,Property Owners,8,8,-1,8,23,9
Estonia,2024,Trades/Professions,8,8,-1,8,24,9
Estonia,2024,Proletariat,8,7,-1,8,22,8
Estonia,2024,State Memory,8,6,-2,8,20,8
Estonia,2024,Shopkeepers/Merchants,8,8,-1,8,24,9
Estonia,2025,Executive,8,8,-1,8,23,9
Estonia,2025,Army,8,8,-1,8,23,9
Estonia,2025,Priests,8,7,-1,8,22,8
Estonia,2025,Property Owners,8,8,-1,8,23,9
