Society,Year,series_file,tier,range_tier,source,V_mean,V_std,V_min,B_mean,lambda2,sigma_min,regime
Chile,1962,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,10.7375,1.6529802630400645,6.899999999999999,0.3398153349836443,2.246686794493134,0.019000000000000003,Stable adaptive
Chile,1963,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,10.95,1.787456293171948,6.9,0.34670239139142167,2.299097661817405,0.019000000000000003,Stable adaptive
Chile,1964,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,11.25,1.853375299285064,6.999999999999999,0.35162554526598405,2.299999131373691,0.03600000000000003,Stable adaptive
Chile,1965,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,11.2875,2.330470714254955,7.1,0.35081769669907953,2.33584787529588,-0.04600000000000004,Stable adaptive
Chile,1966,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,11.2625,2.096388263180273,7.299999999999999,0.34736448694525557,2.3548496489681883,0.021840000000000005,Stable adaptive
Chile,1967,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,11.049999999999999,2.2561028345356955,6.9,0.34560788452744473,2.3292085220722707,-0.09200000000000008,Stable adaptive
Chile,1968,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,10.4625,1.8309406735336895,7.4,0.3187917284135393,2.2539234332689815,0.04400000000000004,Stable adaptive
Chile,1969,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,10.425,1.909679292446771,6.700000000000001,0.31412391655931027,2.175864117454161,-0.08400000000000007,Stable adaptive
Chile,1970,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,8.8,2.181169411118724,5.199999999999999,0.2641181383226017,1.7887229677309446,-0.43199999999999994,Strained
Chile,1971,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,8.35,2.7404379212089442,3.8,0.254636956460525,1.6215328267019529,-0.5568000000000001,Local Node Failure
Chile,1972,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,5.0375,2.5039656047957206,1.1000000000000005,0.1814760142246581,1.1965539277862822,-0.9983999999999997,Local Node Failure
Chile,1973,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,2.5249999999999995,1.8109044701474455,-0.3999999999999999,0.12789909984120176,0.8654509364409746,-0.8623999999999999,Systemic crisis
Chile,1974,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,4.3125,2.7908052153455642,-0.30000000000000027,0.15486631968985076,0.9404686581297184,-0.45599999999999996,Systemic crisis
Chile,1975,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,5.2124999999999995,3.0316816702945575,-0.20000000000000018,0.17535494500347892,1.0000201478430015,-0.4032,Systemic crisis
Chile,1976,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,7.137499999999999,3.4874551968448286,1.1,0.22138372748439142,1.240922327205407,-0.28800000000000003,Local Node Failure
Chile,1977,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,7.262500000000001,3.5071133072656777,1.0,0.22189634854946788,1.2350077749244996,-0.24,Local Node Failure
Chile,1978,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,7.8875,3.9145362113537794,1.2,0.23582205717542504,1.300560563063661,-0.24575999999999998,Local Node Failure
Chile,1979,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,9.6625,3.828491053927121,2.5999999999999996,0.2911728493339961,1.4351759812569207,-0.19200000000000003,Local Node Failure
Chile,1980,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,10.125,3.8479702441676964,3.5,0.30565646111320394,1.6502066237863837,-0.152,Local Node Failure
Chile,1981,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,9.9875,3.56350862914628,3.6000000000000005,0.29739874448071363,1.6284098264684688,-0.168,Local Node Failure
Chile,1982,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,4.65,3.715844453149243,-2.2,0.1728833442569687,0.9521668323518664,-0.8,Systemic crisis
Chile,1983,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,4.9125000000000005,2.3650779585459762,-4.440892098500626e-16,0.17702795914305292,1.1536507672881031,-0.65664,Systemic crisis
Chile,1984,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,6.975,2.1585585468084947,2.3,0.22430318023567078,1.4256271673704761,-0.384,Local Node Failure
Chile,1985,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,7.9375,2.289616507190669,2.6,0.24446336792418777,1.5405130785460612,-0.3528,Local Node Failure
Chile,1986,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,7.6875,2.0757152381769517,2.7,0.23763570451564853,1.5094845013656242,-0.33599999999999997,Local Node Failure
Chile,1987,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,8.899999999999999,2.175430991780709,3.6999999999999993,0.26733817395798715,1.6921722738127682,-0.21599999999999997,Local Node Failure
Chile,1988,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,9.950000000000001,1.5459624833740306,7.2,0.29668287936486426,2.139807006903724,-0.07000000000000006,Strained
Chile,1989,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,11.6125,1.8435275289509512,7.6,0.3596568861046892,2.422085746463345,0.1200000000000001,Stable adaptive
Chile,1990,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,12.1875,2.2036546349190025,7.1,0.38216083554264463,2.464552826413461,0.021,Stable adaptive
Chile,1991,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,12.9625,2.0272749566844657,8.299999999999999,0.4059683522724322,2.7110333119054264,0.252,Stable adaptive
Chile,1992,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,13.100000000000001,2.0402205763103165,8.500000000000002,0.41188624419806497,2.7231703195742156,0.27664000000000005,Stable adaptive
Chile,1993,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,13.175,2.0073303166145817,8.600000000000001,0.40666434917692107,2.6831609404414953,0.29952,Stable adaptive
Chile,1994,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,12.987499999999999,2.0775210588583692,8.2,0.40530236284539756,2.6889441474411173,0.24000000000000005,Stable adaptive
Chile,1995,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,13.0375,2.075414115303257,8.2,0.4072543536111892,2.6956012326355445,0.24000000000000005,Stable adaptive
Chile,1996,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,13.1375,2.138303942380503,8.1,0.40825328041241027,2.64765631494448,0.25536000000000003,Stable adaptive
Chile,1997,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,13.087499999999999,1.8387750678100896,9.0,0.40926347591780465,2.703069431513503,0.4,Stable adaptive
Chile,1998,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,12.325,2.2145823534021036,7.2,0.37569741322463784,2.4533850397128028,0.040000000000000036,Stable adaptive
Chile,1999,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,12.3125,2.309998647185751,7.0,0.37339310599887504,2.4150186281344643,0.020000000000000004,Stable adaptive
Chile,2000,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,13.2,1.9052558883257649,8.9,0.4140139802114349,2.7420774249030786,0.37799999999999995,Stable adaptive
Chile,2001,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,13.2,1.7748239349298847,9.5,0.41229768492520635,2.808596435320831,0.5060000000000001,Stable adaptive
Chile,2002,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,13.412500000000001,1.858384715283679,9.4,0.41935351896405976,2.8142919929533026,0.48400000000000004,Stable adaptive
Chile,2003,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,13.537500000000001,2.0808276598507622,9.0,0.42181859222147855,2.7900013121562006,0.39599999999999996,Stable adaptive
Chile,2004,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,13.625,2.151598243167158,8.9,0.42184055112049385,2.7359664978915994,0.37799999999999995,Stable adaptive
Chile,2005,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,13.4125,2.0392630409047285,9.0,0.4162451302234847,2.735210709518662,0.39599999999999996,Stable adaptive
Chile,2006,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,13.125,1.9696129061315577,9.2,0.39361904459115526,2.684441042481565,0.44,Stable adaptive
Chile,2007,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,13.4375,1.88542932776596,9.4,0.4122062461054503,2.789324235575692,0.48400000000000004,Stable adaptive
Chile,2008,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,12.4875,1.5144615379731505,9.1,0.37349625988043517,2.585349934057308,0.39312,Stable adaptive
Chile,2009,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,12.25,1.8741664813991312,8.0,0.36384662471598644,2.3808071232527643,0.2,Stable adaptive
Chile,2010,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,11.6,1.7102631376487072,8.2,0.3383268956120663,2.3103678866604813,0.24000000000000005,Stable adaptive
Chile,2011,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,11.725000000000001,1.696872122465332,8.6,0.34273632349407934,2.377104240878722,0.29952000000000006,Stable adaptive
Chile,2012,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,12.5875,1.9738525147538255,8.5,0.38131351448346645,2.5340625797143614,0.25,Stable adaptive
Chile,2013,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,12.775,1.7998263805156314,8.8,0.39379763095729364,2.6593814348816753,0.33599999999999985,Stable adaptive
Chile,2014,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,12.712499999999999,1.6034630491533006,9.4,0.38739588586994256,2.7340323170130305,0.46799999999999997,Stable adaptive
Chile,2015,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,11.9875,1.7215091489736554,8.200000000000001,0.35647921024470197,2.4227045713706934,0.19199999999999995,Stable adaptive
Chile,2016,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,11.575,1.8813226730149186,8.4,0.35074176076565755,2.4055057879939965,0.24960000000000002,Stable adaptive
Chile,2017,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,12.075,1.8498310733685923,8.200000000000001,0.3643778143919104,2.4268287343390194,0.2304,Stable adaptive
Chile,2018,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,12.75,1.7073371078963877,8.799999999999999,0.3950227899817905,2.5998075750458343,0.3360000000000001,Stable adaptive
Chile,2019,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,7.7125,2.0058897651665704,5.100000000000001,0.22068225287326915,1.5550186044105945,-0.6719999999999999,Strained
Chile,2020,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,8.65,1.9032866310674275,5.200000000000001,0.2504864342966165,1.7619518052266163,-0.6240000000000001,Strained
Chile,2021,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,9.8875,1.8258131749990194,6.4,0.2963593280750384,2.0814456413253257,-0.31200000000000006,Strained
Chile,2022,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,9.25,1.8627936010197157,6.200000000000001,0.2791269984142685,1.984617629253601,-0.384,Strained
Chile,2023,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,9.4625,1.882775544243126,6.600000000000001,0.28721900667386696,2.0807725048053607,-0.40320000000000006,Strained
Chile,2024,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,10.587500000000002,1.852995885046699,7.6,0.3190388659893275,2.2280684527167445,0.026000000000000002,Stable adaptive
Chile,2025,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,10.9625,2.009314248692822,7.799999999999999,0.32687882764413206,2.294056391085375,0.0998400000000001,Stable adaptive
Chile,2026,Chile_ENS_Bij_v10.csv,canonical_ens,in_range,Chile_ENS.csv,11.149999999999999,1.7790446874657198,8.4,0.33134494216113286,2.338423043627253,0.20799999999999996,Stable adaptive
China,1800,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,10.45,2.415056935146664,6.0,0.3339487881065828,2.138300528088198,-0.06144000000000005,Stable adaptive
China,1801,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,9.85,2.2605309110914633,5.899999999999999,0.3193118680570106,2.094359756089967,-0.05760000000000005,Strained
China,1802,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,10.337499999999999,2.3764140527273443,7.299999999999999,0.33422393557797136,2.2482383096615433,0.05824000000000004,Stable adaptive
China,1803,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,10.387500000000001,2.5599987792965844,6.199999999999999,0.3337918574155438,2.1535993587303865,0.01344,Stable adaptive
China,1804,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,10.3,2.443358344574123,6.199999999999999,0.33274836465655033,2.125218983530011,-0.02800000000000003,Stable adaptive
China,1805,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,10.15,2.6636441203734407,5.399999999999999,0.3256394311780787,2.0203646229045495,-0.07728000000000007,Stable adaptive
China,1806,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,10.1125,2.1670472422169293,6.8999999999999995,0.3273929148544441,2.203019439439077,0.031200000000000033,Stable adaptive
China,1807,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,10.3875,2.4977177082288544,6.5,0.3323189589010862,2.122886865407514,0.022880000000000022,Stable adaptive
China,1808,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,10.175,2.119404397466421,6.799999999999999,0.31962489194827304,2.076965329175872,0.08063999999999995,Stable adaptive
China,1809,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,10.225000000000001,2.1475276482504246,6.7,0.3285866604498072,2.189336753236631,0.017,Stable adaptive
China,1810,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,9.8625,2.301595913708573,5.7,0.3213442996064778,2.0437650156767053,0.0126,Strained
China,1811,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,9.100000000000001,2.595669470483482,5.200000000000001,0.2960543359252787,1.8659378122811228,-0.04800000000000004,Strained
China,1812,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,9.100000000000001,2.64716829838981,5.0,0.29105212267298686,1.849806887987292,-0.14976000000000014,Strained
China,1813,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,9.2,2.5961509971494343,4.499999999999999,0.2965797631504626,1.776297257614983,-0.017680000000000015,Strained
China,1814,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,9.1375,2.7073684178552426,4.900000000000001,0.296938247440667,1.8932841073562139,-0.06551999999999997,Strained
China,1815,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,9.1375,2.5342343518309427,5.3,0.29765381726975837,1.854750963502586,0.0114,Strained
China,1816,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,9.1,2.471841418861654,5.1000000000000005,0.2987131703146807,1.8996701720158713,-0.06000000000000005,Strained
China,1817,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,9.025,2.545952670416322,5.0,0.2931841696438212,1.7908315592930908,-0.10752000000000009,Strained
China,1818,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,9.0875,2.3443749166888814,5.4,0.2951403160439981,1.9108972293465676,0.01216,Strained
China,1819,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,9.1125,2.452262985489117,5.500000000000001,0.3045815862994099,1.9544440844014273,0.012,Strained
China,1820,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,9.575,2.7275217689323767,6.1000000000000005,0.3035356190305603,1.9572072532827622,-0.04992000000000005,Strained
China,1821,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,9.0,2.7404379212089442,5.1,0.2986406797062553,1.9065386406489457,-0.14976000000000014,Strained
China,1822,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,9.375,2.587349029412151,5.6,0.30589821697628844,1.916183628076473,-0.058000000000000045,Strained
China,1823,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,9.05,2.5144581921360314,5.6,0.29675231894744614,1.8834082772990526,-0.054000000000000055,Strained
China,1824,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,9.325,2.5547749411640934,5.6,0.2991531208113927,1.9136960952882025,-0.062000000000000055,Strained
China,1825,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,9.0875,2.6341210583418517,5.500000000000001,0.2959837967831057,1.8935870042877883,-0.10912000000000012,Strained
China,1826,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,9.287500000000001,2.4836653860776012,5.700000000000001,0.30063477541535,1.9343028621789888,-0.16200000000000014,Strained
China,1827,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,8.8375,2.3848152444162207,5.200000000000001,0.29293161431732356,1.8414711714797471,-0.05568000000000005,Strained
China,1828,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,9.2625,2.3900509931798526,5.900000000000001,0.3050628236103878,2.0175405331852767,-0.058000000000000045,Strained
China,1829,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,8.237499999999999,3.1681767232905425,2.9000000000000004,0.2812564003789614,1.70725230382027,-0.24960000000000002,Local Node Failure
China,1830,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,7.725,2.7648462886750145,2.6999999999999993,0.26465886770493696,1.5722902520665198,-0.20592000000000005,Local Node Failure
China,1831,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,7.8375,2.561219192103636,3.9999999999999996,0.26653068919102,1.696193429668197,-0.2217600000000001,Local Node Failure
China,1832,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,7.5874999999999995,2.8958752994561068,2.7,0.26426429010451996,1.5947538711184208,-0.33599999999999997,Local Node Failure
China,1833,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,7.812500000000001,2.499718734177908,4.200000000000001,0.26509377070862544,1.712213843438876,-0.21503999999999998,Strained
China,1834,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,8.2125,2.4952141691646434,4.699999999999999,0.276745439359245,1.838182114009,-0.19152000000000002,Strained
China,1835,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,8.025,2.351462310988632,4.800000000000001,0.27521818066308196,1.8591305293968383,-0.16896000000000003,Strained
China,1836,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,7.725,2.664465237153601,3.4,0.2679725420655966,1.6657690997104757,-0.20064,Local Node Failure
China,1837,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,8.05,2.6033632093889625,3.6,0.28178824957953236,1.768079781635036,-0.2352,Local Node Failure
China,1838,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,7.9,2.715234796477093,3.3,0.2690126836917748,1.672760410403394,-0.30912000000000006,Local Node Failure
China,1839,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,6.1625000000000005,2.5004687060629256,1.5999999999999999,0.22184457765088297,1.4084354688783385,-0.6480000000000001,Local Node Failure
China,1840,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,5.949999999999999,2.9550803711574414,0.6999999999999997,0.21685607063986018,1.3243038013692257,-0.61824,Local Node Failure
China,1841,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,6.6499999999999995,2.6267851073127395,3.0,0.23277365718844256,1.5259520831332654,-0.5376000000000001,Local Node Failure
China,1842,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,6.6625,2.096984442002372,3.9,0.23276163266282418,1.5621194243972694,-0.34848,Local Node Failure
China,1843,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,6.85,2.1765798859678918,3.0999999999999996,0.2375088693324559,1.539319759129713,-0.30095999999999995,Local Node Failure
China,1844,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,7.2,2.1988633427296023,3.2999999999999994,0.24468259008106472,1.6391544242574014,-0.3952,Local Node Failure
China,1845,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,5.6625,2.2549598111718083,2.3,0.2144877295095919,1.4252995049306818,-0.6480000000000001,Local Node Failure
China,1846,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,5.1499999999999995,2.0149441679609885,2.3,0.19272760212906828,1.3021930656341363,-0.64512,Local Node Failure
China,1847,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,3.9375,1.3104746277589658,2.1,0.1730379439411688,1.1559265738691211,-0.8035200000000001,Local Node Failure
China,1848,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,3.3,1.9124591498905277,6.661338147750939e-16,0.16410153922223825,1.1002438658865692,-0.7167999999999999,Local Node Failure
China,1849,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,2.35,1.9792675412889489,-0.30000000000000016,0.14085200708678852,0.9235884884524957,-0.6854399999999999,Systemic crisis
China,1850,China_CAMS5_ensemble_1850_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,China_CAMS5_ensemble_1850_2026_cleaned.csv,2.675,2.180452934598681,-0.5,0.15361033374255006,1.0057526093348428,-0.64,Systemic crisis
China,1850,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,1.1625000000000005,2.18113359288238,-2.499999999999999,0.12631873481822536,0.7770243155366319,-0.836,Systemic crisis
China,1851,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,1.4750000000000003,1.9285681216902868,-1.2000000000000006,0.12787547239613567,0.8752771449027974,-0.8739999999999999,Systemic crisis
China,1852,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,1.2750000000000001,1.9122957407263133,-1.9999999999999991,0.12679998272085144,0.8486400691176661,-1.1039999999999999,Systemic crisis
China,1853,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,1.2375000000000003,2.1948448122817252,-2.8000000000000003,0.12390270232854288,0.7568377214866917,-1.0483200000000001,Systemic crisis
China,1854,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,-0.0625000000000005,1.7021585560693222,-2.900000000000001,0.10277372162416834,0.665525603003277,-0.7603200000000001,Systemic crisis
China,1855,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,-0.3875000000000003,1.827181914862338,-3.300000000000001,0.102291544382414,0.6250070463856313,-1.1536799999999996,Freeze/Collapse
China,1856,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,-0.5999999999999999,2.1908902300206647,-4.1,0.10254154724870887,0.6523662576812632,-0.8704800000000001,Freeze/Collapse
China,1857,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,-0.33750000000000036,1.9428957125898447,-3.300000000000001,0.10399915049211145,0.674221088591579,-0.9331200000000001,Freeze/Collapse
China,1858,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,-0.18750000000000006,2.1467635524202473,-4.200000000000001,0.10081624635049548,0.5759854781345648,-0.7286400000000002,Freeze/Collapse
China,1859,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,0.32499999999999984,2.2038318901404437,-3.6000000000000005,0.1110068285444114,0.6385725473811132,-0.84864,Systemic crisis
China,1860,China_CAMS5_ensemble_1850_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,China_CAMS5_ensemble_1850_2026_cleaned.csv,0.012500000000000067,2.6535059355501733,-3.5,0.112358368605266,0.7058920522620045,-0.63,Systemic crisis
China,1860,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,0.8749999999999999,2.5163217202893593,-4.6,0.1293770126983991,0.7205479727863802,-0.9676799999999999,Systemic crisis
China,1861,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,1.6250000000000002,2.123528902558192,-1.9,0.1364847539660705,0.8644195154551255,-1.1457600000000001,Systemic crisis
China,1862,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,1.6875000000000002,2.328861041367647,-1.5999999999999992,0.1365488774873775,0.9037926169813052,-0.9216,Systemic crisis
China,1863,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,1.6,2.073644135332772,-1.1999999999999988,0.13956635859003044,0.9304591574884085,-0.8739999999999998,Systemic crisis
China,1864,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,2.225,2.0135478638463007,0.19999999999999996,0.14846875241317653,0.9734777662728522,-0.9349600000000002,Local Node Failure
China,1865,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,7.4875,1.7495981681517612,3.7,0.265797996840626,1.739051666443815,-0.45472000000000007,Local Node Failure
China,1866,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,7.825,1.5163690184120753,5.199999999999999,0.264984564285723,1.8831704332290158,-0.2852,Strained
China,1867,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,7.6375,1.660525142838855,4.1000000000000005,0.2587221952635487,1.7048674912958963,-0.2944,Strained
China,1868,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,7.375,1.8177939927285496,3.8999999999999995,0.25604586441887556,1.706164358789179,-0.38976000000000005,Local Node Failure
China,1869,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,7.7625,1.4326003455255758,4.9,0.26145543360183743,1.81727381154346,-0.15600000000000014,Strained
China,1870,China_CAMS5_ensemble_1850_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,China_CAMS5_ensemble_1850_2026_cleaned.csv,4.8125,1.4347800354061246,1.5,0.199630024382082,1.3262184528086345,-0.4,Local Node Failure
China,1870,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,7.9625,1.895347923205658,3.9000000000000004,0.2642081273287482,1.731589911088144,-0.1382400000000001,Local Node Failure
China,1871,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,8.0625,1.2941575445053046,5.4,0.27829565190340316,1.9395982174521391,-0.09071999999999995,Strained
China,1872,China_ENS_Bij_v10.csv,canonical_ens,in_range,China_ENS.csv,7.750000000000001,1.677050983124842,4.4,0.267575649942988,1.7529417775334353,-0.5616000000000001,Strained
