Nation,Year,Node,Coherence,Capacity,Stress,Abstraction,Node Value,Bond Strength
Roman Empire,235.0,Trades/Professions,1.0,1.0,3,1,8.0,4.2
Roman Empire,235.0,Proletariat,1.0,2.0,2,1,9.5,3.6
Roman Empire,235.0,StateMemory,1.0,1.0,2,1,7.0,4.8
Roman Empire,235.0,Shopkeepers/Merchants,1.0,1.0,3,1,7.0,3.6
Roman Empire,240.0,Executive,1.0,2.0,10,1,4.0,3.6
Roman Empire,240.0,Army,1.0,1.0,10,1,6.0,3.0
Roman Empire,240.0,Priests,1.0,1.0,3,1,7.0,3.6
Roman Empire,240.0,Property,1.0,1.0,5,1,8.0,4.8
Roman Empire,240.0,Trades/Professions,1.0,1.0,4,1,7.0,3.6
Roman Empire,240.0,Proletariat,1.0,1.0,3,1,8.0,3.0
Roman Empire,240.0,StateMemory,1.0,1.0,2,1,7.0,4.8
Roman Empire,240.0,Shopkeepers/Merchants,1.0,1.0,3,1,7.0,3.6
Roman Empire,245.0,Executive,1.0,2.0,10,1,4.0,3.6
Roman Empire,245.0,Army,1.0,1.0,10,1,6.0,3.0
Roman Empire,245.0,Priests,1.0,1.0,3,1,7.0,3.6
Roman Empire,245.0,Property,1.0,1.0,6,1,7.0,4.2
Roman Empire,245.0,Trades/Professions,1.0,1.0,5,1,6.0,3.0
Roman Empire,245.0,Proletariat,1.0,1.0,4,1,6.5,2.4
Roman Empire,245.0,StateMemory,1.0,1.0,3,1,6.0,4.2
Roman Empire,245.0,Shopkeepers/Merchants,1.0,1.0,4,1,6.0,3.0
Roman Empire,250.0,Executive,1.0,2.0,10,1,4.0,3.6
Roman Empire,250.0,Army,1.0,1.0,10,1,6.0,3.0
Roman Empire,250.0,Priests,1.0,1.0,3,1,7.0,3.6
Roman Empire,250.0,Property,1.0,1.0,6,1,7.0,4.2
Roman Empire,250.0,Trades/Professions,1.0,1.0,5,1,6.0,3.0
Roman Empire,250.0,Proletariat,1.0,1.0,4,1,6.5,2.4
Roman Empire,250.0,StateMemory,1.0,1.0,3,1,6.0,4.2
Roman Empire,250.0,Shopkeepers/Merchants,1.0,1.0,4,1,6.0,3.0
Roman Empire,255.0,Executive,1.0,2.0,10,1,4.0,3.6
Roman Empire,255.0,Army,1.0,1.0,10,1,6.0,3.0
Roman Empire,255.0,Priests,1.0,1.0,3,1,7.0,3.6
Roman Empire,255.0,Property,1.0,1.0,6,1,7.0,4.2
Roman Empire,255.0,Trades/Professions,1.0,1.0,5,1,6.0,3.0
Roman Empire,255.0,Proletariat,1.0,1.0,4,1,6.5,2.4
Roman Empire,255.0,StateMemory,1.0,1.0,3,1,6.0,4.2
Roman Empire,255.0,Shopkeepers/Merchants,1.0,1.0,4,1,6.0,3.0
Roman Empire,260.0,Executive,1.0,2.0,10,1,4.0,3.6
Roman Empire,260.0,Army,1.0,1.0,10,1,6.0,3.0
Roman Empire,260.0,Priests,1.0,1.0,3,1,7.0,3.6
Roman Empire,260.0,Property,1.0,1.0,6,1,7.0,4.2
Roman Empire,260.0,Trades/Professions,1.0,1.0,5,1,6.0,3.0
Roman Empire,260.0,Proletariat,1.0,1.0,4,1,6.5,2.4
Roman Empire,260.0,StateMemory,1.0,1.0,3,1,6.0,4.2
Roman Empire,260.0,Shopkeepers/Merchants,1.0,1.0,4,1,6.0,3.0
Roman Empire,265.0,Executive,1.0,2.0,9,2,5.0,4.2
Roman Empire,265.0,Army,2.0,2.0,9,2,7.0,3.6
Roman Empire,265.0,Priests,2.0,2.0,2,2,10.0,4.8
Roman Empire,265.0,Property,2.0,2.0,5,2,9.0,4.8
Roman Empire,265.0,Trades/Professions,2.0,2.0,4,2,8.0,3.6
Roman Empire,265.0,Proletariat,2.0,2.0,3,2,8.5,3.0
Roman Empire,265.0,StateMemory,2.0,2.0,2,2,10.0,4.8
Roman Empire,265.0,Shopkeepers/Merchants,2.0,2.0,3,2,9.0,3.6
Roman Empire,270.0,Executive,2.0,3.0,8,3,8.0,5.4
Roman Empire,270.0,Army,3.0,3.0,8,3,9.0,4.2
Roman Empire,270.0,Priests,3.0,2.0,1,3,12.0,6.0
Roman Empire,270.0,Property,3.0,3.0,4,3,11.0,6.0
Roman Empire,270.0,Trades/Professions,3.0,3.0,3,3,9.0,4.2
Roman Empire,270.0,Proletariat,3.0,3.0,2,3,9.5,3.6
Roman Empire,270.0,StateMemory,3.0,3.0,1,3,12.0,6.0
Roman Empire,270.0,Shopkeepers/Merchants,3.0,3.0,2,3,10.0,4.2
Roman Empire,275.0,Executive,3.0,4.0,7,4,10.0,6.6
Roman Empire,275.0,Army,4.0,4.0,7,4,11.0,4.8
Roman Empire,275.0,Priests,3.0,3.0,0,4,14.0,7.2
Roman Empire,275.0,Property,4.0,4.0,3,4,12.0,7.2
Roman Empire,275.0,Trades/Professions,4.0,4.0,2,4,10.0,4.8
Roman Empire,275.0,Proletariat,4.0,4.0,1,4,11.5,4.2
Roman Empire,275.0,StateMemory,4.0,4.0,0,4,14.0,7.2
Roman Empire,275.0,Shopkeepers/Merchants,4.0,4.0,1,4,12.0,4.8
Roman Empire,280.0,Executive,4.0,5.0,6,5,12.0,7.8
Roman Empire,280.0,Army,5.0,5.0,6,5,13.0,5.4
Roman Empire,280.0,Priests,4.0,4.0,-1,5,15.5,8.4
Roman Empire,280.0,Property,5.0,5.0,2,5,14.5,8.4
Roman Empire,280.0,Trades/Professions,5.0,5.0,1,5,13.0,6.0
Roman Empire,280.0,Proletariat,5.0,5.0,0,5,12.5,4.8
Roman Empire,280.0,StateMemory,5.0,5.0,-2,5,16.0,9.0
Roman Empire,280.0,Shopkeepers/Merchants,5.0,5.0,0,5,13.0,6.0
Roman Empire,285.0,Executive,5.0,6.0,5,6,14.0,9.0
Roman Empire,285.0,Army,6.0,6.0,5,6,15.0,6.0
Roman Empire,285.0,Priests,5.0,4.0,-2,6,16.5,9.6
Roman Empire,285.0,Property,6.0,6.0,1,6,15.5,9.6
Roman Empire,285.0,Trades/Professions,6.0,6.0,0,6,14.0,6.6
Roman Empire,285.0,Proletariat,6.0,6.0,-1,6,14.5,5.4
Roman Empire,285.0,StateMemory,6.0,6.0,-3,6,18.0,10.8
Roman Empire,285.0,Shopkeepers/Merchants,6.0,6.0,-1,6,15.0,6.6
Roman Empire,290.0,Executive,6.0,7.0,4,7,16.0,10.2
Roman Empire,290.0,Army,7.0,7.0,4,7,17.0,6.6
Roman Empire,290.0,Priests,5.0,5.0,-3,7,18.0,10.8
Roman Empire,290.0,Property,7.0,7.0,0,7,16.5,10.8
Roman Empire,290.0,Trades/Professions,7.0,7.0,-1,7,15.0,7.2
Roman Empire,290.0,Proletariat,7.0,7.0,-2,7,16.5,6.0
Roman Empire,290.0,StateMemory,7.0,7.0,-4,7,20.0,12.6
Roman Empire,290.0,Shopkeepers/Merchants,7.0,7.0,-2,7,16.0,7.2
Roman Empire,295.0,Executive,6.0,7.0,4,7,16.0,10.2
Roman Empire,295.0,Army,7.0,7.0,4,7,17.0,6.6
Roman Empire,295.0,Priests,5.0,5.0,-3,7,18.0,10.8
Roman Empire,295.0,Property,7.0,7.0,0,7,16.5,10.8
Roman Empire,295.0,Trades/Professions,7.0,7.0,-1,7,15.0,7.2
Roman Empire,295.0,Proletariat,7.0,7.0,-2,7,16.5,6.0
Roman Empire,295.0,StateMemory,7.0,7.0,-4,7,20.0,12.6
Roman Empire,295.0,Shopkeepers/Merchants,7.0,7.0,-2,7,16.0,7.2
Roman Empire,300.0,Executive,7.0,8.0,3,7,18.0,11.4
Roman Empire,300.0,Army,8.0,8.0,3,7,19.0,7.2
Roman Empire,300.0,Priests,6.0,6.0,-3,7,19.0,11.4
Roman Empire,300.0,Property,8.0,8.0,-1,7,18.5,12.0
Roman Empire,300.0,Trades/Professions,8.0,8.0,-2,7,17.0,7.8
Roman Empire,300.0,Proletariat,8.0,8.0,-3,7,19.0,6.6
Roman Empire,300.0,StateMemory,8.0,8.0,-4,7,21.0,13.2
Roman Empire,300.0,Shopkeepers/Merchants,8.0,8.0,-3,7,18.0,7.8
Roman Empire,305.0,Executive,8.0,8.0,2,8,20.0,12.6
Roman Empire,305.0,Army,8.0,8.0,2,8,20.0,7.8
Roman Empire,305.0,Priests,7.0,7.0,-3,8,21.0,12.6
Roman Empire,305.0,Property,8.0,8.0,-1,8,20.5,13.2
Roman Empire,305.0,Trades/Professions,8.0,8.0,-2,8,18.0,8.4
Roman Empire,305.0,Proletariat,8.0,8.0,-3,8,21.0,7.2
Roman Empire,305.0,StateMemory,8.0,8.0,-4,8,22.0,13.8
Roman Empire,305.0,Shopkeepers/Merchants,8.0,8.0,-3,8,19.0,8.4
Roman Empire,310.0,Executive,8.0,8.0,2,8,20.0,12.6
Roman Empire,310.0,Army,8.0,8.0,2,8,20.0,7.8
Roman Empire,310.0,Priests,7.0,7.0,-3,8,21.0,12.6
Roman Empire,310.0,Property,8.0,8.0,-1,8,20.5,13.2
Roman Empire,310.0,Trades/Professions,8.0,8.0,-2,8,18.0,8.4
Roman Empire,310.0,Proletariat,8.0,8.0,-3,8,21.0,7.2
Roman Empire,310.0,StateMemory,8.0,8.0,-4,8,22.0,13.8
Roman Empire,310.0,Shopkeepers/Merchants,8.0,8.0,-3,8,19.0,8.4
Roman Empire,315.0,Executive,8.0,8.0,2,8,20.0,12.6
Roman Empire,315.0,Army,8.0,8.0,2,8,20.0,7.8
Roman Empire,315.0,Priests,7.0,7.0,-3,8,21.0,12.6
Roman Empire,315.0,Property,8.0,8.0,-1,8,20.5,13.2
Roman Empire,315.0,Trades/Professions,8.0,8.0,-2,8,18.0,8.4
Roman Empire,315.0,Proletariat,8.0,8.0,-3,8,21.0,7.2
Roman Empire,315.0,StateMemory,8.0,8.0,-4,8,22.0,13.8
Roman Empire,315.0,Shopkeepers/Merchants,8.0,8.0,-3,8,19.0,8.4
Roman Empire,320.0,Executive,7.0,8.0,3,7,18.0,11.4
Roman Empire,320.0,Army,8.0,8.0,3,7,19.0,7.2
Roman Empire,320.0,Priests,6.0,6.0,-3,7,19.0,11.4
Roman Empire,320.0,Property,8.0,8.0,-1,7,18.5,12.0
Roman Empire,320.0,Trades/Professions,8.0,8.0,-2,7,17.0,7.8
Roman Empire,320.0,Proletariat,8.0,8.0,-3,7,19.0,6.6
Roman Empire,320.0,StateMemory,8.0,8.0,-4,7,21.0,13.2
Roman Empire,320.0,Shopkeepers/Merchants,8.0,8.0,-3,7,18.0,7.8
Roman Empire,325.0,Executive,7.0,8.0,3,7,18.0,11.4
Roman Empire,325.0,Army,8.0,8.0,3,7,19.0,7.2
Roman Empire,325.0,Priests,6.0,6.0,-3,7,19.0,11.4
Roman Empire,325.0,Property,8.0,8.0,-1,7,18.5,12.0
Roman Empire,325.0,Trades/Professions,8.0,8.0,-2,7,17.0,7.8
Roman Empire,325.0,Proletariat,8.0,8.0,-3,7,19.0,6.6
Roman Empire,325.0,StateMemory,8.0,8.0,-4,7,21.0,13.2
Roman Empire,325.0,Shopkeepers/Merchants,8.0,8.0,-3,7,18.0,7.8
Roman Empire,330.0,Executive,7.0,8.0,3,7,18.0,11.4
Roman Empire,330.0,Army,8.0,8.0,3,7,19.0,7.2
Roman Empire,330.0,Priests,6.0,6.0,-3,7,19.0,11.4
Roman Empire,330.0,Property,8.0,8.0,-1,7,18.5,12.0
Roman Empire,330.0,Trades/Professions,8.0,8.0,-2,7,17.0,7.8
Roman Empire,330.0,Proletariat,8.0,8.0,-3,7,19.0,6.6
Roman Empire,330.0,StateMemory,8.0,8.0,-4,7,21.0,13.2
Roman Empire,330.0,Shopkeepers/Merchants,8.0,8.0,-3,7,18.0,7.8
Roman Empire,335.0,Executive,7.0,8.0,3,7,18.0,11.4
Roman Empire,335.0,Army,8.0,8.0,3,7,19.0,7.2
Roman Empire,335.0,Priests,6.0,6.0,-3,7,19.0,11.4
Roman Empire,335.0,Property,8.0,8.0,-1,7,18.5,12.0
Roman Empire,335.0,Trades/Professions,8.0,8.0,-2,7,17.0,7.8
Roman Empire,335.0,Proletariat,8.0,8.0,-3,7,19.0,6.6
Roman Empire,335.0,StateMemory,8.0,8.0,-4,7,21.0,13.2
Roman Empire,335.0,Shopkeepers/Merchants,8.0,8.0,-3,7,18.0,7.8
Roman Empire,340.0,Executive,7.0,8.0,3,7,18.0,11.4
Roman Empire,340.0,Army,8.0,8.0,3,7,19.0,7.2
Roman Empire,340.0,Priests,6.0,6.0,-3,7,19.0,11.4
Roman Empire,340.0,Property,8.0,8.0,-1,7,18.5,12.0
Roman Empire,340.0,Trades/Professions,8.0,8.0,-2,7,17.0,7.8
Roman Empire,340.0,Proletariat,8.0,8.0,-3,7,19.0,6.6
Roman Empire,340.0,StateMemory,8.0,8.0,-4,7,21.0,13.2
Roman Empire,340.0,Shopkeepers/Merchants,8.0,8.0,-3,7,18.0,7.8
Roman Empire,345.0,Executive,7.0,8.0,3,7,18.0,11.4
Roman Empire,345.0,Army,8.0,8.0,3,7,19.0,7.2
Roman Empire,345.0,Priests,6.0,6.0,-3,7,19.0,11.4
Roman Empire,345.0,Property,8.0,8.0,-1,7,18.5,12.0
Roman Empire,345.0,Trades/Professions,8.0,8.0,-2,7,17.0,7.8
Roman Empire,345.0,Proletariat,8.0,8.0,-3,7,19.0,6.6
Roman Empire,345.0,StateMemory,8.0,8.0,-4,7,21.0,13.2
Roman Empire,345.0,Shopkeepers/Merchants,8.0,8.0,-3,7,18.0,7.8
Roman Empire,350.0,Executive,7.0,8.0,3,7,18.0,11.4
Roman Empire,350.0,Army,8.0,8.0,3,7,19.0,7.2
Roman Empire,350.0,Priests,6.0,6.0,-3,7,19.0,11.4
Roman Empire,350.0,Property,8.0,8.0,-1,7,18.5,12.0
Roman Empire,350.0,Trades/Professions,8.0,8.0,-2,7,17.0,7.8
Roman Empire,350.0,Proletariat,8.0,8.0,-3,7,19.0,6.6
Roman Empire,350.0,StateMemory,8.0,8.0,-4,7,21.0,13.2
Roman Empire,350.0,Shopkeepers/Merchants,8.0,8.0,-3,7,18.0,7.8
Roman Empire,355.0,Executive,7.0,8.0,3,7,18.0,11.4
Roman Empire,355.0,Army,8.0,8.0,3,7,19.0,7.2
Roman Empire,355.0,Priests,6.0,6.0,-3,7,19.0,11.4
Roman Empire,355.0,Property,8.0,8.0,-1,7,18.5,12.0
Roman Empire,355.0,Trades/Professions,8.0,8.0,-2,7,17.0,7.8
Roman Empire,355.0,Proletariat,8.0,8.0,-3,7,19.0,6.6
Roman Empire,355.0,StateMemory,8.0,8.0,-4,7,21.0,13.2
Roman Empire,355.0,Shopkeepers/Merchants,8.0,8.0,-3,7,18.0,7.8
Roman Empire,360.0,Executive,7.0,8.0,3,7,18.0,11.4
Roman Empire,360.0,Army,8.0,8.0,3,7,19.0,7.2
Roman Empire,360.0,Priests,6.0,6.0,-3,7,19.0,11.4
Roman Empire,360.0,Property,8.0,8.0,-1,7,18.5,12.0
Roman Empire,360.0,Trades/Professions,8.0,8.0,-2,7,17.0,7.8
Roman Empire,360.0,Proletariat,8.0,8.0,-3,7,19.0,6.6
Roman Empire,360.0,StateMemory,8.0,8.0,-4,7,21.0,13.2
Roman Empire,360.0,Shopkeepers/Merchants,8.0,8.0,-3,7,18.0,7.8
Roman Empire,365.0,Executive,6.0,7.0,4,6,15.0,9.6
Roman Empire,365.0,Army,7.0,7.0,4,6,16.0,6.6
Roman Empire,365.0,Priests,5.0,5.0,-2,6,17.0,9.6
Roman Empire,365.0,Property,7.0,7.0,0,6,16.0,10.2
Roman Empire,365.0,Trades/Professions,7.0,7.0,-1,6,15.0,7.2
Roman Empire,365.0,Proletariat,7.0,7.0,-2,6,16.0,6.0
Roman Empire,365.0,StateMemory,7.0,7.0,-3,6,18.0,10.8
Roman Empire,365.0,Shopkeepers/Merchants,7.0,7.0,-2,6,16.0,7.2
Roman Empire,370.0,Executive,5.0,6.0,5,5,13.0,8.4
Roman Empire,370.0,Army,6.0,6.0,5,5,14.0,6.0
Roman Empire,370.0,Priests,5.0,5.0,-2,5,16.0,9.0
Roman Empire,370.0,Property,6.0,6.0,1,5,14.5,9.0
Roman Empire,370.0,Trades/Professions,6.0,6.0,0,5,13.0,6.6
Roman Empire,370.0,Proletariat,6.0,6.0,-1,5,14.0,5.4
Roman Empire,370.0,StateMemory,6.0,6.0,-3,5,16.0,9.6
Roman Empire,370.0,Shopkeepers/Merchants,6.0,6.0,-1,5,14.0,6.6
Roman Empire,375.0,Executive,4.0,5.0,6,4,11.0,7.2
Roman Empire,375.0,Army,5.0,5.0,6,4,12.0,5.4
Roman Empire,375.0,Priests,4.0,4.0,-1,4,14.0,7.8
Roman Empire,375.0,Property,5.0,5.0,2,4,13.0,7.8
Roman Empire,375.0,Trades/Professions,5.0,5.0,1,4,12.0,6.0
Roman Empire,375.0,Proletariat,5.0,5.0,0,4,12.0,4.8
Roman Empire,375.0,StateMemory,5.0,5.0,-2,4,15.0,8.4
Roman Empire,375.0,Shopkeepers/Merchants,5.0,5.0,0,4,12.0,6.0
Roman Empire,380.0,Executive,4.0,5.0,6,4,11.0,7.2
Roman Empire,380.0,Army,5.0,5.0,6,4,12.0,5.4
Roman Empire,380.0,Priests,4.0,4.0,-1,4,14.0,7.8
Roman Empire,380.0,Property,5.0,5.0,2,4,13.0,7.8
Roman Empire,380.0,Trades/Professions,5.0,5.0,1,4,12.0,6.0
Roman Empire,380.0,Proletariat,5.0,5.0,0,4,12.0,4.8
Roman Empire,380.0,StateMemory,5.0,5.0,-2,4,15.0,8.4
Roman Empire,380.0,Shopkeepers/Merchants,5.0,5.0,0,4,12.0,6.0
Roman Empire,385.0,Executive,4.0,5.0,6,4,11.0,7.2
Roman Empire,385.0,Army,5.0,5.0,6,4,12.0,5.4
Roman Empire,385.0,Priests,4.0,4.0,-1,4,14.0,7.8
Roman Empire,385.0,Property,5.0,5.0,2,4,13.0,7.8
Roman Empire,385.0,Trades/Professions,5.0,5.0,1,4,12.0,6.0
Roman Empire,385.0,Proletariat,5.0,5.0,0,4,12.0,4.8
Roman Empire,385.0,StateMemory,5.0,5.0,-2,4,15.0,8.4
Roman Empire,385.0,Shopkeepers/Merchants,5.0,5.0,0,4,12.0,6.0
Roman Empire,390.0,Executive,4.0,5.0,6,4,11.0,7.2
Roman Empire,390.0,Army,5.0,5.0,6,4,12.0,5.4
Roman Empire,390.0,Priests,4.0,4.0,-1,4,14.0,7.8
Roman Empire,390.0,Property,5.0,5.0,2,4,13.0,7.8
Roman Empire,390.0,Trades/Professions,5.0,5.0,1,4,12.0,6.0
Roman Empire,390.0,Proletariat,5.0,5.0,0,4,12.0,4.8
Roman Empire,390.0,StateMemory,5.0,5.0,-2,4,15.0,8.4
Roman Empire,390.0,Shopkeepers/Merchants,5.0,5.0,0,4,12.0,6.0
Roman Empire,400.0,Executive,3.0,4.0,7,4,10.0,6.6
Roman Empire,400.0,Army,4.0,4.0,7,4,11.0,4.8
Roman Empire,400.0,Priests,4.0,4.0,-1,4,14.0,7.8
Roman Empire,400.0,Property,4.0,4.0,3,4,12.0,7.2
Roman Empire,400.0,Trades/Professions,4.0,4.0,2,4,10.0,4.8
Roman Empire,400.0,Proletariat,4.0,4.0,1,4,11.0,4.2
Roman Empire,400.0,StateMemory,4.0,4.0,-2,4,14.0,7.8
Roman Empire,400.0,Shopkeepers/Merchants,4.0,4.0,1,4,11.0,4.8
Roman Empire,405.0,Executive,7.0,8.0,-4,6,19.0,
Roman Empire,405.0,Army,6.0,7.0,-3,5,15.5,10.2
Roman Empire,405.0,Priests,5.0,4.0,-2,4,11.0,7.8
Roman Empire,405.0,Property,6.0,6.0,-3,5,14.0,9.0
Roman Empire,405.0,Trades/Professions,7.0,7.0,-2,6,17.0,10.8
Roman Empire,405.0,Proletariat,5.0,5.0,-1,3,11.5,7.2
Roman Empire,405.0,StateMemory,8.0,6.0,-4,7,18.5,11.4
Roman Empire,405.0,Shopkeepers/Merchants,6.0,6.0,-2,5,14.0,9.0
Roman Empire,410.0,Executive,6.0,7.0,-3,5,15.0,
Roman Empire,410.0,Army,5.0,6.0,-2,4,12.0,9.0
Roman Empire,410.0,Priests,4.0,3.0,-1,3,9.5,6.6
Roman Empire,410.0,Property,5.0,5.0,-2,4,11.0,7.8
Roman Empire,410.0,Trades/Professions,6.0,6.0,-1,5,14.5,9.6
Roman Empire,410.0,Proletariat,4.0,4.0,0,2,9.0,6.0
Roman Empire,410.0,StateMemory,7.0,5.0,-3,6,15.0,9.6
Roman Empire,410.0,Shopkeepers/Merchants,5.0,5.0,-1,4,12.0,7.8
Roman Empire,415.0,Executive,5.0,6.0,-2,4,12.0,
Roman Empire,415.0,Army,4.0,5.0,-1,3,10.5,7.8
Roman Empire,415.0,Priests,3.0,2.0,0,2,7.0,5.4
Roman Empire,415.0,Property,4.0,4.0,-1,3,9.5,6.6
Roman Empire,415.0,Trades/Professions,5.0,5.0,0,4,12.0,8.4
Roman Empire,415.0,Proletariat,3.0,3.0,1,1,6.5,4.8
Roman Empire,415.0,StateMemory,6.0,4.0,-2,5,12.0,8.4
Roman Empire,415.0,Shopkeepers/Merchants,4.0,4.0,0,3,10.0,6.6
Roman Empire,420.0,Executive,4.0,5.0,-1,3,10.5,
Roman Empire,420.0,Army,3.0,4.0,0,2,8.0,6.6
Roman Empire,420.0,Priests,2.0,1.0,1,1,4.5,4.2
Roman Empire,420.0,Property,3.0,3.0,0,2,7.0,5.4
Roman Empire,420.0,Trades/Professions,4.0,4.0,1,3,10.0,7.2
Roman Empire,420.0,Proletariat,2.0,2.0,2,0,3.0,3.6
Roman Empire,420.0,StateMemory,5.0,3.0,-1,4,10.0,7.2
Roman Empire,420.0,Shopkeepers/Merchants,3.0,3.0,1,2,7.5,5.4
Roman Empire,425.0,Executive,3.0,4.0,0,2,8.0,
Roman Empire,425.0,Army,2.0,3.0,1,1,5.5,5.4
Roman Empire,425.0,Priests,1.0,1.0,1,1,2.5,3.0
Roman Empire,425.0,Property,2.0,2.0,1,1,4.0,4.2
Roman Empire,425.0,Trades/Professions,3.0,3.0,1,2,7.0,6.0
Roman Empire,425.0,Proletariat,1.0,1.0,2,0,1.0,2.4
Roman Empire,425.0,StateMemory,4.0,2.0,0,3,7.5,6.0
Roman Empire,425.0,Shopkeepers/Merchants,2.0,2.0,1,1,4.5,4.2
