Nation,Year,Node,Coherence,Capacity,Stress,Abstraction,Node value,Bond strength
UK,1987,Shopkeepers/Merchants,7.0,7.5,-5.5,5.0,19.0,10.2
UK,1988,Executive,7.0,7.0,-4.0,6.0,21.0,10.8
UK,1988,Army,7.0,6.0,-6.5,5.0,18.5,9.8
UK,1988,Priests,6.0,6.0,-4.5,5.0,17.5,9.4
UK,1988,Property Owners,6.0,6.5,-3.5,4.5,17.3,9.0
UK,1988,Trades/Professions,6.5,7.0,-5.0,5.5,18.0,10.0
UK,1988,Proletariat,7.5,7.5,-5.5,4.5,19.3,10.6
UK,1988,State Memory,8.0,7.5,-6.0,6.0,21.0,11.0
UK,1988,Shopkeepers/Merchants,6.5,7.0,-5.0,4.5,17.5,9.4
UK,1989,Executive,6.5,6.5,-3.5,5.5,20.3,10.2
UK,1989,Army,6.5,5.5,-6.0,4.5,16.8,9.0
UK,1989,Priests,5.5,5.5,-4.0,4.5,15.8,8.4
UK,1989,Property Owners,5.5,6.0,-3.0,4.0,16.0,8.2
UK,1989,Trades/Professions,6.0,6.5,-4.5,5.0,17.0,9.2
UK,1989,Proletariat,7.0,7.0,-5.0,4.0,18.0,10.0
UK,1989,State Memory,7.5,7.0,-5.5,5.5,19.8,10.4
UK,1989,Shopkeepers/Merchants,6.0,6.5,-4.5,4.0,16.0,8.8
UK,1990,Executive,6.0,6.0,-3.0,5.0,19.0,9.6
UK,1990,Army,6.0,5.0,-5.5,4.0,15.5,8.4
UK,1990,Priests,5.0,5.0,-3.5,4.0,14.5,7.8
UK,1990,Property Owners,5.0,5.5,-2.5,3.5,14.8,7.6
UK,1990,Trades/Professions,5.5,6.0,-4.0,4.5,16.3,8.6
UK,1990,Proletariat,6.5,6.5,-4.5,3.5,16.8,9.2
UK,1990,State Memory,7.0,6.5,-5.0,5.0,18.5,9.8
UK,1990,Shopkeepers/Merchants,5.5,6.0,-4.0,3.5,15.3,8.2
UK,1991,Executive,5.5,5.5,-2.5,4.5,17.8,9.0
UK,1991,Army,5.5,4.5,-5.0,3.5,14.3,7.8
UK,1991,Priests,4.5,4.5,-3.0,3.5,13.3,7.2
UK,1991,Property Owners,4.5,5.0,-2.0,3.0,13.5,7.0
UK,1991,Trades/Professions,5.0,5.5,-3.5,4.0,15.0,8.0
UK,1991,Proletariat,6.0,6.0,-4.0,3.0,15.0,8.4
UK,1991,State Memory,6.5,6.0,-4.5,4.5,17.3,9.2
UK,1991,Shopkeepers/Merchants,5.0,5.5,-3.5,3.0,14.0,7.6
UK,1992,Executive,5.0,5.0,-2.0,4.0,16.0,8.4
UK,1992,Army,5.0,4.0,-4.5,3.0,13.0,7.2
UK,1992,Priests,4.0,4.0,-2.5,3.0,12.0,6.6
UK,1992,Property Owners,4.0,4.5,-1.5,2.5,12.3,6.4
UK,1992,Trades/Professions,4.5,5.0,-3.0,3.5,14.0,7.4
UK,1992,Proletariat,5.5,5.5,-3.5,2.5,14.3,7.8
UK,1992,State Memory,6.0,5.5,-4.0,4.0,16.0,8.6
UK,1992,Shopkeepers/Merchants,4.5,5.0,-3.0,2.5,13.3,7.0
UK,1993,Executive,4.5,4.5,-1.5,3.5,15.3,7.8
UK,1993,Army,4.5,3.5,-4.0,2.5,12.3,6.6
UK,1993,Priests,3.5,3.5,-2.0,2.5,11.3,6.0
UK,1993,Property Owners,3.5,4.0,-1.0,2.0,11.5,5.8
UK,1993,Trades/Professions,4.0,4.5,-2.5,3.0,13.0,6.8
UK,1993,Proletariat,5.0,5.0,-3.0,2.0,13.0,7.2
UK,1993,State Memory,5.5,5.0,-3.5,3.5,15.3,8.0
UK,1993,Shopkeepers/Merchants,4.0,4.5,-2.5,2.0,12.0,6.4
UK,1994,Executive,4.0,4.0,-1.0,3.0,14.0,7.2
UK,1994,Army,4.0,3.0,-3.5,2.0,11.0,6.0
UK,1994,Priests,3.0,3.0,-1.5,2.0,10.0,5.4
UK,1994,Property Owners,3.0,3.5,-0.5,1.5,10.3,5.2
UK,1994,Trades/Professions,3.5,4.0,-2.0,2.5,12.0,6.2
UK,1994,Proletariat,4.5,4.5,-2.5,1.5,12.3,6.6
UK,1994,State Memory,5.0,4.5,-3.0,3.0,14.0,7.4
UK,1994,Shopkeepers/Merchants,3.5,4.0,-2.0,1.5,11.3,5.8
UK,1995,Executive,4.5,4.5,-1.5,3.5,15.3,7.8
UK,1995,Army,4.5,3.5,-4.0,2.5,12.3,6.6
UK,1995,Priests,3.5,3.5,-2.0,2.5,11.3,6.0
UK,1995,Property Owners,3.5,4.0,-1.0,2.0,11.5,5.8
UK,1995,Trades/Professions,4.0,4.5,-2.5,3.0,13.0,6.8
UK,1995,Proletariat,5.0,5.0,-3.0,2.0,13.0,7.2
UK,1995,State Memory,5.5,5.0,-3.5,3.5,15.3,8.0
UK,1995,Shopkeepers/Merchants,4.0,4.5,-2.5,2.0,12.0,6.4
UK,1996,Executive,5.0,5.0,-2.0,4.0,16.0,8.4
UK,1996,Army,5.0,4.0,-4.5,3.0,13.0,7.2
UK,1996,Priests,4.0,4.0,-2.5,3.0,12.0,6.6
UK,1996,Property Owners,4.0,4.5,-1.5,2.5,12.3,6.4
UK,1996,Trades/Professions,4.5,5.0,-3.0,3.5,14.0,7.4
UK,1996,Proletariat,5.5,5.5,-3.5,2.5,14.3,7.8
UK,1996,State Memory,6.0,5.5,-4.0,4.0,16.0,8.6
UK,1996,Shopkeepers/Merchants,4.5,5.0,-3.0,2.5,13.3,7.0
UK,1997,Executive,5.5,5.5,-2.5,4.5,17.8,9.0
UK,1997,Army,5.5,4.5,-5.0,3.5,14.3,7.8
UK,1997,Priests,4.5,4.5,-3.0,3.5,13.3,7.2
UK,1997,Property Owners,4.5,5.0,-2.0,3.0,13.5,7.0
UK,1997,Trades/Professions,5.0,5.5,-3.5,4.0,15.0,8.0
UK,1997,Proletariat,6.0,6.0,-4.0,3.0,15.0,8.4
UK,1997,State Memory,6.5,6.0,-4.5,4.5,17.3,9.2
UK,1997,Shopkeepers/Merchants,5.0,5.5,-3.5,3.0,14.0,7.6
UK,1998,Executive,6.0,6.0,-3.0,5.0,19.0,9.6
UK,1998,Army,6.0,5.0,-5.5,4.0,15.5,8.4
UK,1998,Priests,5.0,5.0,-3.5,4.0,14.5,7.8
UK,1998,Property Owners,5.0,5.5,-2.5,3.5,14.8,7.6
UK,1998,Trades/Professions,5.5,6.0,-4.0,4.5,16.3,8.6
UK,1998,Proletariat,6.5,6.5,-4.5,3.5,16.8,9.2
UK,1998,State Memory,7.0,6.5,-5.0,5.0,18.5,9.8
UK,1998,Shopkeepers/Merchants,5.5,6.0,-4.0,3.5,15.3,8.2
UK,1999,Executive,6.5,6.5,-3.5,5.5,20.3,10.2
UK,1999,Army,6.5,5.5,-6.0,4.5,16.8,9.0
UK,1999,Priests,5.5,5.5,-4.0,4.5,15.8,8.4
UK,1999,Property Owners,5.5,6.0,-3.0,4.0,16.0,8.2
UK,1999,Trades/Professions,6.0,6.5,-4.5,5.0,17.0,9.2
UK,1999,Proletariat,7.0,7.0,-5.0,4.0,18.0,10.0
UK,1999,State Memory,7.5,7.0,-5.5,5.5,19.8,10.4
UK,1999,Shopkeepers/Merchants,6.0,6.5,-4.5,4.0,16.0,8.8
UK,2000,Executive,7.0,7.0,-4.0,6.0,21.0,10.8
UK,2000,Army,7.0,6.0,-6.5,5.0,18.5,9.8
UK,2000,Priests,6.0,6.0,-4.5,5.0,17.5,9.4
UK,2000,Property Owners,6.0,6.5,-3.5,4.5,17.3,9.0
UK,2000,Trades/Professions,6.5,7.0,-5.0,5.5,18.0,10.0
UK,2000,Proletariat,7.5,7.5,-5.5,4.5,19.3,10.6
UK,2000,State Memory,8.0,7.5,-6.0,6.0,21.0,11.0
UK,2000,Shopkeepers/Merchants,6.5,7.0,-5.0,4.5,17.5,9.4
UK,2001,Executive,7.5,7.5,-4.5,6.5,22.3,11.4
UK,2001,Army,7.5,6.5,-7.0,5.5,20.3,10.4
UK,2001,Priests,6.5,6.5,-5.0,5.5,19.3,10.0
UK,2001,Property Owners,6.5,7.0,-4.0,5.0,19.0,9.6
UK,2001,Trades/Professions,7.0,7.5,-5.5,6.0,19.0,10.4
UK,2001,Proletariat,8.0,8.0,-6.0,5.0,21.0,11.2
UK,2001,State Memory,8.5,8.0,-6.5,6.5,22.8,11.6
UK,2001,Shopkeepers/Merchants,7.0,7.5,-5.5,5.0,19.0,10.2
UK,2002,Executive,8.0,8.0,-5.0,7.0,23.0,12.0
UK,2002,Army,8.0,7.0,-7.5,6.0,21.0,10.8
UK,2002,Priests,7.0,7.0,-5.5,6.0,20.0,10.6
UK,2002,Property Owners,7.0,7.5,-4.5,5.5,20.3,10.2
UK,2002,Trades/Professions,7.5,8.0,-6.0,6.5,20.0,11.0
UK,2002,Proletariat,8.5,8.5,-6.5,5.5,22.3,11.8
UK,2002,State Memory,9.0,8.5,-7.0,7.0,24.0,12.2
UK,2002,Shopkeepers/Merchants,7.5,8.0,-6.0,5.5,20.3,10.8
UK,2003,Executive,7.5,7.5,-4.5,6.5,22.3,11.4
UK,2003,Army,7.5,6.5,-7.0,5.5,20.3,10.4
UK,2003,Priests,6.5,6.5,-5.0,5.5,19.3,10.0
UK,2003,Property Owners,6.5,7.0,-4.0,5.0,19.0,9.6
UK,2003,Trades/Professions,7.0,7.5,-5.5,6.0,19.0,10.4
UK,2003,Proletariat,8.0,8.0,-6.0,5.0,21.0,11.2
UK,2003,State Memory,8.5,8.0,-6.5,6.5,22.8,11.6
UK,2003,Shopkeepers/Merchants,7.0,7.5,-5.5,5.0,19.0,10.2
UK,2004,Executive,7.0,7.0,-4.0,6.0,21.0,10.8
UK,2004,Army,7.0,6.0,-6.5,5.0,18.5,9.8
UK,2004,Priests,6.0,6.0,-4.5,5.0,17.5,9.4
UK,2004,Property Owners,6.0,6.5,-3.5,4.5,17.3,9.0
UK,2004,Trades/Professions,6.5,7.0,-5.0,5.5,18.0,10.0
UK,2004,Proletariat,7.5,7.5,-5.5,4.5,19.3,10.6
UK,2004,State Memory,8.0,7.5,-6.0,6.0,21.0,11.0
UK,2004,Shopkeepers/Merchants,6.5,7.0,-5.0,4.5,17.5,9.4
UK,2005,Executive,6.5,6.5,-3.5,5.5,20.3,10.2
UK,2005,Army,6.5,5.5,-6.0,4.5,16.8,9.0
UK,2005,Priests,5.5,5.5,-4.0,4.5,15.8,8.4
UK,2005,Property Owners,5.5,6.0,-3.0,4.0,16.0,8.2
UK,2005,Trades/Professions,6.0,6.5,-4.5,5.0,17.0,9.2
UK,2005,Proletariat,7.0,7.0,-5.0,4.0,18.0,10.0
UK,2005,State Memory,7.5,7.0,-5.5,5.5,19.8,10.4
UK,2005,Shopkeepers/Merchants,6.0,6.5,-4.5,4.0,16.0,8.8
UK,2006,Executive,6.0,6.0,-3.0,5.0,19.0,9.6
UK,2006,Army,6.0,5.0,-5.5,4.0,15.5,8.4
UK,2006,Priests,5.0,5.0,-3.5,4.0,14.5,7.8
UK,2006,Property Owners,5.0,5.5,-2.5,3.5,14.8,7.6
UK,2006,Trades/Professions,5.5,6.0,-4.0,4.5,16.3,8.6
UK,2006,Proletariat,6.5,6.5,-4.5,3.5,16.8,9.2
UK,2006,State Memory,7.0,6.5,-5.0,5.0,18.5,9.8
UK,2006,Shopkeepers/Merchants,5.5,6.0,-4.0,3.5,15.3,8.2
UK,2007,Executive,5.5,5.5,-2.5,4.5,17.8,9.0
UK,2007,Army,5.5,4.5,-5.0,3.5,14.3,7.8
UK,2007,Priests,4.5,4.5,-3.0,3.5,13.3,7.2
UK,2007,Property Owners,4.5,5.0,-2.0,3.0,13.5,7.0
UK,2007,Trades/Professions,5.0,5.5,-3.5,4.0,15.0,8.0
UK,2007,Proletariat,6.0,6.0,-4.0,3.0,15.0,8.4
UK,2007,State Memory,6.5,6.0,-4.5,4.5,17.3,9.2
UK,2007,Shopkeepers/Merchants,5.0,5.5,-3.5,3.0,14.0,7.6
UK,2008,Executive,5.0,5.0,-2.0,4.0,16.0,8.4
UK,2008,Army,5.0,4.0,-4.5,3.0,13.0,7.2
UK,2008,Priests,4.0,4.0,-2.5,3.0,12.0,6.6
UK,2008,Property Owners,4.0,4.5,-1.5,2.5,12.3,6.4
UK,2008,Trades/Professions,4.5,5.0,-3.0,3.5,14.0,7.4
UK,2008,Proletariat,5.5,5.5,-3.5,2.5,14.3,7.8
UK,2008,State Memory,6.0,5.5,-4.0,4.0,16.0,8.6
UK,2008,Shopkeepers/Merchants,4.5,5.0,-3.0,2.5,13.3,7.0
UK,2009,Executive,4.5,4.5,-1.5,3.5,15.3,7.8
UK,2009,Army,4.5,3.5,-4.0,2.5,12.3,6.6
UK,2009,Priests,3.5,3.5,-2.0,2.5,11.3,6.0
UK,2009,Property Owners,3.5,4.0,-1.0,2.0,11.5,5.8
UK,2009,Trades/Professions,4.0,4.5,-2.5,3.0,13.0,6.8
UK,2009,Proletariat,5.0,5.0,-3.0,2.0,13.0,7.2
UK,2009,State Memory,5.5,5.0,-3.5,3.5,15.3,8.0
UK,2009,Shopkeepers/Merchants,4.0,4.5,-2.5,2.0,12.0,6.4
UK,2010,Executive,4.0,4.0,-1.0,3.0,14.0,7.2
UK,2010,Army,4.0,3.0,-3.5,2.0,11.0,6.0
UK,2010,Priests,3.0,3.0,-1.5,2.0,10.0,5.4
UK,2010,Property Owners,3.0,3.5,-0.5,1.5,10.3,5.2
UK,2010,Trades/Professions,3.5,4.0,-2.0,2.5,12.0,6.2
UK,2010,Proletariat,4.5,4.5,-2.5,1.5,12.3,6.6
UK,2010,State Memory,5.0,4.5,-3.0,3.0,14.0,7.4
UK,2010,Shopkeepers/Merchants,3.5,4.0,-2.0,1.5,11.3,5.8
UK,2011,Executive,4.5,4.5,-1.5,3.5,15.3,7.8
UK,2011,Army,4.5,3.5,-4.0,2.5,12.3,6.6
UK,2011,Priests,3.5,3.5,-2.0,2.5,11.3,6.0
UK,2011,Property Owners,3.5,4.0,-1.0,2.0,11.5,5.8
UK,2011,Trades/Professions,4.0,4.5,-2.5,3.0,13.0,6.8
UK,2011,Proletariat,5.0,5.0,-3.0,2.0,13.0,7.2
UK,2011,State Memory,5.5,5.0,-3.5,3.5,15.3,8.0
UK,2011,Shopkeepers/Merchants,4.0,4.5,-2.5,2.0,12.0,6.4
UK,2012,Executive,5.0,5.0,-2.0,4.0,16.0,8.4
UK,2012,Army,5.0,4.0,-4.5,3.0,13.0,7.2
UK,2012,Priests,4.0,4.0,-2.5,3.0,12.0,6.6
UK,2012,Property Owners,4.0,4.5,-1.5,2.5,12.3,6.4
UK,2012,Trades/Professions,4.5,5.0,-3.0,3.5,14.0,7.4
UK,2012,Proletariat,5.5,5.5,-3.5,2.5,14.3,7.8
UK,2012,State Memory,6.0,5.5,-4.0,4.0,16.0,8.6
UK,2012,Shopkeepers/Merchants,4.5,5.0,-3.0,2.5,13.3,7.0
UK,2013,Executive,4.5,4.5,-1.5,3.5,15.3,7.8
UK,2013,Army,4.5,3.5,-4.0,2.5,12.3,6.6
UK,2013,Priests,3.5,3.5,-2.0,2.5,11.3,6.0
UK,2013,Property Owners,3.5,4.0,-1.0,2.0,11.5,5.8
UK,2013,Trades/Professions,4.0,4.5,-2.5,3.0,13.0,6.8
UK,2013,Proletariat,5.0,5.0,-3.0,2.0,13.0,7.2
UK,2013,State Memory,5.5,5.0,-3.5,3.5,15.3,8.0
UK,2013,Shopkeepers/Merchants,4.0,4.5,-2.5,2.0,12.0,6.4
UK,2014,Executive,4.0,4.0,-1.0,3.0,14.0,7.2
UK,2014,Army,4.0,3.0,-3.5,2.0,11.0,6.0
UK,2014,Priests,3.0,3.0,-1.5,2.0,10.0,5.4
UK,2014,Property Owners,3.0,3.5,-0.5,1.5,10.3,5.2
UK,2014,Trades/Professions,3.5,4.0,-2.0,2.5,12.0,6.2
UK,2014,Proletariat,4.5,4.5,-2.5,1.5,12.3,6.6
UK,2014,State Memory,5.0,4.5,-3.0,3.0,14.0,7.4
UK,2014,Shopkeepers/Merchants,3.5,4.0,-2.0,1.5,11.3,5.8
UK,2015,Executive,4.5,4.5,-1.5,3.5,15.3,7.8
UK,2015,Army,4.5,3.5,-4.0,2.5,12.3,6.6
UK,2015,Priests,3.5,3.5,-2.0,2.5,11.3,6.0
UK,2015,Property Owners,3.5,4.0,-1.0,2.0,11.5,5.8
UK,2015,Trades/Professions,4.0,4.5,-2.5,3.0,13.0,6.8
UK,2015,Proletariat,5.0,5.0,-3.0,2.0,13.0,7.2
UK,2015,State Memory,5.5,5.0,-3.5,3.5,15.3,8.0
UK,2015,Shopkeepers/Merchants,4.0,4.5,-2.5,2.0,12.0,6.4
UK,2016,Executive,5.0,5.0,-2.0,4.0,16.0,8.4
UK,2016,Army,5.0,4.0,-4.5,3.0,13.0,7.2
UK,2016,Priests,4.0,4.0,-2.5,3.0,12.0,6.6
UK,2016,Property Owners,4.0,4.5,-1.5,2.5,12.3,6.4
UK,2016,Trades/Professions,4.5,5.0,-3.0,3.5,14.0,7.4
UK,2016,Proletariat,5.5,5.5,-3.5,2.5,14.3,7.8
UK,2016,State Memory,6.0,5.5,-4.0,4.0,16.0,8.6
UK,2016,Shopkeepers/Merchants,4.5,5.0,-3.0,2.5,13.3,7.0
UK,2017,Executive,5.5,5.5,-2.5,4.5,17.8,9.0
UK,2017,Army,5.5,4.5,-5.0,3.5,14.3,7.8
UK,2017,Priests,4.5,4.5,-3.0,3.5,13.3,7.2
UK,2017,Property Owners,4.5,5.0,-2.0,3.0,13.5,7.0
UK,2017,Trades/Professions,5.0,5.5,-3.5,4.0,15.0,8.0
UK,2017,Proletariat,6.0,6.0,-4.0,3.0,15.0,8.4
UK,2017,State Memory,6.5,6.0,-4.5,4.5,17.3,9.2
UK,2017,Shopkeepers/Merchants,5.0,5.5,-3.5,3.0,14.0,7.6
UK,2018,Executive,6.0,6.0,-3.0,5.0,19.0,9.6
UK,2018,Army,6.0,5.0,-5.5,4.0,15.5,8.4
UK,2018,Priests,5.0,5.0,-3.5,4.0,14.5,7.8
UK,2018,Property Owners,5.0,5.5,-2.5,3.5,14.8,7.6
UK,2018,Trades/Professions,5.5,6.0,-4.0,4.5,16.3,8.6
UK,2018,Proletariat,6.5,6.5,-4.5,3.5,16.8,9.2
UK,2018,State Memory,7.0,6.5,-5.0,5.0,18.5,9.8
UK,2018,Shopkeepers/Merchants,5.5,6.0,-4.0,3.5,15.3,8.2
UK,2019,Executive,5.5,5.5,-2.5,4.5,17.8,9.0
UK,2019,Army,5.5,4.5,-5.0,3.5,14.3,7.8
UK,2019,Priests,4.5,4.5,-3.0,3.5,13.3,7.2
UK,2019,Property Owners,4.5,5.0,-2.0,3.0,13.5,7.0
UK,2019,Trades/Professions,5.0,5.5,-3.5,4.0,15.0,8.0
UK,2019,Proletariat,6.0,6.0,-4.0,3.0,15.0,8.4
UK,2019,State Memory,6.5,6.0,-4.5,4.5,17.3,9.2
UK,2019,Shopkeepers/Merchants,5.0,5.5,-3.5,3.0,14.0,7.6
UK,2020,Executive,5.0,5.0,-2.0,4.0,16.0,8.4
UK,2020,Army,5.0,4.0,-4.5,3.0,13.0,7.2
UK,2020,Priests,4.0,4.0,-2.5,3.0,12.0,6.6
UK,2020,Property Owners,4.0,4.5,-1.5,2.5,12.3,6.4
UK,2020,Trades/Professions,4.5,5.0,-3.0,3.5,14.0,7.4
UK,2020,Proletariat,5.5,5.5,-3.5,2.5,14.3,7.8
UK,2020,State Memory,6.0,5.5,-4.0,4.0,16.0,8.6
UK,2020,Shopkeepers/Merchants,4.5,5.0,-3.0,2.5,13.3,7.0
UK,2021,Executive,4.5,4.5,-1.5,3.5,15.3,7.8
UK,2021,Army,4.5,3.5,-4.0,2.5,12.3,6.6
UK,2021,Priests,3.5,3.5,-2.0,2.5,11.3,6.0
UK,2021,Property Owners,3.5,4.0,-1.0,2.0,11.5,5.8
UK,2021,Trades/Professions,4.0,4.5,-2.5,3.0,13.0,6.8
UK,2021,Proletariat,5.0,5.0,-3.0,2.0,13.0,7.2
UK,2021,State Memory,5.5,5.0,-3.5,3.5,15.3,8.0
UK,2021,Shopkeepers/Merchants,4.0,4.5,-2.5,2.0,12.0,6.4
UK,2022,Executive,4.0,4.0,-1.0,3.0,14.0,7.2
UK,2022,Army,4.0,3.0,-3.5,2.0,11.0,6.0
UK,2022,Priests,3.0,3.0,-1.5,2.0,10.0,5.4
UK,2022,Property Owners,3.0,3.5,-0.5,1.5,10.3,5.2
UK,2022,Trades/Professions,3.5,4.0,-2.0,2.5,12.0,6.2
UK,2022,Proletariat,4.5,4.5,-2.5,1.5,12.3,6.6
UK,2022,State Memory,5.0,4.5,-3.0,3.0,14.0,7.4
UK,2022,Shopkeepers/Merchants,3.5,4.0,-2.0,1.5,11.3,5.8
UK,2023,Executive,4.5,4.5,-1.5,3.5,15.3,7.8
UK,2023,Army,4.5,3.5,-4.0,2.5,12.3,6.6
UK,2023,Priests,3.5,3.5,-2.0,2.5,11.3,6.0
UK,2023,Property Owners,3.5,4.0,-1.0,2.0,11.5,5.8
UK,2023,Trades/Professions,4.0,4.5,-2.5,3.0,13.0,6.8
UK,2023,Proletariat,5.0,5.0,-3.0,2.0,13.0,7.2
UK,2023,State Memory,5.5,5.0,-3.5,3.5,15.3,8.0
UK,2023,Shopkeepers/Merchants,4.0,4.5,-2.5,2.0,12.0,6.4
UK,2024,Executive,5.0,5.0,-2.0,4.0,16.0,8.4
UK,2024,Army,5.0,4.0,-4.5,3.0,13.0,7.2
UK,2024,Priests,4.0,4.0,-2.5,3.0,12.0,6.6
UK,2024,Property Owners,4.0,4.5,-1.5,2.5,12.3,6.4
UK,2024,Trades/Professions,4.5,5.0,-3.0,3.5,14.0,7.4
UK,2024,Proletariat,5.5,5.5,-3.5,2.5,14.3,7.8
UK,2024,State Memory,6.0,5.5,-4.0,4.0,16.0,8.6
UK,2024,Shopkeepers/Merchants,4.5,5.0,-3.0,2.5,13.3,7.0
UK,2025,Executive,5.5,5.5,-2.5,4.5,17.8,9.0
UK,2025,Army,5.5,4.5,-5.0,3.5,14.3,7.8
UK,2025,Priests,4.5,4.5,-3.0,3.5,13.3,7.2
UK,2025,Property Owners,4.5,5.0,-2.0,3.0,13.5,7.0
UK,2025,Trades/Professions,5.0,5.5,-3.5,4.0,15.0,8.0
UK,2025,Proletariat,6.0,6.0,-4.0,3.0,15.0,8.4
UK,2025,State Memory,6.5,6.0,-4.5,4.5,17.3,9.2
UK,2025,Shopkeepers/Merchants,5.0,5.5,-3.5,3.0,14.0,7.6
