General Theory of Social Complexity 

Foundational Variables

N_{4}(t) = A node

chi_{4} = Capacity-stress

sigma_{1} = Stress

a₁ = Abstraction

hat n_{1} > sigma_{2l} )

Adaptive Cycle

d/dt (r) = r(1 - Gamma/K) - h(a)

dr at: grow.growth. stress response, and capacity limits.

③ Capacity-Behavioural Patterns

1 Crisis Response Modes (fight/filght/freeze/

② Social Learning Dynamics/memory + abstraction)

③ Path Dependence & Biturcation (divergent evolution)

Unified Predictive Model

vartheta(t) = w_{1}*H + 1/E + w_{2}*A

Critical transitions:

(dV)/(dt) <0 1 P< mathcal V cnt

Unified Predictive Model

P(t) = H+w₁/+WA

Critical transitions:

Z * 5At <0 1 rho2 t Cnt .

Legitimacy and Integration

V*alpha*r_{1}*beta_{1} \ge

L(t) = β₁H(t) + 62/1 + Ba(t)

1 Legitimacy emerges from health. Into processing. and coherence.

Innovation-Integration Balance

1 Innovation bursts must align with system coherence

Legend

N 1(t) node

sigma_{1} . Coherence

K_{1} Capacity

sigma_{i} Stress

alpha_{1} Abstraction

σ Abstraction

Capacity-Stress Balance

② Emergent Behavioural Patterns

Adaptive Cycle

Legitimacy and integration

⑤ Innovation-Integration Balance Unified predictive model
Model was developed by user with AI collaboration in seven months.  Metrics and data collection protocols are validated. 
User asserts Sybond Hypothesis where soceities are  networked into cognitive distinct meta animals. 
Has data for 50 nations. 
Nation,Year,Node,Coherence,Capacity,Stress,Abstraction,Node Value,Bond Strength
Roman Empire,265,Executive,1,2,9,2,5,4.2
Roman Empire,265,Army,2,2,9,2,7,3.6
Roman Empire,265,Priests,2,2,2,2,10,4.8
Roman Empire,265,Property Owners,2,2,5,2,9,4.8
Roman Empire,265,Trades/Professions,2,2,4,2,8,3.6
Roman Empire,265,Proletariat,2,2,3,2,8.5,3
Roman Empire,265,State Memory,2,2,2,2,10,4.8
Roman Empire,265,Shopkeepers/Merchants,2,2,3,2,9,3.6
Roman Empire,270,Executive,2,3,8,3,8,5.4
Roman Empire,270,Army,3,3,8,3,9,4.2
Roman Empire,270,Priests,3,2,1,3,12,6
Roman Empire,270,Property Owners,3,3,4,3,11,6
Roman Empire,270,Trades/Professions,3,3,3,3,9,4.2
Roman Empire,270,Proletariat,3,3,2,3,9.5,3.6
Roman Empire,270,State Memory,3,3,1,3,12,6
Roman Empire,270,Shopkeepers/Merchants,3,3,2,3,10,4.2
Roman Empire,275,Executive,3,4,7,4,10,6.6
Roman Empire,275,Army,4,4,7,4,11,4.8
Roman Empire,275,Priests,3,3,0,4,14,7.2
Roman Empire,275,Property Owners,4,4,3,4,12,7.2
Roman Empire,275,Trades/Professions,4,4,2,4,10,4.8
Roman Empire,275,Proletariat,4,4,1,4,11.5,4.2
Roman Empire,275,State Memory,4,4,0,4,14,7.2
Roman Empire,275,Shopkeepers/Merchants,4,4,1,4,12,4.8
Roman Empire,280,Executive,4,5,6,5,12,7.8
Roman Empire,280,Army,5,5,6,5,13,5.4
Roman Empire,280,Priests,4,4,-1,5,15.5,8.4
Roman Empire,280,Property Owners,5,5,2,5,14.5,8.4
Roman Empire,280,Trades/Professions,5,5,1,5,13,6
Roman Empire,280,Proletariat,5,5,0,5,12.5,4.8
Roman Empire,280,State Memory,5,5,-2,5,16,9
Roman Empire,280,Shopkeepers/Merchants,5,5,0,5,13,6
Roman Empire,285,Executive,5,6,5,6,14,9
Roman Empire,285,Army,6,6,5,6,15,6
Roman Empire,285,Priests,5,4,-2,6,16.5,9.6
Roman Empire,285,Property Owners,6,6,1,6,15.5,9.6
Roman Empire,285,Trades/Professions,6,6,0,6,14,6.6
Roman Empire,285,Proletariat,6,6,-1,6,14.5,5.4
Roman Empire,285,State Memory,6,6,-3,6,18,10.8
Roman Empire,285,Shopkeepers/Merchants,6,6,-1,6,15,6.6
Roman Empire,290,Executive,6,7,4,7,16,10.2
Roman Empire,290,Army,7,7,4,7,17,6.6
Roman Empire,290,Priests,5,5,-3,7,18,10.8
Roman Empire,290,Property Owners,7,7,0,7,16.5,10.8
Roman Empire,290,Trades/Professions,7,7,-1,7,15,7.2
Roman Empire,290,Proletariat,7,7,-2,7,16.5,6
Roman Empire,290,State Memory,7,7,-4,7,20,12.6
Roman Empire,290,Shopkeepers/Merchants,7,7,-2,7,16,7.2
Roman Empire,295,Executive,6,7,4,7,16,10.2
Roman Empire,295,Army,7,7,4,7,17,6.6
Roman Empire,295,Priests,5,5,-3,7,18,10.8
Roman Empire,295,Property Owners,7,7,0,7,16.5,10.8
Roman Empire,295,Trades/Professions,7,7,-1,7,15,7.2
Roman Empire,295,Proletariat,7,7,-2,7,16.5,6
Roman Empire,295,State Memory,7,7,-4,7,20,12.6
Roman Empire,295,Shopkeepers/Merchants,7,7,-2,7,16,7.2
Roman Empire,300,Executive,7,8,3,7,18,11.4
Roman Empire,300,Army,8,8,3,7,19,7.2
Roman Empire,300,Priests,6,6,-3,7,19,11.4
Roman Empire,300,Property Owners,8,8,-1,7,18.5,12
Roman Empire,300,Trades/Professions,8,8,-2,7,17,7.8
Roman Empire,300,Proletariat,8,8,-3,7,19,6.6
Roman Empire,300,State Memory,8,8,-4,7,21,13.2
Roman Empire,300,Shopkeepers/Merchants,8,8,-3,7,18,7.8
Roman Empire,305,Executive,8,8,2,8,20,12.6
Roman Empire,305,Army,8,8,2,8,20,7.8
Roman Empire,305,Priests,7,7,-3,8,21,12.6
Roman Empire,305,Property Owners,8,8,-1,8,20.5,13.2
Roman Empire,305,Trades/Professions,8,8,-2,8,18,8.4
Roman Empire,305,Proletariat,8,8,-3,8,21,7.2
Roman Empire,305,State Memory,8,8,-4,8,22,13.8
Roman Empire,305,Shopkeepers/Merchants,8,8,-3,8,19,8.4
Roman Empire,310,Executive,8,8,2,8,20,12.6
Roman Empire,310,Army,8,8,2,8,20,7.8
Roman Empire,310,Priests,7,7,-3,8,21,12.6
Roman Empire,310,Property Owners,8,8,-1,8,20.5,13.2
Roman Empire,310,Trades/Professions,8,8,-2,8,18,8.4
Roman Empire,310,Proletariat,8,8,-3,8,21,7.2
Roman Empire,310,State Memory,8,8,-4,8,22,13.8
Roman Empire,310,Shopkeepers/Merchants,8,8,-3,8,19,8.4
Roman Empire,315,Executive,8,8,2,8,20,12.6
Roman Empire,315,Army,8,8,2,8,20,7.8
Roman Empire,315,Priests,7,7,-3,8,21,12.6
Roman Empire,315,Property Owners,8,8,-1,8,20.5,13.2
Roman Empire,315,Trades/Professions,8,8,-2,8,18,8.4
Roman Empire,315,Proletariat,8,8,-3,8,21,7.2
Roman Empire,315,State Memory,8,8,-4,8,22,13.8
Roman Empire,315,Shopkeepers/Merchants,8,8,-3,8,19,8.4
Roman Empire,320,Executive,7,8,3,7,18,11.4
Roman Empire,320,Army,8,8,3,7,19,7.2
Roman Empire,320,Priests,6,6,-3,7,19,11.4
Roman Empire,320,Property Owners,8,8,-1,7,18.5,12
Roman Empire,320,Trades/Professions,8,8,-2,7,17,7.8
Roman Empire,320,Proletariat,8,8,-3,7,19,6.6
Roman Empire,320,State Memory,8,8,-4,7,21,13.2
Roman Empire,320,Shopkeepers/Merchants,8,8,-3,7,18,7.8
Roman Empire,325,Executive,7,8,3,7,18,11.4
Roman Empire,325,Army,8,8,3,7,19,7.2
Roman Empire,325,Priests,6,6,-3,7,19,11.4
Roman Empire,325,Property Owners,8,8,-1,7,18.5,12
Roman Empire,325,Trades/Professions,8,8,-2,7,17,7.8
Roman Empire,325,Proletariat,8,8,-3,7,19,6.6
Roman Empire,325,State Memory,8,8,-4,7,21,13.2
Roman Empire,325,Shopkeepers/Merchants,8,8,-3,7,18,7.8
Roman Empire,330,Executive,7,8,3,7,18,11.4
Roman Empire,330,Army,8,8,3,7,19,7.2
Roman Empire,330,Priests,6,6,-3,7,19,11.4
Roman Empire,330,Property Owners,8,8,-1,7,18.5,12
Roman Empire,330,Trades/Professions,8,8,-2,7,17,7.8
Roman Empire,330,Proletariat,8,8,-3,7,19,6.6
Roman Empire,330,State Memory,8,8,-4,7,21,13.2
Roman Empire,330,Shopkeepers/Merchants,8,8,-3,7,18,7.8
Roman Empire,335,Executive,7,8,3,7,18,11.4
Roman Empire,335,Army,8,8,3,7,19,7.2
Roman Empire,335,Priests,6,6,-3,7,19,11.4
Roman Empire,335,Property Owners,8,8,-1,7,18.5,12
Roman Empire,335,Trades/Professions,8,8,-2,7,17,7.8
Roman Empire,335,Proletariat,8,8,-3,7,19,6.6
Roman Empire,335,State Memory,8,8,-4,7,21,13.2
Roman Empire,335,Shopkeepers/Merchants,8,8,-3,7,18,7.8
Roman Empire,340,Executive,7,8,3,7,18,11.4
Roman Empire,340,Army,8,8,3,7,19,7.2
Roman Empire,340,Priests,6,6,-3,7,19,11.4
Roman Empire,340,Property Owners,8,8,-1,7,18.5,12
Roman Empire,340,Trades/Professions,8,8,-2,7,17,7.8
Roman Empire,340,Proletariat,8,8,-3,7,19,6.6
Roman Empire,340,State Memory,8,8,-4,7,21,13.2
Roman Empire,340,Shopkeepers/Merchants,8,8,-3,7,18,7.8
Roman Empire,345,Executive,7,8,3,7,18,11.4
Roman Empire,345,Army,8,8,3,7,19,7.2
Roman Empire,345,Priests,6,6,-3,7,19,11.4
Roman Empire,345,Property Owners,8,8,-1,7,18.5,12
Roman Empire,345,Trades/Professions,8,8,-2,7,17,7.8
Roman Empire,345,Proletariat,8,8,-3,7,19,6.6
Roman Empire,345,State Memory,8,8,-4,7,21,13.2
Roman Empire,345,Shopkeepers/Merchants,8,8,-3,7,18,7.8
Roman Empire,350,Executive,7,8,3,7,18,11.4
Roman Empire,350,Army,8,8,3,7,19,7.2
Roman Empire,350,Priests,6,6,-3,7,19,11.4
Roman Empire,350,Property Owners,8,8,-1,7,18.5,12
Roman Empire,350,Trades/Professions,8,8,-2,7,17,7.8
Roman Empire,350,Proletariat,8,8,-3,7,19,6.6
Roman Empire,350,State Memory,8,8,-4,7,21,13.2
Roman Empire,350,Shopkeepers/Merchants,8,8,-3,7,18,7.8
Roman Empire,355,Executive,7,8,3,7,18,11.4
Roman Empire,355,Army,8,8,3,7,19,7.2
Roman Empire,355,Priests,6,6,-3,7,19,11.4
Roman Empire,355,Property Owners,8,8,-1,7,18.5,12
Roman Empire,355,Trades/Professions,8,8,-2,7,17,7.8
Roman Empire,355,Proletariat,8,8,-3,7,19,6.6
Roman Empire,355,State Memory,8,8,-4,7,21,13.2
Roman Empire,355,Shopkeepers/Merchants,8,8,-3,7,18,7.8
Roman Empire,360,Executive,7,8,3,7,18,11.4
Roman Empire,360,Army,8,8,3,7,19,7.2
Roman Empire,360,Priests,6,6,-3,7,19,11.4
Roman Empire,360,Property Owners,8,8,-1,7,18.5,12
Roman Empire,360,Trades/Professions,8,8,-2,7,17,7.8
Roman Empire,360,Proletariat,8,8,-3,7,19,6.6
Roman Empire,360,State Memory,8,8,-4,7,21,13.2
Roman Empire,360,Shopkeepers/Merchants,8,8,-3,7,18,7.8
Roman Empire,365,Executive,6,7,4,6,15,9.6
Roman Empire,365,Army,7,7,4,6,16,6.6
Roman Empire,365,Priests,5,5,-2,6,17,9.6
Roman Empire,365,Property Owners,7,7,0,6,16,10.2
Roman Empire,365,Trades/Professions,7,7,-1,6,15,7.2
Roman Empire,365,Proletariat,7,7,-2,6,16,6
Roman Empire,365,State Memory,7,7,-3,6,18,10.8
Roman Empire,365,Shopkeepers/Merchants,7,7,-2,6,16,7.2
Roman Empire,370,Executive,5,6,5,5,13,8.4
Roman Empire,370,Army,6,6,5,5,14,6
Roman Empire,370,Priests,5,5,-2,5,16,9
Roman Empire,370,Property Owners,6,6,1,5,14.5,9
Roman Empire,370,Trades/Professions,6,6,0,5,13,6.6
Roman Empire,370,Proletariat,6,6,-1,5,14,5.4
Roman Empire,370,State Memory,6,6,-3,5,16,9.6
Roman Empire,370,Shopkeepers/Merchants,6,6,-1,5,14,6.6
Roman Empire,375,Executive,4,5,6,4,11,7.2
Roman Empire,375,Army,5,5,6,4,12,5.4
Roman Empire,375,Priests,4,4,-1,4,14,7.8
Roman Empire,375,Property Owners,5,5,2,4,13,7.8
Roman Empire,375,Trades/Professions,5,5,1,4,12,6
Roman Empire,375,Proletariat,5,5,0,4,12,4.8
Roman Empire,375,State Memory,5,5,-2,4,15,8.4
Roman Empire,375,Shopkeepers/Merchants,5,5,0,4,12,6
Roman Empire,380,Executive,4,5,6,4,11,7.2
Roman Empire,380,Army,5,5,6,4,12,5.4
Roman Empire,380,Priests,4,4,-1,4,14,7.8
Roman Empire,380,Property Owners,5,5,2,4,13,7.8
Roman Empire,380,Trades/Professions,5,5,1,4,12,6
Roman Empire,380,Proletariat,5,5,0,4,12,4.8
Roman Empire,380,State Memory,5,5,-2,4,15,8.4
Roman Empire,380,Shopkeepers/Merchants,5,5,0,4,12,6
Roman Empire,385,Executive,4,5,6,4,11,7.2
Roman Empire,385,Army,5,5,6,4,12,5.4
Roman Empire,385,Priests,4,4,-1,4,14,7.8
Roman Empire,385,Property Owners,5,5,2,4,13,7.8
Roman Empire,385,Trades/Professions,5,5,1,4,12,6
Roman Empire,385,Proletariat,5,5,0,4,12,4.8
Roman Empire,385,State Memory,5,5,-2,4,15,8.4
Roman Empire,385,Shopkeepers/Merchants,5,5,0,4,12,6
Roman Empire,390,Executive,4,5,6,4,11,7.2
Roman Empire,390,Army,5,5,6,4,12,5.4
Roman Empire,390,Priests,4,4,-1,4,14,7.8
Roman Empire,390,Property Owners,5,5,2,4,13,7.8
Roman Empire,390,Trades/Professions,5,5,1,4,12,6
Roman Empire,390,Proletariat,5,5,0,4,12,4.8
Roman Empire,390,State Memory,5,5,-2,4,15,8.4
Roman Empire,390,Shopkeepers/Merchants,5,5,0,4,12,6
Roman Empire,400,Executive,3,4,7,4,10,6.6
Roman Empire,400,Army,4,4,7,4,11,4.8
Roman Empire,400,Priests,4,4,-1,4,14,7.8
Roman Empire,400,Property Owners,4,4,3,4,12,7.2
Roman Empire,400,Trades/Professions,4,4,2,4,10,4.8
Roman Empire,400,Proletariat,4,4,1,4,11,4.2
Roman Empire,400,State Memory,4,4,-2,4,14,7.8
Roman Empire,400,Shopkeepers/Merchants,4,4,1,4,11,4.8
Roman Empire,405,Executive,7,8,-4,6,19,N/A
Roman Empire,405,Army,6,7,-3,5,15.5,10.2
Roman Empire,405,Priests,5,4,-2,4,11,7.8
Roman Empire,405,Property Owners,6,6,-3,5,14,9
Roman Empire,405,Trades/Professions,7,7,-2,6,17,10.8
Roman Empire,405,Proletariat,5,5,-1,3,11.5,7.2
Roman Empire,405,State Memory,8,6,-4,7,18.5,11.4
Roman Empire,405,Shopkeepers/Merchants,6,6,-2,5,14,9
Roman Empire,410,Executive,6,7,-3,5,15,N/A
Roman Empire,410,Army,5,6,-2,4,12,9
Roman Empire,410,Priests,4,3,-1,3,9.5,6.6
Roman Empire,410,Property Owners,5,5,-2,4,11,7.8
Roman Empire,410,Trades/Professions,6,6,-1,5,14.5,9.6
Roman Empire,410,Proletariat,4,4,0,2,9,6
Roman Empire,410,State Memory,7,5,-3,6,15,9.6
Roman Empire,410,Shopkeepers/Merchants,5,5,-1,4,12,7.8
Roman Empire,415,Executive,5,6,-2,4,12,N/A
Roman Empire,415,Army,4,5,-1,3,10.5,7.8
Roman Empire,415,Priests,3,2,0,2,7,5.4
Roman Empire,415,Property Owners,4,4,-1,3,9.5,6.6
Roman Empire,415,Trades/Professions,5,5,0,4,12,8.4
Roman Empire,415,Proletariat,3,3,1,1,6.5,4.8
Roman Empire,415,State Memory,6,4,-2,5,12,8.4
Roman Empire,415,Shopkeepers/Merchants,4,4,0,3,10,6.6
Roman Empire,420,Executive,4,5,-1,3,10.5,N/A
Roman Empire,420,Army,3,4,0,2,8,6.6
Roman Empire,420,Priests,2,1,1,1,4.5,4.2
Roman Empire,420,Property Owners,3,3,0,2,7,5.4
Roman Empire,420,Trades/Professions,4,4,1,3,10,7.2
Roman Empire,420,Proletariat,2,2,2,0,3,3.6
Roman Empire,420,State Memory,5,3,-1,4,10,7.2
Roman Empire,420,Shopkeepers/Merchants,3,3,1,2,7.5,5.4
Roman Empire,425,Executive,3,4,0,2,8,N/A
Roman Empire,425,Army,2,3,1,1,5.5,5.4
Roman Empire,425,Priests,1,1,1,1,2.5,3
Roman Empire,425,Property Owners,2,2,1,1,4,4.2
Roman Empire,425,Trades/Professions,3,3,1,2,7,6
Roman Empire,425,Proletariat,1,1,2,0,1,2.4
Roman Empire,425,State Memory,4,2,0,3,7.5,6
Roman Empire,425,Shopkeepers/Merchants,2,2,1,1,4.5,4.2
Roman Empire,430,Executive,7,6,-4,5,15.5,10.8
Roman Empire,430,Army,6,6,-5,4,13,9.6
Roman Empire,430,Priests,5,4,-3,4,10,7.8
Roman Empire,430,Property Owners,6,5,-2,3,12.5,7.2
Roman Empire,430,Trades/Professions,5,5,-2,3,11.5,6.6
Roman Empire,430,Proletariat,4,4,-1,2,9,5.4
Roman Empire,430,State Memory,7,4,-4,5,14.5,9
Roman Empire,430,Shopkeepers/Merchants,5,5,-1,3,12,6.6
Roman Empire,435,Executive,6.5,5.5,-3.5,4.5,14.25,10.2
Roman Empire,435,Army,5.5,5.5,-4.5,3.5,11.75,8.4
Roman Empire,435,Priests,4.5,3.5,-2.5,3.5,9.25,6.6
Roman Empire,435,Property Owners,5.5,4.5,-1.5,2.5,11.75,6
Roman Empire,435,Trades/Professions,4.5,4.5,-1.5,2.5,10.25,5.4
Roman Empire,435,Proletariat,3.5,3.5,-0.5,1.5,8.25,4.2
Roman Empire,435,State Memory,6.5,3.5,-3.5,4.5,13.25,8.4
Roman Empire,435,Shopkeepers/Merchants,4.5,4.5,-0.5,2.5,11.25,5.4
Roman Empire,440,Executive,6,5,-3,4,13,9.6
Roman Empire,440,Army,5,5,-4,3,11,7.2
Roman Empire,440,Priests,4,3,-2,3,8.5,5.4
Roman Empire,440,Property Owners,5,4,-1,2,11,4.8
Roman Empire,440,Trades/Professions,4,4,-1,2,9,4.2
Roman Empire,440,Proletariat,3,3,0,1,7,3
Roman Empire,440,State Memory,6,3,-3,4,12,7.8
Roman Empire,440,Shopkeepers/Merchants,4,4,0,2,10,4.2
Roman Empire,445,Executive,5.5,4.5,-2.5,3.5,12.25,9
Roman Empire,445,Army,4.5,4.5,-3.5,2.5,10.25,6
Roman Empire,445,Priests,3.5,2.5,-1.5,2.5,7.75,4.2
Roman Empire,445,Property Owners,4.5,3.5,-0.5,1.5,9.75,3.6
Roman Empire,445,Trades/Professions,3.5,3.5,-0.5,1.5,8.25,3
Roman Empire,445,Proletariat,2.5,2.5,0.5,0.5,5.5,1.8
Roman Empire,445,State Memory,5.5,2.5,-2.5,3.5,11.25,7.2
Roman Empire,445,Shopkeepers/Merchants,3.5,3.5,0.5,1.5,8.5,3
Roman Empire,450,Executive,5,4,-2,3,11.5,8.4
Roman Empire,450,Army,4,4,-3,2,9,4.8
Roman Empire,450,Priests,3,2,-1,2,7,3
Roman Empire,450,Property Owners,4,3,0,1,8,2.4
Roman Empire,450,Trades/Professions,3,3,0,1,7,1.8
Roman Empire,450,Proletariat,2,2,1,0,4,0.6
Roman Empire,450,State Memory,5,2,-2,3,10.5,6.6
Roman Empire,450,Shopkeepers/Merchants,3,3,1,1,7,1.8
Roman Empire,455,Executive,4.5,3.5,-1.5,2.5,10.75,7.8
Roman Empire,455,Army,3.5,3.5,-2.5,1.5,8.75,3.6
Roman Empire,455,Priests,2.5,1.5,-0.5,1.5,6.25,1.8
Roman Empire,455,Property Owners,3.5,2.5,0.5,0.5,6.5,1.2
Roman Empire,455,Trades/Professions,2.5,2.5,0.5,0.5,5.5,0.6
Roman Empire,455,Proletariat,1.5,1.5,1.5,-0.5,2.75,-0.6
Roman Empire,455,State Memory,4.5,1.5,-1.5,2.5,9.75,6
Roman Empire,455,Shopkeepers/Merchants,2.5,2.5,1.5,0.5,5.5,0.6
Roman Empire,460,Executive,4,3,-1,2,10,7.2
Roman Empire,460,Army,3,3,-2,1,8,2.4
Roman Empire,460,Priests,2,1,0,1,5,0.6
Roman Empire,460,Property Owners,3,2,1,0,5,0
Roman Empire,460,Trades/Professions,2,2,1,0,4,-0.6
Roman Empire,460,Proletariat,1,1,2,-1,1.5,-1.8
Roman Empire,460,State Memory,4,1,-1,2,9,5.4
Roman Empire,460,Shopkeepers/Merchants,2,2,2,0,4,-0.6
Roman Empire,465,Executive,3.5,2.5,-0.5,1.5,8.75,6.6
Roman Empire,465,Army,2.5,2.5,-1.5,0.5,7.25,1.2
Roman Empire,465,Priests,1.5,0.5,0.5,0.5,3.25,-0.6
Roman Empire,465,Property Owners,2.5,1.5,1.5,-0.5,3.75,-1.2
Roman Empire,465,Trades/Professions,1.5,1.5,1.5,-0.5,2.75,-1.8
Roman Empire,465,Proletariat,0.5,0.5,2.5,-1.5,0.25,-3
Roman Empire,465,State Memory,3.5,0.5,-0.5,1.5,8.25,4.8
Roman Empire,465,Shopkeepers/Merchants,1.5,1.5,2.5,-0.5,2.75,-1.8
Roman Empire,470,Executive,3,2,0,1,7,6
Roman Empire,470,Army,2,2,-1,0,6,0
Roman Empire,470,Priests,1,0,1,0,2,-1.8
Roman Empire,470,Property Owners,2,1,2,-1,2.5,-2.4
Roman Empire,470,Trades/Professions,1,1,2,-1,1.5,-3
Roman Empire,470,Proletariat,0,0,3,-2,-1,-4.2
Roman Empire,470,State Memory,3,0,0,1,6.5,4.2
Roman Empire,470,Shopkeepers/Merchants,1,1,3,-1,1.5,-3
Roman Empire,475,Executive,2.5,1.5,0.5,0.5,5.25,5.4
Roman Empire,475,Army,1.5,1.5,-0.5,-0.5,5.25,-1.2
Roman Empire,475,Priests,0.5,-0.5,1.5,-0.5,0.75,-3
Roman Empire,475,Property Owners,1.5,0.5,2.5,-1.5,1.25,-3.6
Roman Empire,475,Trades/Professions,0.5,0.5,2.5,-1.5,0.25,-4.2
Roman Empire,475,Proletariat,-0.5,-0.5,3.5,-2.5,-2.25,-5.4
Roman Empire,475,State Memory,2.5,-0.5,0.5,0.5,5.75,3.6
Roman Empire,475,Shopkeepers/Merchants,0.5,0.5,3.5,-1.5,0.25,-4.2
Roman Empire,480,Executive,2,1,1,0,4,4.8
Roman Empire,480,Army,1,1,0,-1,4,-2.4
Roman Empire,480,Priests,0,-1,2,-1,-0.5,-4.2
Roman Empire,480,Property Owners,1,0,3,-2,0,-4.8
Roman Empire,480,Trades/Professions,0,0,3,-2,-1,-5.4
Roman Empire,480,Proletariat,-1,-1,4,-3,-3.5,-6.6
Roman Empire,480,State Memory,2,-1,1,0,5,3
Roman Empire,480,Shopkeepers/Merchants,0,0,4,-2,-1,-5.4
