Society,Year,Node,Formalism,Node_Value,Bond_Strength
China,1945,Hands,CAMS-v3.2,,6.0147
China,1945,Archive,CAMS-v3.2,,8.8843
China,1945,Flow,CAMS-v3.2,,8.0662
China,1946,Helm,CAMS-v3.2,,9.2583
China,1946,Shield,CAMS-v3.2,,7.0411
China,1946,Lore,CAMS-v3.2,,9.4097
China,1946,Stewards,CAMS-v3.2,,6.2148
China,1946,Craft,CAMS-v3.2,,6.7253
China,1946,Hands,CAMS-v3.2,,5.7668
China,1946,Archive,CAMS-v3.2,,7.9703
China,1946,Flow,CAMS-v3.2,,8.4451
China,1947,Helm,CAMS-v3.2,,7.5653
China,1947,Shield,CAMS-v3.2,,5.4138
China,1947,Lore,CAMS-v3.2,,9.189
China,1947,Stewards,CAMS-v3.2,,6.1223
China,1947,Craft,CAMS-v3.2,,6.3946
China,1947,Hands,CAMS-v3.2,,5.5571
China,1947,Archive,CAMS-v3.2,,7.1871
China,1947,Flow,CAMS-v3.2,,5.582
China,1948,Helm,CAMS-v3.2,,12.6501
China,1948,Shield,CAMS-v3.2,,10.1878
China,1948,Lore,CAMS-v3.2,,14.207
China,1948,Stewards,CAMS-v3.2,,8.1135
China,1948,Craft,CAMS-v3.2,,8.9224
China,1948,Hands,CAMS-v3.2,,8.6677
China,1948,Archive,CAMS-v3.2,,10.8899
China,1948,Flow,CAMS-v3.2,,9.2599
China,1949,Helm,CAMS-v3.2,,25.5451
China,1949,Shield,CAMS-v3.2,,21.9172
China,1949,Lore,CAMS-v3.2,,22.78
China,1949,Stewards,CAMS-v3.2,,14.2121
China,1949,Craft,CAMS-v3.2,,16.7271
China,1949,Hands,CAMS-v3.2,,18.2411
China,1949,Archive,CAMS-v3.2,,19.2183
China,1949,Flow,CAMS-v3.2,,14.398
China,1950,Helm,CAMS-v3.2,,24.7857
China,1950,Shield,CAMS-v3.2,,23.2412
China,1950,Lore,CAMS-v3.2,,21.7645
China,1950,Stewards,CAMS-v3.2,,14.2615
China,1950,Craft,CAMS-v3.2,,16.9536
China,1950,Hands,CAMS-v3.2,,17.491
China,1950,Archive,CAMS-v3.2,,20.8699
China,1950,Flow,CAMS-v3.2,,15.2814
China,1951,Helm,CAMS-v3.2,,24.9627
China,1951,Shield,CAMS-v3.2,,24.617
China,1951,Lore,CAMS-v3.2,,25.2274
China,1951,Stewards,CAMS-v3.2,,16.7537
China,1951,Craft,CAMS-v3.2,,17.9841
China,1951,Hands,CAMS-v3.2,,17.8668
China,1951,Archive,CAMS-v3.2,,21.8984
China,1951,Flow,CAMS-v3.2,,17.4319
China,1952,Helm,CAMS-v3.2,,30.5835
China,1952,Shield,CAMS-v3.2,,29.6852
China,1952,Lore,CAMS-v3.2,,32.2277
China,1952,Stewards,CAMS-v3.2,,21.4266
China,1952,Craft,CAMS-v3.2,,24.3458
China,1952,Hands,CAMS-v3.2,,22.6605
China,1952,Archive,CAMS-v3.2,,24.3458
China,1952,Flow,CAMS-v3.2,,23.902
China,1953,Helm,CAMS-v3.2,,35.2911
China,1953,Shield,CAMS-v3.2,,28.8054
China,1953,Lore,CAMS-v3.2,,35.127
China,1953,Stewards,CAMS-v3.2,,27.194
China,1953,Craft,CAMS-v3.2,,29.3581
China,1953,Hands,CAMS-v3.2,,26.2607
China,1953,Archive,CAMS-v3.2,,28.3957
China,1953,Flow,CAMS-v3.2,,27.3882
China,1954,Helm,CAMS-v3.2,,33.6355
China,1954,Shield,CAMS-v3.2,,29.8213
China,1954,Lore,CAMS-v3.2,,34.7959
China,1954,Stewards,CAMS-v3.2,,25.2718
China,1954,Craft,CAMS-v3.2,,28.2212
China,1954,Hands,CAMS-v3.2,,24.8713
China,1954,Archive,CAMS-v3.2,,30.5927
China,1954,Flow,CAMS-v3.2,,26.6871
China,1955,Helm,CAMS-v3.2,,32.3158
China,1955,Shield,CAMS-v3.2,,27.146
China,1955,Lore,CAMS-v3.2,,29.8756
China,1955,Stewards,CAMS-v3.2,,24.5276
China,1955,Craft,CAMS-v3.2,,28.1916
China,1955,Hands,CAMS-v3.2,,24.0353
China,1955,Archive,CAMS-v3.2,,25.9656
China,1955,Flow,CAMS-v3.2,,25.5185
China,1956,Helm,CAMS-v3.2,,27.2677
China,1956,Shield,CAMS-v3.2,,26.9302
China,1956,Lore,CAMS-v3.2,,25.1023
China,1956,Stewards,CAMS-v3.2,,24.6884
China,1956,Craft,CAMS-v3.2,,26.2447
China,1956,Hands,CAMS-v3.2,,20.9712
China,1956,Archive,CAMS-v3.2,,24.8511
China,1956,Flow,CAMS-v3.2,,24.5667
China,1957,Helm,CAMS-v3.2,,27.5251
China,1957,Shield,CAMS-v3.2,,26.5533
China,1957,Lore,CAMS-v3.2,,23.8214
China,1957,Stewards,CAMS-v3.2,,23.2042
China,1957,Craft,CAMS-v3.2,,26.3887
China,1957,Hands,CAMS-v3.2,,21.2236
China,1957,Archive,CAMS-v3.2,,23.6104
China,1957,Flow,CAMS-v3.2,,24.581
China,1958,Helm,CAMS-v3.2,,18.3023
China,1958,Shield,CAMS-v3.2,,18.1896
China,1958,Lore,CAMS-v3.2,,19.273
China,1958,Stewards,CAMS-v3.2,,12.8201
China,1958,Craft,CAMS-v3.2,,13.1408
China,1958,Hands,CAMS-v3.2,,8.5298
China,1958,Archive,CAMS-v3.2,,14.7261
China,1958,Flow,CAMS-v3.2,,12.7196
China,1959,Helm,CAMS-v3.2,,12.5086
China,1959,Shield,CAMS-v3.2,,15.6793
China,1959,Lore,CAMS-v3.2,,12.5889
China,1959,Stewards,CAMS-v3.2,,8.1054
China,1959,Craft,CAMS-v3.2,,10.8006
China,1959,Hands,CAMS-v3.2,,6.2956
China,1959,Archive,CAMS-v3.2,,10.4046
China,1959,Flow,CAMS-v3.2,,7.9369
China,1960,Helm,CAMS-v3.2,,10.9313
China,1960,Shield,CAMS-v3.2,,13.149
China,1960,Lore,CAMS-v3.2,,11.3631
China,1960,Stewards,CAMS-v3.2,,5.842
China,1960,Craft,CAMS-v3.2,,7.3496
China,1960,Hands,CAMS-v3.2,,3.8932
China,1960,Archive,CAMS-v3.2,,7.558
China,1960,Flow,CAMS-v3.2,,7.0945
China,1961,Helm,CAMS-v3.2,,12.3312
China,1961,Shield,CAMS-v3.2,,15.1084
China,1961,Lore,CAMS-v3.2,,13.0894
China,1961,Stewards,CAMS-v3.2,,7.571
China,1961,Craft,CAMS-v3.2,,7.5033
China,1961,Hands,CAMS-v3.2,,4.7575
China,1961,Archive,CAMS-v3.2,,7.669
China,1961,Flow,CAMS-v3.2,,8.8937
China,1962,Helm,CAMS-v3.2,,16.7343
China,1962,Shield,CAMS-v3.2,,19.7453
China,1962,Lore,CAMS-v3.2,,17.1959
China,1962,Stewards,CAMS-v3.2,,11.5867
China,1962,Craft,CAMS-v3.2,,13.0787
China,1962,Hands,CAMS-v3.2,,9.8568
China,1962,Archive,CAMS-v3.2,,12.5773
China,1962,Flow,CAMS-v3.2,,10.7585
China,1963,Helm,CAMS-v3.2,,18.0738
China,1963,Shield,CAMS-v3.2,,22.814
China,1963,Lore,CAMS-v3.2,,20.6331
China,1963,Stewards,CAMS-v3.2,,17.1198
China,1963,Craft,CAMS-v3.2,,18.2217
China,1963,Hands,CAMS-v3.2,,12.8263
China,1963,Archive,CAMS-v3.2,,19.3247
China,1963,Flow,CAMS-v3.2,,16.3927
China,1964,Helm,CAMS-v3.2,,20.9877
China,1964,Shield,CAMS-v3.2,,25.8642
China,1964,Lore,CAMS-v3.2,,21.3607
China,1964,Stewards,CAMS-v3.2,,17.939
China,1964,Craft,CAMS-v3.2,,19.6375
China,1964,Hands,CAMS-v3.2,,14.9046
China,1964,Archive,CAMS-v3.2,,21.4565
China,1964,Flow,CAMS-v3.2,,19.4253
China,1965,Helm,CAMS-v3.2,,24.1248
China,1965,Shield,CAMS-v3.2,,26.8407
China,1965,Lore,CAMS-v3.2,,23.0007
China,1965,Stewards,CAMS-v3.2,,18.1376
China,1965,Craft,CAMS-v3.2,,20.4025
China,1965,Hands,CAMS-v3.2,,15.7544
China,1965,Archive,CAMS-v3.2,,21.7607
China,1965,Flow,CAMS-v3.2,,20.4025
China,1966,Helm,CAMS-v3.2,,12.8446
China,1966,Shield,CAMS-v3.2,,13.4295
China,1966,Lore,CAMS-v3.2,,6.6495
China,1966,Stewards,CAMS-v3.2,,7.264
China,1966,Craft,CAMS-v3.2,,7.5147
China,1966,Hands,CAMS-v3.2,,8.2098
China,1966,Archive,CAMS-v3.2,,6.3201
China,1966,Flow,CAMS-v3.2,,7.5758
China,1967,Helm,CAMS-v3.2,,10.569
China,1967,Shield,CAMS-v3.2,,10.8363
China,1967,Lore,CAMS-v3.2,,4.9512
China,1967,Stewards,CAMS-v3.2,,5.3622
China,1967,Craft,CAMS-v3.2,,6.5752
China,1967,Hands,CAMS-v3.2,,7.3081
China,1967,Archive,CAMS-v3.2,,3.6936
China,1967,Flow,CAMS-v3.2,,7.031
China,1968,Helm,CAMS-v3.2,,10.1744
China,1968,Shield,CAMS-v3.2,,10.908
China,1968,Lore,CAMS-v3.2,,6.4479
China,1968,Stewards,CAMS-v3.2,,4.4945
China,1968,Craft,CAMS-v3.2,,6.4697
China,1968,Hands,CAMS-v3.2,,5.5088
China,1968,Archive,CAMS-v3.2,,4.3926
China,1968,Flow,CAMS-v3.2,,6.2373
China,1969,Helm,CAMS-v3.2,,10.6452
China,1969,Shield,CAMS-v3.2,,12.1038
China,1969,Lore,CAMS-v3.2,,4.9402
China,1969,Stewards,CAMS-v3.2,,6.5766
China,1969,Craft,CAMS-v3.2,,8.0073
China,1969,Hands,CAMS-v3.2,,7.9536
China,1969,Archive,CAMS-v3.2,,4.0961
China,1969,Flow,CAMS-v3.2,,8.3592
China,1970,Helm,CAMS-v3.2,,11.2328
China,1970,Shield,CAMS-v3.2,,12.0635
China,1970,Lore,CAMS-v3.2,,7.6789
China,1970,Stewards,CAMS-v3.2,,6.757
China,1970,Craft,CAMS-v3.2,,6.7516
China,1970,Hands,CAMS-v3.2,,7.0223
China,1970,Archive,CAMS-v3.2,,5.7725
China,1970,Flow,CAMS-v3.2,,8.1581
China,1971,Helm,CAMS-v3.2,,11.7628
China,1971,Shield,CAMS-v3.2,,13.0846
China,1971,Lore,CAMS-v3.2,,6.5305
China,1971,Stewards,CAMS-v3.2,,7.7265
China,1971,Craft,CAMS-v3.2,,7.5707
China,1971,Hands,CAMS-v3.2,,7.1092
China,1971,Archive,CAMS-v3.2,,5.5849
China,1971,Flow,CAMS-v3.2,,7.3468
China,1972,Helm,CAMS-v3.2,,10.8489
China,1972,Shield,CAMS-v3.2,,11.9269
China,1972,Lore,CAMS-v3.2,,6.6709
China,1972,Stewards,CAMS-v3.2,,5.9501
China,1972,Craft,CAMS-v3.2,,8.0279
China,1972,Hands,CAMS-v3.2,,7.1072
China,1972,Archive,CAMS-v3.2,,4.6373
China,1972,Flow,CAMS-v3.2,,8.571
China,1973,Helm,CAMS-v3.2,,11.4707
China,1973,Shield,CAMS-v3.2,,13.2824
China,1973,Lore,CAMS-v3.2,,7.8383
China,1973,Stewards,CAMS-v3.2,,7.8863
China,1973,Craft,CAMS-v3.2,,8.3991
China,1973,Hands,CAMS-v3.2,,7.2723
China,1973,Archive,CAMS-v3.2,,4.8416
China,1973,Flow,CAMS-v3.2,,8.0089
China,1974,Helm,CAMS-v3.2,,8.1467
China,1974,Shield,CAMS-v3.2,,9.9227
China,1974,Lore,CAMS-v3.2,,5.5092
China,1974,Stewards,CAMS-v3.2,,4.8809
China,1974,Craft,CAMS-v3.2,,7.3139
China,1974,Hands,CAMS-v3.2,,7.3011
China,1974,Archive,CAMS-v3.2,,4.7132
China,1974,Flow,CAMS-v3.2,,6.0524
China,1975,Helm,CAMS-v3.2,,9.6493
China,1975,Shield,CAMS-v3.2,,10.2659
China,1975,Lore,CAMS-v3.2,,5.8607
China,1975,Stewards,CAMS-v3.2,,7.069
China,1975,Craft,CAMS-v3.2,,7.5738
China,1975,Hands,CAMS-v3.2,,6.6176
China,1975,Archive,CAMS-v3.2,,4.7239
China,1975,Flow,CAMS-v3.2,,8.0758
China,1976,Helm,CAMS-v3.2,,10.9207
China,1976,Shield,CAMS-v3.2,,11.9186
China,1976,Lore,CAMS-v3.2,,8.8681
China,1976,Stewards,CAMS-v3.2,,7.3991
China,1976,Craft,CAMS-v3.2,,8.5718
China,1976,Hands,CAMS-v3.2,,8.5256
China,1976,Archive,CAMS-v3.2,,5.8285
China,1976,Flow,CAMS-v3.2,,8.6411
China,1977,Helm,CAMS-v3.2,,12.4143
China,1977,Shield,CAMS-v3.2,,13.6183
China,1977,Lore,CAMS-v3.2,,10.5239
China,1977,Stewards,CAMS-v3.2,,8.9213
China,1977,Craft,CAMS-v3.2,,9.4426
China,1977,Hands,CAMS-v3.2,,8.6183
China,1977,Archive,CAMS-v3.2,,9.822
China,1977,Flow,CAMS-v3.2,,9.2418
China,1978,Helm,CAMS-v3.2,,17.7587
China,1978,Shield,CAMS-v3.2,,19.4526
China,1978,Lore,CAMS-v3.2,,17.5249
China,1978,Stewards,CAMS-v3.2,,14.0062
China,1978,Craft,CAMS-v3.2,,15.2927
China,1978,Hands,CAMS-v3.2,,12.429
China,1978,Archive,CAMS-v3.2,,15.1844
China,1978,Flow,CAMS-v3.2,,15.1369
China,1979,Helm,CAMS-v3.2,,25.0596
China,1979,Shield,CAMS-v3.2,,24.9394
China,1979,Lore,CAMS-v3.2,,24.3542
China,1979,Stewards,CAMS-v3.2,,23.1426
China,1979,Craft,CAMS-v3.2,,24.0848
China,1979,Hands,CAMS-v3.2,,19.8415
China,1979,Archive,CAMS-v3.2,,23.3953
China,1979,Flow,CAMS-v3.2,,24.2109
China,1980,Helm,CAMS-v3.2,,29.2472
China,1980,Shield,CAMS-v3.2,,25.7844
China,1980,Lore,CAMS-v3.2,,26.8022
China,1980,Stewards,CAMS-v3.2,,25.8065
China,1980,Craft,CAMS-v3.2,,26.4741
China,1980,Hands,CAMS-v3.2,,22.8211
China,1980,Archive,CAMS-v3.2,,25.6246
China,1980,Flow,CAMS-v3.2,,28.5344
China,1981,Helm,CAMS-v3.2,,30.4161
China,1981,Shield,CAMS-v3.2,,27.4131
China,1981,Lore,CAMS-v3.2,,27.6081
China,1981,Stewards,CAMS-v3.2,,29.0429
China,1981,Craft,CAMS-v3.2,,28.2767
China,1981,Hands,CAMS-v3.2,,21.581
China,1981,Archive,CAMS-v3.2,,25.6411
China,1981,Flow,CAMS-v3.2,,28.1203
China,1982,Helm,CAMS-v3.2,,29.7174
China,1982,Shield,CAMS-v3.2,,26.9923
China,1982,Lore,CAMS-v3.2,,27.6556
China,1982,Stewards,CAMS-v3.2,,27.5508
China,1982,Craft,CAMS-v3.2,,27.2899
China,1982,Hands,CAMS-v3.2,,21.8838
China,1982,Archive,CAMS-v3.2,,25.6833
China,1982,Flow,CAMS-v3.2,,27.4348
China,1983,Helm,CAMS-v3.2,,29.7927
China,1983,Shield,CAMS-v3.2,,28.9235
China,1983,Lore,CAMS-v3.2,,29.4863
China,1983,Stewards,CAMS-v3.2,,28.4833
China,1983,Craft,CAMS-v3.2,,28.9578
China,1983,Hands,CAMS-v3.2,,22.8084
China,1983,Archive,CAMS-v3.2,,26.2389
China,1983,Flow,CAMS-v3.2,,30.1913
China,1984,Helm,CAMS-v3.2,,30.9687
China,1984,Shield,CAMS-v3.2,,29.0237
China,1984,Lore,CAMS-v3.2,,28.5669
China,1984,Stewards,CAMS-v3.2,,29.2681
China,1984,Craft,CAMS-v3.2,,28.8656
China,1984,Hands,CAMS-v3.2,,23.0594
China,1984,Archive,CAMS-v3.2,,25.3535
China,1984,Flow,CAMS-v3.2,,29.8741
China,1985,Helm,CAMS-v3.2,,29.3651
China,1985,Shield,CAMS-v3.2,,29.5896
China,1985,Lore,CAMS-v3.2,,28.3977
China,1985,Stewards,CAMS-v3.2,,28.7326
China,1985,Craft,CAMS-v3.2,,29.08
China,1985,Hands,CAMS-v3.2,,22.1772
China,1985,Archive,CAMS-v3.2,,25.7263
China,1985,Flow,CAMS-v3.2,,26.8427
China,1986,Helm,CAMS-v3.2,,25.8915
China,1986,Shield,CAMS-v3.2,,24.3838
China,1986,Lore,CAMS-v3.2,,26.4804
China,1986,Stewards,CAMS-v3.2,,26.5002
China,1986,Craft,CAMS-v3.2,,24.9874
China,1986,Hands,CAMS-v3.2,,19.8504
China,1986,Archive,CAMS-v3.2,,22.6573
China,1986,Flow,CAMS-v3.2,,23.6947
China,1987,Helm,CAMS-v3.2,,20.6249
China,1987,Shield,CAMS-v3.2,,21.1003
China,1987,Lore,CAMS-v3.2,,20.8898
China,1987,Stewards,CAMS-v3.2,,19.8165
China,1987,Craft,CAMS-v3.2,,19.4073
China,1987,Hands,CAMS-v3.2,,16.9884
China,1987,Archive,CAMS-v3.2,,19.6712
China,1987,Flow,CAMS-v3.2,,21.0358
China,1988,Helm,CAMS-v3.2,,18.5769
China,1988,Shield,CAMS-v3.2,,21.6483
China,1988,Lore,CAMS-v3.2,,16.4363
China,1988,Stewards,CAMS-v3.2,,19.3424
China,1988,Craft,CAMS-v3.2,,19.9731
China,1988,Hands,CAMS-v3.2,,15.8968
China,1988,Archive,CAMS-v3.2,,20.2073
China,1988,Flow,CAMS-v3.2,,19.0731
China,1989,Helm,CAMS-v3.2,,18.0016
China,1989,Shield,CAMS-v3.2,,18.3207
China,1989,Lore,CAMS-v3.2,,15.1906
China,1989,Stewards,CAMS-v3.2,,17.4474
China,1989,Craft,CAMS-v3.2,,16.8801
China,1989,Hands,CAMS-v3.2,,13.8674
China,1989,Archive,CAMS-v3.2,,16.9446
China,1989,Flow,CAMS-v3.2,,15.6368
China,1990,Helm,CAMS-v3.2,,22.139
China,1990,Shield,CAMS-v3.2,,21.0318
China,1990,Lore,CAMS-v3.2,,22.3399
China,1990,Stewards,CAMS-v3.2,,20.232
China,1990,Craft,CAMS-v3.2,,20.8206
China,1990,Hands,CAMS-v3.2,,16.8135
China,1990,Archive,CAMS-v3.2,,19.7684
China,1990,Flow,CAMS-v3.2,,19.2372
China,1991,Helm,CAMS-v3.2,,31.3415
China,1991,Shield,CAMS-v3.2,,30.1589
China,1991,Lore,CAMS-v3.2,,28.2708
China,1991,Stewards,CAMS-v3.2,,32.3991
China,1991,Craft,CAMS-v3.2,,30.3912
China,1991,Hands,CAMS-v3.2,,23.5819
China,1991,Archive,CAMS-v3.2,,31.6263
China,1991,Flow,CAMS-v3.2,,31.6124
China,1992,Helm,CAMS-v3.2,,31.732
China,1992,Shield,CAMS-v3.2,,33.454
China,1992,Lore,CAMS-v3.2,,30.0115
China,1992,Stewards,CAMS-v3.2,,32.1875
China,1992,Craft,CAMS-v3.2,,29.6909
China,1992,Hands,CAMS-v3.2,,23.2113
China,1992,Archive,CAMS-v3.2,,32.7165
China,1992,Flow,CAMS-v3.2,,33.9027
China,1993,Helm,CAMS-v3.2,,32.436
China,1993,Shield,CAMS-v3.2,,31.6666
China,1993,Lore,CAMS-v3.2,,31.514
China,1993,Stewards,CAMS-v3.2,,33.8555
China,1993,Craft,CAMS-v3.2,,32.6455
China,1993,Hands,CAMS-v3.2,,24.1212
China,1993,Archive,CAMS-v3.2,,32.5817
China,1993,Flow,CAMS-v3.2,,33.5789
China,1994,Helm,CAMS-v3.2,,31.7907
China,1994,Shield,CAMS-v3.2,,32.8965
China,1994,Lore,CAMS-v3.2,,31.5704
China,1994,Stewards,CAMS-v3.2,,32.619
China,1994,Craft,CAMS-v3.2,,32.1194
China,1994,Hands,CAMS-v3.2,,22.7516
China,1994,Archive,CAMS-v3.2,,30.8621
China,1994,Flow,CAMS-v3.2,,33.6599
China,1995,Helm,CAMS-v3.2,,30.3047
China,1995,Shield,CAMS-v3.2,,31.0194
China,1995,Lore,CAMS-v3.2,,29.3701
China,1995,Stewards,CAMS-v3.2,,31.5512
China,1995,Craft,CAMS-v3.2,,31.6761
China,1995,Hands,CAMS-v3.2,,21.7271
China,1995,Archive,CAMS-v3.2,,30.8376
China,1995,Flow,CAMS-v3.2,,34.2086
China,1996,Helm,CAMS-v3.2,,30.2086
China,1996,Shield,CAMS-v3.2,,30.1932
China,1996,Lore,CAMS-v3.2,,28.829
China,1996,Stewards,CAMS-v3.2,,30.0256
China,1996,Craft,CAMS-v3.2,,29.3382
China,1996,Hands,CAMS-v3.2,,24.1468
China,1996,Archive,CAMS-v3.2,,30.9761
China,1996,Flow,CAMS-v3.2,,28.1083
China,1997,Helm,CAMS-v3.2,,30.428
China,1997,Shield,CAMS-v3.2,,31.2509
China,1997,Lore,CAMS-v3.2,,27.133
China,1997,Stewards,CAMS-v3.2,,27.7777
China,1997,Craft,CAMS-v3.2,,30.1735
China,1997,Hands,CAMS-v3.2,,23.619
China,1997,Archive,CAMS-v3.2,,30.82
China,1997,Flow,CAMS-v3.2,,29.9566
China,1998,Helm,CAMS-v3.2,,32.0913
China,1998,Shield,CAMS-v3.2,,31.4999
China,1998,Lore,CAMS-v3.2,,29.1165
China,1998,Stewards,CAMS-v3.2,,29.3377
China,1998,Craft,CAMS-v3.2,,31.0627
China,1998,Hands,CAMS-v3.2,,24.6366
China,1998,Archive,CAMS-v3.2,,31.2424
China,1998,Flow,CAMS-v3.2,,29.1778
China,1999,Helm,CAMS-v3.2,,30.7954
China,1999,Shield,CAMS-v3.2,,31.5831
China,1999,Lore,CAMS-v3.2,,29.3265
China,1999,Stewards,CAMS-v3.2,,28.9169
China,1999,Craft,CAMS-v3.2,,31.1444
China,1999,Hands,CAMS-v3.2,,23.7416
China,1999,Archive,CAMS-v3.2,,30.6095
China,1999,Flow,CAMS-v3.2,,29.5932
China,2000,Helm,CAMS-v3.2,,36.0957
China,2000,Shield,CAMS-v3.2,,35.491
China,2000,Lore,CAMS-v3.2,,35.7659
China,2000,Stewards,CAMS-v3.2,,35.4784
China,2000,Craft,CAMS-v3.2,,38.1912
China,2000,Hands,CAMS-v3.2,,28.2045
China,2000,Archive,CAMS-v3.2,,34.825
China,2000,Flow,CAMS-v3.2,,37.7187
China,2001,Helm,CAMS-v3.2,,35.1202
China,2001,Shield,CAMS-v3.2,,34.958
China,2001,Lore,CAMS-v3.2,,35.2021
China,2001,Stewards,CAMS-v3.2,,33.2102
China,2001,Craft,CAMS-v3.2,,36.1794
China,2001,Hands,CAMS-v3.2,,27.5195
China,2001,Archive,CAMS-v3.2,,34.6838
China,2001,Flow,CAMS-v3.2,,35.8606
China,2002,Helm,CAMS-v3.2,,35.8645
China,2002,Shield,CAMS-v3.2,,36.1198
China,2002,Lore,CAMS-v3.2,,36.5691
China,2002,Stewards,CAMS-v3.2,,34.3938
China,2002,Craft,CAMS-v3.2,,37.0975
China,2002,Hands,CAMS-v3.2,,27.9795
China,2002,Archive,CAMS-v3.2,,34.5512
China,2002,Flow,CAMS-v3.2,,35.6557
China,2003,Helm,CAMS-v3.2,,34.7989
China,2003,Shield,CAMS-v3.2,,35.8161
China,2003,Lore,CAMS-v3.2,,36.2159
China,2003,Stewards,CAMS-v3.2,,34.8828
China,2003,Craft,CAMS-v3.2,,35.9051
China,2003,Hands,CAMS-v3.2,,25.3193
China,2003,Archive,CAMS-v3.2,,34.2416
China,2003,Flow,CAMS-v3.2,,38.0189
China,2004,Helm,CAMS-v3.2,,35.6657
China,2004,Shield,CAMS-v3.2,,35.671
China,2004,Lore,CAMS-v3.2,,34.1858
China,2004,Stewards,CAMS-v3.2,,33.3167
China,2004,Craft,CAMS-v3.2,,35.615
China,2004,Hands,CAMS-v3.2,,26.196
China,2004,Archive,CAMS-v3.2,,33.7924
China,2004,Flow,CAMS-v3.2,,37.0672
China,2005,Helm,CAMS-v3.2,,36.7168
China,2005,Shield,CAMS-v3.2,,35.3339
China,2005,Lore,CAMS-v3.2,,34.3027
China,2005,Stewards,CAMS-v3.2,,34.3555
China,2005,Craft,CAMS-v3.2,,37.5376
China,2005,Hands,CAMS-v3.2,,26.0687
China,2005,Archive,CAMS-v3.2,,33.231
China,2005,Flow,CAMS-v3.2,,37.5376
China,2006,Helm,CAMS-v3.2,,34.0985
China,2006,Shield,CAMS-v3.2,,36.5973
China,2006,Lore,CAMS-v3.2,,33.7271
China,2006,Stewards,CAMS-v3.2,,32.8208
China,2006,Craft,CAMS-v3.2,,35.3549
China,2006,Hands,CAMS-v3.2,,27.6202
China,2006,Archive,CAMS-v3.2,,33.6493
China,2006,Flow,CAMS-v3.2,,35.8261
China,2007,Helm,CAMS-v3.2,,31.011
China,2007,Shield,CAMS-v3.2,,33.9033
China,2007,Lore,CAMS-v3.2,,32.4738
China,2007,Stewards,CAMS-v3.2,,30.0703
China,2007,Craft,CAMS-v3.2,,34.2577
China,2007,Hands,CAMS-v3.2,,25.2048
China,2007,Archive,CAMS-v3.2,,31.4548
China,2007,Flow,CAMS-v3.2,,31.3922
China,2008,Helm,CAMS-v3.2,,31.5145
China,2008,Shield,CAMS-v3.2,,33.4343
China,2008,Lore,CAMS-v3.2,,30.6216
China,2008,Stewards,CAMS-v3.2,,28.8568
China,2008,Craft,CAMS-v3.2,,32.1607
China,2008,Hands,CAMS-v3.2,,23.7969
China,2008,Archive,CAMS-v3.2,,30.2307
China,2008,Flow,CAMS-v3.2,,29.8831
China,2009,Helm,CAMS-v3.2,,32.0337
China,2009,Shield,CAMS-v3.2,,35.5936
China,2009,Lore,CAMS-v3.2,,32.3215
China,2009,Stewards,CAMS-v3.2,,30.9219
China,2009,Craft,CAMS-v3.2,,35.4244
China,2009,Hands,CAMS-v3.2,,24.2164
China,2009,Archive,CAMS-v3.2,,32.4036
China,2009,Flow,CAMS-v3.2,,30.3925
China,2010,Helm,CAMS-v3.2,,30.7507
China,2010,Shield,CAMS-v3.2,,34.0974
China,2010,Lore,CAMS-v3.2,,28.8709
China,2010,Stewards,CAMS-v3.2,,31.2122
China,2010,Craft,CAMS-v3.2,,33.1895
China,2010,Hands,CAMS-v3.2,,25.7514
China,2010,Archive,CAMS-v3.2,,32.415
China,2010,Flow,CAMS-v3.2,,35.624
China,2011,Helm,CAMS-v3.2,,30.5373
China,2011,Shield,CAMS-v3.2,,33.9356
China,2011,Lore,CAMS-v3.2,,29.8974
China,2011,Stewards,CAMS-v3.2,,30.9212
China,2011,Craft,CAMS-v3.2,,34.6039
China,2011,Hands,CAMS-v3.2,,25.4639
China,2011,Archive,CAMS-v3.2,,32.0006
China,2011,Flow,CAMS-v3.2,,34.4568
China,2012,Helm,CAMS-v3.2,,30.9448
China,2012,Shield,CAMS-v3.2,,33.0926
China,2012,Lore,CAMS-v3.2,,30.4732
China,2012,Stewards,CAMS-v3.2,,28.655
China,2012,Craft,CAMS-v3.2,,32.4911
China,2012,Hands,CAMS-v3.2,,25.2214
China,2012,Archive,CAMS-v3.2,,30.9212
China,2012,Flow,CAMS-v3.2,,32.9212
China,2013,Helm,CAMS-v3.2,,37.8484
China,2013,Shield,CAMS-v3.2,,37.2435
China,2013,Lore,CAMS-v3.2,,32.3527
China,2013,Stewards,CAMS-v3.2,,33.4465
China,2013,Craft,CAMS-v3.2,,36.1167
China,2013,Hands,CAMS-v3.2,,27.404
China,2013,Archive,CAMS-v3.2,,33.3226
China,2013,Flow,CAMS-v3.2,,35.9464
China,2014,Helm,CAMS-v3.2,,38.4988
China,2014,Shield,CAMS-v3.2,,37.5563
China,2014,Lore,CAMS-v3.2,,35.1406
China,2014,Stewards,CAMS-v3.2,,33.7235
China,2014,Craft,CAMS-v3.2,,36.5915
China,2014,Hands,CAMS-v3.2,,27.9666
China,2014,Archive,CAMS-v3.2,,33.5741
China,2014,Flow,CAMS-v3.2,,34.9234
China,2015,Helm,CAMS-v3.2,,37.9849
China,2015,Shield,CAMS-v3.2,,40.3633
China,2015,Lore,CAMS-v3.2,,33.0758
