Society,Year,Formalism,System_Bond_Density,System_Bond_Density_0,Decay_Index,Lambda2_Connectivity,Phase,Regime_Label,ESCH_Activation
China,1879,CAMS-v3.2,16.9321,22.0208,0.2311,102.528,,legacy_deprecated,0.35
China,1880,CAMS-v3.2,17.168,22.0208,0.2204,97.3386,,legacy_deprecated,0.3
China,1881,CAMS-v3.2,16.2113,22.0208,0.2638,95.5021,,legacy_deprecated,-0.025
China,1882,CAMS-v3.2,14.0428,22.0208,0.3623,72.6216,,legacy_deprecated,-0.775
China,1883,CAMS-v3.2,12.9744,22.0208,0.4108,73.3691,,legacy_deprecated,-1.25
China,1884,CAMS-v3.2,12.8831,22.0208,0.415,88.6118,,legacy_deprecated,-1.325
China,1885,CAMS-v3.2,14.1424,22.0208,0.3578,79.3898,,legacy_deprecated,-0.8
China,1886,CAMS-v3.2,17.4508,22.0208,0.2075,101.6852,,legacy_deprecated,0.05
China,1887,CAMS-v3.2,16.4566,22.0208,0.2527,87.7927,,legacy_deprecated,0.15
China,1888,CAMS-v3.2,15.9993,22.0208,0.2734,89.6698,,legacy_deprecated,-0.3
China,1889,CAMS-v3.2,14.6864,22.0208,0.3331,89.0848,,legacy_deprecated,-0.625
China,1890,CAMS-v3.2,15.4765,22.0208,0.2972,91.1589,,legacy_deprecated,-0.85
China,1891,CAMS-v3.2,10.9776,22.0208,0.5015,63.3314,,legacy_deprecated,-1.925
China,1892,CAMS-v3.2,10.5864,22.0208,0.5193,62.4094,,legacy_deprecated,-1.925
China,1893,CAMS-v3.2,10.2702,22.0208,0.5336,60.5841,,legacy_deprecated,-2.65
China,1894,CAMS-v3.2,10.0775,22.0208,0.5424,52.5076,,legacy_deprecated,-2.7
China,1895,CAMS-v3.2,10.5947,22.0208,0.5189,57.4369,,legacy_deprecated,-2.6
China,1896,CAMS-v3.2,12.2617,22.0208,0.4432,72.3094,,legacy_deprecated,-2.15
China,1897,CAMS-v3.2,13.9601,22.0208,0.3661,83.4157,,legacy_deprecated,-1.475
China,1898,CAMS-v3.2,10.134,22.0208,0.5398,52.7198,,legacy_deprecated,-2.775
China,1899,CAMS-v3.2,7.5499,22.0208,0.6571,44.0764,,legacy_deprecated,-3.95
China,1900,CAMS-v3.2,4.8106,22.0208,0.7815,28.7306,,legacy_deprecated,-5.25
China,1901,CAMS-v3.2,6.3194,22.0208,0.713,42.3777,,legacy_deprecated,-4.6
China,1902,CAMS-v3.2,7.7787,22.0208,0.6468,48.1536,,legacy_deprecated,-3.65
China,1903,CAMS-v3.2,10.7079,22.0208,0.5137,66.3804,,legacy_deprecated,-2.75
China,1904,CAMS-v3.2,12.9868,22.0208,0.4102,75.1973,,legacy_deprecated,-1.75
China,1905,CAMS-v3.2,13.7739,22.0208,0.3745,82.294,,legacy_deprecated,-1.525
China,1906,CAMS-v3.2,14.3883,22.0208,0.3466,88.9596,,legacy_deprecated,-1.45
China,1907,CAMS-v3.2,13.169,22.0208,0.402,75.4297,,legacy_deprecated,-1.25
China,1908,CAMS-v3.2,13.3813,22.0208,0.3923,79.1146,,legacy_deprecated,-1.6
China,1909,CAMS-v3.2,11.9461,22.0208,0.4575,70.4123,,legacy_deprecated,-2.225
China,1910,CAMS-v3.2,12.2026,22.0208,0.4459,76.9642,,legacy_deprecated,-2.2
China,1911,CAMS-v3.2,11.8453,22.0208,0.4621,71.0736,,legacy_deprecated,-2.3
China,1912,CAMS-v3.2,10.8071,22.0208,0.5092,64.1038,,legacy_deprecated,-3.275
China,1913,CAMS-v3.2,11.1922,22.0208,0.4917,70.5023,,legacy_deprecated,-2.8
China,1914,CAMS-v3.2,12.9689,22.0208,0.4111,71.0629,,legacy_deprecated,-1.1
China,1915,CAMS-v3.2,12.6119,22.0208,0.4273,82.404,,legacy_deprecated,-1.35
China,1916,CAMS-v3.2,10.842,22.0208,0.5076,73.349,,legacy_deprecated,-2.2
China,1917,CAMS-v3.2,8.8006,22.0208,0.6004,48.1305,,legacy_deprecated,-3.15
China,1918,CAMS-v3.2,8.415,22.0208,0.6179,40.6816,,legacy_deprecated,-3.525
China,1919,CAMS-v3.2,8.7502,22.0208,0.6026,43.2121,,legacy_deprecated,-3.5
China,1920,CAMS-v3.2,9.092,22.0208,0.5871,52.1571,,legacy_deprecated,-3.35
China,1921,CAMS-v3.2,8.4074,22.0208,0.6182,46.1528,,legacy_deprecated,-3.225
China,1922,CAMS-v3.2,8.7852,22.0208,0.6011,51.1526,,legacy_deprecated,-3.1
China,1923,CAMS-v3.2,8.1829,22.0208,0.6284,45.3008,,legacy_deprecated,-3.475
China,1924,CAMS-v3.2,9.3064,22.0208,0.5774,48.7384,,legacy_deprecated,-3.125
China,1925,CAMS-v3.2,9.3827,22.0208,0.5739,45.3082,,legacy_deprecated,-2.9
China,1926,CAMS-v3.2,10.1576,22.0208,0.5387,62.0738,,legacy_deprecated,-2.7
China,1927,CAMS-v3.2,10.6446,22.0208,0.5166,53.46,,legacy_deprecated,-2.575
China,1928,CAMS-v3.2,16.316,22.0208,0.2591,98.0344,,legacy_deprecated,-0.325
China,1929,CAMS-v3.2,15.5512,22.0208,0.2938,82.919,,legacy_deprecated,-0.55
China,1930,CAMS-v3.2,13.8667,22.0208,0.3703,77.6654,,legacy_deprecated,-1.05
China,1931,CAMS-v3.2,14.2905,22.0208,0.351,86.7682,,legacy_deprecated,-1.2
China,1932,CAMS-v3.2,15.1312,22.0208,0.3129,77.5676,,legacy_deprecated,-1.275
China,1933,CAMS-v3.2,15.0194,22.0208,0.3179,94.6638,,legacy_deprecated,-1.025
China,1934,CAMS-v3.2,16.7398,22.0208,0.2398,85.6611,,legacy_deprecated,-0.2
China,1935,CAMS-v3.2,16.3823,22.0208,0.2561,97.1899,,legacy_deprecated,-0.425
China,1936,CAMS-v3.2,11.1925,22.0208,0.4917,47.7902,,legacy_deprecated,-3.175
China,1937,CAMS-v3.2,7.4307,22.0208,0.6626,39.8205,,legacy_deprecated,-5.075
China,1938,CAMS-v3.2,7.1075,22.0208,0.6772,41.0517,,legacy_deprecated,-5.025
China,1939,CAMS-v3.2,7.9427,22.0208,0.6393,43.0849,,legacy_deprecated,-4.725
China,1940,CAMS-v3.2,7.3963,22.0208,0.6641,42.0455,,legacy_deprecated,-5.2
China,1941,CAMS-v3.2,6.7317,22.0208,0.6943,35.1796,,legacy_deprecated,-5.125
China,1942,CAMS-v3.2,7.1888,22.0208,0.6735,42.4048,,legacy_deprecated,-5.375
China,1943,CAMS-v3.2,9.099,22.0208,0.5868,49.1693,,legacy_deprecated,-5.0
China,1944,CAMS-v3.2,7.6802,22.0208,0.6512,40.3752,,legacy_deprecated,-4.775
China,1945,CAMS-v3.2,8.3091,22.0208,0.6227,47.5722,,legacy_deprecated,-4.25
China,1946,CAMS-v3.2,7.6039,22.0208,0.6547,45.3851,,legacy_deprecated,-4.175
China,1947,CAMS-v3.2,6.6264,22.0208,0.6991,42.2051,,legacy_deprecated,-4.925
China,1948,CAMS-v3.2,10.3623,22.0208,0.5294,63.883,,legacy_deprecated,-2.8
China,1949,CAMS-v3.2,19.1299,22.0208,0.1313,109.9586,,legacy_deprecated,-0.875
China,1950,CAMS-v3.2,19.3311,22.0208,0.1221,112.0968,,legacy_deprecated,-0.675
China,1951,CAMS-v3.2,20.8428,22.0208,0.0535,131.5101,,legacy_deprecated,0.15
China,1952,CAMS-v3.2,26.1471,22.0208,-0.1874,169.3357,,legacy_deprecated,1.6
China,1953,CAMS-v3.2,29.7275,22.0208,-0.35,207.9829,,legacy_deprecated,2.625
China,1954,CAMS-v3.2,29.2371,22.0208,-0.3277,195.4312,,legacy_deprecated,2.55
China,1955,CAMS-v3.2,27.197,22.0208,-0.2351,190.155,,legacy_deprecated,2.35
China,1956,CAMS-v3.2,25.0778,22.0208,-0.1388,167.5469,,legacy_deprecated,1.95
China,1957,CAMS-v3.2,24.6135,22.0208,-0.1177,169.1276,,legacy_deprecated,2.125
China,1958,CAMS-v3.2,14.7127,22.0208,0.3319,67.8198,,legacy_deprecated,-3.325
China,1959,CAMS-v3.2,10.54,22.0208,0.5214,49.6057,,legacy_deprecated,-4.125
China,1960,CAMS-v3.2,8.3976,22.0208,0.6187,30.7912,,legacy_deprecated,-5.6
China,1961,CAMS-v3.2,9.6154,22.0208,0.5633,37.6087,,legacy_deprecated,-3.475
China,1962,CAMS-v3.2,13.9417,22.0208,0.3669,77.3492,,legacy_deprecated,-2.15
China,1963,CAMS-v3.2,18.1758,22.0208,0.1746,102.19,,legacy_deprecated,0.65
China,1964,CAMS-v3.2,20.1969,22.0208,0.0828,118.6506,,legacy_deprecated,0.775
China,1965,CAMS-v3.2,21.303,22.0208,0.0326,125.1171,,legacy_deprecated,1.3
China,1966,CAMS-v3.2,8.726,22.0208,0.6037,49.28,,legacy_deprecated,-4.475
China,1967,CAMS-v3.2,7.0408,22.0208,0.6803,29.1448,,legacy_deprecated,-5.325
China,1968,CAMS-v3.2,6.8291,22.0208,0.6899,33.6028,,legacy_deprecated,-4.725
China,1969,CAMS-v3.2,7.8352,22.0208,0.6442,32.1088,,legacy_deprecated,-4.35
China,1970,CAMS-v3.2,8.1796,22.0208,0.6286,45.4566,,legacy_deprecated,-3.875
China,1971,CAMS-v3.2,8.3395,22.0208,0.6213,43.9429,,legacy_deprecated,-3.375
China,1972,CAMS-v3.2,7.9675,22.0208,0.6382,36.6692,,legacy_deprecated,-3.15
China,1973,CAMS-v3.2,8.625,22.0208,0.6083,38.4385,,legacy_deprecated,-3.675
China,1974,CAMS-v3.2,6.73,22.0208,0.6944,36.4384,,legacy_deprecated,-4.025
China,1975,CAMS-v3.2,7.4795,22.0208,0.6603,37.4139,,legacy_deprecated,-4.05
China,1976,CAMS-v3.2,8.8342,22.0208,0.5988,46.3191,,legacy_deprecated,-3.45
China,1977,CAMS-v3.2,10.3253,22.0208,0.5311,67.9515,,legacy_deprecated,-2.225
China,1978,CAMS-v3.2,15.8482,22.0208,0.2803,98.7999,,legacy_deprecated,0.075
China,1979,CAMS-v3.2,23.6285,22.0208,-0.073,158.6167,,legacy_deprecated,1.375
China,1980,CAMS-v3.2,26.3868,22.0208,-0.1983,182.237,,legacy_deprecated,2.725
China,1981,CAMS-v3.2,27.2624,22.0208,-0.238,172.3681,,legacy_deprecated,2.45
China,1982,CAMS-v3.2,26.776,22.0208,-0.2159,174.8817,,legacy_deprecated,2.65
China,1983,CAMS-v3.2,28.1103,22.0208,-0.2765,182.1761,,legacy_deprecated,3.05
China,1984,CAMS-v3.2,28.1225,22.0208,-0.2771,183.7245,,legacy_deprecated,2.825
China,1985,CAMS-v3.2,27.4889,22.0208,-0.2483,177.1107,,legacy_deprecated,2.975
China,1986,CAMS-v3.2,24.3057,22.0208,-0.1038,158.3972,,legacy_deprecated,1.9
China,1987,CAMS-v3.2,19.9418,22.0208,0.0944,135.7907,,legacy_deprecated,0.575
China,1988,CAMS-v3.2,18.8943,22.0208,0.142,125.3666,,legacy_deprecated,0.175
China,1989,CAMS-v3.2,16.5362,22.0208,0.2491,110.2968,,legacy_deprecated,-1.4
China,1990,CAMS-v3.2,20.2978,22.0208,0.0782,134.3003,,legacy_deprecated,0.425
China,1991,CAMS-v3.2,29.9228,22.0208,-0.3588,188.3915,,legacy_deprecated,2.8
China,1992,CAMS-v3.2,30.8633,22.0208,-0.4016,185.4478,,legacy_deprecated,3.15
China,1993,CAMS-v3.2,31.5499,22.0208,-0.4327,192.8636,,legacy_deprecated,3.325
China,1994,CAMS-v3.2,31.0337,22.0208,-0.4093,181.9291,,legacy_deprecated,3.575
China,1995,CAMS-v3.2,30.0868,22.0208,-0.3663,173.6423,,legacy_deprecated,3.25
China,1996,CAMS-v3.2,28.9782,22.0208,-0.3159,193.0171,,legacy_deprecated,2.825
China,1997,CAMS-v3.2,28.8948,22.0208,-0.3122,188.527,,legacy_deprecated,2.75
China,1998,CAMS-v3.2,29.7706,22.0208,-0.3519,196.8507,,legacy_deprecated,2.825
China,1999,CAMS-v3.2,29.4638,22.0208,-0.338,189.8063,,legacy_deprecated,2.5
China,2000,CAMS-v3.2,35.2213,22.0208,-0.5995,225.4914,,legacy_deprecated,3.725
China,2001,CAMS-v3.2,34.0917,22.0208,-0.5482,220.055,,legacy_deprecated,3.5
China,2002,CAMS-v3.2,34.7789,22.0208,-0.5794,223.7373,,legacy_deprecated,3.575
China,2003,CAMS-v3.2,34.3998,22.0208,-0.5622,202.4673,,legacy_deprecated,3.625
China,2004,CAMS-v3.2,33.9387,22.0208,-0.5412,209.4076,,legacy_deprecated,3.225
China,2005,CAMS-v3.2,34.3855,22.0208,-0.5615,208.3381,,legacy_deprecated,3.35
China,2006,CAMS-v3.2,33.7118,22.0208,-0.5309,220.7272,,legacy_deprecated,3.45
China,2007,CAMS-v3.2,31.221,22.0208,-0.4178,201.3651,,legacy_deprecated,2.975
China,2008,CAMS-v3.2,30.0623,22.0208,-0.3652,190.1461,,legacy_deprecated,3.325
China,2009,CAMS-v3.2,31.6634,22.0208,-0.4379,193.4163,,legacy_deprecated,3.075
China,2010,CAMS-v3.2,31.4889,22.0208,-0.43,205.2131,,legacy_deprecated,3.1
China,2011,CAMS-v3.2,31.4771,22.0208,-0.4294,203.1671,,legacy_deprecated,2.95
China,2012,CAMS-v3.2,30.5901,22.0208,-0.3891,201.3609,,legacy_deprecated,3.175
China,2013,CAMS-v3.2,34.2101,22.0208,-0.5535,218.7799,,legacy_deprecated,3.6
China,2014,CAMS-v3.2,34.7468,22.0208,-0.5779,223.412,,legacy_deprecated,3.6
China,2015,CAMS-v3.2,35.3671,22.0208,-0.6061,212.897,,legacy_deprecated,3.35
China,2016,CAMS-v3.2,34.6757,22.0208,-0.5747,211.3812,,legacy_deprecated,3.35
China,2017,CAMS-v3.2,34.8325,22.0208,-0.5818,212.2244,,legacy_deprecated,3.3
China,2018,CAMS-v3.2,35.2544,22.0208,-0.601,215.9074,,legacy_deprecated,3.525
China,2019,CAMS-v3.2,33.7047,22.0208,-0.5306,216.0632,,legacy_deprecated,2.85
China,2020,CAMS-v3.2,23.0823,22.0208,-0.0482,126.824,,legacy_deprecated,-0.225
China,2021,CAMS-v3.2,30.5291,22.0208,-0.3864,196.0831,,legacy_deprecated,2.425
China,2022,CAMS-v3.2,32.3375,22.0208,-0.4685,195.6746,,legacy_deprecated,2.625
China,2023,CAMS-v3.2,32.6704,22.0208,-0.4836,213.0875,,legacy_deprecated,2.725
China,2024,CAMS-v3.2,31.8626,22.0208,-0.4469,198.966,,legacy_deprecated,2.675
China,2025,CAMS-v3.2,32.1579,22.0208,-0.4603,207.1871,,legacy_deprecated,2.75
Colombia,1875,CAMS-v3.2,7.2293,7.2293,0.0,42.7158,,legacy_deprecated,-2.45
Colombia,1876,CAMS-v3.2,7.3769,7.2293,-0.0204,43.1932,,legacy_deprecated,-2.3
Colombia,1877,CAMS-v3.2,7.6721,7.2293,-0.0613,44.2457,,legacy_deprecated,-2.075
Colombia,1878,CAMS-v3.2,7.6878,7.2293,-0.0634,44.3266,,legacy_deprecated,-2.05
Colombia,1879,CAMS-v3.2,7.6721,7.2293,-0.0613,44.2457,,legacy_deprecated,-2.075
Colombia,1880,CAMS-v3.2,8.8563,7.2293,-0.2251,49.8071,,legacy_deprecated,-1.225
Colombia,1881,CAMS-v3.2,8.9311,7.2293,-0.2354,50.0658,,legacy_deprecated,-1.225
Colombia,1882,CAMS-v3.2,9.0059,7.2293,-0.2458,50.3153,,legacy_deprecated,-1.175
Colombia,1883,CAMS-v3.2,9.0059,7.2293,-0.2458,50.3153,,legacy_deprecated,-1.1
Colombia,1884,CAMS-v3.2,9.2303,7.2293,-0.2768,51.0537,,legacy_deprecated,-1.1
Colombia,1885,CAMS-v3.2,6.9463,7.2293,0.0391,40.2757,,legacy_deprecated,-2.875
Colombia,1886,CAMS-v3.2,10.1167,7.2293,-0.3994,53.7398,,legacy_deprecated,-0.725
Colombia,1887,CAMS-v3.2,10.1957,7.2293,-0.4103,54.0544,,legacy_deprecated,-0.725
Colombia,1888,CAMS-v3.2,10.1957,7.2293,-0.4103,54.0544,,legacy_deprecated,-0.7
Colombia,1889,CAMS-v3.2,10.1957,7.2293,-0.4103,54.0544,,legacy_deprecated,-0.7
Colombia,1890,CAMS-v3.2,10.2747,7.2293,-0.4213,54.3467,,legacy_deprecated,-0.7
Colombia,1891,CAMS-v3.2,10.2747,7.2293,-0.4213,54.3467,,legacy_deprecated,-0.7
Colombia,1892,CAMS-v3.2,10.2747,7.2293,-0.4213,54.3467,,legacy_deprecated,-0.7
Colombia,1893,CAMS-v3.2,10.2747,7.2293,-0.4213,54.3467,,legacy_deprecated,-0.7
Colombia,1894,CAMS-v3.2,10.2747,7.2293,-0.4213,54.3467,,legacy_deprecated,-0.7
Colombia,1895,CAMS-v3.2,10.2747,7.2293,-0.4213,54.3467,,legacy_deprecated,-0.7
Colombia,1896,CAMS-v3.2,10.2747,7.2293,-0.4213,54.3467,,legacy_deprecated,-0.7
Colombia,1897,CAMS-v3.2,10.2747,7.2293,-0.4213,54.3467,,legacy_deprecated,-0.7
Colombia,1898,CAMS-v3.2,9.7007,7.2293,-0.3419,51.322,,legacy_deprecated,-1.175
Colombia,1899,CAMS-v3.2,5.8582,7.2293,0.1897,33.2129,,legacy_deprecated,-3.625
Colombia,1900,CAMS-v3.2,4.9237,7.2293,0.3189,25.0629,,legacy_deprecated,-5.125
Colombia,1901,CAMS-v3.2,4.9237,7.2293,0.3189,25.0629,,legacy_deprecated,-5.125
Colombia,1902,CAMS-v3.2,4.8828,7.2293,0.3246,24.9436,,legacy_deprecated,-5.125
Colombia,1903,CAMS-v3.2,5.4979,7.2293,0.2395,27.8666,,legacy_deprecated,-4.025
Colombia,1904,CAMS-v3.2,7.5421,7.2293,-0.0433,43.7272,,legacy_deprecated,-2.075
Colombia,1905,CAMS-v3.2,9.3113,7.2293,-0.288,51.6977,,legacy_deprecated,-1.1
Colombia,1906,CAMS-v3.2,10.0829,7.2293,-0.3947,54.396,,legacy_deprecated,-0.8
Colombia,1907,CAMS-v3.2,10.1114,7.2293,-0.3987,54.4778,,legacy_deprecated,-0.75
Colombia,1908,CAMS-v3.2,10.251,7.2293,-0.418,54.9138,,legacy_deprecated,-0.55
Colombia,1909,CAMS-v3.2,10.4104,7.2293,-0.44,55.4165,,legacy_deprecated,-0.55
Colombia,1910,CAMS-v3.2,11.8146,7.2293,-0.6343,60.9184,,legacy_deprecated,0.275
Colombia,1911,CAMS-v3.2,11.8146,7.2293,-0.6343,60.9184,,legacy_deprecated,0.275
Colombia,1912,CAMS-v3.2,11.7956,7.2293,-0.6316,60.3187,,legacy_deprecated,0.25
Colombia,1913,CAMS-v3.2,11.7956,7.2293,-0.6316,60.3187,,legacy_deprecated,0.275
Colombia,1914,CAMS-v3.2,11.7956,7.2293,-0.6316,60.3187,,legacy_deprecated,0.275
Colombia,1915,CAMS-v3.2,11.7956,7.2293,-0.6316,60.3187,,legacy_deprecated,0.275
Colombia,1916,CAMS-v3.2,11.7956,7.2293,-0.6316,60.3187,,legacy_deprecated,0.275
Colombia,1917,CAMS-v3.2,11.7956,7.2293,-0.6316,60.3187,,legacy_deprecated,0.275
Colombia,1918,CAMS-v3.2,11.7581,7.2293,-0.6265,59.136,,legacy_deprecated,0.225
Colombia,1919,CAMS-v3.2,11.7581,7.2293,-0.6265,59.136,,legacy_deprecated,0.225
Colombia,1920,CAMS-v3.2,11.7581,7.2293,-0.6265,59.136,,legacy_deprecated,0.25
Colombia,1921,CAMS-v3.2,11.7581,7.2293,-0.6265,59.136,,legacy_deprecated,0.25
Colombia,1922,CAMS-v3.2,11.7581,7.2293,-0.6265,59.136,,legacy_deprecated,0.25
Colombia,1923,CAMS-v3.2,11.8642,7.2293,-0.6411,59.3625,,legacy_deprecated,0.25
Colombia,1924,CAMS-v3.2,11.9173,7.2293,-0.6485,59.4753,,legacy_deprecated,0.25
Colombia,1925,CAMS-v3.2,11.9703,7.2293,-0.6558,59.588,,legacy_deprecated,0.25
Colombia,1926,CAMS-v3.2,11.9703,7.2293,-0.6558,59.588,,legacy_deprecated,0.25
Colombia,1927,CAMS-v3.2,11.9703,7.2293,-0.6558,59.588,,legacy_deprecated,0.25
Colombia,1928,CAMS-v3.2,10.9273,7.2293,-0.5115,54.2455,,legacy_deprecated,-0.575
Colombia,1929,CAMS-v3.2,10.8312,7.2293,-0.4982,53.9174,,legacy_deprecated,-0.75
Colombia,1930,CAMS-v3.2,11.1586,7.2293,-0.5435,57.4567,,legacy_deprecated,-0.25
Colombia,1931,CAMS-v3.2,11.0356,7.2293,-0.5265,57.074,,legacy_deprecated,-0.375
Colombia,1932,CAMS-v3.2,10.1666,7.2293,-0.4063,52.6489,,legacy_deprecated,-1.15
Colombia,1933,CAMS-v3.2,10.9255,7.2293,-0.5113,56.8015,,legacy_deprecated,-0.425
Colombia,1934,CAMS-v3.2,11.0314,7.2293,-0.5259,57.1132,,legacy_deprecated,-0.325
Colombia,1935,CAMS-v3.2,11.1097,7.2293,-0.5368,57.3472,,legacy_deprecated,-0.25
Colombia,1936,CAMS-v3.2,12.96,7.2293,-0.7927,76.8808,,legacy_deprecated,0.3
Colombia,1937,CAMS-v3.2,12.96,7.2293,-0.7927,76.8808,,legacy_deprecated,0.3
Colombia,1938,CAMS-v3.2,12.96,7.2293,-0.7927,76.8808,,legacy_deprecated,0.3
Colombia,1939,CAMS-v3.2,12.96,7.2293,-0.7927,76.8808,,legacy_deprecated,0.3
Colombia,1940,CAMS-v3.2,12.96,7.2293,-0.7927,76.8808,,legacy_deprecated,0.3
Colombia,1941,CAMS-v3.2,12.96,7.2293,-0.7927,76.8808,,legacy_deprecated,0.3
Colombia,1942,CAMS-v3.2,12.9358,7.2293,-0.7894,76.1482,,legacy_deprecated,0.275
Colombia,1943,CAMS-v3.2,12.9358,7.2293,-0.7894,76.1482,,legacy_deprecated,0.275
Colombia,1944,CAMS-v3.2,12.9358,7.2293,-0.7894,76.1482,,legacy_deprecated,0.275
Colombia,1945,CAMS-v3.2,12.9358,7.2293,-0.7894,76.1482,,legacy_deprecated,0.275
Colombia,1946,CAMS-v3.2,10.6778,7.2293,-0.477,53.6378,,legacy_deprecated,-0.675
Colombia,1947,CAMS-v3.2,9.9899,7.2293,-0.3819,50.3509,,legacy_deprecated,-1.3
Colombia,1948,CAMS-v3.2,6.7223,7.2293,0.0701,37.3564,,legacy_deprecated,-3.25
Colombia,1949,CAMS-v3.2,8.5606,7.2293,-0.1842,45.3157,,legacy_deprecated,-2.125
Colombia,1950,CAMS-v3.2,8.5606,7.2293,-0.1842,45.3157,,legacy_deprecated,-2.125
Colombia,1951,CAMS-v3.2,8.5606,7.2293,-0.1842,45.3157,,legacy_deprecated,-2.125
Colombia,1952,CAMS-v3.2,8.5606,7.2293,-0.1842,45.3157,,legacy_deprecated,-2.125
Colombia,1953,CAMS-v3.2,9.6833,7.2293,-0.3395,51.2135,,legacy_deprecated,-0.825
Colombia,1954,CAMS-v3.2,10.0497,7.2293,-0.3901,53.2081,,legacy_deprecated,-0.575
Colombia,1955,CAMS-v3.2,10.0332,7.2293,-0.3879,52.6814,,legacy_deprecated,-0.6
Colombia,1956,CAMS-v3.2,9.5776,7.2293,-0.3248,50.4399,,legacy_deprecated,-0.975
Colombia,1957,CAMS-v3.2,9.6746,7.2293,-0.3383,51.1753,,legacy_deprecated,-0.875
Colombia,1958,CAMS-v3.2,10.8921,7.2293,-0.5067,56.6809,,legacy_deprecated,-0.5
Colombia,1959,CAMS-v3.2,10.8921,7.2293,-0.5067,56.6809,,legacy_deprecated,-0.5
Colombia,1960,CAMS-v3.2,10.7579,7.2293,-0.4881,56.3121,,legacy_deprecated,-0.6
Colombia,1961,CAMS-v3.2,10.7111,7.2293,-0.4816,56.1592,,legacy_deprecated,-0.65
Colombia,1962,CAMS-v3.2,10.6652,7.2293,-0.4753,56.0046,,legacy_deprecated,-0.7
Colombia,1963,CAMS-v3.2,10.5962,7.2293,-0.4657,53.8388,,legacy_deprecated,-0.8
Colombia,1964,CAMS-v3.2,10.5569,7.2293,-0.4603,53.2379,,legacy_deprecated,-0.85
Colombia,1965,CAMS-v3.2,10.5569,7.2293,-0.4603,53.2379,,legacy_deprecated,-0.85
Colombia,1966,CAMS-v3.2,10.5245,7.2293,-0.4558,53.152,,legacy_deprecated,-0.875
Colombia,1967,CAMS-v3.2,10.6839,7.2293,-0.4779,53.6181,,legacy_deprecated,-0.825
Colombia,1968,CAMS-v3.2,10.8433,7.2293,-0.4999,54.0779,,legacy_deprecated,-0.675
Colombia,1969,CAMS-v3.2,10.8433,7.2293,-0.4999,54.0779,,legacy_deprecated,-0.675
Colombia,1970,CAMS-v3.2,10.8608,7.2293,-0.5023,54.1429,,legacy_deprecated,-0.7
Colombia,1971,CAMS-v3.2,10.8024,7.2293,-0.4943,53.9873,,legacy_deprecated,-0.75
Colombia,1972,CAMS-v3.2,10.7499,7.2293,-0.487,53.8394,,legacy_deprecated,-0.8
Colombia,1973,CAMS-v3.2,10.6056,7.2293,-0.467,53.453,,legacy_deprecated,-0.925
Colombia,1974,CAMS-v3.2,10.5016,7.2293,-0.4527,53.1568,,legacy_deprecated,-1.025
Colombia,1975,CAMS-v3.2,10.4484,7.2293,-0.4453,53.0047,,legacy_deprecated,-1.05
Colombia,1976,CAMS-v3.2,10.4484,7.2293,-0.4453,53.0047,,legacy_deprecated,-1.05
Colombia,1977,CAMS-v3.2,10.3987,7.2293,-0.4384,52.8584,,legacy_deprecated,-1.1
Colombia,1978,CAMS-v3.2,10.1847,7.2293,-0.4088,51.3102,,legacy_deprecated,-1.325
Colombia,1979,CAMS-v3.2,9.996,7.2293,-0.3827,50.3441,,legacy_deprecated,-1.5
Colombia,1980,CAMS-v3.2,9.6376,7.2293,-0.3331,48.9216,,legacy_deprecated,-1.85
Colombia,1981,CAMS-v3.2,9.5975,7.2293,-0.3276,48.8289,,legacy_deprecated,-1.85
Colombia,1982,CAMS-v3.2,9.5975,7.2293,-0.3276,48.8289,,legacy_deprecated,-1.85
Colombia,1983,CAMS-v3.2,9.6206,7.2293,-0.3308,48.8928,,legacy_deprecated,-1.825
Colombia,1984,CAMS-v3.2,9.3006,7.2293,-0.2865,47.5571,,legacy_deprecated,-2.125
Colombia,1985,CAMS-v3.2,8.2977,7.2293,-0.1478,44.6102,,legacy_deprecated,-2.45
Colombia,1986,CAMS-v3.2,8.5192,7.2293,-0.1784,45.2074,,legacy_deprecated,-2.4
Colombia,1987,CAMS-v3.2,8.4567,7.2293,-0.1698,45.0085,,legacy_deprecated,-2.4
Colombia,1988,CAMS-v3.2,7.6163,7.2293,-0.0535,40.8492,,legacy_deprecated,-2.85
Colombia,1989,CAMS-v3.2,7.1224,7.2293,0.0148,39.0273,,legacy_deprecated,-3.15
Colombia,1990,CAMS-v3.2,7.09,7.2293,0.0193,38.6058,,legacy_deprecated,-3.2
Colombia,1991,CAMS-v3.2,9.9361,7.2293,-0.3744,49.0654,,legacy_deprecated,-1.85
Colombia,1992,CAMS-v3.2,10.4351,7.2293,-0.4435,50.525,,legacy_deprecated,-1.65
Colombia,1993,CAMS-v3.2,10.3733,7.2293,-0.4349,50.3678,,legacy_deprecated,-1.725
Colombia,1994,CAMS-v3.2,9.7061,7.2293,-0.3426,48.4805,,legacy_deprecated,-2.025
Colombia,1995,CAMS-v3.2,9.2295,7.2293,-0.2767,47.091,,legacy_deprecated,-2.225
Colombia,1996,CAMS-v3.2,9.1719,7.2293,-0.2687,45.6724,,legacy_deprecated,-2.35
Colombia,1997,CAMS-v3.2,8.8364,7.2293,-0.2223,43.9183,,legacy_deprecated,-2.575
Colombia,1998,CAMS-v3.2,7.5663,7.2293,-0.0466,39.4499,,legacy_deprecated,-3.025
