Society,Year,Node,C_sd,K_sd,S_sd,A_sd,V_range,V_min,V_max
Egypt,1991,Hands,0.4472,0.5477,0.5477,0.4472,2.5,2.5,5.0
Egypt,1991,Archive,0.4472,0.4472,0.4472,0.4472,2.0,4.0,6.0
Egypt,1991,Flow,0.7071,0.4472,0.7071,0.5477,2.5,3.0,5.5
Egypt,1992,Helm,0.8367,0.4472,0.5477,0.7071,2.5,6.0,8.5
Egypt,1992,Shield,0.8367,0.4472,0.4472,0.8367,3.5,7.0,10.5
Egypt,1992,Lore,0.0,0.5477,0.4472,0.5477,2.0,6.0,8.0
Egypt,1992,Stewards,0.7071,0.0,0.0,0.7071,1.5,3.5,5.0
Egypt,1992,Craft,0.8367,0.7071,0.5477,0.7071,4.0,5.5,9.5
Egypt,1992,Hands,0.7071,0.4472,0.0,0.5477,3.0,3.0,6.0
Egypt,1992,Archive,0.4472,0.5477,0.4472,0.4472,2.0,4.0,6.0
Egypt,1992,Flow,0.4472,0.0,0.0,0.8367,1.5,3.5,5.0
Egypt,1993,Helm,0.7071,0.5477,0.7071,0.8367,4.0,5.0,9.0
Egypt,1993,Shield,0.5477,0.4472,0.5477,0.4472,3.0,7.5,10.5
Egypt,1993,Lore,0.0,0.4472,0.8944,0.0,3.0,6.0,9.0
Egypt,1993,Stewards,0.5477,0.0,0.7071,0.4472,1.5,3.0,4.5
Egypt,1993,Craft,0.8367,0.4472,0.4472,0.0,2.0,7.5,9.5
Egypt,1993,Hands,0.4472,0.8367,0.4472,0.5477,2.5,2.5,5.0
Egypt,1993,Archive,0.4472,0.4472,0.4472,0.0,2.0,4.0,6.0
Egypt,1993,Flow,0.5477,0.4472,0.5477,0.4472,3.0,4.0,7.0
Egypt,1994,Helm,0.4472,0.7071,0.5477,0.4472,3.5,5.0,8.5
Egypt,1994,Shield,0.4472,0.5477,0.5477,0.5477,2.5,6.5,9.0
Egypt,1994,Lore,0.8367,0.5477,0.4472,0.5477,2.5,5.5,8.0
Egypt,1994,Stewards,0.7071,0.4472,0.0,0.8367,1.0,3.5,4.5
Egypt,1994,Craft,0.7071,0.5477,0.5477,0.4472,1.5,6.0,7.5
Egypt,1994,Hands,0.4472,0.5477,0.4472,0.4472,2.0,2.0,4.0
Egypt,1994,Archive,0.7071,0.4472,0.0,0.7071,0.5,4.0,4.5
Egypt,1994,Flow,0.5477,0.0,0.4472,0.5477,1.5,4.5,6.0
Egypt,1995,Helm,0.4472,0.8944,0.4472,0.5477,1.5,6.5,8.0
Egypt,1995,Shield,0.8367,0.4472,0.5477,0.4472,3.0,7.5,10.5
Egypt,1995,Lore,0.5477,0.5477,0.5477,0.4472,2.5,5.5,8.0
Egypt,1995,Stewards,0.0,0.4472,0.5477,0.4472,1.0,3.0,4.0
Egypt,1995,Craft,0.8367,0.4472,0.4472,0.5477,2.5,4.5,7.0
Egypt,1995,Hands,0.5477,1.3038,0.5477,0.4472,2.5,2.0,4.5
Egypt,1995,Archive,0.5477,0.7071,0.5477,0.7071,2.0,3.0,5.0
Egypt,1995,Flow,0.8944,0.8367,0.0,0.4472,4.0,3.0,7.0
Egypt,1996,Helm,0.8367,0.5477,0.4472,0.4472,1.5,6.0,7.5
Egypt,1996,Shield,0.5477,0.4472,0.0,0.8367,2.5,8.0,10.5
Egypt,1996,Lore,0.4472,0.4472,0.8367,0.4472,1.5,6.5,8.0
Egypt,1996,Stewards,0.4472,0.4472,1.0,0.4472,2.5,3.0,5.5
Egypt,1996,Craft,0.4472,0.0,0.4472,0.7071,1.5,7.0,8.5
Egypt,1996,Hands,1.0,0.5477,0.4472,0.4472,3.0,3.0,6.0
Egypt,1996,Archive,0.4472,0.4472,0.4472,0.0,1.0,4.0,5.0
Egypt,1996,Flow,0.4472,0.4472,0.8367,0.0,1.0,6.5,7.5
Egypt,1997,Helm,0.4472,0.8367,0.0,0.0,2.0,6.5,8.5
Egypt,1997,Shield,0.4472,0.4472,0.8367,0.4472,2.5,8.5,11.0
Egypt,1997,Lore,0.4472,0.5477,0.4472,0.4472,2.0,6.0,8.0
Egypt,1997,Stewards,0.8367,0.5477,0.4472,0.8367,5.0,1.5,6.5
Egypt,1997,Craft,0.5477,0.5477,0.8367,0.8367,1.5,7.0,8.5
Egypt,1997,Hands,0.8367,0.4472,0.5477,0.5477,3.0,1.5,4.5
Egypt,1997,Archive,0.0,0.0,0.5477,0.4472,1.0,4.0,5.0
Egypt,1997,Flow,0.5477,0.5477,0.8944,0.4472,3.5,4.0,7.5
Egypt,1998,Helm,0.4472,0.7071,0.4472,0.8367,2.5,6.5,9.0
Egypt,1998,Shield,0.5477,0.5477,0.7071,0.4472,2.5,6.5,9.0
Egypt,1998,Lore,0.4472,0.8367,0.0,0.5477,1.0,6.0,7.0
Egypt,1998,Stewards,0.7071,0.0,0.0,0.4472,2.5,3.0,5.5
Egypt,1998,Craft,0.0,0.5477,0.4472,0.4472,1.5,6.0,7.5
Egypt,1998,Hands,0.5477,0.0,0.4472,0.8944,0.5,4.0,4.5
Egypt,1998,Archive,0.5477,0.8367,0.5477,0.4472,2.5,3.0,5.5
Egypt,1998,Flow,0.5477,0.8367,0.4472,0.5477,2.5,5.5,8.0
Egypt,1999,Helm,0.4472,0.5477,0.4472,0.0,2.0,7.5,9.5
Egypt,1999,Shield,0.5477,0.7071,0.0,0.4472,1.5,7.5,9.0
Egypt,1999,Lore,0.8367,0.4472,0.4472,0.7071,1.0,6.0,7.0
Egypt,1999,Stewards,0.7071,0.7071,0.4472,0.0,2.0,3.0,5.0
Egypt,1999,Craft,0.7071,0.0,0.4472,0.7071,2.5,6.0,8.5
Egypt,1999,Hands,0.8367,0.8367,0.5477,0.7071,3.0,3.5,6.5
Egypt,1999,Archive,0.5477,0.0,0.4472,1.0954,2.0,3.0,5.0
Egypt,1999,Flow,0.5477,0.5477,0.7071,0.0,3.0,6.5,9.5
Egypt,2000,Helm,0.4472,0.8367,0.7071,0.4472,3.0,5.5,8.5
Egypt,2000,Shield,0.5477,0.4472,0.7071,0.7071,3.0,7.0,10.0
Egypt,2000,Lore,0.4472,0.4472,1.0954,0.7071,5.5,4.5,10.0
Egypt,2000,Stewards,0.4472,0.7071,0.0,0.7071,2.5,3.5,6.0
Egypt,2000,Craft,0.4472,0.5477,0.4472,0.4472,1.5,6.5,8.0
Egypt,2000,Hands,0.5477,0.7071,0.8367,0.5477,1.5,2.5,4.0
Egypt,2000,Archive,0.7071,0.5477,0.0,0.5477,2.5,2.0,4.5
Egypt,2000,Flow,0.0,0.0,0.4472,0.5477,1.5,7.0,8.5
Egypt,2001,Helm,0.4472,0.0,0.4472,0.8367,1.0,6.5,7.5
Egypt,2001,Shield,0.4472,0.4472,0.4472,0.8367,2.5,6.5,9.0
Egypt,2001,Lore,0.5477,0.5477,0.0,0.8367,1.0,5.5,6.5
Egypt,2001,Stewards,0.5477,0.0,0.4472,1.0,2.0,1.5,3.5
Egypt,2001,Craft,0.8367,0.5477,0.5477,0.5477,3.0,5.0,8.0
Egypt,2001,Hands,0.4472,0.7071,0.7071,0.4472,2.0,3.0,5.0
Egypt,2001,Archive,0.5477,0.5477,0.4472,0.4472,2.5,1.5,4.0
Egypt,2001,Flow,0.5477,0.8367,0.7071,0.4472,4.0,4.5,8.5
Egypt,2002,Helm,0.4472,1.0,0.5477,0.8367,4.0,6.0,10.0
Egypt,2002,Shield,0.5477,0.8944,0.4472,0.4472,3.0,7.5,10.5
Egypt,2002,Lore,0.0,0.8944,0.4472,0.8367,2.0,4.0,6.0
Egypt,2002,Stewards,0.4472,0.5477,0.7071,0.4472,2.5,2.0,4.5
Egypt,2002,Craft,0.5477,0.8367,0.4472,0.0,1.0,7.5,8.5
Egypt,2002,Hands,0.5477,0.4472,0.5477,0.5477,1.0,3.0,4.0
Egypt,2002,Archive,0.5477,0.4472,0.5477,0.7071,3.0,3.0,6.0
Egypt,2002,Flow,0.5477,0.4472,0.5477,0.5477,1.5,5.0,6.5
Egypt,2003,Helm,0.0,0.4472,0.8367,0.0,3.0,5.5,8.5
Egypt,2003,Shield,0.8367,0.8367,0.5477,0.7071,2.5,5.5,8.0
Egypt,2003,Lore,0.7071,0.0,0.5477,0.5477,2.0,4.0,6.0
Egypt,2003,Stewards,0.8944,0.0,0.5477,0.4472,2.0,2.0,4.0
Egypt,2003,Craft,0.4472,0.4472,0.8367,0.5477,3.5,6.0,9.5
Egypt,2003,Hands,0.4472,0.5477,0.7071,0.4472,3.0,1.0,4.0
Egypt,2003,Archive,0.5477,0.8367,0.8367,0.5477,4.5,1.0,5.5
Egypt,2003,Flow,0.5477,0.8367,0.7071,0.5477,2.5,4.5,7.0
Egypt,2004,Helm,0.4472,0.4472,0.8367,0.0,2.0,6.5,8.5
Egypt,2004,Shield,0.7071,0.4472,0.4472,0.7071,2.0,5.5,7.5
Egypt,2004,Lore,0.4472,0.5477,0.5477,0.7071,3.0,4.0,7.0
Egypt,2004,Stewards,0.8367,0.0,0.4472,0.7071,2.5,2.0,4.5
Egypt,2004,Craft,0.0,0.5477,0.4472,0.4472,2.5,6.5,9.0
Egypt,2004,Hands,0.5477,0.4472,0.5477,0.0,1.0,3.0,4.0
Egypt,2004,Archive,0.4472,0.7071,0.5477,0.4472,2.0,3.0,5.0
Egypt,2004,Flow,0.4472,0.4472,0.8367,0.7071,3.5,4.5,8.0
Egypt,2005,Helm,0.0,0.0,0.5477,0.0,1.0,6.5,7.5
Egypt,2005,Shield,0.8367,0.4472,0.5477,0.5477,3.5,5.0,8.5
Egypt,2005,Lore,0.5477,0.4472,0.4472,0.4472,2.0,4.0,6.0
Egypt,2005,Stewards,0.5477,0.8944,0.5477,0.0,1.0,2.0,3.0
Egypt,2005,Craft,0.5477,0.4472,0.4472,0.5477,2.5,6.0,8.5
Egypt,2005,Hands,0.5477,0.8944,0.4472,0.7071,2.5,3.5,6.0
Egypt,2005,Archive,0.4472,0.4472,0.5477,0.4472,2.5,3.0,5.5
Egypt,2005,Flow,0.0,0.5477,0.5477,0.8367,1.0,4.0,5.0
Egypt,2006,Helm,0.5477,0.8367,0.4472,0.5477,2.5,4.5,7.0
Egypt,2006,Shield,0.0,0.0,0.5477,0.5477,0.5,6.5,7.0
Egypt,2006,Lore,0.4472,0.5477,0.8944,0.5477,3.5,4.0,7.5
Egypt,2006,Stewards,0.4472,0.5477,0.0,0.0,1.0,1.0,2.0
Egypt,2006,Craft,0.5477,0.4472,0.5477,0.0,2.0,6.5,8.5
Egypt,2006,Hands,0.8367,0.4472,0.4472,0.5477,3.0,2.0,5.0
Egypt,2006,Archive,0.4472,0.0,0.0,0.4472,1.5,2.5,4.0
Egypt,2006,Flow,0.7071,0.5477,0.5477,0.4472,2.0,3.0,5.0
Egypt,2007,Helm,0.8367,0.5477,0.8944,0.5477,3.5,3.0,6.5
Egypt,2007,Shield,0.8367,0.8367,0.4472,0.5477,2.0,6.0,8.0
Egypt,2007,Lore,0.4472,0.7071,0.0,0.5477,1.5,3.0,4.5
Egypt,2007,Stewards,0.4472,0.5477,0.5477,0.5477,3.5,-0.5,3.0
Egypt,2007,Craft,0.0,0.0,0.5477,0.4472,1.0,7.5,8.5
Egypt,2007,Hands,0.4472,0.7071,0.5477,0.5477,2.0,2.5,4.5
Egypt,2007,Archive,0.5477,0.8944,0.4472,0.7071,3.0,2.0,5.0
Egypt,2007,Flow,0.4472,0.0,0.4472,0.8944,2.5,2.5,5.0
Egypt,2008,Helm,0.8367,1.7889,0.7071,1.0,5.0,-0.5,4.5
Egypt,2008,Shield,1.7321,0.8944,0.8367,1.6432,6.0,2.0,8.0
Egypt,2008,Lore,1.7889,1.2247,1.0,1.3416,6.0,1.5,7.5
Egypt,2008,Stewards,1.8708,0.8367,1.0954,0.8367,6.5,-3.0,3.5
Egypt,2008,Craft,0.8367,1.3038,0.8944,1.1402,3.5,5.5,9.0
Egypt,2008,Hands,1.0,0.8367,0.7071,1.4142,6.0,1.0,7.0
Egypt,2008,Archive,1.1402,1.6432,0.8944,1.5166,3.0,2.0,5.0
Egypt,2008,Flow,0.8944,0.7071,1.3038,1.3038,4.5,-0.5,4.0
Egypt,2009,Helm,1.0,0.4472,0.5477,1.0954,2.0,-1.0,1.0
Egypt,2009,Shield,0.8944,0.8944,1.1402,0.7071,4.5,6.0,10.5
Egypt,2009,Lore,1.0954,0.8944,1.1402,0.5477,8.5,0.0,8.5
Egypt,2009,Stewards,0.8944,0.8944,0.8367,1.1402,1.5,1.5,3.0
Egypt,2009,Craft,0.8367,0.7071,0.8944,0.5477,3.0,7.0,10.0
Egypt,2009,Hands,0.8367,1.1402,1.2247,1.9494,7.5,-1.5,6.0
Egypt,2009,Archive,0.8944,1.0954,0.4472,0.7071,4.5,-0.5,4.0
Egypt,2009,Flow,0.7071,1.0,1.1402,0.8944,3.5,0.0,3.5
Egypt,2010,Helm,1.8166,0.8367,1.8166,1.1402,4.0,-3.0,1.0
Egypt,2010,Shield,1.3038,1.2247,2.1213,1.4142,7.0,0.5,7.5
Egypt,2010,Lore,1.3038,1.4832,2.0736,2.4083,7.5,0.0,7.5
Egypt,2010,Stewards,1.5811,1.4832,1.9494,1.0,5.5,-0.5,5.0
Egypt,2010,Craft,2.2804,1.3038,1.2247,1.0954,7.0,7.0,14.0
Egypt,2010,Hands,0.8367,0.7071,1.7889,0.8944,7.0,0.5,7.5
Egypt,2010,Archive,1.8166,1.4142,1.7889,2.0736,6.5,1.0,7.5
Egypt,2010,Flow,1.3038,1.6432,1.2247,1.3416,5.0,0.0,5.0
Egypt,2011,Helm,1.3038,1.4832,1.0,1.6432,7.0,-4.5,2.5
Egypt,2011,Shield,1.5811,0.8367,1.2247,2.0736,5.5,0.5,6.0
Egypt,2011,Lore,1.1402,1.1402,1.2247,0.7071,6.5,-0.5,6.0
Egypt,2011,Stewards,1.0,0.5477,1.1402,1.2247,3.5,-1.0,2.5
Egypt,2011,Craft,1.3038,1.3038,1.9235,1.1402,9.5,5.0,14.5
Egypt,2011,Hands,1.1402,2.1909,0.4472,2.2804,4.0,2.0,6.0
Egypt,2011,Archive,1.6432,0.7071,0.8367,0.7071,4.0,2.0,6.0
Egypt,2011,Flow,0.8944,1.8708,0.8944,1.6733,8.0,-2.5,5.5
Egypt,2012,Helm,0.8367,1.0954,0.4472,0.8367,2.5,1.0,3.5
Egypt,2012,Shield,1.5811,0.8367,1.0954,0.8944,8.0,7.0,15.0
Egypt,2012,Lore,1.3038,1.3038,1.1402,0.7071,6.5,4.5,11.0
Egypt,2012,Stewards,1.1402,1.0954,1.6733,1.5811,8.5,-3.0,5.5
Egypt,2012,Craft,0.8944,1.6432,0.8944,1.3038,6.0,4.0,10.0
Egypt,2012,Hands,0.8367,1.1402,1.9235,2.0736,6.0,-0.5,5.5
Egypt,2012,Archive,1.3038,2.1679,0.7071,1.4832,9.5,-1.0,8.5
Egypt,2012,Flow,1.9494,1.1402,1.1402,0.8367,10.0,-2.5,7.5
Egypt,2013,Helm,1.0,0.4472,1.0,1.3038,4.5,-1.0,3.5
Egypt,2013,Shield,1.6432,2.0736,1.4142,1.0954,10.5,5.5,16.0
Egypt,2013,Lore,1.7889,1.8166,0.4472,1.4832,7.5,3.0,10.5
Egypt,2013,Stewards,1.1402,0.8944,1.6733,1.8708,8.0,-0.5,7.5
Egypt,2013,Craft,2.3452,1.6432,1.2247,2.0736,7.5,4.5,12.0
Egypt,2013,Hands,1.6432,2.7749,1.5811,1.6432,8.5,-0.5,8.0
Egypt,2013,Archive,1.3038,1.6432,0.7071,1.9235,6.0,-3.5,2.5
Egypt,2013,Flow,1.0954,1.4142,0.8944,0.8367,6.0,-2.5,3.5
Egypt,2014,Helm,1.1402,1.3038,0.8367,0.8944,3.5,3.0,6.5
Egypt,2014,Shield,0.8944,0.8944,0.8367,0.8944,3.5,7.5,11.0
Egypt,2014,Lore,2.5495,0.5477,1.7889,2.1679,10.5,1.0,11.5
Egypt,2014,Stewards,0.5477,1.4832,1.5166,1.1402,5.0,-2.0,3.0
Egypt,2014,Craft,1.2247,1.6733,2.1909,1.5811,5.0,6.5,11.5
Egypt,2014,Hands,0.4472,1.4832,1.8166,1.3416,7.5,0.5,8.0
Egypt,2014,Archive,1.3038,1.2247,0.7071,0.5477,6.5,0.0,6.5
Egypt,2014,Flow,0.8367,1.1402,0.8367,1.3038,4.5,0.0,4.5
Egypt,2015,Helm,0.8367,2.0736,1.3038,0.4472,6.0,3.0,9.0
Egypt,2015,Shield,1.5166,0.4472,2.5495,0.8944,10.5,4.5,15.0
Egypt,2015,Lore,1.2247,2.2361,0.8367,1.1402,5.5,2.0,7.5
Egypt,2015,Stewards,0.4472,1.8708,2.7019,1.8708,8.5,0.5,9.0
Egypt,2015,Craft,0.7071,1.5166,0.8944,1.3038,4.5,6.0,10.5
Egypt,2015,Hands,1.3038,0.8367,0.4472,1.0,4.5,0.0,4.5
Egypt,2015,Archive,0.8367,1.6733,1.1402,1.7889,4.0,2.5,6.5
Egypt,2015,Flow,1.8708,1.1402,1.9235,0.4472,5.0,0.5,5.5
Egypt,2016,Helm,1.7889,2.0736,1.8166,1.3416,4.0,0.5,4.5
Egypt,2016,Shield,2.4495,1.5811,0.8944,2.2804,8.0,7.5,15.5
Egypt,2016,Lore,1.3038,2.3875,1.5166,1.4832,11.0,2.5,13.5
Egypt,2016,Stewards,1.4832,1.2247,1.6733,1.8166,7.5,-1.5,6.0
Egypt,2016,Craft,1.8708,1.0,1.5166,0.8367,7.5,4.5,12.0
Egypt,2016,Hands,1.9235,1.3038,1.8708,0.8367,7.5,1.0,8.5
Egypt,2016,Archive,1.9235,1.7889,1.3416,2.0,9.0,-1.0,8.0
Egypt,2016,Flow,2.0,2.3022,1.6432,0.8944,9.0,-0.5,8.5
Egypt,2017,Helm,0.8367,1.7889,1.5811,0.8367,8.5,3.0,11.5
Egypt,2017,Shield,1.6733,1.8708,1.0954,1.2247,4.5,10.0,14.5
Egypt,2017,Lore,1.5811,1.3038,0.8944,0.8367,7.5,2.5,10.0
Egypt,2017,Stewards,0.0,0.8367,1.7889,1.5166,7.0,-3.0,4.0
Egypt,2017,Craft,1.4832,1.1402,1.6733,1.6432,6.5,5.0,11.5
Egypt,2017,Hands,1.3038,1.4142,2.1679,1.5166,5.5,2.5,8.0
Egypt,2017,Archive,0.8367,2.2804,1.8708,0.8367,9.0,-1.0,8.0
Egypt,2017,Flow,1.3038,0.8944,1.8166,1.2247,4.5,2.0,6.5
Egypt,2018,Helm,1.5166,0.5477,1.4832,0.7071,6.0,2.5,8.5
Egypt,2018,Shield,1.1402,0.8367,0.8944,1.0954,6.0,8.0,14.0
Egypt,2018,Lore,0.8944,0.4472,0.5477,0.4472,2.0,5.5,7.5
Egypt,2018,Stewards,1.0954,0.7071,1.1402,1.0954,3.5,2.5,6.0
Egypt,2018,Craft,0.8367,1.0954,1.1402,0.8367,3.5,6.0,9.5
Egypt,2018,Hands,1.2247,1.3416,0.4472,0.7071,1.5,3.0,4.5
Egypt,2018,Archive,0.8944,0.8367,1.1402,1.1402,4.0,0.0,4.0
Egypt,2018,Flow,1.0954,1.2247,0.7071,1.3416,1.5,2.0,3.5
Egypt,2019,Helm,0.8367,1.6432,1.3416,1.0,7.0,2.0,9.0
Egypt,2019,Shield,1.3038,1.3038,1.1402,1.1402,5.5,9.0,14.5
Egypt,2019,Lore,0.7071,1.0954,0.8944,1.4832,4.0,3.0,7.0
Egypt,2019,Stewards,0.7071,0.8367,1.5166,0.8367,5.5,-1.0,4.5
Egypt,2019,Craft,0.8367,0.4472,0.8367,0.8367,3.0,6.0,9.0
Egypt,2019,Hands,0.5477,0.5477,0.8367,0.5477,3.0,0.0,3.0
Egypt,2019,Archive,1.5166,0.4472,0.5477,0.5477,5.5,0.5,6.0
Egypt,2019,Flow,1.3416,1.1402,1.0,0.4472,5.5,-0.5,5.0
Egypt,2020,Helm,1.1402,1.5166,1.1402,0.7071,6.5,3.5,10.0
Egypt,2020,Shield,1.0954,1.0,0.5477,1.4832,5.5,9.0,14.5
Egypt,2020,Lore,1.5811,0.7071,0.8944,1.5166,5.5,4.5,10.0
Egypt,2020,Stewards,0.8367,1.0954,0.8944,1.0,4.0,0.0,4.0
Egypt,2020,Craft,0.4472,1.6733,1.3416,1.1402,9.0,3.0,12.0
Egypt,2020,Hands,0.8367,1.3038,1.5166,1.0954,6.0,-0.5,5.5
Egypt,2020,Archive,0.8367,0.4472,0.7071,1.1402,1.5,2.5,4.0
Egypt,2020,Flow,1.3416,0.8367,0.8944,1.0,6.5,-1.5,5.0
Egypt,2021,Helm,1.3038,0.5477,1.3038,1.1402,4.5,3.5,8.0
Egypt,2021,Shield,0.8944,1.1402,1.6432,1.5166,6.5,8.0,14.5
Egypt,2021,Lore,1.6432,0.7071,1.4832,1.1402,3.5,2.5,6.0
Egypt,2021,Stewards,1.6432,0.8367,0.8944,1.0,2.0,1.0,3.0
Egypt,2021,Craft,1.3038,1.6432,0.8944,1.3038,6.5,6.5,13.0
Egypt,2021,Hands,1.0954,1.3416,0.8944,2.1679,10.0,-1.5,8.5
Egypt,2021,Archive,1.1402,1.1402,1.0954,1.1402,6.5,0.5,7.0
Egypt,2021,Flow,2.0,0.8944,1.9494,1.1402,6.5,-2.5,4.0
Egypt,2022,Helm,0.8367,1.2247,2.0,1.8708,6.5,2.0,8.5
Egypt,2022,Shield,0.4472,1.5811,1.7889,2.0736,6.0,7.5,13.5
Egypt,2022,Lore,1.3038,1.5811,1.3416,0.8944,8.0,2.0,10.0
Egypt,2022,Stewards,1.4832,1.6432,1.5811,1.0954,7.0,-3.5,3.5
Egypt,2022,Craft,1.0954,1.3416,0.4472,0.7071,4.5,6.0,10.5
Egypt,2022,Hands,1.1402,1.2247,1.2247,1.6432,7.5,-3.5,4.0
Egypt,2022,Archive,1.6432,1.3038,1.2247,2.49,3.5,1.5,5.0
Egypt,2022,Flow,2.1679,2.0736,1.8708,0.8367,4.0,-0.5,3.5
Egypt,2023,Helm,2.6077,0.8367,1.8166,1.5811,9.0,5.0,14.0
Egypt,2023,Shield,1.2247,1.0,1.3038,1.0954,2.5,9.5,12.0
Egypt,2023,Lore,1.5811,1.6432,1.4832,1.3416,5.0,3.5,8.5
Egypt,2023,Stewards,0.7071,2.3022,1.3038,1.4832,10.0,-5.5,4.5
Egypt,2023,Craft,1.3416,0.7071,0.5477,1.1402,5.5,5.0,10.5
Egypt,2023,Hands,2.1679,0.8944,1.3038,0.7071,5.0,2.0,7.0
Egypt,2023,Archive,1.5166,1.3416,0.7071,1.6432,5.5,0.0,5.5
Egypt,2023,Flow,0.8367,2.51,1.7889,2.0736,5.5,0.0,5.5
Egypt,2024,Helm,1.0,0.8944,1.0954,1.4142,5.0,3.5,8.5
Egypt,2024,Shield,1.4142,0.8367,0.8944,0.7071,5.0,8.0,13.0
Egypt,2024,Lore,1.3038,0.8944,0.5477,1.0954,3.5,5.5,9.0
Egypt,2024,Stewards,0.5477,0.0,0.8367,1.0954,2.5,0.0,2.5
Egypt,2024,Craft,1.3038,0.7071,0.8944,1.8708,5.0,3.5,8.5
Egypt,2024,Hands,0.8367,1.9235,1.3038,0.8944,10.0,-4.0,6.0
Egypt,2024,Archive,1.4832,0.8944,0.8367,0.8367,4.5,3.0,7.5
Egypt,2024,Flow,0.8367,1.3038,0.8944,0.8944,5.0,2.0,7.0
Egypt,2025,Helm,0.8944,1.6432,0.8367,1.5166,6.0,3.5,9.5
Egypt,2025,Shield,1.0954,1.7889,0.5477,0.5477,6.0,8.5,14.5
Egypt,2025,Lore,0.8367,0.4472,1.2247,0.8944,4.5,5.0,9.5
Egypt,2025,Stewards,0.8367,1.9494,0.7071,0.8367,6.5,-2.5,4.0
Egypt,2025,Craft,1.2247,1.2247,0.4472,1.4832,3.5,6.0,9.5
Egypt,2025,Hands,0.8944,0.8367,1.4142,0.4472,4.0,2.0,6.0
Egypt,2025,Archive,0.5477,0.7071,1.0954,1.2247,5.0,1.5,6.5
Egypt,2025,Flow,0.5477,1.0,1.6733,1.0,3.5,2.0,5.5
Egypt,2026,Helm,0.0,1.1402,0.8367,0.7071,4.0,3.5,7.5
Egypt,2026,Shield,0.0,0.7071,0.4472,0.4472,1.5,11.0,12.5
Egypt,2026,Lore,0.5477,0.5477,0.5477,0.8367,3.0,4.5,7.5
Egypt,2026,Stewards,0.4472,1.0,1.0,0.4472,4.0,-0.5,3.5
Egypt,2026,Craft,0.8367,0.4472,0.0,0.8367,3.0,6.5,9.5
Egypt,2026,Hands,0.4472,0.5477,0.8367,0.7071,4.0,0.5,4.5
Egypt,2026,Archive,0.7071,0.4472,0.8367,0.4472,3.5,3.5,7.0
Egypt,2026,Flow,0.7071,0.5477,0.7071,0.7071,3.0,3.5,6.5
